"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","620","605","40560","39500"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","95","95","41030","39120"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","110","105","40560","40660"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","85","80","32640","29050"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","10","5","[c]","[c]"
"In post","2023","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Cheshire","AA/AO","Heterosexual / straight","230","205","23970","22220"
"In post","2023","50-59","Cheshire","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Cheshire","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2023","50-59","Cheshire","AA/AO","Unknown","80","70","26120","24270"
"In post","2023","50-59","Cheshire","EO","Heterosexual / straight","285","270","30470","28120"
"In post","2023","50-59","Cheshire","EO","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Cheshire","EO","Undeclared","40","40","29680","28120"
"In post","2023","50-59","Cheshire","EO","Unknown","45","40","32030","28120"
"In post","2023","50-59","Cheshire","G6/G7","Heterosexual / straight","120","120","60320","57640"
"In post","2023","50-59","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cheshire","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Cheshire","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Cheshire","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Cheshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cheshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cheshire","SEO/HEO","Heterosexual / straight","280","275","41030","41000"
"In post","2023","50-59","Cheshire","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Cheshire","SEO/HEO","Undeclared","35","35","41220","40900"
"In post","2023","50-59","Cheshire","SEO/HEO","Unknown","35","35","43260","43590"
"In post","2023","50-59","Cheshire","Unknown","Heterosexual / straight","75","70","31110","29050"
"In post","2023","50-59","Cheshire","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Cheshire","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Cheshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","175","160","21800","21690"
"In post","2023","50-59","Cornwall and Isles of Scilly","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","AA/AO","Undeclared","30","30","21790","21690"
"In post","2023","50-59","Cornwall and Isles of Scilly","AA/AO","Unknown","30","30","21700","21590"
"In post","2023","50-59","Cornwall and Isles of Scilly","EO","Heterosexual / straight","165","150","27850","28120"
"In post","2023","50-59","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","EO","Unknown","35","35","28000","28120"
"In post","2023","50-59","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","35","30","59230","54570"
"In post","2023","50-59","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","85","85","36830","34300"
"In post","2023","50-59","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","30","30","31600","26840"
"In post","2023","50-59","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cumbria","AA/AO","Heterosexual / straight","205","190","23400","22150"
"In post","2023","50-59","Cumbria","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Cumbria","AA/AO","Undeclared","35","35","23070","22150"
"In post","2023","50-59","Cumbria","AA/AO","Unknown","40","35","24420","22150"
"In post","2023","50-59","Cumbria","EO","Heterosexual / straight","125","115","28030","28000"
"In post","2023","50-59","Cumbria","EO","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Cumbria","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Cumbria","EO","Unknown","35","30","28380","28120"
"In post","2023","50-59","Cumbria","G6/G7","Heterosexual / straight","40","40","59130","54260"
"In post","2023","50-59","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cumbria","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Cumbria","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cumbria","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cumbria","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cumbria","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cumbria","SEO/HEO","Heterosexual / straight","100","95","35300","34170"
"In post","2023","50-59","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Cumbria","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Cumbria","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Cumbria","Unknown","Heterosexual / straight","65","65","43560","38880"
"In post","2023","50-59","Cumbria","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Cumbria","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Cumbria","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","700","635","23780","22520"
"In post","2023","50-59","Derbyshire and Nottinghamshire","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","Derbyshire and Nottinghamshire","AA/AO","Undeclared","110","100","23290","22150"
"In post","2023","50-59","Derbyshire and Nottinghamshire","AA/AO","Unknown","270","240","23820","22520"
"In post","2023","50-59","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","730","675","28310","28120"
"In post","2023","50-59","Derbyshire and Nottinghamshire","EO","LGBO","30","25","[c]","[c]"
"In post","2023","50-59","Derbyshire and Nottinghamshire","EO","Undeclared","120","110","28460","28120"
"In post","2023","50-59","Derbyshire and Nottinghamshire","EO","Unknown","200","185","28340","28120"
"In post","2023","50-59","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","430","415","61890","57970"
"In post","2023","50-59","Derbyshire and Nottinghamshire","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Derbyshire and Nottinghamshire","G6/G7","Undeclared","45","45","62910","58090"
"In post","2023","50-59","Derbyshire and Nottinghamshire","G6/G7","Unknown","60","60","59400","57970"
"In post","2023","50-59","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","35","35","93010","90920"
"In post","2023","50-59","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Derbyshire and Nottinghamshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Derbyshire and Nottinghamshire","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","875","835","38740","37420"
"In post","2023","50-59","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","35","35","38140","35350"
"In post","2023","50-59","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","140","135","38980","36990"
"In post","2023","50-59","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","170","165","37820","35000"
"In post","2023","50-59","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","140","125","30910","29050"
"In post","2023","50-59","Derbyshire and Nottinghamshire","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Derbyshire and Nottinghamshire","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Derbyshire and Nottinghamshire","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","50-59","Devon","AA/AO","Heterosexual / straight","555","510","24010","22150"
"In post","2023","50-59","Devon","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","Devon","AA/AO","Undeclared","80","70","25740","22220"
"In post","2023","50-59","Devon","AA/AO","Unknown","175","155","24590","22520"
"In post","2023","50-59","Devon","EO","Heterosexual / straight","500","460","28550","28120"
"In post","2023","50-59","Devon","EO","LGBO","25","20","[c]","[c]"
"In post","2023","50-59","Devon","EO","Undeclared","95","90","28740","28120"
"In post","2023","50-59","Devon","EO","Unknown","100","85","29350","28120"
"In post","2023","50-59","Devon","G6/G7","Heterosexual / straight","345","335","57340","55230"
"In post","2023","50-59","Devon","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Devon","G6/G7","Undeclared","55","50","56140","55320"
"In post","2023","50-59","Devon","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Devon","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Devon","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Devon","SEO/HEO","Heterosexual / straight","645","615","38860","38190"
"In post","2023","50-59","Devon","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Devon","SEO/HEO","Undeclared","120","115","39770","39520"
"In post","2023","50-59","Devon","SEO/HEO","Unknown","65","60","38620","39020"
"In post","2023","50-59","Devon","Unknown","Heterosexual / straight","105","100","35710","37910"
"In post","2023","50-59","Devon","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Devon","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2023","50-59","Devon","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","AA/AO","Heterosexual / straight","395","365","23370","22220"
"In post","2023","50-59","Dorset and Somerset","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","AA/AO","Undeclared","55","50","23900","22220"
"In post","2023","50-59","Dorset and Somerset","AA/AO","Unknown","70","65","24710","23390"
"In post","2023","50-59","Dorset and Somerset","EO","Heterosexual / straight","380","355","28710","28120"
"In post","2023","50-59","Dorset and Somerset","EO","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","EO","Undeclared","70","65","28630","28120"
"In post","2023","50-59","Dorset and Somerset","EO","Unknown","90","75","28530","28120"
"In post","2023","50-59","Dorset and Somerset","G6/G7","Heterosexual / straight","110","105","63760","60050"
"In post","2023","50-59","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","G6/G7","Unknown","20","15","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","SEO/HEO","Heterosexual / straight","425","410","38820","37300"
"In post","2023","50-59","Dorset and Somerset","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","SEO/HEO","Undeclared","70","70","38510","36280"
"In post","2023","50-59","Dorset and Somerset","SEO/HEO","Unknown","60","60","38820","37310"
"In post","2023","50-59","Dorset and Somerset","Unknown","Heterosexual / straight","65","60","31190","29050"
"In post","2023","50-59","Dorset and Somerset","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Dorset and Somerset","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","East Anglia","AA/AO","Heterosexual / straight","980","920","24700","22510"
"In post","2023","50-59","East Anglia","AA/AO","LGBO","30","25","[c]","[c]"
"In post","2023","50-59","East Anglia","AA/AO","Undeclared","145","135","25170","22400"
"In post","2023","50-59","East Anglia","AA/AO","Unknown","200","175","24920","22560"
"In post","2023","50-59","East Anglia","EO","Heterosexual / straight","780","730","29160","28120"
"In post","2023","50-59","East Anglia","EO","LGBO","20","15","[c]","[c]"
"In post","2023","50-59","East Anglia","EO","Undeclared","125","115","29350","28120"
"In post","2023","50-59","East Anglia","EO","Unknown","175","160","28810","28120"
"In post","2023","50-59","East Anglia","G6/G7","Heterosexual / straight","245","240","60970","59200"
"In post","2023","50-59","East Anglia","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","East Anglia","G6/G7","Undeclared","40","35","57880","56180"
"In post","2023","50-59","East Anglia","G6/G7","Unknown","55","50","59560","56450"
"In post","2023","50-59","East Anglia","SCS level","Heterosexual / straight","30","30","104080","105000"
"In post","2023","50-59","East Anglia","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East Anglia","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East Anglia","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East Anglia","SEO/HEO","Heterosexual / straight","810","790","38690","37150"
"In post","2023","50-59","East Anglia","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","East Anglia","SEO/HEO","Undeclared","160","150","38270","35610"
"In post","2023","50-59","East Anglia","SEO/HEO","Unknown","100","100","37920","36900"
"In post","2023","50-59","East Anglia","Unknown","Heterosexual / straight","160","150","29580","28230"
"In post","2023","50-59","East Anglia","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","East Anglia","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","East Anglia","Unknown","Unknown","35","30","28290","26840"
"In post","2023","50-59","East Wales","AA/AO","Heterosexual / straight","830","760","23330","22520"
"In post","2023","50-59","East Wales","AA/AO","LGBO","30","25","[c]","[c]"
"In post","2023","50-59","East Wales","AA/AO","Undeclared","140","130","23570","22520"
"In post","2023","50-59","East Wales","AA/AO","Unknown","295","255","22870","22520"
"In post","2023","50-59","East Wales","EO","Heterosexual / straight","850","795","28320","28120"
"In post","2023","50-59","East Wales","EO","LGBO","35","35","29230","28350"
"In post","2023","50-59","East Wales","EO","Undeclared","160","150","29360","29730"
"In post","2023","50-59","East Wales","EO","Unknown","170","155","27990","28120"
"In post","2023","50-59","East Wales","G6/G7","Heterosexual / straight","670","650","61670","61480"
"In post","2023","50-59","East Wales","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","East Wales","G6/G7","Undeclared","85","80","63170","63900"
"In post","2023","50-59","East Wales","G6/G7","Unknown","115","105","62020","61260"
"In post","2023","50-59","East Wales","SCS level","Heterosexual / straight","100","100","89290","82190"
"In post","2023","50-59","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East Wales","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","East Wales","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","East Wales","SEO/HEO","Heterosexual / straight","1175","1135","39710","39690"
"In post","2023","50-59","East Wales","SEO/HEO","LGBO","40","40","39150","37760"
"In post","2023","50-59","East Wales","SEO/HEO","Undeclared","210","205","40980","39690"
"In post","2023","50-59","East Wales","SEO/HEO","Unknown","195","190","37510","36880"
"In post","2023","50-59","East Wales","Unknown","Heterosexual / straight","95","90","31310","29050"
"In post","2023","50-59","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East Wales","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","East Wales","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","400","355","25370","22870"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","55","50","25980","23230"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","85","75","26750","24270"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","465","435","28670","28120"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","EO","LGBO","15","10","[c]","[c]"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","EO","Undeclared","95","90","28930","28080"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","EO","Unknown","105","95","28670","28120"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","60","55","60270","56450"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","205","195","38410","34850"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","45","40","39000","35200"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","95","90","30370","29050"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","10","5","[c]","[c]"
"In post","2023","50-59","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Eastern Scotland","AA/AO","Heterosexual / straight","765","710","23620","22520"
"In post","2023","50-59","Eastern Scotland","AA/AO","LGBO","40","40","23300","22520"
"In post","2023","50-59","Eastern Scotland","AA/AO","Undeclared","75","70","23220","22500"
"In post","2023","50-59","Eastern Scotland","AA/AO","Unknown","580","535","25240","24890"
"In post","2023","50-59","Eastern Scotland","EO","Heterosexual / straight","915","865","30540","29100"
"In post","2023","50-59","Eastern Scotland","EO","LGBO","40","35","30070","28510"
"In post","2023","50-59","Eastern Scotland","EO","Undeclared","90","85","29560","28120"
"In post","2023","50-59","Eastern Scotland","EO","Unknown","505","475","33020","32510"
"In post","2023","50-59","Eastern Scotland","G6/G7","Heterosexual / straight","640","625","67360","65280"
"In post","2023","50-59","Eastern Scotland","G6/G7","LGBO","35","30","69360","65280"
"In post","2023","50-59","Eastern Scotland","G6/G7","Undeclared","55","50","66690","65280"
"In post","2023","50-59","Eastern Scotland","G6/G7","Unknown","245","240","67310","65280"
"In post","2023","50-59","Eastern Scotland","SCS level","Heterosexual / straight","85","85","91850","85200"
"In post","2023","50-59","Eastern Scotland","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Eastern Scotland","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Eastern Scotland","SCS level","Unknown","35","35","91630","85200"
"In post","2023","50-59","Eastern Scotland","SEO/HEO","Heterosexual / straight","1060","1030","41950","41640"
"In post","2023","50-59","Eastern Scotland","SEO/HEO","LGBO","45","45","41400","38330"
"In post","2023","50-59","Eastern Scotland","SEO/HEO","Undeclared","85","85","40190","39190"
"In post","2023","50-59","Eastern Scotland","SEO/HEO","Unknown","415","400","43100","42590"
"In post","2023","50-59","Eastern Scotland","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","50-59","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Essex","AA/AO","Heterosexual / straight","245","225","24760","23720"
"In post","2023","50-59","Essex","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Essex","AA/AO","Undeclared","40","35","23560","23560"
"In post","2023","50-59","Essex","AA/AO","Unknown","75","70","24230","23690"
"In post","2023","50-59","Essex","EO","Heterosexual / straight","435","405","29990","31280"
"In post","2023","50-59","Essex","EO","LGBO","20","20","[c]","[c]"
"In post","2023","50-59","Essex","EO","Undeclared","85","80","29570","29570"
"In post","2023","50-59","Essex","EO","Unknown","100","85","30660","31280"
"In post","2023","50-59","Essex","G6/G7","Heterosexual / straight","70","70","62110","59590"
"In post","2023","50-59","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Essex","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Essex","G6/G7","Unknown","15","10","[c]","[c]"
"In post","2023","50-59","Essex","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","50-59","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Essex","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Essex","SEO/HEO","Heterosexual / straight","205","200","38990","37520"
"In post","2023","50-59","Essex","SEO/HEO","LGBO","10","5","[c]","[c]"
"In post","2023","50-59","Essex","SEO/HEO","Undeclared","30","30","40750","40240"
"In post","2023","50-59","Essex","SEO/HEO","Unknown","30","25","[c]","[c]"
"In post","2023","50-59","Essex","Unknown","Heterosexual / straight","75","70","29880","29050"
"In post","2023","50-59","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Essex","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","705","655","23760","22220"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","100","90","24090","22220"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","150","135","24310","22520"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","855","805","28260","28120"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","30","30","28350","28120"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","145","135","28170","28080"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","155","135","28410","28090"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","1520","1495","59040","56810"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","35","30","59610","59890"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","195","190","59690","57250"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","255","245","57520","56130"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","135","135","100990","92430"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","25","20","[c]","[c]"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","2280","2215","38960","39500"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","55","55","38370","37710"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","375","360","39870","41190"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","260","250","39020","39890"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","420","405","47090","42670"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","65","65","49480","47390"
"In post","2023","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","30","25","43710","38290"
"In post","2023","50-59","Greater Manchester","AA/AO","Heterosexual / straight","925","840","22680","21780"
"In post","2023","50-59","Greater Manchester","AA/AO","LGBO","50","50","23650","21780"
"In post","2023","50-59","Greater Manchester","AA/AO","Undeclared","155","140","22940","21780"
"In post","2023","50-59","Greater Manchester","AA/AO","Unknown","345","310","23030","22520"
"In post","2023","50-59","Greater Manchester","EO","Heterosexual / straight","1015","950","28110","28120"
"In post","2023","50-59","Greater Manchester","EO","LGBO","50","50","28220","28120"
"In post","2023","50-59","Greater Manchester","EO","Undeclared","145","135","28040","28120"
"In post","2023","50-59","Greater Manchester","EO","Unknown","280","260","28210","28120"
"In post","2023","50-59","Greater Manchester","G6/G7","Heterosexual / straight","645","630","60650","57970"
"In post","2023","50-59","Greater Manchester","G6/G7","LGBO","35","35","59690","58590"
"In post","2023","50-59","Greater Manchester","G6/G7","Undeclared","70","70","60640","57970"
"In post","2023","50-59","Greater Manchester","G6/G7","Unknown","115","110","60510","57970"
"In post","2023","50-59","Greater Manchester","SCS level","Heterosexual / straight","60","55","98720","94400"
