"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Science and Engineering","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","East Midlands (England)","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","East Midlands (England)","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","East of England","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","East of England","AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Security","East of England","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","East of England","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","London","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","London","AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Security","London","EO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Security","London","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","London","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Security","London","HEO","40","40","38610","37240"
"In post","2023","Declared disabled","Security","London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","London","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Security","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","North East (England)","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","North West (England)","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","North West (England)","AO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Security","North West (England)","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","North West (England)","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","North West (England)","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Security","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Northern Ireland","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Scotland","AA","25","20","[c]","[c]"
"In post","2023","Declared disabled","Security","Scotland","AO","30","30","36530","40880"
"In post","2023","Declared disabled","Security","Scotland","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","South East (England)","AA","35","35","22280","21380"
"In post","2023","Declared disabled","Security","South East (England)","AO","55","55","35110","36510"
"In post","2023","Declared disabled","Security","South East (England)","EO","35","30","36950","29530"
"In post","2023","Declared disabled","Security","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","South East (England)","HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Security","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","South East (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","South West (England)","AA","35","35","22460","21380"
"In post","2023","Declared disabled","Security","South West (England)","AO","35","30","30550","28560"
"In post","2023","Declared disabled","Security","South West (England)","EO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Security","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","South West (England)","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","South West (England)","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Security","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","South West (England)","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Security","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Wales","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","Wales","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","Wales","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Wales","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","West Midlands (England)","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","West Midlands (England)","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","Yorkshire and The Humber","AA","10","5","[c]","[c]"
"In post","2023","Declared disabled","Security","Yorkshire and The Humber","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Security","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Security","Yorkshire and The Humber","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Security","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Security","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Social Research","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","London","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Social Research","London","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","London","SEO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North East (England)","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","North West (England)","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","South East (England)","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Social Research","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","South East (England)","SEO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Social Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Wales","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Wales","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Wales","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Social Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Social Research","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Statistics","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","London","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Statistics","London","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Statistics","London","G7","25","20","[c]","[c]"
"In post","2023","Declared disabled","Statistics","London","HEO","40","40","34960","34560"
"In post","2023","Declared disabled","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","London","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North East (England)","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North East (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North West (England)","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","North West (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South East (England)","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South East (England)","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South East (England)","SEO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South West (England)","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South West (England)","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","South West (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Wales","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Wales","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Wales","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Statistics","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Statistics","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","East Midlands (England)","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","East Midlands (England)","EO","30","30","28260","28130"
"In post","2023","Declared disabled","Tax","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","East Midlands (England)","G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","Tax","East Midlands (England)","HEO","45","40","35120","35000"
"In post","2023","Declared disabled","Tax","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","East Midlands (England)","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Tax","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","East of England","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Tax","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","London","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","London","EO","45","40","33280","32650"
"In post","2023","Declared disabled","Tax","London","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","London","G7","35","35","64470","65230"
"In post","2023","Declared disabled","Tax","London","HEO","80","75","40480","39800"
"In post","2023","Declared disabled","Tax","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","London","SEO","40","40","46470","45960"
"In post","2023","Declared disabled","Tax","North East (England)","AO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Tax","North East (England)","EO","45","40","28380","28130"
"In post","2023","Declared disabled","Tax","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","North East (England)","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Tax","North East (England)","HEO","65","60","34920","35000"
"In post","2023","Declared disabled","Tax","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","North East (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","North West (England)","AO","40","35","22520","22520"
"In post","2023","Declared disabled","Tax","North West (England)","EO","35","35","28260","28130"
"In post","2023","Declared disabled","Tax","North West (England)","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","North West (England)","G7","45","40","58010","57970"
"In post","2023","Declared disabled","Tax","North West (England)","HEO","80","75","35060","35000"
"In post","2023","Declared disabled","Tax","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","North West (England)","SEO","45","40","42560","42510"
"In post","2023","Declared disabled","Tax","Northern Ireland","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Tax","Northern Ireland","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Tax","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","Northern Ireland","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","Northern Ireland","HEO","30","30","34860","34850"
"In post","2023","Declared disabled","Tax","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","Northern Ireland","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","Scotland","AO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Tax","Scotland","EO","35","30","28500","28130"
"In post","2023","Declared disabled","Tax","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","Scotland","G7","25","25","[c]","[c]"
"In post","2023","Declared disabled","Tax","Scotland","HEO","60","55","35060","35000"
"In post","2023","Declared disabled","Tax","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","Scotland","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Tax","South East (England)","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","South East (England)","EO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","South East (England)","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Tax","South East (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","South West (England)","EO","10","5","[c]","[c]"
"In post","2023","Declared disabled","Tax","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","South West (England)","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Tax","South West (England)","HEO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Tax","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","South West (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","Wales","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","Wales","EO","40","35","28100","28130"
"In post","2023","Declared disabled","Tax","Wales","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","Wales","G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","Tax","Wales","HEO","55","55","35000","35000"
"In post","2023","Declared disabled","Tax","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","Wales","SEO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Tax","West Midlands (England)","AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Tax","West Midlands (England)","EO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Tax","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Tax","West Midlands (England)","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","West Midlands (England)","HEO","40","35","35360","35000"
"In post","2023","Declared disabled","Tax","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Tax","West Midlands (England)","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Tax","Yorkshire and The Humber","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Tax","Yorkshire and The Humber","EO","35","30","28270","28130"
