"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Commercial","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Commercial","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Commercial","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Commercial","Inner London - West","London","15","15","37970","37510"
"In post","2023","Attorney General's Departments","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Commercial","North Yorkshire","Outside London","10","10","43620","38940"
"In post","2023","Attorney General's Departments","Commercial","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Commercial","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Commercial","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Commercial","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","Inner London - West","London","65","65","43150","40540"
"In post","2023","Attorney General's Departments","Communications","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Corporate Finance","Inner London - West","London","10","10","47560","40360"
"In post","2023","Attorney General's Departments","Counter Fraud","Inner London - West","London","235","230","47500","41400"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","East Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Inner London - West","London","100","100","49900","46030"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","North Yorkshire","Outside London","20","20","36650","33100"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","Outside London","20","20","40020","38940"
"In post","2023","Attorney General's Departments","Finance","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Derbyshire and Nottinghamshire","Outside London","25","25","26590","26900"
"In post","2023","Attorney General's Departments","Finance","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","East Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Inner London - West","London","95","90","39800","31640"
"In post","2023","Attorney General's Departments","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","North Yorkshire","Outside London","15","15","35630","31180"
"In post","2023","Attorney General's Departments","Finance","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Finance","West Yorkshire","Outside London","20","20","29220","27400"
"In post","2023","Attorney General's Departments","Human Resources","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Inner London - West","London","140","135","43220","37850"
"In post","2023","Attorney General's Departments","Human Resources","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Merseyside","Outside London","40","40","35850","31180"
"In post","2023","Attorney General's Departments","Human Resources","North Yorkshire","Outside London","20","20","42420","38940"
"In post","2023","Attorney General's Departments","Human Resources","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","West Midlands","Outside London","10","10","37780","32370"
"In post","2023","Attorney General's Departments","Human Resources","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Human Resources","West Yorkshire","Outside London","10","10","38920","33990"
"In post","2023","Attorney General's Departments","Intelligence Analysis","Inner London - West","London","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Internal Audit","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Inner London - West","London","50","45","45110","39700"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Knowledge and Information Management","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","Outside London","105","95","59460","61920"
"In post","2023","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","65","60","55430","55170"
"In post","2023","Attorney General's Departments","Legal","Cheshire","Outside London","20","15","65790","59480"
"In post","2023","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Outside London","15","10","51250","54800"
"In post","2023","Attorney General's Departments","Legal","Cumbria","Outside London","15","15","54940","55290"
"In post","2023","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","Outside London","130","120","53280","52060"
"In post","2023","Attorney General's Departments","Legal","Devon","Outside London","55","50","53160","55870"
"In post","2023","Attorney General's Departments","Legal","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","East Anglia","Outside London","60","55","51350","51670"
"In post","2023","Attorney General's Departments","Legal","East Wales","Outside London","165","150","52740","53750"
"In post","2023","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","Outside London","35","35","55620","56450"
"In post","2023","Attorney General's Departments","Legal","Essex","Outside London","105","100","56480","55170"
"In post","2023","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","165","150","55950","54320"
"In post","2023","Attorney General's Departments","Legal","Greater Manchester","Outside London","195","180","54060","53750"
"In post","2023","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Outside London","140","135","58120","57650"
"In post","2023","Attorney General's Departments","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","10","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Inner London - West","London","2780","2595","60710","62290"
"In post","2023","Attorney General's Departments","Legal","Kent","Outside London","65","60","56650","55170"
"In post","2023","Attorney General's Departments","Legal","Lancashire","Outside London","105","100","52710","53750"
"In post","2023","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","85","80","51930","52060"
"In post","2023","Attorney General's Departments","Legal","Lincolnshire","Outside London","15","15","56150","56450"
"In post","2023","Attorney General's Departments","Legal","Merseyside","Outside London","160","155","52250","51270"
"In post","2023","Attorney General's Departments","Legal","North Yorkshire","Outside London","35","35","66750","66970"
"In post","2023","Attorney General's Departments","Legal","Northumberland, and Tyne and Wear","Outside London","115","110","53390","53880"
"In post","2023","Attorney General's Departments","Legal","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Outer London - South","London","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Legal","Shropshire and Staffordshire","Outside London","45","40","55030","56450"
"In post","2023","Attorney General's Departments","Legal","South Yorkshire","Outside London","60","50","50660","51270"
"In post","2023","Attorney General's Departments","Legal","Surrey, East and West Sussex","Outside London","100","95","58440","58820"
"In post","2023","Attorney General's Departments","Legal","Tees Valley and Durham","Outside London","55","50","53610","56450"
"In post","2023","Attorney General's Departments","Legal","West Midlands","Outside London","265","250","53770","53750"
"In post","2023","Attorney General's Departments","Legal","West Wales and The Valleys","Outside London","45","45","52080","51270"
"In post","2023","Attorney General's Departments","Legal","West Yorkshire","Outside London","360","335","54260","52460"
"In post","2023","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","80","70","27760","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","60","55","29110","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","Outside London","15","10","25540","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Cumbria","Outside London","15","10","26160","22870"
"In post","2023","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","145","135","26310","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Devon","Outside London","40","40","27710","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","East Anglia","Outside London","75","65","27470","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","East Wales","Outside London","135","125","27200","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","40","35","25710","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","Essex","Outside London","95","85","28980","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","90","90","26520","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","Greater Manchester","Outside London","180","170","28190","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","Outside London","135","125","28910","25600"
"In post","2023","Attorney General's Departments","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Inner London - East","London","15","15","26080","25600"
"In post","2023","Attorney General's Departments","Operational Delivery","Inner London - West","London","1010","955","30660","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Kent","Outside London","70","65","27750","25600"
"In post","2023","Attorney General's Departments","Operational Delivery","Lancashire","Outside London","80","75","26390","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","80","75","24910","22870"
"In post","2023","Attorney General's Departments","Operational Delivery","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Merseyside","Outside London","195","185","26660","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","North Yorkshire","Outside London","35","35","32750","28140"
"In post","2023","Attorney General's Departments","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","135","125","26500","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - East and North East","London","15","15","25130","25600"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - South","London","45","40","34500","31270"
"In post","2023","Attorney General's Departments","Operational Delivery","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Operational Delivery","Shropshire and Staffordshire","Outside London","30","30","26240","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","South Yorkshire","Outside London","90","85","26430","24430"
"In post","2023","Attorney General's Departments","Operational Delivery","Surrey, East and West Sussex","Outside London","100","100","28540","28200"
"In post","2023","Attorney General's Departments","Operational Delivery","Tees Valley and Durham","Outside London","55","45","26910","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","West Midlands","Outside London","240","230","27230","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","West Wales and The Valleys","Outside London","35","30","29030","26900"
"In post","2023","Attorney General's Departments","Operational Delivery","West Yorkshire","Outside London","205","190","27300","26900"
"In post","2023","Attorney General's Departments","Other","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Inner London - West","London","40","40","45650","31640"
"In post","2023","Attorney General's Departments","Other","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Other","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Inner London - West","London","80","80","56390","56490"
"In post","2023","Attorney General's Departments","Policy","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Policy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Inner London - West","London","45","45","44310","39470"
"In post","2023","Attorney General's Departments","Project Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Northumberland, and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Project Delivery","West Yorkshire","Outside London","10","10","43380","38940"
"In post","2023","Attorney General's Departments","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Inner London - West","London","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Property","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
