"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","West Midlands (England)","SEO/HEO","255","250","38140","37640"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","EO","55","55","27620","27890"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","G6/G7","175","170","56880","54680"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","SEO/HEO","255","245","37890","38070"
"In post","2023","30-39","Finance","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Finance","East Midlands (England)","EO","20","15","27750","28120"
"In post","2023","30-39","Finance","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Finance","East Midlands (England)","SEO/HEO","35","30","36370","35000"
"In post","2023","30-39","Finance","East of England","AA/AO","10","5","[c]","[c]"
"In post","2023","30-39","Finance","East of England","EO","10","10","28000","27140"
"In post","2023","30-39","Finance","East of England","G6/G7","10","10","57630","55830"
"In post","2023","30-39","Finance","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","East of England","SEO/HEO","30","30","37920","37710"
"In post","2023","30-39","Finance","London","AA/AO","15","15","25950","25500"
"In post","2023","30-39","Finance","London","EO","55","55","30200","30000"
"In post","2023","30-39","Finance","London","G6/G7","350","345","63520","62000"
"In post","2023","30-39","Finance","London","SCS level","35","35","82720","80500"
"In post","2023","30-39","Finance","London","SEO/HEO","275","265","40850","40600"
"In post","2023","30-39","Finance","North East (England)","AA/AO","15","15","22430","22520"
"In post","2023","30-39","Finance","North East (England)","EO","25","20","27430","27890"
"In post","2023","30-39","Finance","North East (England)","G6/G7","30","30","55200","54090"
"In post","2023","30-39","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","North East (England)","SEO/HEO","105","100","37320","37300"
"In post","2023","30-39","Finance","North West (England)","AA/AO","25","25","22030","21690"
"In post","2023","30-39","Finance","North West (England)","EO","45","45","27420","28120"
"In post","2023","30-39","Finance","North West (England)","G6/G7","70","65","57980","54430"
"In post","2023","30-39","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","North West (England)","SEO/HEO","185","180","36430","35000"
"In post","2023","30-39","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Northern Ireland","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Scotland","AA/AO","90","85","23120","22520"
"In post","2023","30-39","Finance","Scotland","EO","45","45","28530","28130"
"In post","2023","30-39","Finance","Scotland","G6/G7","35","35","54940","55110"
"In post","2023","30-39","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Scotland","SEO/HEO","65","65","38860","39450"
"In post","2023","30-39","Finance","South East (England)","AA/AO","30","30","23820","22520"
"In post","2023","30-39","Finance","South East (England)","EO","40","35","28120","28050"
"In post","2023","30-39","Finance","South East (England)","G6/G7","30","30","56940","57400"
"In post","2023","30-39","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South East (England)","SEO/HEO","90","85","38080","35990"
"In post","2023","30-39","Finance","South West (England)","AA/AO","15","10","22070","21960"
"In post","2023","30-39","Finance","South West (England)","EO","45","40","26710","27140"
"In post","2023","30-39","Finance","South West (England)","G6/G7","65","65","57400","57180"
"In post","2023","30-39","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","South West (England)","SEO/HEO","175","165","39940","41000"
"In post","2023","30-39","Finance","South West (England)","Unknown","10","10","47330","51650"
"In post","2023","30-39","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Wales","AA/AO","20","20","22010","21550"
"In post","2023","30-39","Finance","Wales","EO","15","15","26970","26900"
"In post","2023","30-39","Finance","Wales","G6/G7","15","15","54860","51460"
"In post","2023","30-39","Finance","Wales","SEO/HEO","60","60","36980","36590"
"In post","2023","30-39","Finance","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Finance","West Midlands (England)","EO","25","25","26430","25900"
"In post","2023","30-39","Finance","West Midlands (England)","G6/G7","25","25","58500","54450"
"In post","2023","30-39","Finance","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","West Midlands (England)","SEO/HEO","70","70","37790","37680"
"In post","2023","30-39","Finance","Yorkshire and The Humber","AA/AO","35","30","22520","22520"
"In post","2023","30-39","Finance","Yorkshire and The Humber","EO","45","40","27500","28000"
"In post","2023","30-39","Finance","Yorkshire and The Humber","G6/G7","70","65","56610","53810"
"In post","2023","30-39","Finance","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Yorkshire and The Humber","SEO/HEO","110","110","36270","37300"
"In post","2023","30-39","Grants Management","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Grants Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","East of England","AA/AO","10","10","22150","22150"
"In post","2023","30-39","Grants Management","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","London","G6/G7","15","15","59630","59290"
"In post","2023","30-39","Grants Management","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Grants Management","North East (England)","AA/AO","50","50","22150","22150"
"In post","2023","30-39","Grants Management","North East (England)","EO","20","20","25920","25920"
"In post","2023","30-39","Grants Management","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","North East (England)","SEO/HEO","15","15","32450","30480"
"In post","2023","30-39","Grants Management","North West (England)","AA/AO","115","100","22150","22150"
"In post","2023","30-39","Grants Management","North West (England)","EO","40","40","26000","25920"
"In post","2023","30-39","Grants Management","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","North West (England)","SEO/HEO","20","20","31450","30320"
"In post","2023","30-39","Grants Management","South East (England)","AA/AO","15","15","22150","22150"
"In post","2023","30-39","Grants Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","South West (England)","AA/AO","15","15","22150","22150"
"In post","2023","30-39","Grants Management","South West (England)","EO","15","15","25920","25920"
"In post","2023","30-39","Grants Management","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Grants Management","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","West Midlands (England)","AA/AO","25","20","22150","22150"
"In post","2023","30-39","Grants Management","West Midlands (England)","EO","10","10","25950","25920"
"In post","2023","30-39","Grants Management","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Grants Management","Yorkshire and The Humber","AA/AO","35","35","22030","22150"
"In post","2023","30-39","Grants Management","Yorkshire and The Humber","EO","25","25","25920","25920"
"In post","2023","30-39","Grants Management","Yorkshire and The Humber","SEO/HEO","10","10","32460","30320"
"In post","2023","30-39","Human Resources","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","East Midlands (England)","EO","30","30","27700","28120"
"In post","2023","30-39","Human Resources","East Midlands (England)","G6/G7","10","10","57250","56280"
"In post","2023","30-39","Human Resources","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","East Midlands (England)","SEO/HEO","100","95","37420","35000"
"In post","2023","30-39","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","East of England","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Human Resources","East of England","EO","20","20","27170","27470"
"In post","2023","30-39","Human Resources","East of England","G6/G7","15","15","55750","54000"
"In post","2023","30-39","Human Resources","East of England","SEO/HEO","45","45","37670","36740"
"In post","2023","30-39","Human Resources","London","AA/AO","15","15","26550","26480"
"In post","2023","30-39","Human Resources","London","EO","95","95","29720","29660"
"In post","2023","30-39","Human Resources","London","G6/G7","245","240","62180","61440"
"In post","2023","30-39","Human Resources","London","SCS level","25","25","81780","78230"
"In post","2023","30-39","Human Resources","London","SEO/HEO","325","320","40060","39500"
"In post","2023","30-39","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","North East (England)","AA/AO","30","30","21860","21720"
"In post","2023","30-39","Human Resources","North East (England)","EO","55","50","26330","26300"
"In post","2023","30-39","Human Resources","North East (England)","G6/G7","20","20","55640","53390"
"In post","2023","30-39","Human Resources","North East (England)","SEO/HEO","130","125","35750","34400"
"In post","2023","30-39","Human Resources","North West (England)","AA/AO","40","35","22320","22440"
"In post","2023","30-39","Human Resources","North West (England)","EO","85","80","27510","28120"
"In post","2023","30-39","Human Resources","North West (England)","G6/G7","65","65","55490","54000"
"In post","2023","30-39","Human Resources","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","North West (England)","SEO/HEO","210","200","36450","35000"
"In post","2023","30-39","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Northern Ireland","SEO/HEO","10","10","36120","34700"
"In post","2023","30-39","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Overseas","SEO/HEO","40","40","51090","51470"
"In post","2023","30-39","Human Resources","Scotland","AA/AO","35","35","23300","22220"
"In post","2023","30-39","Human Resources","Scotland","EO","65","65","28830","28120"
"In post","2023","30-39","Human Resources","Scotland","G6/G7","25","20","57530","56290"
"In post","2023","30-39","Human Resources","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Scotland","SEO/HEO","90","85","38950","38460"
"In post","2023","30-39","Human Resources","South East (England)","AA/AO","25","20","22730","22220"
"In post","2023","30-39","Human Resources","South East (England)","EO","55","50","28100","27470"
"In post","2023","30-39","Human Resources","South East (England)","G6/G7","20","15","59010","59300"
"In post","2023","30-39","Human Resources","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","South East (England)","SEO/HEO","110","105","38250","37690"
"In post","2023","30-39","Human Resources","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Human Resources","South West (England)","AA/AO","30","25","22020","22220"
"In post","2023","30-39","Human Resources","South West (England)","EO","65","60","26850","27140"
"In post","2023","30-39","Human Resources","South West (England)","G6/G7","45","40","53390","52230"
"In post","2023","30-39","Human Resources","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","South West (England)","SEO/HEO","165","155","37140","37700"
"In post","2023","30-39","Human Resources","South West (England)","Unknown","10","10","35510","38790"
"In post","2023","30-39","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Wales","AA/AO","15","10","22450","22500"
"In post","2023","30-39","Human Resources","Wales","EO","50","45","26600","26960"
"In post","2023","30-39","Human Resources","Wales","G6/G7","40","40","56150","53040"
"In post","2023","30-39","Human Resources","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Wales","SEO/HEO","140","135","35380","34400"
"In post","2023","30-39","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","30-39","Human Resources","West Midlands (England)","EO","50","50","27430","27470"
"In post","2023","30-39","Human Resources","West Midlands (England)","G6/G7","25","25","56130","55320"
"In post","2023","30-39","Human Resources","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","West Midlands (England)","SEO/HEO","80","75","36590","34700"
"In post","2023","30-39","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Yorkshire and The Humber","AA/AO","10","10","22150","22220"
"In post","2023","30-39","Human Resources","Yorkshire and The Humber","EO","50","50","27300","27560"
"In post","2023","30-39","Human Resources","Yorkshire and The Humber","G6/G7","40","40","55330","52180"
"In post","2023","30-39","Human Resources","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Yorkshire and The Humber","SEO/HEO","110","105","36200","35000"
"In post","2023","30-39","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","London","G6/G7","10","10","59800","57910"
"In post","2023","30-39","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","London","SEO/HEO","20","20","40740","40600"
"In post","2023","30-39","Internal Audit","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Internal Audit","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Internal Audit","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Internal Audit","Scotland","SEO/HEO","10","10","39670","39450"
"In post","2023","30-39","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","South East (England)","SEO/HEO","10","10","37830","37060"
"In post","2023","30-39","Internal Audit","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Internal Audit","South West (England)","SEO/HEO","10","10","40530","40920"
"In post","2023","30-39","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Internal Audit","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Internal Audit","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Legal","East Midlands (England)","AA/AO","20","20","22730","22870"
"In post","2023","30-39","Legal","East Midlands (England)","EO","20","20","27410","26900"
"In post","2023","30-39","Legal","East Midlands (England)","G6/G7","55","50","52760","51270"
"In post","2023","30-39","Legal","East Midlands (England)","SEO/HEO","30","30","35640","35000"
"In post","2023","30-39","Legal","East of England","AA/AO","20","15","23720","24460"
"In post","2023","30-39","Legal","East of England","EO","25","20","28510","28200"
"In post","2023","30-39","Legal","East of England","G6/G7","40","40","55600","54630"
"In post","2023","30-39","Legal","East of England","SEO/HEO","25","20","38520","39520"
"In post","2023","30-39","Legal","London","AA/AO","55","55","24600","24480"
"In post","2023","30-39","Legal","London","EO","150","145","29930","28620"
"In post","2023","30-39","Legal","London","G6/G7","1000","960","59760","55720"
"In post","2023","30-39","Legal","London","SCS level","35","35","81000","78000"
"In post","2023","30-39","Legal","London","SEO/HEO","165","165","39750","39790"
"In post","2023","30-39","Legal","North East (England)","AA/AO","20","15","22250","22870"
"In post","2023","30-39","Legal","North East (England)","EO","20","20","27220","26900"
"In post","2023","30-39","Legal","North East (England)","G6/G7","40","40","55230","52280"
"In post","2023","30-39","Legal","North East (England)","SEO/HEO","25","20","36500","35000"
"In post","2023","30-39","Legal","North West (England)","AA/AO","30","30","22670","22870"
"In post","2023","30-39","Legal","North West (England)","EO","40","40","27280","27030"
"In post","2023","30-39","Legal","North West (England)","G6/G7","175","165","54630","52600"
"In post","2023","30-39","Legal","North West (England)","SEO/HEO","65","65","36970","37370"
"In post","2023","30-39","Legal","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","Scotland","G6/G7","265","255","59690","57420"
"In post","2023","30-39","Legal","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","Scotland","SEO/HEO","20","20","39170","37780"
"In post","2023","30-39","Legal","South East (England)","AA/AO","25","25","23990","24480"
"In post","2023","30-39","Legal","South East (England)","EO","35","30","28500","28200"
"In post","2023","30-39","Legal","South East (England)","G6/G7","65","65","57070","55170"
"In post","2023","30-39","Legal","South East (England)","SEO/HEO","30","30","37950","40670"
"In post","2023","30-39","Legal","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Legal","South West (England)","EO","15","15","27450","27440"
"In post","2023","30-39","Legal","South West (England)","G6/G7","85","75","55080","52980"
"In post","2023","30-39","Legal","South West (England)","SEO/HEO","25","20","37280","35610"
"In post","2023","30-39","Legal","Wales","AA/AO","15","10","22940","22870"
"In post","2023","30-39","Legal","Wales","EO","15","15","27460","27380"
"In post","2023","30-39","Legal","Wales","G6/G7","55","50","53980","51270"
"In post","2023","30-39","Legal","Wales","SEO/HEO","35","35","38750","38760"
"In post","2023","30-39","Legal","West Midlands (England)","AA/AO","15","15","23230","22870"
"In post","2023","30-39","Legal","West Midlands (England)","EO","30","25","27370","26900"
"In post","2023","30-39","Legal","West Midlands (England)","G6/G7","50","45","55160","52950"
"In post","2023","30-39","Legal","West Midlands (England)","SEO/HEO","35","30","35170","35000"
"In post","2023","30-39","Legal","Yorkshire and The Humber","AA/AO","25","20","22960","22870"
"In post","2023","30-39","Legal","Yorkshire and The Humber","EO","40","40","27520","27400"
"In post","2023","30-39","Legal","Yorkshire and The Humber","G6/G7","125","120","54340","51840"
"In post","2023","30-39","Legal","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","Yorkshire and The Humber","SEO/HEO","55","55","37120","37710"
"In post","2023","30-39","No function","East Midlands (England)","AA/AO","1265","1160","25780","23390"
"In post","2023","30-39","No function","East Midlands (England)","EO","1015","965","28720","28120"
"In post","2023","30-39","No function","East Midlands (England)","G6/G7","130","130","57910","56870"
"In post","2023","30-39","No function","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","No function","East Midlands (England)","SEO/HEO","875","845","37100","35000"
"In post","2023","30-39","No function","East Midlands (England)","Unknown","415","380","29530","29050"
"In post","2023","30-39","No function","East of England","AA/AO","1150","1065","27300","26490"
"In post","2023","30-39","No function","East of England","EO","855","805","29330","28120"
"In post","2023","30-39","No function","East of England","G6/G7","100","95","60270","57090"
"In post","2023","30-39","No function","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","No function","East of England","SEO/HEO","575","560","37280","36580"
"In post","2023","30-39","No function","East of England","Unknown","450","405","28890","26840"
"In post","2023","30-39","No function","London","AA/AO","1545","1460","29530","26760"
"In post","2023","30-39","No function","London","EO","2665","2555","31840","31310"
"In post","2023","30-39","No function","London","G6/G7","5645","5525","60260","59180"
"In post","2023","30-39","No function","London","SCS level","510","495","79980","76340"
"In post","2023","30-39","No function","London","SEO/HEO","4725","4635","40400","40830"
"In post","2023","30-39","No function","London","Unknown","495","475","34460","34820"
"In post","2023","30-39","No function","North East (England)","AA/AO","1935","1735","24030","22520"
"In post","2023","30-39","No function","North East (England)","EO","1430","1350","28130","28120"
"In post","2023","30-39","No function","North East (England)","G6/G7","235","230","56010","55780"
"In post","2023","30-39","No function","North East (England)","SCS level","10","10","[c]","[c]"
"In post","2023","30-39","No function","North East (England)","SEO/HEO","1015","985","36100","35000"
"In post","2023","30-39","No function","North East (England)","Unknown","265","255","28490","26840"
"In post","2023","30-39","No function","North West (England)","AA/AO","3410","3145","23810","22400"
"In post","2023","30-39","No function","North West (England)","EO","3555","3390","27960","28120"
"In post","2023","30-39","No function","North West (England)","G6/G7","535","525","56420","55350"
"In post","2023","30-39","No function","North West (England)","SCS level","15","15","80380","76560"
"In post","2023","30-39","No function","North West (England)","SEO/HEO","2435","2375","36340","34850"
"In post","2023","30-39","No function","North West (England)","Unknown","900","855","29110","26840"
"In post","2023","30-39","No function","Northern Ireland","AA/AO","295","270","22500","22520"
"In post","2023","30-39","No function","Northern Ireland","EO","245","240","27690","27890"
"In post","2023","30-39","No function","Northern Ireland","G6/G7","55","55","57270","57640"
"In post","2023","30-39","No function","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","No function","Northern Ireland","SEO/HEO","235","230","35830","35000"
"In post","2023","30-39","No function","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","No function","Overseas","EO","25","25","34680","33260"
"In post","2023","30-39","No function","Overseas","G6/G7","405","405","57730","56100"
"In post","2023","30-39","No function","Overseas","SCS level","25","25","76170","74340"
"In post","2023","30-39","No function","Overseas","SEO/HEO","320","320","39610","35810"
"In post","2023","30-39","No function","Overseas","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","No function","Scotland","AA/AO","1815","1680","23530","22520"
"In post","2023","30-39","No function","Scotland","EO","2010","1930","30500","28130"
"In post","2023","30-39","No function","Scotland","G6/G7","315","305","56250","56870"
"In post","2023","30-39","No function","Scotland","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","No function","Scotland","SEO/HEO","1205","1175","37590","35000"
"In post","2023","30-39","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","No function","South East (England)","AA/AO","1810","1690","27800","26870"
"In post","2023","30-39","No function","South East (England)","EO","1810","1715","29290","28120"
"In post","2023","30-39","No function","South East (England)","G6/G7","205","195","59450","56090"
"In post","2023","30-39","No function","South East (England)","SCS level","10","10","84870","83420"
"In post","2023","30-39","No function","South East (England)","SEO/HEO","1025","990","37580","37060"
"In post","2023","30-39","No function","South East (England)","Unknown","605","550","30660","30810"
"In post","2023","30-39","No function","South West (England)","AA/AO","1295","1170","24950","23180"
"In post","2023","30-39","No function","South West (England)","EO","1025","950","28680","28120"
"In post","2023","30-39","No function","South West (England)","G6/G7","550","530","56460","54510"
"In post","2023","30-39","No function","South West (England)","SCS level","10","10","84320","81560"
"In post","2023","30-39","No function","South West (England)","SEO/HEO","1945","1875","37470","37300"
"In post","2023","30-39","No function","South West (England)","Unknown","390","355","29510","26840"
"In post","2023","30-39","No function","Unknown","AA/AO","40","35","24510","23230"
"In post","2023","30-39","No function","Unknown","EO","70","65","27730","28120"
"In post","2023","30-39","No function","Unknown","G6/G7","10","10","57600","56110"
"In post","2023","30-39","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","No function","Unknown","SEO/HEO","15","15","42860","38050"
"In post","2023","30-39","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","No function","Wales","AA/AO","2185","1955","23140","22500"
"In post","2023","30-39","No function","Wales","EO","1760","1680","27900","28120"
"In post","2023","30-39","No function","Wales","G6/G7","265","255","57090","56870"
"In post","2023","30-39","No function","Wales","SCS level","10","10","76940","74300"
"In post","2023","30-39","No function","Wales","SEO/HEO","1150","1115","36290","35000"
"In post","2023","30-39","No function","Wales","Unknown","435","410","28700","26840"
"In post","2023","30-39","No function","West Midlands (England)","AA/AO","1770","1635","24580","22220"
"In post","2023","30-39","No function","West Midlands (England)","EO","1630","1540","28360","28120"
"In post","2023","30-39","No function","West Midlands (England)","G6/G7","295","285","56120","54260"
"In post","2023","30-39","No function","West Midlands (England)","SCS level","10","10","83860","77800"
"In post","2023","30-39","No function","West Midlands (England)","SEO/HEO","1265","1235","36630","35000"
"In post","2023","30-39","No function","West Midlands (England)","Unknown","455","420","28590","26840"
"In post","2023","30-39","No function","Yorkshire and The Humber","AA/AO","1825","1685","25720","23230"
"In post","2023","30-39","No function","Yorkshire and The Humber","EO","1835","1730","28320","28120"
"In post","2023","30-39","No function","Yorkshire and The Humber","G6/G7","440","420","56390","54260"
"In post","2023","30-39","No function","Yorkshire and The Humber","SCS level","20","20","82570","76510"
"In post","2023","30-39","No function","Yorkshire and The Humber","SEO/HEO","1575","1515","36210","35000"
"In post","2023","30-39","No function","Yorkshire and The Humber","Unknown","530","490","29180","26840"
"In post","2023","30-39","Project Delivery","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","East Midlands (England)","EO","20","20","27740","28080"
