"Status","Year","Function_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Bedfordshire and Hertfordshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Analysis","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","15","15","41390","41480"
"In post","2023","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","10","10","38280","38540"
"In post","2023","Analysis","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cornwall and Isles of Scilly","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Cornwall and Isles of Scilly","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Cumbria","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Analysis","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Cumbria","Outside London","SEO/HEO","10","10","35120","37300"
"In post","2023","Analysis","Derbyshire and Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Derbyshire and Nottinghamshire","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Analysis","Derbyshire and Nottinghamshire","Outside London","G6/G7","25","25","56700","55250"
"In post","2023","Analysis","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","70","70","37020","36380"
"In post","2023","Analysis","Devon","Outside London","EO","10","10","26270","25920"
"In post","2023","Analysis","Devon","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Analysis","Devon","Outside London","SEO/HEO","20","20","36080","34510"
"In post","2023","Analysis","Dorset and Somerset","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Analysis","Dorset and Somerset","Outside London","EO","40","40","25940","25970"
"In post","2023","Analysis","Dorset and Somerset","Outside London","G6/G7","20","20","54270","50970"
"In post","2023","Analysis","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Dorset and Somerset","Outside London","SEO/HEO","75","70","33510","30820"
"In post","2023","Analysis","East Anglia","Outside London","AA/AO","15","15","21600","22150"
"In post","2023","Analysis","East Anglia","Outside London","EO","60","55","26060","25920"
"In post","2023","Analysis","East Anglia","Outside London","G6/G7","80","75","53400","49400"
"In post","2023","Analysis","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","East Anglia","Outside London","SEO/HEO","215","205","34270","34000"
"In post","2023","Analysis","East Wales","Outside London","AA/AO","40","35","21480","21200"
"In post","2023","Analysis","East Wales","Outside London","EO","110","105","25610","25040"
"In post","2023","Analysis","East Wales","Outside London","G6/G7","260","250","54660","51460"
"In post","2023","Analysis","East Wales","Outside London","SCS level","15","15","84180","73940"
"In post","2023","Analysis","East Wales","Outside London","SEO/HEO","715","695","35510","37680"
"In post","2023","Analysis","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Eastern Scotland","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Eastern Scotland","Outside London","G6/G7","25","25","66420","66270"
"In post","2023","Analysis","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Eastern Scotland","Outside London","SEO/HEO","35","35","38500","37760"
"In post","2023","Analysis","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","30","30","23540","23340"
"In post","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","65","65","27260","26940"
"In post","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","310","295","56020","53180"
"In post","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","405","390","36380","38170"
"In post","2023","Analysis","Greater Manchester","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Analysis","Greater Manchester","Outside London","EO","35","35","26940","26940"
"In post","2023","Analysis","Greater Manchester","Outside London","G6/G7","95","90","58840","57970"
"In post","2023","Analysis","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Greater Manchester","Outside London","SEO/HEO","270","270","37350","35000"
"In post","2023","Analysis","Hampshire and Isle of Wight","Outside London","AA/AO","10","10","21200","21200"
"In post","2023","Analysis","Hampshire and Isle of Wight","Outside London","EO","55","50","26080","25100"
"In post","2023","Analysis","Hampshire and Isle of Wight","Outside London","G6/G7","410","390","54220","51460"
"In post","2023","Analysis","Hampshire and Isle of Wight","Outside London","SCS level","15","10","82430","73330"
"In post","2023","Analysis","Hampshire and Isle of Wight","Outside London","SEO/HEO","625","605","35590","36920"
"In post","2023","Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Inner London - East","London","AA/AO","15","15","23960","24520"
"In post","2023","Analysis","Inner London - East","London","EO","100","100","29210","29000"
"In post","2023","Analysis","Inner London - East","London","G6/G7","390","370","64410","61740"
"In post","2023","Analysis","Inner London - East","London","SCS level","40","35","99340","98510"
"In post","2023","Analysis","Inner London - East","London","SEO/HEO","455","450","40460","39790"
"In post","2023","Analysis","Inner London - West","London","AA/AO","55","55","24740","23500"
"In post","2023","Analysis","Inner London - West","London","EO","225","225","29920","29890"
"In post","2023","Analysis","Inner London - West","London","G6/G7","1330","1280","63390","60290"
"In post","2023","Analysis","Inner London - West","London","SCS level","120","115","89120","81300"
"In post","2023","Analysis","Inner London - West","London","SEO/HEO","1495","1475","39430","39090"
"In post","2023","Analysis","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Kent","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Analysis","Kent","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Lancashire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Merseyside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Merseyside","Outside London","EO","20","15","27350","27650"
"In post","2023","Analysis","Merseyside","Outside London","G6/G7","60","55","58340","57970"
"In post","2023","Analysis","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Merseyside","Outside London","SEO/HEO","120","115","37280","37680"
"In post","2023","Analysis","North Yorkshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Analysis","North Yorkshire","Outside London","G6/G7","10","10","57170","52010"
"In post","2023","Analysis","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North Yorkshire","Outside London","SEO/HEO","20","20","35210","34580"
"In post","2023","Analysis","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","EO","15","15","27660","28130"
"In post","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","G6/G7","55","55","56890","53190"
"In post","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","110","105","36420","37680"
"In post","2023","Analysis","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Outer London - South","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Analysis","Outer London - South","London","EO","30","25","30860","30410"
"In post","2023","Analysis","Outer London - South","London","G6/G7","50","45","67040","65230"
"In post","2023","Analysis","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Outer London - South","London","SEO/HEO","95","90","41090","40400"
"In post","2023","Analysis","Outer London - West and North West","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Outer London - West and North West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Shropshire and Staffordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Shropshire and Staffordshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Shropshire and Staffordshire","Outside London","SEO/HEO","15","15","36300","34300"
"In post","2023","Analysis","South Yorkshire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Analysis","South Yorkshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Analysis","South Yorkshire","Outside London","G6/G7","130","120","57650","53450"
"In post","2023","Analysis","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South Yorkshire","Outside London","SEO/HEO","205","195","38180","38470"
"In post","2023","Analysis","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Southern Scotland","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Analysis","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Surrey, East and West Sussex","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2023","Analysis","Surrey, East and West Sussex","Outside London","SEO/HEO","10","10","36930","36340"
"In post","2023","Analysis","Tees Valley and Durham","Outside London","AA/AO","15","15","21610","21200"
"In post","2023","Analysis","Tees Valley and Durham","Outside London","EO","20","20","25280","24840"
"In post","2023","Analysis","Tees Valley and Durham","Outside London","G6/G7","35","35","55710","52150"
"In post","2023","Analysis","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tees Valley and Durham","Outside London","SEO/HEO","95","95","35670","33630"
"In post","2023","Analysis","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Central Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Central Scotland","Outside London","EO","10","10","26430","26000"
"In post","2023","Analysis","West Central Scotland","Outside London","G6/G7","30","30","57590","56200"
"In post","2023","Analysis","West Central Scotland","Outside London","SEO/HEO","55","50","35030","34170"
"In post","2023","Analysis","West Midlands","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Analysis","West Midlands","Outside London","EO","20","20","26570","25860"
"In post","2023","Analysis","West Midlands","Outside London","G6/G7","35","35","62960","53970"
"In post","2023","Analysis","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands","Outside London","SEO/HEO","90","90","37660","37590"
"In post","2023","Analysis","West Wales and The Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Wales and The Valleys","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Analysis","West Wales and The Valleys","Outside London","SEO/HEO","10","10","37430","37760"
"In post","2023","Analysis","West Yorkshire","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Analysis","West Yorkshire","Outside London","EO","30","25","27150","27280"
"In post","2023","Analysis","West Yorkshire","Outside London","G6/G7","85","80","56160","53190"
"In post","2023","Analysis","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Yorkshire","Outside London","SEO/HEO","135","130","36630","37680"
"In post","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","10","10","38760","39890"
"In post","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","40","40","28220","28540"
"In post","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","35","35","63240","59660"
"In post","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","105","100","39610","40670"
"In post","2023","Commercial","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cheshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Commercial","Cheshire","Outside London","SEO/HEO","20","20","36260","37500"
"In post","2023","Commercial","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cumbria","Outside London","Unknown","15","15","39930","42620"
"In post","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","AA/AO","10","10","22130","22150"
"In post","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","EO","15","15","27320","27320"
"In post","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","G6/G7","40","35","63310","56130"
"In post","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","50","45","38170","39490"
"In post","2023","Commercial","Devon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Devon","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Commercial","Devon","Outside London","G6/G7","95","90","52680","48080"
"In post","2023","Commercial","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Devon","Outside London","SEO/HEO","85","80","36380","37420"
"In post","2023","Commercial","Devon","Outside London","Unknown","10","10","41150","42620"
"In post","2023","Commercial","Dorset and Somerset","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Commercial","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Dorset and Somerset","Outside London","G6/G7","15","15","56560","55470"
"In post","2023","Commercial","Dorset and Somerset","Outside London","SEO/HEO","25","25","38680","35840"
"In post","2023","Commercial","East Anglia","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Anglia","Outside London","EO","20","15","27100","27430"
"In post","2023","Commercial","East Anglia","Outside London","G6/G7","60","60","62100","62300"
"In post","2023","Commercial","East Anglia","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Commercial","East Anglia","Outside London","SEO/HEO","130","125","37970","39860"
"In post","2023","Commercial","East Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Wales","Outside London","EO","35","35","27340","27250"
"In post","2023","Commercial","East Wales","Outside London","G6/G7","40","40","58900","56000"
"In post","2023","Commercial","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Wales","Outside London","SEO/HEO","100","100","36430","34680"
"In post","2023","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Eastern Scotland","Outside London","AA/AO","35","30","26220","28490"
"In post","2023","Commercial","Eastern Scotland","Outside London","EO","15","15","33470","33290"
"In post","2023","Commercial","Eastern Scotland","Outside London","G6/G7","15","15","65090","62260"
"In post","2023","Commercial","Eastern Scotland","Outside London","SEO/HEO","35","35","42340","41790"
"In post","2023","Commercial","Eastern Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","130","125","23460","22220"
"In post","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","125","120","26740","27080"
"In post","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","375","360","60340","56000"
"In post","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","45","45","108150","102820"
"In post","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","795","760","38030","37060"
"In post","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","125","125","44040","42620"
"In post","2023","Commercial","Greater Manchester","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Commercial","Greater Manchester","Outside London","EO","40","35","27380","27650"
"In post","2023","Commercial","Greater Manchester","Outside London","G6/G7","135","135","65100","65500"
"In post","2023","Commercial","Greater Manchester","Outside London","SCS level","10","10","96890","89580"
"In post","2023","Commercial","Greater Manchester","Outside London","SEO/HEO","170","170","37490","37680"
"In post","2023","Commercial","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Outside London","EO","60","60","26850","27140"
"In post","2023","Commercial","Hampshire and Isle of Wight","Outside London","G6/G7","65","65","64290","66240"
"In post","2023","Commercial","Hampshire and Isle of Wight","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","Hampshire and Isle of Wight","Outside London","SEO/HEO","170","165","38220","39820"
"In post","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","London","EO","25","20","29930","29190"
"In post","2023","Commercial","Inner London - East","London","G6/G7","90","85","62960","59660"
"In post","2023","Commercial","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inner London - East","London","SEO/HEO","105","105","39130","36810"
"In post","2023","Commercial","Inner London - West","London","AA/AO","15","15","25410","25650"
"In post","2023","Commercial","Inner London - West","London","EO","75","75","30590","31000"
"In post","2023","Commercial","Inner London - West","London","G6/G7","720","710","66160","65760"
"In post","2023","Commercial","Inner London - West","London","SCS level","155","150","122600","118080"
"In post","2023","Commercial","Inner London - West","London","SEO/HEO","465","460","40000","41240"
"In post","2023","Commercial","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Lancashire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Lancashire","Outside London","G6/G7","35","35","63700","65500"
"In post","2023","Commercial","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancashire","Outside London","SEO/HEO","15","15","38970","38050"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Merseyside","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Commercial","Merseyside","Outside London","EO","35","30","26690","26410"
"In post","2023","Commercial","Merseyside","Outside London","G6/G7","70","70","62630","65500"
"In post","2023","Commercial","Merseyside","Outside London","SCS level","10","10","97610","89220"
"In post","2023","Commercial","Merseyside","Outside London","SEO/HEO","185","180","36620","38650"
"In post","2023","Commercial","North Eastern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","Outside London","EO","10","10","26560","26900"
"In post","2023","Commercial","North Yorkshire","Outside London","G6/G7","50","45","58860","56000"
"In post","2023","Commercial","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","Outside London","SEO/HEO","45","40","37140","37510"
"In post","2023","Commercial","Northern Ireland","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","G6/G7","30","30","63890","65500"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","35","35","35370","37300"
"In post","2023","Commercial","Outer London - East and North East","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Outer London - South","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","London","EO","10","10","30410","29890"
"In post","2023","Commercial","Outer London - South","London","G6/G7","30","30","69420","67450"
"In post","2023","Commercial","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","London","SEO/HEO","45","45","42210","43210"
"In post","2023","Commercial","Outer London - West and North West","London","AA/AO","20","20","23800","23460"
"In post","2023","Commercial","Outer London - West and North West","London","EO","10","10","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","London","G6/G7","15","15","59330","56070"
"In post","2023","Commercial","Outer London - West and North West","London","SEO/HEO","15","15","37830","38760"
"In post","2023","Commercial","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","G6/G7","10","10","78870","85900"
"In post","2023","Commercial","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","SEO/HEO","15","15","59390","58690"
"In post","2023","Commercial","Shropshire and Staffordshire","Outside London","AA/AO","25","25","22210","21780"
"In post","2023","Commercial","Shropshire and Staffordshire","Outside London","EO","50","45","26710","26350"
"In post","2023","Commercial","Shropshire and Staffordshire","Outside London","G6/G7","30","30","63900","63990"
"In post","2023","Commercial","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Outside London","SEO/HEO","75","75","37800","37330"
"In post","2023","Commercial","South Yorkshire","Outside London","EO","10","10","26410","25900"
"In post","2023","Commercial","South Yorkshire","Outside London","G6/G7","55","50","62200","56000"
"In post","2023","Commercial","South Yorkshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","South Yorkshire","Outside London","SEO/HEO","65","65","37580","38470"
"In post","2023","Commercial","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","Outside London","G6/G7","35","35","62120","58980"
"In post","2023","Commercial","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
