"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","East Midlands (England)","South and West Derbyshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","East Midlands (England)","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Midlands (England)","South and West Derbyshire","SEO/HEO","50","45","39470","39570"
"In post","2023","Declared disabled","East Midlands (England)","South and West Derbyshire","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","East Midlands (England)","West Northamptonshire","AA/AO","65","60","23030","21780"
"In post","2023","Declared disabled","East Midlands (England)","West Northamptonshire","EO","45","40","27810","28120"
"In post","2023","Declared disabled","East Midlands (England)","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Midlands (England)","West Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East Midlands (England)","West Northamptonshire","SEO/HEO","25","20","[c]","[c]"
"In post","2023","Declared disabled","East Midlands (England)","West Northamptonshire","Unknown","30","30","30810","30810"
"In post","2023","Declared disabled","East of England","Bedford","AA/AO","30","30","26130","24210"
"In post","2023","Declared disabled","East of England","Bedford","EO","30","25","28800","28120"
"In post","2023","Declared disabled","East of England","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Bedford","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","East of England","Bedford","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","East of England","Breckland and South Norfolk","AA/AO","40","35","27260","25340"
"In post","2023","Declared disabled","East of England","Breckland and South Norfolk","EO","25","25","[c]","[c]"
"In post","2023","Declared disabled","East of England","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Breckland and South Norfolk","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Cambridgeshire CC","AA/AO","125","115","26830","24270"
"In post","2023","Declared disabled","East of England","Cambridgeshire CC","EO","90","85","29760","28120"
"In post","2023","Declared disabled","East of England","Cambridgeshire CC","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","East of England","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Cambridgeshire CC","SEO/HEO","140","135","38660","35200"
"In post","2023","Declared disabled","East of England","Cambridgeshire CC","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","East of England","Central Bedfordshire","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","East of England","Central Bedfordshire","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","East of England","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Central Bedfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Central Bedfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","East of England","Essex Haven Gateway","AA/AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","East of England","Essex Haven Gateway","EO","70","60","30580","31280"
"In post","2023","Declared disabled","East of England","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Essex Haven Gateway","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","East of England","Essex Haven Gateway","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","East of England","Essex Thames Gateway","AA/AO","65","55","24820","25610"
"In post","2023","Declared disabled","East of England","Essex Thames Gateway","EO","85","75","31110","31280"
"In post","2023","Declared disabled","East of England","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Essex Thames Gateway","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","East of England","Essex Thames Gateway","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","East of England","Heart of Essex","AA/AO","45","40","25190","24480"
"In post","2023","Declared disabled","East of England","Heart of Essex","EO","40","40","30150","31280"
"In post","2023","Declared disabled","East of England","Heart of Essex","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","East of England","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Heart of Essex","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","East of England","Heart of Essex","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","East of England","Hertfordshire CC","AA/AO","75","65","26380","25610"
"In post","2023","Declared disabled","East of England","Hertfordshire CC","EO","145","130","31310","31280"
"In post","2023","Declared disabled","East of England","Hertfordshire CC","G6/G7","30","25","[c]","[c]"
"In post","2023","Declared disabled","East of England","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Hertfordshire CC","SEO/HEO","70","65","40620","39460"
"In post","2023","Declared disabled","East of England","Hertfordshire CC","Unknown","45","45","32420","31430"
"In post","2023","Declared disabled","East of England","Luton","AA/AO","15","10","[c]","[c]"
"In post","2023","Declared disabled","East of England","Luton","EO","45","40","27790","28120"
"In post","2023","Declared disabled","East of England","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Luton","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","East of England","Luton","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","East of England","North and West Norfolk","AA/AO","65","60","27400","28880"
"In post","2023","Declared disabled","East of England","North and West Norfolk","EO","30","25","29040","28120"
"In post","2023","Declared disabled","East of England","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","North and West Norfolk","SEO/HEO","30","25","[c]","[c]"
"In post","2023","Declared disabled","East of England","North and West Norfolk","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","East of England","Norwich and East Norfolk","AA/AO","75","65","23980","21780"
"In post","2023","Declared disabled","East of England","Norwich and East Norfolk","EO","110","95","28270","28120"
"In post","2023","Declared disabled","East of England","Norwich and East Norfolk","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Norwich and East Norfolk","SEO/HEO","55","55","37840","37300"
"In post","2023","Declared disabled","East of England","Norwich and East Norfolk","Unknown","55","50","26990","24450"
"In post","2023","Declared disabled","East of England","Peterborough","AA/AO","85","75","21980","22220"
"In post","2023","Declared disabled","East of England","Peterborough","EO","60","55","27780","28080"
"In post","2023","Declared disabled","East of England","Peterborough","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Peterborough","SEO/HEO","50","45","37630","34970"
"In post","2023","Declared disabled","East of England","Peterborough","Unknown","35","30","28760","29050"
"In post","2023","Declared disabled","East of England","Southend-on-Sea","AA/AO","25","20","[c]","[c]"
"In post","2023","Declared disabled","East of England","Southend-on-Sea","EO","35","30","31350","31280"
"In post","2023","Declared disabled","East of England","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Southend-on-Sea","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","East of England","Southend-on-Sea","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","East of England","Suffolk CC","AA/AO","160","140","24100","22220"
"In post","2023","Declared disabled","East of England","Suffolk CC","EO","155","140","28300","28120"
"In post","2023","Declared disabled","East of England","Suffolk CC","G6/G7","15","10","[c]","[c]"
"In post","2023","Declared disabled","East of England","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Suffolk CC","SEO/HEO","110","105","37520","35190"
"In post","2023","Declared disabled","East of England","Suffolk CC","Unknown","55","50","29930","26840"
"In post","2023","Declared disabled","East of England","Thurrock","AA/AO","10","5","[c]","[c]"
"In post","2023","Declared disabled","East of England","Thurrock","EO","30","30","30150","31280"
"In post","2023","Declared disabled","East of England","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","West Essex","EO","40","35","28620","27650"
"In post","2023","Declared disabled","East of England","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","West Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","East of England","West Essex","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","East of England","West Essex","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","London","Barking & Dagenham and Havering","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Barking & Dagenham and Havering","EO","70","60","31990","32520"
"In post","2023","Declared disabled","London","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Barking & Dagenham and Havering","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","London","Barking & Dagenham and Havering","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","London","Barnet","AA/AO","25","25","[c]","[c]"
"In post","2023","Declared disabled","London","Barnet","EO","50","45","31990","32520"
"In post","2023","Declared disabled","London","Barnet","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Barnet","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Barnet","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","London","Barnet","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Bexley and Greenwich","AA/AO","75","70","30170","28180"
"In post","2023","Declared disabled","London","Bexley and Greenwich","EO","90","85","33470","32520"
"In post","2023","Declared disabled","London","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Bexley and Greenwich","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Bexley and Greenwich","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Bexley and Greenwich","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Brent","AA/AO","15","10","[c]","[c]"
"In post","2023","Declared disabled","London","Brent","EO","40","35","31980","32520"
"In post","2023","Declared disabled","London","Brent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Brent","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","London","Brent","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","London","Bromley","AA/AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","London","Bromley","EO","45","45","32290","32520"
"In post","2023","Declared disabled","London","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Bromley","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Bromley","Unknown","35","35","33340","33050"
"In post","2023","Declared disabled","London","Camden and City of London","AA/AO","85","80","25290","25480"
"In post","2023","Declared disabled","London","Camden and City of London","EO","45","45","31290","30090"
"In post","2023","Declared disabled","London","Camden and City of London","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Camden and City of London","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","London","Camden and City of London","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","London","Croydon","AA/AO","185","170","26200","26400"
"In post","2023","Declared disabled","London","Croydon","EO","285","265","31130","30410"
"In post","2023","Declared disabled","London","Croydon","G6/G7","170","165","66780","65230"
"In post","2023","Declared disabled","London","Croydon","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","London","Croydon","SEO/HEO","395","375","41460","41020"
"In post","2023","Declared disabled","London","Croydon","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","London","Ealing","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","London","Ealing","EO","50","45","32430","32520"
"In post","2023","Declared disabled","London","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Ealing","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Ealing","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Enfield","EO","40","35","32330","32520"
"In post","2023","Declared disabled","London","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Enfield","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","London","Enfield","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","London","Hackney and Newham","AA/AO","115","100","25780","26400"
"In post","2023","Declared disabled","London","Hackney and Newham","EO","220","200","32340","32520"
"In post","2023","Declared disabled","London","Hackney and Newham","G6/G7","135","125","67530","65230"
"In post","2023","Declared disabled","London","Hackney and Newham","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","London","Hackney and Newham","SEO/HEO","245","240","41860","42060"
"In post","2023","Declared disabled","London","Hackney and Newham","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","London","Haringey and Islington","AA/AO","70","70","29940","29150"
"In post","2023","Declared disabled","London","Haringey and Islington","EO","85","80","32910","32520"
"In post","2023","Declared disabled","London","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Haringey and Islington","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Declared disabled","London","Haringey and Islington","Unknown","55","55","36660","34820"
"In post","2023","Declared disabled","London","Harrow and Hillingdon","AA/AO","70","65","25600","26400"
"In post","2023","Declared disabled","London","Harrow and Hillingdon","EO","185","160","31250","31230"
"In post","2023","Declared disabled","London","Harrow and Hillingdon","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","London","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Harrow and Hillingdon","SEO/HEO","65","60","39310","38030"
"In post","2023","Declared disabled","London","Harrow and Hillingdon","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Hounslow and Richmond upon Thames","AA/AO","85","80","28040","26400"
"In post","2023","Declared disabled","London","Hounslow and Richmond upon Thames","EO","90","80","32230","32520"
"In post","2023","Declared disabled","London","Hounslow and Richmond upon Thames","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Hounslow and Richmond upon Thames","SEO/HEO","75","70","39710","38170"
"In post","2023","Declared disabled","London","Hounslow and Richmond upon Thames","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","35","30","30720","29910"
"In post","2023","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","EO","35","35","33550","32520"
"In post","2023","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","London","Lambeth","AA/AO","40","40","30370","29660"
"In post","2023","Declared disabled","London","Lambeth","EO","100","95","33990","32520"
"In post","2023","Declared disabled","London","Lambeth","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","London","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Lambeth","SEO/HEO","50","45","47290","45840"
"In post","2023","Declared disabled","London","Lambeth","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","London","Lewisham and Southwark","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Lewisham and Southwark","EO","70","65","31900","32520"
"In post","2023","Declared disabled","London","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Lewisham and Southwark","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","London","Lewisham and Southwark","Unknown","85","85","36380","34820"
"In post","2023","Declared disabled","London","Merton, Kingston upon Thames and Sutton","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","London","Merton, Kingston upon Thames and Sutton","EO","45","40","31990","32520"
"In post","2023","Declared disabled","London","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Merton, Kingston upon Thames and Sutton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","London","Merton, Kingston upon Thames and Sutton","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","London","Redbridge and Waltham Forest","AA/AO","115","100","24840","25610"
"In post","2023","Declared disabled","London","Redbridge and Waltham Forest","EO","90","80","31890","32520"
"In post","2023","Declared disabled","London","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Redbridge and Waltham Forest","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Redbridge and Waltham Forest","SEO/HEO","35","30","39870","39150"
"In post","2023","Declared disabled","London","Redbridge and Waltham Forest","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","London","Tower Hamlets","AA/AO","50","45","25200","25480"
"In post","2023","Declared disabled","London","Tower Hamlets","EO","80","75","29920","29660"
"In post","2023","Declared disabled","London","Tower Hamlets","G6/G7","200","195","61130","59600"
"In post","2023","Declared disabled","London","Tower Hamlets","SCS level","25","25","[c]","[c]"
"In post","2023","Declared disabled","London","Tower Hamlets","SEO/HEO","215","210","39070","37660"
"In post","2023","Declared disabled","London","Tower Hamlets","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","London","Wandsworth","AA/AO","65","55","28910","28400"
"In post","2023","Declared disabled","London","Wandsworth","EO","25","25","[c]","[c]"
"In post","2023","Declared disabled","London","Wandsworth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","London","Wandsworth","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","London","Wandsworth","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","London","Westminster","AA/AO","260","245","25980","25480"
"In post","2023","Declared disabled","London","Westminster","EO","685","660","30470","30160"
"In post","2023","Declared disabled","London","Westminster","G6/G7","1885","1825","61420","59290"
"In post","2023","Declared disabled","London","Westminster","SCS level","290","280","92690","82020"
"In post","2023","Declared disabled","London","Westminster","SEO/HEO","2255","2210","39220","39150"
"In post","2023","Declared disabled","London","Westminster","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Darlington","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Darlington","EO","45","40","26620","26940"
"In post","2023","Declared disabled","North East (England)","Darlington","G6/G7","45","45","56820","52150"
"In post","2023","Declared disabled","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Darlington","SEO/HEO","80","80","34680","33900"
"In post","2023","Declared disabled","North East (England)","Darlington","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Durham","AA/AO","325","275","24110","22520"
"In post","2023","Declared disabled","North East (England)","Durham","EO","185","165","28620","28120"
"In post","2023","Declared disabled","North East (England)","Durham","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Durham","SEO/HEO","100","95","37490","34850"
"In post","2023","Declared disabled","North East (England)","Durham","Unknown","45","45","32680","30280"
"In post","2023","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","80","70","26150","25340"
"In post","2023","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","EO","65","60","28810","28120"
"In post","2023","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","35","35","31890","29050"
"In post","2023","Declared disabled","North East (England)","Northumberland","AA/AO","15","10","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Northumberland","EO","30","25","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Northumberland","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","Northumberland","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","North East (England)","South Teesside","AA/AO","130","110","21570","21690"
"In post","2023","Declared disabled","North East (England)","South Teesside","EO","125","105","27920","28120"
"In post","2023","Declared disabled","North East (England)","South Teesside","G6/G7","10","5","[c]","[c]"
