"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Health and Safety Executive","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","East of England","SEO/HEO","Female","40","35","42850","42710"
"In post","2023","Health and Safety Executive","East of England","SEO/HEO","Male","35","35","48610","46570"
"In post","2023","Health and Safety Executive","London","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","EO","Female","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","London","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Health and Safety Executive","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","London","SEO/HEO","Female","35","35","43840","45170"
"In post","2023","Health and Safety Executive","London","SEO/HEO","Male","40","40","46950","46030"
"In post","2023","Health and Safety Executive","North East (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","North East (England)","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","North East (England)","EO","Female","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North East (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","North East (England)","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","North East (England)","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","AA/AO","Female","90","75","22740","23500"
"In post","2023","Health and Safety Executive","North West (England)","AA/AO","Male","55","55","22530","23170"
"In post","2023","Health and Safety Executive","North West (England)","EO","Female","150","140","28150","27350"
"In post","2023","Health and Safety Executive","North West (England)","EO","Male","80","80","28120","27320"
"In post","2023","Health and Safety Executive","North West (England)","G6/G7","Female","105","95","58850","55320"
"In post","2023","Health and Safety Executive","North West (England)","G6/G7","Male","110","110","61510","57660"
"In post","2023","Health and Safety Executive","North West (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","North West (England)","SEO/HEO","Female","230","215","38730","37940"
"In post","2023","Health and Safety Executive","North West (England)","SEO/HEO","Male","225","220","42440","40790"
"In post","2023","Health and Safety Executive","Scotland","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","EO","Female","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","EO","Male","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","G6/G7","Male","30","30","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Scotland","SEO/HEO","Female","40","40","49670","47250"
"In post","2023","Health and Safety Executive","Scotland","SEO/HEO","Male","95","95","72940","85160"
"In post","2023","Health and Safety Executive","South East (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","South East (England)","EO","Female","10","5","[c]","[c]"
"In post","2023","Health and Safety Executive","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","South East (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","South East (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","South East (England)","SEO/HEO","Female","35","30","43170","42490"
"In post","2023","Health and Safety Executive","South East (England)","SEO/HEO","Male","30","30","44510","42940"
"In post","2023","Health and Safety Executive","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","South West (England)","EO","Female","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","South West (England)","G6/G7","Female","10","5","[c]","[c]"
"In post","2023","Health and Safety Executive","South West (England)","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","South West (England)","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2023","Health and Safety Executive","South West (England)","SEO/HEO","Male","30","25","[c]","[c]"
"In post","2023","Health and Safety Executive","Wales","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Wales","EO","Female","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Wales","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Wales","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Wales","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","Wales","SEO/HEO","Male","40","40","45720","46570"
"In post","2023","Health and Safety Executive","West Midlands (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands (England)","EO","Female","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands (England)","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands (England)","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","Health and Safety Executive","West Midlands (England)","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","Health and Safety Executive","Yorkshire and The Humber","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","Health and Safety Executive","Yorkshire and The Humber","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Yorkshire and The Humber","EO","Female","60","55","27650","27320"
"In post","2023","Health and Safety Executive","Yorkshire and The Humber","EO","Male","30","30","27740","27320"
"In post","2023","Health and Safety Executive","Yorkshire and The Humber","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Health and Safety Executive","Yorkshire and The Humber","G6/G7","Male","40","35","60710","59400"
"In post","2023","Health and Safety Executive","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","Female","125","115","39910","40790"
"In post","2023","Health and Safety Executive","Yorkshire and The Humber","SEO/HEO","Male","100","95","42420","40820"
"In post","2023","Home Office","East Midlands (England)","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","EO","Female","80","70","26640","26110"
"In post","2023","Home Office","East Midlands (England)","EO","Male","100","95","26810","25880"
"In post","2023","Home Office","East Midlands (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","SEO/HEO","Female","35","30","34800","32310"
"In post","2023","Home Office","East Midlands (England)","SEO/HEO","Male","40","40","34680","32370"
"In post","2023","Home Office","East of England","AA/AO","Female","370","320","22250","22400"
"In post","2023","Home Office","East of England","AA/AO","Male","265","245","22280","22400"
"In post","2023","Home Office","East of England","EO","Female","445","400","26790","26110"
"In post","2023","Home Office","East of England","EO","Male","615","565","27250","26180"
"In post","2023","Home Office","East of England","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Home Office","East of England","G6/G7","Male","35","35","58640","54470"
"In post","2023","Home Office","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East of England","SEO/HEO","Female","155","145","34970","32310"
"In post","2023","Home Office","East of England","SEO/HEO","Male","215","210","34370","32310"
"In post","2023","Home Office","London","AA/AO","Female","1240","1085","26060","26400"
"In post","2023","Home Office","London","AA/AO","Male","770","745","25890","26400"
"In post","2023","Home Office","London","EO","Female","2320","2120","30250","29980"
"In post","2023","Home Office","London","EO","Male","2095","1990","30410","29980"
"In post","2023","Home Office","London","G6/G7","Female","1430","1385","63410","59510"
"In post","2023","Home Office","London","G6/G7","Male","1495","1480","64330","60760"
"In post","2023","Home Office","London","SCS level","Female","130","125","88730","81730"
"In post","2023","Home Office","London","SCS level","Male","150","145","94230","84920"
"In post","2023","Home Office","London","SEO/HEO","Female","2715","2615","39990","38580"
"In post","2023","Home Office","London","SEO/HEO","Male","2205","2180","40310","39600"
"In post","2023","Home Office","London","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Home Office","London","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Home Office","North East (England)","AA/AO","Female","470","375","22270","22400"
"In post","2023","Home Office","North East (England)","AA/AO","Male","305","270","22230","22400"
"In post","2023","Home Office","North East (England)","EO","Female","330","310","26280","25880"
"In post","2023","Home Office","North East (England)","EO","Male","300","290","26350","25880"
"In post","2023","Home Office","North East (England)","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Home Office","North East (England)","G6/G7","Male","30","30","56000","54260"
"In post","2023","Home Office","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North East (England)","SEO/HEO","Female","170","165","34800","32310"
"In post","2023","Home Office","North East (England)","SEO/HEO","Male","145","145","35310","32710"
"In post","2023","Home Office","North West (England)","AA/AO","Female","1775","1560","22190","22400"
"In post","2023","Home Office","North West (England)","AA/AO","Male","1130","1075","22130","22400"
"In post","2023","Home Office","North West (England)","EO","Female","1965","1810","26110","25880"
"In post","2023","Home Office","North West (England)","EO","Male","1605","1565","26210","25880"
"In post","2023","Home Office","North West (England)","G6/G7","Female","250","245","57070","54260"
"In post","2023","Home Office","North West (England)","G6/G7","Male","295","295","58890","54570"
"In post","2023","Home Office","North West (England)","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Home Office","North West (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Home Office","North West (England)","SEO/HEO","Female","1180","1125","34940","32310"
"In post","2023","Home Office","North West (England)","SEO/HEO","Male","1040","1030","35390","32310"
"In post","2023","Home Office","North West (England)","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Home Office","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Northern Ireland","AA/AO","Female","160","135","22350","22400"
"In post","2023","Home Office","Northern Ireland","AA/AO","Male","130","120","22300","22400"
"In post","2023","Home Office","Northern Ireland","EO","Female","160","155","26160","25880"
"In post","2023","Home Office","Northern Ireland","EO","Male","175","175","26190","25880"
"In post","2023","Home Office","Northern Ireland","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Home Office","Northern Ireland","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Home Office","Northern Ireland","SEO/HEO","Female","60","60","33530","32160"
"In post","2023","Home Office","Northern Ireland","SEO/HEO","Male","55","55","35260","32520"
"In post","2023","Home Office","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","EO","Male","10","10","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Home Office","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","Female","50","50","[c]","[c]"
"In post","2023","Home Office","Overseas","Unknown","Male","75","75","[c]","[c]"
"In post","2023","Home Office","Scotland","AA/AO","Female","260","235","22370","22400"
"In post","2023","Home Office","Scotland","AA/AO","Male","175","170","22240","22400"
"In post","2023","Home Office","Scotland","EO","Female","345","320","26370","25880"
"In post","2023","Home Office","Scotland","EO","Male","380","360","26610","25880"
"In post","2023","Home Office","Scotland","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Home Office","Scotland","G6/G7","Male","35","35","58270","54260"
"In post","2023","Home Office","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","SEO/HEO","Female","180","170","34860","32310"
"In post","2023","Home Office","Scotland","SEO/HEO","Male","145","140","34840","32310"
"In post","2023","Home Office","South East (England)","AA/AO","Female","245","230","22640","22400"
"In post","2023","Home Office","South East (England)","AA/AO","Male","285","275","22550","22400"
"In post","2023","Home Office","South East (England)","EO","Female","1175","1040","26970","26180"
"In post","2023","Home Office","South East (England)","EO","Male","1855","1735","27630","26750"
"In post","2023","Home Office","South East (England)","G6/G7","Female","45","40","57330","54260"
"In post","2023","Home Office","South East (England)","G6/G7","Male","70","70","57390","54470"
"In post","2023","Home Office","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","SEO/HEO","Female","370","345","34960","33160"
"In post","2023","Home Office","South East (England)","SEO/HEO","Male","560","540","35650","33160"
"In post","2023","Home Office","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","AA/AO","Female","45","35","22490","22400"
"In post","2023","Home Office","South West (England)","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","Home Office","South West (England)","EO","Female","115","100","26660","26040"
"In post","2023","Home Office","South West (England)","EO","Male","185","170","27150","26180"
"In post","2023","Home Office","South West (England)","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Home Office","South West (England)","G6/G7","Male","35","35","57220","54260"
"In post","2023","Home Office","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","SEO/HEO","Female","45","45","35130","33070"
"In post","2023","Home Office","South West (England)","SEO/HEO","Male","65","60","35900","35080"
"In post","2023","Home Office","Unknown","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","EO","Female","70","60","27470","26230"
"In post","2023","Home Office","Unknown","EO","Male","95","80","28730","26910"
"In post","2023","Home Office","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","AA/AO","Female","135","115","22290","22400"
"In post","2023","Home Office","Wales","AA/AO","Male","70","65","22280","22400"
"In post","2023","Home Office","Wales","EO","Female","210","195","26280","25880"
"In post","2023","Home Office","Wales","EO","Male","200","195","26290","25880"
"In post","2023","Home Office","Wales","G6/G7","Female","30","30","[c]","[c]"
"In post","2023","Home Office","Wales","G6/G7","Male","40","40","58920","55340"
"In post","2023","Home Office","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","SEO/HEO","Female","135","125","34820","32310"
"In post","2023","Home Office","Wales","SEO/HEO","Male","100","100","35100","32620"
"In post","2023","Home Office","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","AA/AO","Female","185","160","22290","22400"
"In post","2023","Home Office","West Midlands (England)","AA/AO","Male","110","105","22210","22400"
"In post","2023","Home Office","West Midlands (England)","EO","Female","375","340","26530","25980"
"In post","2023","Home Office","West Midlands (England)","EO","Male","295","275","26620","25880"
"In post","2023","Home Office","West Midlands (England)","G6/G7","Female","50","45","57900","54260"
"In post","2023","Home Office","West Midlands (England)","G6/G7","Male","45","45","57140","54260"
"In post","2023","Home Office","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","SEO/HEO","Female","235","220","35040","32310"
"In post","2023","Home Office","West Midlands (England)","SEO/HEO","Male","180","175","35280","33530"
"In post","2023","Home Office","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","AA/AO","Female","695","595","22320","22400"
"In post","2023","Home Office","Yorkshire and The Humber","AA/AO","Male","575","555","22240","22400"
"In post","2023","Home Office","Yorkshire and The Humber","EO","Female","1005","915","26120","25880"
"In post","2023","Home Office","Yorkshire and The Humber","EO","Male","935","910","26180","25880"
"In post","2023","Home Office","Yorkshire and The Humber","G6/G7","Female","160","155","58190","54470"
"In post","2023","Home Office","Yorkshire and The Humber","G6/G7","Male","200","200","58650","54470"
"In post","2023","Home Office","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","SEO/HEO","Female","630","595","34950","32310"
"In post","2023","Home Office","Yorkshire and The Humber","SEO/HEO","Male","615","610","35250","32310"
"In post","2023","Home Office","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","G6/G7","Female","35","35","59370","55560"
"In post","2023","Institute for Apprenticeships and Technical Education","London","G6/G7","Male","30","30","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","SCS level","Female","10","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","London","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North East (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North East (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North East (England)","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North East (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North West (England)","G6/G7","Female","10","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North West (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North West (England)","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","G6/G7","Female","50","45","53770","51460"
"In post","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","SEO/HEO","Female","40","40","35630","37710"
"In post","2023","Institute for Apprenticeships and Technical Education","West Midlands (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Intellectual Property Office","London","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Intellectual Property Office","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Intellectual Property Office","London","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Intellectual Property Office","London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Intellectual Property Office","Wales","AA/AO","Female","125","110","22980","23100"
"In post","2023","Intellectual Property Office","Wales","AA/AO","Male","70","70","22860","23100"
"In post","2023","Intellectual Property Office","Wales","EO","Female","265","240","26610","25040"
"In post","2023","Intellectual Property Office","Wales","EO","Male","180","175","27380","25040"
"In post","2023","Intellectual Property Office","Wales","G6/G7","Female","135","125","61650","60630"
"In post","2023","Intellectual Property Office","Wales","G6/G7","Male","260","250","62980","61980"
"In post","2023","Intellectual Property Office","Wales","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Intellectual Property Office","Wales","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Intellectual Property Office","Wales","SEO/HEO","Female","255","240","38690","41240"
"In post","2023","Intellectual Property Office","Wales","SEO/HEO","Male","325","320","41750","42760"
"In post","2023","Legal Aid Agency","East Midlands (England)","AA/AO","Female","55","45","21780","21780"
"In post","2023","Legal Aid Agency","East Midlands (England)","AA/AO","Male","30","30","21780","21780"
"In post","2023","Legal Aid Agency","East Midlands (England)","EO","Female","30","25","26100","25830"
"In post","2023","Legal Aid Agency","East Midlands (England)","EO","Male","20","20","[c]","[c]"
"In post","2023","Legal Aid Agency","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","East Midlands (England)","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Legal Aid Agency","East Midlands (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Legal Aid Agency","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Legal Aid Agency","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
