"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - West","AA/AO","370","350","24170","24480"
"In post","2023","Attorney General's Departments","Inner London - West","EO","790","755","29250","28410"
"In post","2023","Attorney General's Departments","Inner London - West","G6/G7","2560","2385","61940","62830"
"In post","2023","Attorney General's Departments","Inner London - West","SCS level","265","255","88850","82550"
"In post","2023","Attorney General's Departments","Inner London - West","SEO/HEO","720","705","38400","38860"
"In post","2023","Attorney General's Departments","Kent","AA/AO","35","35","24140","24480"
"In post","2023","Attorney General's Departments","Kent","EO","30","30","29300","28670"
"In post","2023","Attorney General's Departments","Kent","G6/G7","55","50","60440","59270"
"In post","2023","Attorney General's Departments","Kent","SEO/HEO","20","20","38630","38660"
"In post","2023","Attorney General's Departments","Lancashire","AA/AO","40","35","22760","22870"
"In post","2023","Attorney General's Departments","Lancashire","EO","40","35","28280","28850"
"In post","2023","Attorney General's Departments","Lancashire","G6/G7","95","90","54900","54800"
"In post","2023","Attorney General's Departments","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","SEO/HEO","25","25","36080","35000"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","50","50","22110","22870"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","30","25","28120","28850"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","80","70","53760","52880"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","20","20","35800","35000"
"In post","2023","Attorney General's Departments","Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","G6/G7","15","15","56150","56450"
"In post","2023","Attorney General's Departments","Merseyside","AA/AO","105","100","22560","22870"
"In post","2023","Attorney General's Departments","Merseyside","EO","95","90","27670","27150"
"In post","2023","Attorney General's Departments","Merseyside","G6/G7","155","145","55170","54800"
"In post","2023","Attorney General's Departments","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","SEO/HEO","70","70","35540","35000"
"In post","2023","Attorney General's Departments","North Yorkshire","AA/AO","10","10","22700","22870"
"In post","2023","Attorney General's Departments","North Yorkshire","EO","35","35","27340","27150"
"In post","2023","Attorney General's Departments","North Yorkshire","G6/G7","60","60","61810","59740"
"In post","2023","Attorney General's Departments","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","SEO/HEO","50","50","36260","38940"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","AA/AO","75","65","22230","22870"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","EO","55","50","27900","27030"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","G6/G7","105","100","56130","55870"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Northumberland, and Tyne and Wear","SEO/HEO","45","40","35860","35000"
"In post","2023","Attorney General's Departments","Outer London - East and North East","AA/AO","10","10","24050","25600"
"In post","2023","Attorney General's Departments","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Outer London - East and North East","G6/G7","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Outer London - South","AA/AO","10","10","24690","25600"
"In post","2023","Attorney General's Departments","Outer London - South","EO","10","10","28380","28170"
"In post","2023","Attorney General's Departments","Outer London - South","G6/G7","15","15","61650","63170"
"In post","2023","Attorney General's Departments","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Outer London - South","SEO/HEO","20","20","35810","36050"
"In post","2023","Attorney General's Departments","Outer London - West and North West","AA/AO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Outer London - West and North West","G6/G7","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Shropshire and Staffordshire","AA/AO","15","15","22750","22870"
"In post","2023","Attorney General's Departments","Shropshire and Staffordshire","EO","15","15","27950","27980"
"In post","2023","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","35","35","58670","56450"
"In post","2023","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","15","15","37070","38760"
"In post","2023","Attorney General's Departments","South Yorkshire","AA/AO","50","45","22590","22870"
"In post","2023","Attorney General's Departments","South Yorkshire","EO","40","35","27760","27150"
"In post","2023","Attorney General's Departments","South Yorkshire","G6/G7","50","45","56120","56450"
"In post","2023","Attorney General's Departments","South Yorkshire","SEO/HEO","25","25","35630","35000"
"In post","2023","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","40","40","23840","24480"
"In post","2023","Attorney General's Departments","Surrey, East and West Sussex","EO","55","55","29060","28200"
"In post","2023","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","90","80","61040","61920"
"In post","2023","Attorney General's Departments","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","20","20","37780","39740"
"In post","2023","Attorney General's Departments","Tees Valley and Durham","AA/AO","25","20","22580","22870"
"In post","2023","Attorney General's Departments","Tees Valley and Durham","EO","25","20","27870","27400"
"In post","2023","Attorney General's Departments","Tees Valley and Durham","G6/G7","45","40","56290","56450"
"In post","2023","Attorney General's Departments","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Tees Valley and Durham","SEO/HEO","20","15","35050","34150"
"In post","2023","Attorney General's Departments","West Midlands","AA/AO","120","115","22830","22870"
"In post","2023","Attorney General's Departments","West Midlands","EO","110","105","27690","26900"
"In post","2023","Attorney General's Departments","West Midlands","G6/G7","240","225","56020","54800"
"In post","2023","Attorney General's Departments","West Midlands","SCS level","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","West Midlands","SEO/HEO","70","70","35370","35000"
"In post","2023","Attorney General's Departments","West Wales and The Valleys","AA/AO","15","15","22730","22870"
"In post","2023","Attorney General's Departments","West Wales and The Valleys","EO","15","15","27510","26900"
"In post","2023","Attorney General's Departments","West Wales and The Valleys","G6/G7","45","45","55770","55290"
"In post","2023","Attorney General's Departments","West Wales and The Valleys","SEO/HEO","30","30","35890","38760"
"In post","2023","Attorney General's Departments","West Yorkshire","AA/AO","95","85","22710","22870"
"In post","2023","Attorney General's Departments","West Yorkshire","EO","120","110","27790","27030"
"In post","2023","Attorney General's Departments","West Yorkshire","G6/G7","310","285","56450","54800"
"In post","2023","Attorney General's Departments","West Yorkshire","SCS level","15","15","88730","86600"
"In post","2023","Attorney General's Departments","West Yorkshire","SEO/HEO","105","105","36450","36400"
"In post","2023","Cabinet Office","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","20","20","21810","21830"
"In post","2023","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","20","20","65940","65730"
"In post","2023","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","55","50","34940","34550"
"In post","2023","Cabinet Office","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Derbyshire and Nottinghamshire","G6/G7","35","35","62780","56520"
"In post","2023","Cabinet Office","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Derbyshire and Nottinghamshire","SEO/HEO","35","35","33690","32960"
"In post","2023","Cabinet Office","Devon","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Devon","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Dorset and Somerset","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Anglia","EO","20","15","26710","26410"
"In post","2023","Cabinet Office","East Anglia","G6/G7","85","80","61020","58130"
"In post","2023","Cabinet Office","East Anglia","SCS level","10","10","100640","105000"
"In post","2023","Cabinet Office","East Anglia","SEO/HEO","120","115","36760","38400"
"In post","2023","Cabinet Office","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Wales","EO","15","15","26040","26410"
"In post","2023","Cabinet Office","East Wales","G6/G7","60","55","55920","52990"
"In post","2023","Cabinet Office","East Wales","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","East Wales","SEO/HEO","140","135","34430","32480"
"In post","2023","Cabinet Office","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Eastern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Eastern Scotland","SEO/HEO","25","25","31270","30130"
"In post","2023","Cabinet Office","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","26050","26300"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","170","170","61080","56290"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","35","35","113580","112680"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","105","100","34350","33480"
"In post","2023","Cabinet Office","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester","EO","20","20","25010","24820"
"In post","2023","Cabinet Office","Greater Manchester","G6/G7","240","240","59820","56000"
"In post","2023","Cabinet Office","Greater Manchester","SCS level","20","20","101850","99870"
"In post","2023","Cabinet Office","Greater Manchester","SEO/HEO","220","220","34310","33020"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","G6/G7","50","50","68670","66660"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","45","45","34950","34320"
"In post","2023","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - East","AA/AO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - East","EO","85","80","28930","28370"
"In post","2023","Cabinet Office","Inner London - East","G6/G7","760","740","60720","58300"
"In post","2023","Cabinet Office","Inner London - East","SCS level","100","95","107320","99220"
"In post","2023","Cabinet Office","Inner London - East","SEO/HEO","410","405","37280","36680"
"In post","2023","Cabinet Office","Inner London - West","AA/AO","90","90","25280","25280"
"In post","2023","Cabinet Office","Inner London - West","EO","270","265","28780","28370"
"In post","2023","Cabinet Office","Inner London - West","G6/G7","1495","1475","62580","59220"
"In post","2023","Cabinet Office","Inner London - West","SCS level","425","415","102060","95000"
"In post","2023","Cabinet Office","Inner London - West","SEO/HEO","1900","1890","34390","32960"
"In post","2023","Cabinet Office","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","G6/G7","30","30","64070","65910"
"In post","2023","Cabinet Office","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","SEO/HEO","15","15","35790","38050"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","AA/AO","15","15","21590","21830"
"In post","2023","Cabinet Office","Merseyside","EO","60","60","26440","26410"
"In post","2023","Cabinet Office","Merseyside","G6/G7","140","135","59030","56000"
"In post","2023","Cabinet Office","Merseyside","SCS level","15","15","91870","85090"
"In post","2023","Cabinet Office","Merseyside","SEO/HEO","255","250","36190","35480"
"In post","2023","Cabinet Office","North Yorkshire","AA/AO","100","90","21800","21830"
"In post","2023","Cabinet Office","North Yorkshire","EO","150","145","26010","26570"
"In post","2023","Cabinet Office","North Yorkshire","G6/G7","110","105","57850","55090"
"In post","2023","Cabinet Office","North Yorkshire","SCS level","10","10","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","SEO/HEO","265","255","35100","34320"
"In post","2023","Cabinet Office","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","AA/AO","125","110","21720","21720"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","EO","80","75","25350","24860"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","G6/G7","45","45","59570","56000"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","145","145","33670","33020"
"In post","2023","Cabinet Office","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","G6/G7","20","20","71400","70000"
"In post","2023","Cabinet Office","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","G6/G7","20","20","65900","66270"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","G6/G7","60","55","60870","56000"
"In post","2023","Cabinet Office","South Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","SEO/HEO","30","30","36020","36510"
"In post","2023","Cabinet Office","Southern Scotland","G6/G7","20","20","68100","65500"
"In post","2023","Cabinet Office","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Tees Valley and Durham","G6/G7","10","10","69600","65500"
"In post","2023","Cabinet Office","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","EO","50","50","25130","24610"
"In post","2023","Cabinet Office","Unknown","G6/G7","50","50","58430","56430"
"In post","2023","Cabinet Office","Unknown","SCS level","10","10","105150","86840"
"In post","2023","Cabinet Office","Unknown","SEO/HEO","65","60","35370","35240"
"In post","2023","Cabinet Office","West Central Scotland","AA/AO","50","50","21700","21720"
"In post","2023","Cabinet Office","West Central Scotland","EO","55","55","25170","24610"
"In post","2023","Cabinet Office","West Central Scotland","G6/G7","105","100","59830","56000"
"In post","2023","Cabinet Office","West Central Scotland","SCS level","20","20","88990","83740"
"In post","2023","Cabinet Office","West Central Scotland","SEO/HEO","205","205","34160","33020"
"In post","2023","Cabinet Office","West Midlands","AA/AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands","EO","20","20","25310","24820"
"In post","2023","Cabinet Office","West Midlands","G6/G7","120","115","62160","62390"
"In post","2023","Cabinet Office","West Midlands","SCS level","35","35","115770","112200"
"In post","2023","Cabinet Office","West Midlands","SEO/HEO","110","110","33860","32960"
"In post","2023","Cabinet Office","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Yorkshire","G6/G7","160","155","61380","61820"
"In post","2023","Cabinet Office","West Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Yorkshire","SEO/HEO","115","110","34510","33960"
"In post","2023","Chancellor's other departments","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Eastern Scotland","G6/G7","10","10","79740","71780"
"In post","2023","Chancellor's other departments","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Inner London - West","EO","40","40","30500","30090"
"In post","2023","Chancellor's other departments","Inner London - West","G6/G7","180","170","78620","74000"
"In post","2023","Chancellor's other departments","Inner London - West","SCS level","15","15","117210","112710"
"In post","2023","Chancellor's other departments","Inner London - West","SEO/HEO","110","110","42690","43270"
"In post","2023","Chancellor's other departments","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Lancashire","G6/G7","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Lancashire","SEO/HEO","15","15","42630","43350"
"In post","2023","Chancellor's other departments","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Tees Valley and Durham","G6/G7","10","10","58810","61620"
"In post","2023","Chancellor's other departments","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","West Central Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","West Central Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Charity Commission","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Dorset and Somerset","EO","10","5","[c]","[c]"
"In post","2023","Charity Commission","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Dorset and Somerset","SEO/HEO","20","20","35870","38800"
"In post","2023","Charity Commission","East Wales","SEO/HEO","5","5","[c]","[c]"
