"Status","Year","Disability","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Property","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","East of England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","London","AA/AO","40","[c]","24010","23210"
"Leaver CS","2023","Declared non-disabled","Analysis","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","London","G6/G7","55","[c]","61690","56170"
"Leaver CS","2023","Declared non-disabled","Analysis","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","London","SEO/HEO","80","[c]","38440","38280"
"Leaver CS","2023","Declared non-disabled","Analysis","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","North West (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Wales","AA/AO","30","[c]","19860","19860"
"Leaver CS","2023","Declared non-disabled","Analysis","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Wales","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Analysis","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","London","SEO/HEO","45","[c]","39010","40420"
"Leaver CS","2023","Declared non-disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South West (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","South West (England)","SEO/HEO","50","[c]","38200","37160"
"Leaver CS","2023","Declared non-disabled","Commercial","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","London","G6/G7","45","[c]","59420","56430"
"Leaver CS","2023","Declared non-disabled","Communications","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","London","SEO/HEO","95","[c]","39880","40600"
"Leaver CS","2023","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
