"Status","Year","Age","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Department for Education (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","50","50","23040","21690"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Disclosure Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Disclosure Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","45","40","20890","22500"
"In post","2023","16-19","Driver and Vehicle Licensing Agency","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Licensing Agency","Outside London","Unknown","30","25","20280","19000"
"In post","2023","16-19","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Education Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Education Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","FCDO Services","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Government Legal Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","London","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Outside London","Heterosexual / straight","165","165","25890","24070"
"In post","2023","16-19","HM Prison and Probation Service","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Outside London","Unknown","95","90","25920","24070"
"In post","2023","16-19","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","London","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","80","80","23060","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","65","65","22840","22520"
"In post","2023","16-19","HM Treasury (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","London","Unknown","20","20","[c]","[c]"
"In post","2023","16-19","Home Office","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Outside London","Unknown","90","85","22950","22400"
"In post","2023","16-19","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Met Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Savings and Investments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Public Guardian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Public Guardian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Public Guardian","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Planning Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Royal Fleet Auxiliary","Unknown","Unknown","30","30","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government (excl. agencies)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Scottish Prison Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Prison Service","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","16-19","Scottish Public Pensions Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Public Pensions Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Public Pensions Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Serious Fraud Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Social Security Scotland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Social Security Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Social Security Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Student Awards Agency for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Student Awards Agency for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Submarine Delivery Agency","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The Insolvency Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Health Security Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Statistics Authority","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Valuation Office Agency","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Vehicle Certification Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Vehicle Certification Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Welsh Government (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
