"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G7","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","HEO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO","15","10","46130","46800"
"In post","2023","HM Revenue and Customs","Cheshire","Cheshire East","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire","Cheshire East","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire","Cheshire West and Chester","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cheshire","Warrington","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cumbria","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cumbria","East Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cumbria","East Cumbria","HEO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cumbria","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Cumbria","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","AA","15","10","22520","22520"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","AO","1085","990","22620","22520"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","EO","1065","1010","28140","28130"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","G6","125","125","70770","71300"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","G7","430","415","57420","57970"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","HEO","1285","1230","34910","35000"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","SCS level","25","25","86490","79660"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","Nottingham","SEO","595","575","42550","42510"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Devon","Devon CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Devon","Devon CC","EO","15","15","27380","27810"
"In post","2023","HM Revenue and Customs","Devon","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Devon","Devon CC","G7","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Devon","Devon CC","HEO","15","15","32900","32970"
"In post","2023","HM Revenue and Customs","Devon","Devon CC","SEO","20","20","45270","46300"
"In post","2023","HM Revenue and Customs","Devon","Plymouth","AO","265","245","22540","22520"
"In post","2023","HM Revenue and Customs","Devon","Plymouth","EO","75","75","26700","26020"
"In post","2023","HM Revenue and Customs","Devon","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Devon","Plymouth","G7","15","15","56130","56060"
"In post","2023","HM Revenue and Customs","Devon","Plymouth","HEO","45","45","32930","32260"
"In post","2023","HM Revenue and Customs","Devon","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Devon","Plymouth","SEO","25","25","41670","40680"
"In post","2023","HM Revenue and Customs","Devon","Torbay","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Bournemouth, Christchurch and Poole","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Dorset","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Dorset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Somerset CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Somerset CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Somerset CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Dorset and Somerset","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Anglia","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Anglia","Cambridgeshire CC","EO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Anglia","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Anglia","Cambridgeshire CC","HEO","15","10","33210","32970"
"In post","2023","HM Revenue and Customs","East Anglia","Cambridgeshire CC","SEO","10","10","45700","47430"
"In post","2023","HM Revenue and Customs","East Anglia","Norwich and East Norfolk","AO","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Anglia","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Anglia","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Anglia","Norwich and East Norfolk","HEO","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Anglia","Norwich and East Norfolk","SEO","15","10","44920","46300"
"In post","2023","HM Revenue and Customs","East Anglia","Peterborough","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Anglia","Peterborough","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Anglia","Suffolk CC","AO","140","125","22520","22520"
"In post","2023","HM Revenue and Customs","East Anglia","Suffolk CC","EO","160","145","28560","28130"
"In post","2023","HM Revenue and Customs","East Anglia","Suffolk CC","G6","10","10","71440","71300"
"In post","2023","HM Revenue and Customs","East Anglia","Suffolk CC","G7","20","20","58140","57970"
"In post","2023","HM Revenue and Customs","East Anglia","Suffolk CC","HEO","145","135","35250","35000"
"In post","2023","HM Revenue and Customs","East Anglia","Suffolk CC","SEO","50","45","43050","42510"
"In post","2023","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","AA","15","10","22800","22520"
"In post","2023","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","AO","1260","1115","22520","22520"
"In post","2023","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","EO","1290","1220","28130","28130"
"In post","2023","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","G6","65","60","70430","71300"
"In post","2023","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","G7","280","275","57230","57970"
"In post","2023","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","HEO","1125","1080","34900","35000"
"In post","2023","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","SCS level","15","15","84760","78090"
"In post","2023","HM Revenue and Customs","East Wales","Cardiff and Vale of Glamorgan","SEO","460","450","42380","42140"
"In post","2023","HM Revenue and Customs","East Wales","Flintshire and Wrexham","AO","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Wales","Flintshire and Wrexham","EO","10","10","27390","27740"
"In post","2023","HM Revenue and Customs","East Wales","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Wales","Flintshire and Wrexham","G7","10","10","56630","56060"
"In post","2023","HM Revenue and Customs","East Wales","Flintshire and Wrexham","HEO","10","10","33190","32970"
"In post","2023","HM Revenue and Customs","East Wales","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Wales","Flintshire and Wrexham","SEO","10","10","42990","43340"
"In post","2023","HM Revenue and Customs","East Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Wales","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","25","25","27600","27740"
"In post","2023","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","HEO","15","15","33420","33960"
"In post","2023","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","AA","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","AO","820","770","22520","22520"
"In post","2023","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","EO","475","440","28350","28130"
"In post","2023","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","G6","50","45","70690","71300"
"In post","2023","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","G7","165","155","57280","57970"
"In post","2023","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","HEO","485","465","34930","35000"
"In post","2023","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","SCS level","10","10","93020","78700"
"In post","2023","HM Revenue and Customs","Eastern Scotland","City of Edinburgh","SEO","220","210","42420","42140"
"In post","2023","HM Revenue and Customs","Essex","Essex Haven Gateway","AO","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex","Essex Haven Gateway","EO","20","15","27440","27810"
"In post","2023","HM Revenue and Customs","Essex","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex","Essex Haven Gateway","HEO","15","15","33250","33470"
"In post","2023","HM Revenue and Customs","Essex","Essex Haven Gateway","SEO","15","15","44470","45560"
"In post","2023","HM Revenue and Customs","Essex","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex","Southend-on-Sea","AA","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex","Southend-on-Sea","AO","20","15","22520","22520"
"In post","2023","HM Revenue and Customs","Essex","Southend-on-Sea","EO","10","10","29020","29730"
"In post","2023","HM Revenue and Customs","Essex","Southend-on-Sea","G7","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex","Southend-on-Sea","HEO","35","30","35880","35240"
"In post","2023","HM Revenue and Customs","Essex","Southend-on-Sea","SEO","25","25","43340","42510"
"In post","2023","HM Revenue and Customs","Essex","Thurrock","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Essex","West Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","130","120","22520","22520"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","325","305","28280","28130"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","95","90","70740","71300"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","255","245","56920","57970"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","510","490","34820","35000"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","15","15","85470","79060"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","250","240","42680","42510"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Greater Manchester","Greater Manchester North East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","AA","35","30","22520","22520"
"In post","2023","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","AO","1350","1240","22520","22520"
"In post","2023","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","EO","1555","1480","28140","28130"
"In post","2023","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","G6","235","225","70770","71300"
"In post","2023","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","G7","720","700","57080","57970"
"In post","2023","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","HEO","1805","1745","34860","35000"
"In post","2023","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","SCS level","35","35","82530","78350"
"In post","2023","HM Revenue and Customs","Greater Manchester","Greater Manchester South West","SEO","990","950","42490","42510"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","AA","30","20","22520","22520"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","AO","415","370","22520","22520"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","EO","235","200","28640","28130"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","G6","20","20","71520","71300"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","G7","55","55","58190","57970"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","HEO","180","165","35440","35000"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","SCS level","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Portsmouth","SEO","75","75","42760","42510"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Southampton","AO","15","10","22580","22520"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Southampton","EO","15","15","27140","27810"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Southampton","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Southampton","G7","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Southampton","HEO","15","15","33970","34440"
"In post","2023","HM Revenue and Customs","Hampshire and Isle of Wight","Southampton","SEO","20","15","45380","45930"
"In post","2023","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","HEO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Inner London - East","Hackney and Newham","AA","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Inner London - East","Hackney and Newham","AO","595","535","26630","26920"
"In post","2023","HM Revenue and Customs","Inner London - East","Hackney and Newham","EO","1245","1170","32800","32540"
"In post","2023","HM Revenue and Customs","Inner London - East","Hackney and Newham","G6","355","335","78130","78600"
"In post","2023","HM Revenue and Customs","Inner London - East","Hackney and Newham","G7","860","830","64310","65230"
"In post","2023","HM Revenue and Customs","Inner London - East","Hackney and Newham","HEO","1565","1510","39890","39790"
"In post","2023","HM Revenue and Customs","Inner London - East","Hackney and Newham","SCS level","95","95","89970","84160"
"In post","2023","HM Revenue and Customs","Inner London - East","Hackney and Newham","SEO","915","885","46180","45960"
"In post","2023","HM Revenue and Customs","Inner London - East","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Inner London - East","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Inner London - East","Lewisham and Southwark","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Inner London - East","Tower Hamlets","AO","25","20","27760","27970"
"In post","2023","HM Revenue and Customs","Inner London - East","Tower Hamlets","EO","70","65","32210","32590"
"In post","2023","HM Revenue and Customs","Inner London - East","Tower Hamlets","G6","15","15","76770","78560"
"In post","2023","HM Revenue and Customs","Inner London - East","Tower Hamlets","G7","55","55","64100","66080"
"In post","2023","HM Revenue and Customs","Inner London - East","Tower Hamlets","HEO","65","65","38810","40070"
"In post","2023","HM Revenue and Customs","Inner London - East","Tower Hamlets","SCS level","10","10","91390","85490"
"In post","2023","HM Revenue and Customs","Inner London - East","Tower Hamlets","SEO","70","65","49660","49620"
"In post","2023","HM Revenue and Customs","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Inner London - West","Wandsworth","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Inner London - West","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Inner London - West","Westminster","AO","10","10","26920","26920"
"In post","2023","HM Revenue and Customs","Inner London - West","Westminster","EO","55","50","32970","32540"
"In post","2023","HM Revenue and Customs","Inner London - West","Westminster","G6","220","210","77910","78600"
"In post","2023","HM Revenue and Customs","Inner London - West","Westminster","G7","400","390","64360","65230"
"In post","2023","HM Revenue and Customs","Inner London - West","Westminster","HEO","155","150","39760","39790"
"In post","2023","HM Revenue and Customs","Inner London - West","Westminster","SCS level","105","100","94150","86370"
"In post","2023","HM Revenue and Customs","Inner London - West","Westminster","SEO","225","215","46120","45960"
"In post","2023","HM Revenue and Customs","Kent","East Kent","AO","15","15","22520","22520"
"In post","2023","HM Revenue and Customs","Kent","East Kent","EO","110","100","28510","28130"
"In post","2023","HM Revenue and Customs","Kent","East Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","East Kent","G7","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","East Kent","HEO","70","65","35050","35000"
"In post","2023","HM Revenue and Customs","Kent","East Kent","SEO","35","35","43060","42510"
"In post","2023","HM Revenue and Customs","Kent","Kent Thames Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","Medway","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","West Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","West Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","West Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Kent","West Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lancashire","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lancashire","East Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lancashire","East Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lancashire","East Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lancashire","Lancaster and Wyre","EO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lancashire","Lancaster and Wyre","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lancashire","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lancashire","Lancaster and Wyre","SEO","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Lancashire","Mid Lancashire","AA","40","35","22520","22520"
"In post","2023","HM Revenue and Customs","Lancashire","Mid Lancashire","AO","685","585","22530","22520"
"In post","2023","HM Revenue and Customs","Lancashire","Mid Lancashire","EO","305","275","28510","28130"
"In post","2023","HM Revenue and Customs","Lancashire","Mid Lancashire","G6","35","35","70430","71300"
"In post","2023","HM Revenue and Customs","Lancashire","Mid Lancashire","G7","110","105","57680","57970"
