"Status","Year","Region_ITL1","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","North West (England)","Outside London","Unknown","Male","1015","965","32360","29050"
"In post","2023","Northern Ireland","Outside London","AA/AO","Female","730","640","22500","22520"
"In post","2023","Northern Ireland","Outside London","AA/AO","Male","995","960","22240","22400"
"In post","2023","Northern Ireland","Outside London","EO","Female","590","545","27960","27890"
"In post","2023","Northern Ireland","Outside London","EO","Male","585","570","28110","27890"
"In post","2023","Northern Ireland","Outside London","G6/G7","Female","175","165","59490","57970"
"In post","2023","Northern Ireland","Outside London","G6/G7","Male","180","175","59990","57970"
"In post","2023","Northern Ireland","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Northern Ireland","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Northern Ireland","Outside London","SEO/HEO","Female","635","610","36850","35000"
"In post","2023","Northern Ireland","Outside London","SEO/HEO","Male","650","635","37300","35000"
"In post","2023","Overseas","Overseas","AA/AO","Female","25","25","[c]","[c]"
"In post","2023","Overseas","Overseas","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","Overseas","Overseas","EO","Female","95","95","35380","34100"
"In post","2023","Overseas","Overseas","EO","Male","105","105","34420","32770"
"In post","2023","Overseas","Overseas","G6/G7","Female","565","560","61110","58290"
"In post","2023","Overseas","Overseas","G6/G7","Male","745","745","62140","59530"
"In post","2023","Overseas","Overseas","SCS level","Female","130","130","87740","77870"
"In post","2023","Overseas","Overseas","SCS level","Male","160","160","87360","77670"
"In post","2023","Overseas","Overseas","SEO/HEO","Female","605","605","42650","38660"
"In post","2023","Overseas","Overseas","SEO/HEO","Male","905","905","43200","39650"
"In post","2023","Overseas","Overseas","Unknown","Female","60","60","[c]","[c]"
"In post","2023","Overseas","Overseas","Unknown","Male","90","90","[c]","[c]"
"In post","2023","Scotland","Outside London","AA/AO","Female","9430","8255","23350","22520"
"In post","2023","Scotland","Outside London","AA/AO","Male","7750","7450","24830","22520"
"In post","2023","Scotland","Outside London","EO","Female","8220","7475","29450","28130"
"In post","2023","Scotland","Outside London","EO","Male","6525","6245","30930","29100"
"In post","2023","Scotland","Outside London","G6/G7","Female","3510","3315","63280","63860"
"In post","2023","Scotland","Outside London","G6/G7","Male","2935","2875","63850","65100"
"In post","2023","Scotland","Outside London","SCS level","Female","205","195","88280","85200"
"In post","2023","Scotland","Outside London","SCS level","Male","220","215","91170","85200"
"In post","2023","Scotland","Outside London","SEO/HEO","Female","7685","7265","39280","38330"
"In post","2023","Scotland","Outside London","SEO/HEO","Male","6905","6705","40740","39190"
"In post","2023","Scotland","Outside London","Unknown","Female","35","35","34940","32500"
"In post","2023","Scotland","Outside London","Unknown","Male","80","75","46640","46000"
"In post","2023","South East (England)","Outside London","AA/AO","Female","6495","5645","24460","22520"
"In post","2023","South East (England)","Outside London","AA/AO","Male","6440","6090","27190","25100"
"In post","2023","South East (England)","Outside London","EO","Female","6460","5810","28830","28120"
"In post","2023","South East (England)","Outside London","EO","Male","5690","5445","29730","28120"
"In post","2023","South East (England)","Outside London","G6/G7","Female","1785","1680","59270","56180"
"In post","2023","South East (England)","Outside London","G6/G7","Male","2340","2265","59900","57970"
"In post","2023","South East (England)","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","South East (England)","Outside London","SCS level","Female","120","115","93640","90970"
"In post","2023","South East (England)","Outside London","SCS level","Male","125","120","96710","91360"
"In post","2023","South East (England)","Outside London","SEO/HEO","Female","5565","5270","37550","36300"
"In post","2023","South East (England)","Outside London","SEO/HEO","Male","5450","5300","38680","38080"
"In post","2023","South East (England)","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","South East (England)","Outside London","Unknown","Female","1920","1760","30220","29050"
"In post","2023","South East (England)","Outside London","Unknown","Male","635","600","31030","26840"
"In post","2023","South West (England)","Outside London","AA/AO","Female","5005","4395","23050","22220"
"In post","2023","South West (England)","Outside London","AA/AO","Male","4705","4540","24890","22500"
"In post","2023","South West (England)","Outside London","EO","Female","4855","4290","27830","28120"
"In post","2023","South West (England)","Outside London","EO","Male","3915","3765","28570","28120"
"In post","2023","South West (England)","Outside London","G6/G7","Female","3075","2895","56600","55000"
"In post","2023","South West (England)","Outside London","G6/G7","Male","4575","4445","57810","56180"
"In post","2023","South West (England)","Outside London","SCS level","Female","135","130","93650","88100"
"In post","2023","South West (England)","Outside London","SCS level","Male","245","240","100230","93710"
"In post","2023","South West (England)","Outside London","SEO/HEO","Female","7920","7390","36870","35190"
"In post","2023","South West (England)","Outside London","SEO/HEO","Male","9455","9225","38380","38790"
"In post","2023","South West (England)","Outside London","Unknown","Female","1850","1685","32530","30810"
"In post","2023","South West (England)","Outside London","Unknown","Male","1660","1615","41190","38290"
"In post","2023","Unknown","Unknown","AA/AO","Female","105","100","22960","21780"
"In post","2023","Unknown","Unknown","AA/AO","Male","90","85","24090","22400"
"In post","2023","Unknown","Unknown","EO","Female","180","165","28250","28120"
"In post","2023","Unknown","Unknown","EO","Male","200","185","27900","27650"
"In post","2023","Unknown","Unknown","G6/G7","Female","65","60","58150","56800"
"In post","2023","Unknown","Unknown","G6/G7","Male","60","60","61040","59290"
"In post","2023","Unknown","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Female","130","125","38820","37520"
"In post","2023","Unknown","Unknown","SEO/HEO","Male","160","155","42690","42110"
"In post","2023","Unknown","Unknown","Unknown","Female","175","175","37800","36860"
"In post","2023","Unknown","Unknown","Unknown","Male","1535","1535","42370","40530"
"In post","2023","Wales","Outside London","AA/AO","Female","7350","6205","22420","22500"
"In post","2023","Wales","Outside London","AA/AO","Male","4705","4490","23370","22500"
"In post","2023","Wales","Outside London","EO","Female","5580","5035","27880","28120"
"In post","2023","Wales","Outside London","EO","Male","4050","3910","28370","28120"
"In post","2023","Wales","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Wales","Outside London","G6/G7","Female","1970","1870","59870","59040"
"In post","2023","Wales","Outside London","G6/G7","Male","2125","2065","61250","60600"
"In post","2023","Wales","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Wales","Outside London","SCS level","Female","135","130","86100","81600"
"In post","2023","Wales","Outside London","SCS level","Male","215","205","89600","81600"
"In post","2023","Wales","Outside London","SEO/HEO","Female","5885","5535","38210","38000"
"In post","2023","Wales","Outside London","SEO/HEO","Male","5000","4880","38900","38470"
"In post","2023","Wales","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Wales","Outside London","Unknown","Female","1235","1155","29900","27530"
"In post","2023","Wales","Outside London","Unknown","Male","405","385","30070","29050"
"In post","2023","West Midlands (England)","Outside London","AA/AO","Female","6075","5290","22990","21780"
"In post","2023","West Midlands (England)","Outside London","AA/AO","Male","4395","4215","24780","22500"
"In post","2023","West Midlands (England)","Outside London","EO","Female","5475","4890","27950","28120"
"In post","2023","West Midlands (England)","Outside London","EO","Male","4010","3870","28700","28120"
"In post","2023","West Midlands (England)","Outside London","G6/G7","Female","1720","1640","58130","55980"
"In post","2023","West Midlands (England)","Outside London","G6/G7","Male","1570","1540","59350","57970"
"In post","2023","West Midlands (England)","Outside London","SCS level","Female","110","105","96130","84320"
"In post","2023","West Midlands (England)","Outside London","SCS level","Male","135","135","101600","94180"
"In post","2023","West Midlands (England)","Outside London","SEO/HEO","Female","4670","4425","37030","35000"
"In post","2023","West Midlands (England)","Outside London","SEO/HEO","Male","4010","3920","38000","37060"
"In post","2023","West Midlands (England)","Outside London","Unknown","Female","1695","1560","29810","29050"
"In post","2023","West Midlands (England)","Outside London","Unknown","Male","575","530","31250","29050"
"In post","2023","Yorkshire and The Humber","Outside London","AA/AO","Female","6070","5215","23540","22400"
"In post","2023","Yorkshire and The Humber","Outside London","AA/AO","Male","5235","5005","25540","22520"
"In post","2023","Yorkshire and The Humber","Outside London","EO","Female","6085","5400","27880","28120"
"In post","2023","Yorkshire and The Humber","Outside London","EO","Male","4965","4775","28610","28120"
"In post","2023","Yorkshire and The Humber","Outside London","G6/G7","Female","2565","2425","57500","54520"
"In post","2023","Yorkshire and The Humber","Outside London","G6/G7","Male","2395","2345","58560","56510"
"In post","2023","Yorkshire and The Humber","Outside London","SCS level","Female","140","135","86280","78020"
"In post","2023","Yorkshire and The Humber","Outside London","SCS level","Male","165","160","88870","81240"
"In post","2023","Yorkshire and The Humber","Outside London","SEO/HEO","Female","5800","5440","36640","35000"
"In post","2023","Yorkshire and The Humber","Outside London","SEO/HEO","Male","5005","4880","37230","36460"
"In post","2023","Yorkshire and The Humber","Outside London","Unknown","Female","1830","1680","30000","29050"
"In post","2023","Yorkshire and The Humber","Outside London","Unknown","Male","595","565","30280","29050"
"Leaver CS","2023","East Midlands (England)","Outside London","AA/AO","Female","580","[c]","21560","21690"
"Leaver CS","2023","East Midlands (England)","Outside London","AA/AO","Male","475","[c]","22400","21690"
"Leaver CS","2023","East Midlands (England)","Outside London","EO","Female","335","[c]","27360","27570"
"Leaver CS","2023","East Midlands (England)","Outside London","EO","Male","250","[c]","27890","27570"
"Leaver CS","2023","East Midlands (England)","Outside London","G6/G7","Female","55","[c]","57320","56370"
"Leaver CS","2023","East Midlands (England)","Outside London","G6/G7","Male","50","[c]","62750","59630"
"Leaver CS","2023","East Midlands (England)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Outside London","SEO/HEO","Female","190","[c]","37130","36020"
"Leaver CS","2023","East Midlands (England)","Outside London","SEO/HEO","Male","195","[c]","37090","36330"
"Leaver CS","2023","East Midlands (England)","Outside London","Unknown","Female","120","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Outside London","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Outside London","AA/AO","Female","515","[c]","22300","21820"
"Leaver CS","2023","East of England","Outside London","AA/AO","Male","515","[c]","23710","22400"
"Leaver CS","2023","East of England","Outside London","EO","Female","405","[c]","28650","28200"
"Leaver CS","2023","East of England","Outside London","EO","Male","305","[c]","28430","28120"
"Leaver CS","2023","East of England","Outside London","G6/G7","Female","60","[c]","60490","58250"
"Leaver CS","2023","East of England","Outside London","G6/G7","Male","60","[c]","63590","59190"
"Leaver CS","2023","East of England","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Outside London","SEO/HEO","Female","205","[c]","37870","37560"
"Leaver CS","2023","East of England","Outside London","SEO/HEO","Male","210","[c]","38880","37830"
"Leaver CS","2023","East of England","Outside London","Unknown","Female","155","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Outside London","Unknown","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","London","London","AA/AO","Female","990","[c]","24440","25280"
"Leaver CS","2023","London","London","AA/AO","Male","770","[c]","24500","24750"
"Leaver CS","2023","London","London","EO","Female","1350","[c]","29910","30560"
"Leaver CS","2023","London","London","EO","Male","910","[c]","29970","30410"
"Leaver CS","2023","London","London","G6/G7","Female","1235","[c]","60220","57980"
"Leaver CS","2023","London","London","G6/G7","Male","1310","[c]","61410","59290"
"Leaver CS","2023","London","London","SCS level","Female","220","[c]","94250","85000"
"Leaver CS","2023","London","London","SCS level","Male","250","[c]","102310","92000"
"Leaver CS","2023","London","London","SEO/HEO","Female","1710","[c]","38180","38020"
"Leaver CS","2023","London","London","SEO/HEO","Male","1510","[c]","39110","38930"
"Leaver CS","2023","London","London","Unknown","Female","220","[c]","[c]","[c]"
"Leaver CS","2023","London","London","Unknown","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Outside London","AA/AO","Female","790","[c]","21580","21690"
"Leaver CS","2023","North East (England)","Outside London","AA/AO","Male","550","[c]","21830","21690"
"Leaver CS","2023","North East (England)","Outside London","EO","Female","275","[c]","27200","27570"
"Leaver CS","2023","North East (England)","Outside London","EO","Male","180","[c]","27310","27570"
"Leaver CS","2023","North East (England)","Outside London","G6/G7","Female","70","[c]","57010","53790"
"Leaver CS","2023","North East (England)","Outside London","G6/G7","Male","100","[c]","58540","57280"
"Leaver CS","2023","North East (England)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Outside London","SEO/HEO","Female","160","[c]","36630","35310"
"Leaver CS","2023","North East (England)","Outside London","SEO/HEO","Male","210","[c]","37140","35530"
"Leaver CS","2023","North East (England)","Outside London","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Outside London","AA/AO","Female","1385","[c]","21620","21690"
"Leaver CS","2023","North West (England)","Outside London","AA/AO","Male","1015","[c]","21930","21690"
"Leaver CS","2023","North West (England)","Outside London","EO","Female","640","[c]","27370","27570"
"Leaver CS","2023","North West (England)","Outside London","EO","Male","490","[c]","27570","27570"
"Leaver CS","2023","North West (England)","Outside London","G6/G7","Female","150","[c]","59310","56450"
"Leaver CS","2023","North West (England)","Outside London","G6/G7","Male","195","[c]","61610","60020"
"Leaver CS","2023","North West (England)","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Outside London","SEO/HEO","Female","455","[c]","36540","35160"
"Leaver CS","2023","North West (England)","Outside London","SEO/HEO","Male","405","[c]","38000","37590"
"Leaver CS","2023","North West (England)","Outside London","Unknown","Female","215","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Outside London","Unknown","Male","100","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Outside London","AA/AO","Female","65","[c]","22570","22400"
"Leaver CS","2023","Northern Ireland","Outside London","AA/AO","Male","75","[c]","23290","22130"
"Leaver CS","2023","Northern Ireland","Outside London","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Outside London","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","SEO/HEO","Female","40","[c]","45690","45660"
"Leaver CS","2023","Overseas","Overseas","SEO/HEO","Male","45","[c]","45830","43750"
"Leaver CS","2023","Overseas","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Outside London","AA/AO","Female","980","[c]","23070","22180"
"Leaver CS","2023","Scotland","Outside London","AA/AO","Male","820","[c]","24320","22500"
"Leaver CS","2023","Scotland","Outside London","EO","Female","485","[c]","29140","28120"
"Leaver CS","2023","Scotland","Outside London","EO","Male","485","[c]","31100","29270"
"Leaver CS","2023","Scotland","Outside London","G6/G7","Female","150","[c]","63920","65280"
"Leaver CS","2023","Scotland","Outside London","G6/G7","Male","160","[c]","64860","65280"
"Leaver CS","2023","Scotland","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Outside London","SEO/HEO","Female","375","[c]","39520","38330"
"Leaver CS","2023","Scotland","Outside London","SEO/HEO","Male","415","[c]","41470","41270"
"Leaver CS","2023","Scotland","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Outside London","AA/AO","Female","1110","[c]","22140","21690"
"Leaver CS","2023","South East (England)","Outside London","AA/AO","Male","1040","[c]","24130","21780"
"Leaver CS","2023","South East (England)","Outside London","EO","Female","630","[c]","28100","27570"
"Leaver CS","2023","South East (England)","Outside London","EO","Male","535","[c]","28550","27570"
"Leaver CS","2023","South East (England)","Outside London","G6/G7","Female","105","[c]","60660","55360"
"Leaver CS","2023","South East (England)","Outside London","G6/G7","Male","180","[c]","59780","57430"
"Leaver CS","2023","South East (England)","Outside London","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Outside London","SEO/HEO","Female","385","[c]","37250","36840"
"Leaver CS","2023","South East (England)","Outside London","SEO/HEO","Male","445","[c]","38000","37570"
"Leaver CS","2023","South East (England)","Outside London","Unknown","Female","215","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Outside London","Unknown","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Outside London","AA/AO","Female","690","[c]","21550","21690"
"Leaver CS","2023","South West (England)","Outside London","AA/AO","Male","720","[c]","23030","21690"
"Leaver CS","2023","South West (England)","Outside London","EO","Female","460","[c]","27630","27570"
"Leaver CS","2023","South West (England)","Outside London","EO","Male","445","[c]","28020","27570"
"Leaver CS","2023","South West (England)","Outside London","G6/G7","Female","190","[c]","57870","55000"
"Leaver CS","2023","South West (England)","Outside London","G6/G7","Male","275","[c]","59750","56950"
"Leaver CS","2023","South West (England)","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Outside London","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Outside London","SEO/HEO","Female","535","[c]","36800","35690"
"Leaver CS","2023","South West (England)","Outside London","SEO/HEO","Male","840","[c]","38460","38790"
"Leaver CS","2023","South West (England)","Outside London","Unknown","Female","145","[c]","37340","33690"
"Leaver CS","2023","South West (England)","Outside London","Unknown","Male","155","[c]","43240","38790"
"Leaver CS","2023","Unknown","Unknown","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Female","40","[c]","29120","28120"
"Leaver CS","2023","Unknown","Unknown","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","185","[c]","37760","34410"
"Leaver CS","2023","Wales","Outside London","AA/AO","Female","840","[c]","21480","21690"
"Leaver CS","2023","Wales","Outside London","AA/AO","Male","575","[c]","21420","21690"
"Leaver CS","2023","Wales","Outside London","EO","Female","290","[c]","27350","27570"
"Leaver CS","2023","Wales","Outside London","EO","Male","270","[c]","27680","27570"
"Leaver CS","2023","Wales","Outside London","G6/G7","Female","80","[c]","60410","58430"
"Leaver CS","2023","Wales","Outside London","G6/G7","Male","120","[c]","61370","60790"
"Leaver CS","2023","Wales","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Outside London","SEO/HEO","Female","235","[c]","37760","37690"
"Leaver CS","2023","Wales","Outside London","SEO/HEO","Male","275","[c]","38450","38080"
"Leaver CS","2023","Wales","Outside London","Unknown","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","Wales","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Outside London","AA/AO","Female","835","[c]","21620","21690"
"Leaver CS","2023","West Midlands (England)","Outside London","AA/AO","Male","590","[c]","22100","21690"
"Leaver CS","2023","West Midlands (England)","Outside London","EO","Female","415","[c]","27380","27570"
"Leaver CS","2023","West Midlands (England)","Outside London","EO","Male","365","[c]","28080","27570"
"Leaver CS","2023","West Midlands (England)","Outside London","G6/G7","Female","120","[c]","58470","53500"
"Leaver CS","2023","West Midlands (England)","Outside London","G6/G7","Male","110","[c]","60820","58080"
"Leaver CS","2023","West Midlands (England)","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Outside London","SEO/HEO","Female","265","[c]","37740","37300"
"Leaver CS","2023","West Midlands (England)","Outside London","SEO/HEO","Male","230","[c]","38000","37000"
"Leaver CS","2023","West Midlands (England)","Outside London","Unknown","Female","130","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Outside London","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","AA/AO","Female","675","[c]","21960","21690"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","AA/AO","Male","620","[c]","22550","21690"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","EO","Female","400","[c]","27360","27570"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","EO","Male","380","[c]","27620","27570"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","G6/G7","Female","170","[c]","59700","57440"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","G6/G7","Male","180","[c]","60090","59610"
