"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Work and Pensions","Other","North East (England)","Northumberland, and Tyne and Wear","555","485","25320","21690"
"In post","2023","Department for Work and Pensions","Other","North East (England)","Tees Valley and Durham","40","35","27740","28120"
"In post","2023","Department for Work and Pensions","Other","North West (England)","Cheshire","15","10","27930","28120"
"In post","2023","Department for Work and Pensions","Other","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Other","North West (England)","Greater Manchester","355","320","25540","21690"
"In post","2023","Department for Work and Pensions","Other","North West (England)","Lancashire","310","285","28890","28120"
"In post","2023","Department for Work and Pensions","Other","North West (England)","Merseyside","75","70","28530","28120"
"In post","2023","Department for Work and Pensions","Other","Scotland","Eastern Scotland","75","70","29380","28120"
"In post","2023","Department for Work and Pensions","Other","Scotland","Highlands and Islands","125","115","23530","21690"
"In post","2023","Department for Work and Pensions","Other","Scotland","Southern Scotland","20","20","27460","28120"
"In post","2023","Department for Work and Pensions","Other","Scotland","West Central Scotland","135","120","26960","28120"
"In post","2023","Department for Work and Pensions","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","25","25","30260","30120"
"In post","2023","Department for Work and Pensions","Other","South East (England)","Hampshire and Isle of Wight","20","20","28580","28120"
"In post","2023","Department for Work and Pensions","Other","South East (England)","Kent","35","35","34250","32520"
"In post","2023","Department for Work and Pensions","Other","South East (England)","Surrey, East and West Sussex","60","50","29220","28120"
"In post","2023","Department for Work and Pensions","Other","South West (England)","Cornwall and Isles of Scilly","15","15","28510","28120"
"In post","2023","Department for Work and Pensions","Other","South West (England)","Devon","55","50","28820","28120"
"In post","2023","Department for Work and Pensions","Other","South West (England)","Dorset and Somerset","155","135","23530","21690"
"In post","2023","Department for Work and Pensions","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","35","28930","28120"
"In post","2023","Department for Work and Pensions","Other","Unknown","Unknown","15","15","37790","28120"
"In post","2023","Department for Work and Pensions","Other","Wales","East Wales","30","25","28960","28120"
"In post","2023","Department for Work and Pensions","Other","Wales","West Wales and The Valleys","185","165","26870","28120"
"In post","2023","Department for Work and Pensions","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","185","150","23180","21690"
"In post","2023","Department for Work and Pensions","Other","West Midlands (England)","Shropshire and Staffordshire","35","30","29540","28120"
"In post","2023","Department for Work and Pensions","Other","West Midlands (England)","West Midlands","620","560","24710","21690"
"In post","2023","Department for Work and Pensions","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","25","20","30490","28120"
"In post","2023","Department for Work and Pensions","Other","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Other","Yorkshire and The Humber","South Yorkshire","315","270","28450","21690"
"In post","2023","Department for Work and Pensions","Other","Yorkshire and The Humber","West Yorkshire","385","330","25820","21690"
"In post","2023","Department for Work and Pensions","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","London","Inner London - East","25","20","56710","59700"
"In post","2023","Department for Work and Pensions","Policy","London","Inner London - West","600","575","49780","43760"
"In post","2023","Department for Work and Pensions","Policy","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","North East (England)","Northumberland, and Tyne and Wear","25","25","37460","38470"
"In post","2023","Department for Work and Pensions","Policy","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","North West (England)","Greater Manchester","40","40","34480","34170"
"In post","2023","Department for Work and Pensions","Policy","North West (England)","Lancashire","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","North West (England)","Merseyside","40","40","48710","46780"
"In post","2023","Department for Work and Pensions","Policy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Policy","Yorkshire and The Humber","South Yorkshire","185","175","44710","38470"
"In post","2023","Department for Work and Pensions","Policy","Yorkshire and The Humber","West Yorkshire","195","185","41040","38470"
"In post","2023","Department for Work and Pensions","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","40040","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","38880","36320"
"In post","2023","Department for Work and Pensions","Project Delivery","East Midlands (England)","Lincolnshire","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","East of England","East Anglia","25","25","38420","34970"
"In post","2023","Department for Work and Pensions","Project Delivery","East of England","Essex","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","London","Inner London - West","215","205","47260","39780"
"In post","2023","Department for Work and Pensions","Project Delivery","London","Outer London - East and North East","15","15","42260","39150"
"In post","2023","Department for Work and Pensions","Project Delivery","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","155","140","39170","34970"
"In post","2023","Department for Work and Pensions","Project Delivery","North East (England)","Tees Valley and Durham","30","30","36120","38470"
"In post","2023","Department for Work and Pensions","Project Delivery","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","North West (England)","Greater Manchester","90","85","40640","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","North West (England)","Lancashire","260","235","39300","34970"
"In post","2023","Department for Work and Pensions","Project Delivery","North West (England)","Merseyside","45","35","37960","34970"
"In post","2023","Department for Work and Pensions","Project Delivery","Scotland","Eastern Scotland","25","20","35760","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","Scotland","West Central Scotland","35","30","36330","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","38800","36530"
"In post","2023","Department for Work and Pensions","Project Delivery","South East (England)","Hampshire and Isle of Wight","15","15","38550","34570"
"In post","2023","Department for Work and Pensions","Project Delivery","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","South East (England)","Surrey, East and West Sussex","20","20","35880","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","South West (England)","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","South West (England)","Devon","20","20","37300","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","Unknown","Unknown","10","10","51590","50550"
"In post","2023","Department for Work and Pensions","Project Delivery","Wales","East Wales","10","10","34380","28120"
"In post","2023","Department for Work and Pensions","Project Delivery","Wales","West Wales and The Valleys","65","60","35860","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","15","15","35400","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","West Midlands (England)","West Midlands","80","75","33280","34170"
"In post","2023","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","36790","36320"
"In post","2023","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","South Yorkshire","120","105","40340","34970"
"In post","2023","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","West Yorkshire","135","120","43060","38470"
"In post","2023","Department for Work and Pensions","Property","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","London","Inner London - West","50","50","47570","43760"
"In post","2023","Department for Work and Pensions","Property","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","North East (England)","Northumberland, and Tyne and Wear","40","35","40740","38470"
"In post","2023","Department for Work and Pensions","Property","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","North West (England)","Greater Manchester","15","15","44340","38470"
"In post","2023","Department for Work and Pensions","Property","North West (England)","Lancashire","25","20","41110","38470"
"In post","2023","Department for Work and Pensions","Property","North West (England)","Merseyside","15","10","31340","30340"
"In post","2023","Department for Work and Pensions","Property","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Unknown","Unknown","40","40","47380","44330"
"In post","2023","Department for Work and Pensions","Property","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Property","Yorkshire and The Humber","South Yorkshire","30","30","45500","38640"
"In post","2023","Department for Work and Pensions","Property","Yorkshire and The Humber","West Yorkshire","25","25","45170","38760"
"In post","2023","Department for Work and Pensions","Psychology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Psychology","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","200","185","46760","44670"
"In post","2023","Department for Work and Pensions","Science and Engineering","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","North West (England)","Merseyside","130","125","36690","32800"
"In post","2023","Department for Work and Pensions","Science and Engineering","Scotland","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","Yorkshire and The Humber","North Yorkshire","155","145","34340","32800"
"In post","2023","Department for Work and Pensions","Science and Engineering","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Science and Engineering","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","East Midlands (England)","Lincolnshire","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","East of England","East Anglia","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","London","Inner London - West","95","90","47450","43760"
"In post","2023","Department for Work and Pensions","Security","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","North East (England)","Northumberland, and Tyne and Wear","95","95","39300","34170"
"In post","2023","Department for Work and Pensions","Security","North West (England)","Greater Manchester","60","60","41100","38470"
"In post","2023","Department for Work and Pensions","Security","North West (England)","Lancashire","65","60","39620","38470"
"In post","2023","Department for Work and Pensions","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Scotland","West Central Scotland","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Wales","West Wales and The Valleys","15","15","32780","34170"
"In post","2023","Department for Work and Pensions","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Security","Yorkshire and The Humber","South Yorkshire","50","45","37450","34170"
"In post","2023","Department for Work and Pensions","Security","Yorkshire and The Humber","West Yorkshire","80","75","43820","38470"
"In post","2023","Department for Work and Pensions","Social Research","London","Inner London - West","25","20","48200","43760"
"In post","2023","Department for Work and Pensions","Social Research","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Social Research","Yorkshire and The Humber","South Yorkshire","10","10","55540","56050"
"In post","2023","Department for Work and Pensions","Social Research","Yorkshire and The Humber","West Yorkshire","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","London","Inner London - West","45","40","54800","58370"
"In post","2023","Department for Work and Pensions","Statistics","North East (England)","Northumberland, and Tyne and Wear","80","75","44420","38470"
"In post","2023","Department for Work and Pensions","Statistics","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","North West (England)","Greater Manchester","10","10","39570","37110"
"In post","2023","Department for Work and Pensions","Statistics","North West (England)","Merseyside","10","10","50400","59400"
"In post","2023","Department for Work and Pensions","Statistics","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Statistics","Yorkshire and The Humber","South Yorkshire","40","40","47070","39640"
"In post","2023","Department for Work and Pensions","Statistics","Yorkshire and The Humber","West Yorkshire","20","20","37550","38470"
"In post","2023","Department for Work and Pensions","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","15","10","28120","28120"
"In post","2023","Department for Work and Pensions","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","East of England","Essex","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","London","Inner London - East","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","London","Inner London - West","55","55","50340","44360"
"In post","2023","Department for Work and Pensions","Unknown","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","North East (England)","Northumberland, and Tyne and Wear","20","20","32300","28120"
"In post","2023","Department for Work and Pensions","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","North West (England)","Greater Manchester","50","50","28010","21690"
"In post","2023","Department for Work and Pensions","Unknown","North West (England)","Lancashire","20","20","41980","39970"
"In post","2023","Department for Work and Pensions","Unknown","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Scotland","West Central Scotland","35","30","27790","21690"
"In post","2023","Department for Work and Pensions","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","South East (England)","Surrey, East and West Sussex","15","15","26040","28120"
"In post","2023","Department for Work and Pensions","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Unknown","Unknown","10","10","39840","38490"
"In post","2023","Department for Work and Pensions","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","Wales","West Wales and The Valleys","35","30","28260","28120"
"In post","2023","Department for Work and Pensions","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Unknown","West Midlands (England)","Shropshire and Staffordshire","15","10","27610","28120"
"In post","2023","Department for Work and Pensions","Unknown","West Midlands (England)","West Midlands","25","20","32040","28120"
"In post","2023","Department for Work and Pensions","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
