"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","EO","35","35","25910","25500"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","G6/G7","55","55","54770","51990"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","SEO/HEO","90","85","35600","36170"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","EO","40","40","25780","25500"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","G6/G7","140","135","54290","50710"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SCS level","10","10","88970","81910"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SEO/HEO","195","195","35290","36500"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","120","115","28520","27780"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6/G7","750","735","57820","55760"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","105","95","87490","78670"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SEO/HEO","525","520","37470","35620"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","EO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","G6/G7","10","10","53410","53830"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","North East (England)","SEO/HEO","10","10","33850","32600"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","EO","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","G6/G7","35","30","54190","53030"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","North West (England)","SEO/HEO","50","50","34540","34200"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Scotland","SEO/HEO","10","10","34990","35620"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","South West (England)","G6/G7","15","10","53710","53870"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Midlands (England)","EO","40","40","26780","25900"
"In post","2023","Department for Education (excl. agencies)","East Midlands (England)","G6/G7","130","130","55460","52150"
"In post","2023","Department for Education (excl. agencies)","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East Midlands (England)","SEO/HEO","165","160","36250","37590"
"In post","2023","Department for Education (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East of England","G6/G7","55","55","58770","56040"
"In post","2023","Department for Education (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","East of England","SEO/HEO","30","30","36840","37590"
"In post","2023","Department for Education (excl. agencies)","London","AA/AO","25","20","25230","25120"
"In post","2023","Department for Education (excl. agencies)","London","EO","170","170","30340","30560"
"In post","2023","Department for Education (excl. agencies)","London","G6/G7","1010","965","60530","56290"
"In post","2023","Department for Education (excl. agencies)","London","SCS level","160","155","85430","76910"
"In post","2023","Department for Education (excl. agencies)","London","SEO/HEO","765","735","40160","41440"
"In post","2023","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North East (England)","AA/AO","25","25","22070","22020"
"In post","2023","Department for Education (excl. agencies)","North East (England)","EO","105","100","26420","26940"
"In post","2023","Department for Education (excl. agencies)","North East (England)","G6/G7","210","205","55050","51910"
"In post","2023","Department for Education (excl. agencies)","North East (England)","SCS level","15","15","81400","76510"
"In post","2023","Department for Education (excl. agencies)","North East (England)","SEO/HEO","415","400","35950","37590"
"In post","2023","Department for Education (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","North West (England)","AA/AO","15","10","22040","22020"
"In post","2023","Department for Education (excl. agencies)","North West (England)","EO","100","100","26540","25900"
"In post","2023","Department for Education (excl. agencies)","North West (England)","G6/G7","400","390","55370","51860"
"In post","2023","Department for Education (excl. agencies)","North West (England)","SCS level","15","15","82330","76510"
"In post","2023","Department for Education (excl. agencies)","North West (England)","SEO/HEO","555","545","35320","37590"
"In post","2023","Department for Education (excl. agencies)","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","G6/G7","45","45","63550","64000"
"In post","2023","Department for Education (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","EO","15","15","27520","25900"
"In post","2023","Department for Education (excl. agencies)","South West (England)","G6/G7","155","145","57050","51910"
"In post","2023","Department for Education (excl. agencies)","South West (England)","SCS level","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","South West (England)","SEO/HEO","135","135","36570","37590"
"In post","2023","Department for Education (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","EO","100","100","26640","26940"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","G6/G7","315","310","56260","52150"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","SCS level","15","15","84850","76510"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","SEO/HEO","430","415","35560","37590"
"In post","2023","Department for Education (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","EO","135","130","26570","26940"
"In post","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","G6/G7","515","490","55680","52150"
"In post","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","SCS level","35","30","81750","76510"
"In post","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO/HEO","790","750","36060","37590"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","EO","15","15","25450","25920"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G6/G7","45","45","53030","49400"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","SEO/HEO","80","80","34440","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","EO","20","20","26350","25920"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G6/G7","75","70","52520","49400"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","SEO/HEO","115","110","34810","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","50","50","25350","25340"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","230","220","28930","29080"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","955","925","57710","54950"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","125","125","85260","78260"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","1185","1160","37570","40260"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","EO","30","30","25440","25920"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","G6/G7","115","115","51940","49400"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SEO/HEO","165","160","34550","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","AA/AO","10","10","21970","22150"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","EO","45","40","25840","25920"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","G6/G7","190","190","52730","49720"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SCS level","10","10","78870","75440"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SEO/HEO","225","215","34440","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","EO","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","G6/G7","25","25","53810","52480"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","SEO/HEO","25","25","33140","30420"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","AA/AO","10","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","EO","45","40","26930","25950"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","G6/G7","145","145","54860","53380"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SCS level","20","15","83900","79720"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SEO/HEO","165","155","36060","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","EO","80","75","25670","25920"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G6/G7","455","430","52750","49970"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SCS level","20","20","80170","74620"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO/HEO","560","535","35040","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","EO","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","G6/G7","20","20","52050","49400"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","SEO/HEO","40","35","34960","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","EO","25","20","25900","25920"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","G6/G7","90","85","52540","49970"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SCS level","10","10","85710","77110"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SEO/HEO","130","125","35070","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","AA/AO","15","15","21400","22150"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","EO","45","45","25940","25920"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","G6/G7","285","280","52400","49400"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SCS level","15","15","79500","74620"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SEO/HEO","365","350","34760","37300"
"In post","2023","Department for International Trade","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for International Trade","East Midlands (England)","SEO/HEO","30","30","46420","45700"
"In post","2023","Department for International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","East of England","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for International Trade","East of England","SEO/HEO","30","30","41920","45190"
"In post","2023","Department for International Trade","London","AA/AO","20","20","28660","28660"
"In post","2023","Department for International Trade","London","EO","230","230","29910","29280"
"In post","2023","Department for International Trade","London","G6/G7","1070","1055","59780","55790"
"In post","2023","Department for International Trade","London","SCS level","145","140","89020","78760"
"In post","2023","Department for International Trade","London","SEO/HEO","1225","1215","39320","41550"
"In post","2023","Department for International Trade","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","North East (England)","EO","35","30","25760","25660"
"In post","2023","Department for International Trade","North East (England)","G6/G7","50","50","55820","52570"
"In post","2023","Department for International Trade","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Department for International Trade","North East (England)","SEO/HEO","105","105","35020","33030"
"In post","2023","Department for International Trade","North West (England)","EO","10","10","[c]","[c]"
"In post","2023","Department for International Trade","North West (England)","G6/G7","20","20","53610","52320"
"In post","2023","Department for International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","North West (England)","SEO/HEO","40","40","38010","39400"
"In post","2023","Department for International Trade","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2023","Department for International Trade","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Overseas","G6/G7","100","100","58490","57760"
"In post","2023","Department for International Trade","Overseas","SCS level","30","30","85980","77940"
"In post","2023","Department for International Trade","Overseas","SEO/HEO","50","50","39180","39450"
"In post","2023","Department for International Trade","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Scotland","EO","5","5","[c]","[c]"
"In post","2023","Department for International Trade","Scotland","G6/G7","20","20","55540","53830"
"In post","2023","Department for International Trade","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Scotland","SEO/HEO","15","15","36990","38050"
"In post","2023","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for International Trade","South East (England)","SEO/HEO","20","20","41160","42370"
"In post","2023","Department for International Trade","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for International Trade","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South West (England)","SEO/HEO","40","35","38650","41890"
"In post","2023","Department for International Trade","Wales","G6/G7","25","25","59920","56470"
"In post","2023","Department for International Trade","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Wales","SEO/HEO","20","20","34540","32040"
"In post","2023","Department for International Trade","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Department for International Trade","West Midlands (England)","G6/G7","20","20","53290","52570"
"In post","2023","Department for International Trade","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","West Midlands (England)","SEO/HEO","45","45","37960","38120"
"In post","2023","Department for International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","Yorkshire and The Humber","G6/G7","15","15","55800","53980"
"In post","2023","Department for International Trade","Yorkshire and The Humber","SEO/HEO","40","35","39880","41910"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","G6/G7","20","20","55440","52790"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","SEO/HEO","30","25","35960","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","AA/AO","10","10","25070","24320"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","EO","15","10","29940","30660"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","G6/G7","30","30","57880","54630"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","SEO/HEO","45","45","37270","36880"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AA/AO","20","20","27870","27870"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","160","160","30210","28850"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6/G7","1025","995","59300","55370"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","145","140","87190","79880"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO/HEO","760","750","38380","40390"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","G6/G7","40","40","52540","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","SEO/HEO","50","50","35440","37060"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","EO","15","10","27120","26760"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","G6/G7","75","75","52500","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","SEO/HEO","100","95","35010","35860"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","G6/G7","20","20","52810","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","SEO/HEO","15","15","34370","33100"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","EO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","G6/G7","65","65","53340","49920"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","SEO/HEO","70","70","36140","37540"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","G6/G7","15","15","56310","56570"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","SEO/HEO","15","15","34290","31760"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","EO","35","35","25910","25830"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","G6/G7","90","90","52720","49700"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","SEO/HEO","175","175","34400","31460"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","G6/G7","50","50","53820","50790"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","SEO/HEO","65","65","35730","37060"
"In post","2023","Department for Transport (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","East Midlands (England)","G6/G7","15","15","78870","83570"
"In post","2023","Department for Transport (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","London","AA/AO","120","105","32490","34390"
"In post","2023","Department for Transport (excl. agencies)","London","EO","220","220","31610","31210"
"In post","2023","Department for Transport (excl. agencies)","London","G6/G7","1315","1285","60960","56740"
