"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Prison and Probation Service","Cumbria","Outside London","EO","35","35","31830","32090"
"In post","2023","HM Prison and Probation Service","Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Cumbria","Outside London","HEO","25","25","35860","37420"
"In post","2023","HM Prison and Probation Service","Cumbria","Outside London","SEO","10","10","49400","49550"
"In post","2023","HM Prison and Probation Service","Cumbria","Outside London","Unknown","185","170","30330","29050"
"In post","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","AA","280","260","22980","23230"
"In post","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","AO","1060","1005","29920","30410"
"In post","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","EO","315","300","31680","28480"
"In post","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","G6","15","15","84740","87430"
"In post","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","G7","20","20","67010","68140"
"In post","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","HEO","215","205","36660","38180"
"In post","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","SEO","130","125","49980","52200"
"In post","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","Unknown","885","810","29470","29050"
"In post","2023","HM Prison and Probation Service","Devon","Outside London","AA","120","115","22940","23230"
"In post","2023","HM Prison and Probation Service","Devon","Outside London","AO","555","520","30120","30410"
"In post","2023","HM Prison and Probation Service","Devon","Outside London","EO","160","150","32500","34170"
"In post","2023","HM Prison and Probation Service","Devon","Outside London","G6","10","10","77240","72410"
"In post","2023","HM Prison and Probation Service","Devon","Outside London","G7","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Devon","Outside London","HEO","115","100","36690","38180"
"In post","2023","HM Prison and Probation Service","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Devon","Outside London","SEO","60","60","49880","50950"
"In post","2023","HM Prison and Probation Service","Devon","Outside London","Unknown","400","360","30090","26840"
"In post","2023","HM Prison and Probation Service","Dorset and Somerset","Outside London","AA","155","145","23090","23230"
"In post","2023","HM Prison and Probation Service","Dorset and Somerset","Outside London","AO","475","445","29970","30410"
"In post","2023","HM Prison and Probation Service","Dorset and Somerset","Outside London","EO","135","130","32170","34170"
"In post","2023","HM Prison and Probation Service","Dorset and Somerset","Outside London","G6","10","10","80220","80230"
"In post","2023","HM Prison and Probation Service","Dorset and Somerset","Outside London","G7","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Dorset and Somerset","Outside London","HEO","90","85","37640","38850"
"In post","2023","HM Prison and Probation Service","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Dorset and Somerset","Outside London","SEO","50","50","50110","51500"
"In post","2023","HM Prison and Probation Service","Dorset and Somerset","Outside London","Unknown","395","355","29270","26840"
"In post","2023","HM Prison and Probation Service","East Anglia","Outside London","AA","540","480","23030","23230"
"In post","2023","HM Prison and Probation Service","East Anglia","Outside London","AO","1720","1625","30120","30410"
"In post","2023","HM Prison and Probation Service","East Anglia","Outside London","EO","505","485","32850","34170"
"In post","2023","HM Prison and Probation Service","East Anglia","Outside London","G6","20","20","88310","90020"
"In post","2023","HM Prison and Probation Service","East Anglia","Outside London","G7","40","40","67530","68140"
"In post","2023","HM Prison and Probation Service","East Anglia","Outside London","HEO","360","345","36600","38010"
"In post","2023","HM Prison and Probation Service","East Anglia","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","East Anglia","Outside London","SEO","185","180","50640","51500"
"In post","2023","HM Prison and Probation Service","East Anglia","Outside London","Unknown","985","895","29060","26840"
"In post","2023","HM Prison and Probation Service","East Wales","Outside London","AA","185","175","23120","23230"
"In post","2023","HM Prison and Probation Service","East Wales","Outside London","AO","790","760","29500","29890"
"In post","2023","HM Prison and Probation Service","East Wales","Outside London","EO","255","245","32410","34170"
"In post","2023","HM Prison and Probation Service","East Wales","Outside London","G6","15","15","79800","78010"
"In post","2023","HM Prison and Probation Service","East Wales","Outside London","G7","25","25","65110","61520"
"In post","2023","HM Prison and Probation Service","East Wales","Outside London","HEO","205","200","36120","37710"
"In post","2023","HM Prison and Probation Service","East Wales","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","East Wales","Outside London","SEO","95","90","49770","49510"
"In post","2023","HM Prison and Probation Service","East Wales","Outside London","Unknown","680","640","30120","29050"
"In post","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","AA","250","235","23250","23230"
"In post","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","AO","1000","925","30280","30440"
"In post","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","EO","270","255","33530","35710"
"In post","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","G6","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","G7","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","HEO","130","125","36980","38800"
"In post","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","SEO","60","55","51200","53200"
"In post","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","460","420","30330","29050"
"In post","2023","HM Prison and Probation Service","Eastern Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Essex","Outside London","AA","75","65","23170","23230"
"In post","2023","HM Prison and Probation Service","Essex","Outside London","AO","245","240","30650","29890"
"In post","2023","HM Prison and Probation Service","Essex","Outside London","EO","40","40","33390","35710"
"In post","2023","HM Prison and Probation Service","Essex","Outside London","G6","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Essex","Outside London","HEO","35","35","36940","38800"
"In post","2023","HM Prison and Probation Service","Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Essex","Outside London","SEO","25","25","50510","50190"
"In post","2023","HM Prison and Probation Service","Essex","Outside London","Unknown","505","465","29500","26840"
"In post","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA","170","150","23140","23230"
"In post","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AO","620","585","29490","29890"
"In post","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","180","170","32830","34170"
"In post","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G7","15","15","65040","67300"
"In post","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","HEO","150","135","36360","37420"
"In post","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO","80","75","50100","52420"
"In post","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","810","740","29950","29050"
"In post","2023","HM Prison and Probation Service","Greater Manchester","Outside London","AA","220","200","23310","23230"
"In post","2023","HM Prison and Probation Service","Greater Manchester","Outside London","AO","730","705","29960","29890"
"In post","2023","HM Prison and Probation Service","Greater Manchester","Outside London","EO","225","215","33250","35430"
"In post","2023","HM Prison and Probation Service","Greater Manchester","Outside London","G6","10","10","82900","87430"
"In post","2023","HM Prison and Probation Service","Greater Manchester","Outside London","G7","15","15","63070","61420"
"In post","2023","HM Prison and Probation Service","Greater Manchester","Outside London","HEO","160","150","36340","37060"
"In post","2023","HM Prison and Probation Service","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Greater Manchester","Outside London","SEO","100","100","50120","52450"
"In post","2023","HM Prison and Probation Service","Greater Manchester","Outside London","Unknown","1395","1320","29660","26840"
"In post","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","AA","175","165","23160","23230"
"In post","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","AO","560","530","30770","31510"
"In post","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","EO","135","130","31840","29790"
"In post","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","G7","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","HEO","70","65","36980","38180"
"In post","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","SEO","50","50","51120","53200"
"In post","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","Unknown","575","525","29380","26840"
"In post","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","AA","180","165","23190","23230"
"In post","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","AO","550","535","29890","29890"
"In post","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","185","180","33230","35680"
"In post","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","G6","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","G7","15","15","66460","68140"
"In post","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","HEO","115","110","37510","38180"
"In post","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO","70","70","50320","52280"
"In post","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","430","395","30690","29050"
"In post","2023","HM Prison and Probation Service","Inner London - East","London","AA","115","105","26450","26630"
"In post","2023","HM Prison and Probation Service","Inner London - East","London","AO","545","525","34540","34980"
"In post","2023","HM Prison and Probation Service","Inner London - East","London","EO","115","110","37910","39680"
"In post","2023","HM Prison and Probation Service","Inner London - East","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Inner London - East","London","G7","10","10","68850","68430"
"In post","2023","HM Prison and Probation Service","Inner London - East","London","HEO","80","75","41480","42500"
"In post","2023","HM Prison and Probation Service","Inner London - East","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Inner London - East","London","SEO","55","55","54270","56200"
"In post","2023","HM Prison and Probation Service","Inner London - East","London","Unknown","1105","1055","35930","33050"
"In post","2023","HM Prison and Probation Service","Inner London - West","London","AA","170","160","26920","28400"
"In post","2023","HM Prison and Probation Service","Inner London - West","London","AO","750","725","34140","33800"
"In post","2023","HM Prison and Probation Service","Inner London - West","London","EO","190","185","37510","39350"
"In post","2023","HM Prison and Probation Service","Inner London - West","London","G6","80","80","82820","79330"
"In post","2023","HM Prison and Probation Service","Inner London - West","London","G7","110","110","66600","65310"
"In post","2023","HM Prison and Probation Service","Inner London - West","London","HEO","200","195","39950","37110"
"In post","2023","HM Prison and Probation Service","Inner London - West","London","SCS level","25","25","92940","85470"
"In post","2023","HM Prison and Probation Service","Inner London - West","London","SEO","210","205","52750","52950"
"In post","2023","HM Prison and Probation Service","Inner London - West","London","Unknown","200","195","36100","34820"
"In post","2023","HM Prison and Probation Service","Kent","Outside London","AA","310","290","22980","23230"
"In post","2023","HM Prison and Probation Service","Kent","Outside London","AO","1120","1070","30630","31510"
"In post","2023","HM Prison and Probation Service","Kent","Outside London","EO","365","350","33090","34170"
"In post","2023","HM Prison and Probation Service","Kent","Outside London","G6","15","15","86510","89270"
"In post","2023","HM Prison and Probation Service","Kent","Outside London","G7","20","20","66610","68140"
"In post","2023","HM Prison and Probation Service","Kent","Outside London","HEO","235","225","37400","38910"
"In post","2023","HM Prison and Probation Service","Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Kent","Outside London","SEO","115","110","52310","53200"
"In post","2023","HM Prison and Probation Service","Kent","Outside London","Unknown","575","535","29610","27530"
"In post","2023","HM Prison and Probation Service","Lancashire","Outside London","AA","295","265","23000","23230"
"In post","2023","HM Prison and Probation Service","Lancashire","Outside London","AO","1140","1060","30090","30440"
"In post","2023","HM Prison and Probation Service","Lancashire","Outside London","EO","340","315","32700","34170"
"In post","2023","HM Prison and Probation Service","Lancashire","Outside London","G6","15","15","87350","90020"
"In post","2023","HM Prison and Probation Service","Lancashire","Outside London","G7","15","15","66070","68140"
"In post","2023","HM Prison and Probation Service","Lancashire","Outside London","HEO","235","215","37280","38800"
"In post","2023","HM Prison and Probation Service","Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Lancashire","Outside London","SEO","125","120","50130","52360"
"In post","2023","HM Prison and Probation Service","Lancashire","Outside London","Unknown","765","725","29690","26840"
"In post","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","AA","175","165","23030","23230"
"In post","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","AO","725","685","29570","29890"
"In post","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","EO","260","250","32390","34170"
"In post","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","G6","15","15","82680","75750"
"In post","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","G7","15","15","66950","66460"
"In post","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","HEO","165","160","36290","37130"
"In post","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","SEO","95","95","50400","52200"
"In post","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","650","605","30110","29050"
"In post","2023","HM Prison and Probation Service","Lincolnshire","Outside London","AA","130","120","23130","23230"
"In post","2023","HM Prison and Probation Service","Lincolnshire","Outside London","AO","430","405","29940","30440"
"In post","2023","HM Prison and Probation Service","Lincolnshire","Outside London","EO","110","105","33190","35710"
"In post","2023","HM Prison and Probation Service","Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Lincolnshire","Outside London","HEO","80","75","36970","38490"
"In post","2023","HM Prison and Probation Service","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Lincolnshire","Outside London","SEO","40","40","51660","53200"
"In post","2023","HM Prison and Probation Service","Lincolnshire","Outside London","Unknown","250","240","29740","26840"
"In post","2023","HM Prison and Probation Service","Merseyside","Outside London","AA","80","75","23180","23750"
"In post","2023","HM Prison and Probation Service","Merseyside","Outside London","AO","280","265","30170","30440"
"In post","2023","HM Prison and Probation Service","Merseyside","Outside London","EO","90","80","32150","34170"
"In post","2023","HM Prison and Probation Service","Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Merseyside","Outside London","G7","15","15","66830","68140"
"In post","2023","HM Prison and Probation Service","Merseyside","Outside London","HEO","65","60","36070","35010"
"In post","2023","HM Prison and Probation Service","Merseyside","Outside London","SEO","45","45","49030","49260"
"In post","2023","HM Prison and Probation Service","Merseyside","Outside London","Unknown","905","855","29440","26840"
"In post","2023","HM Prison and Probation Service","North Yorkshire","Outside London","AA","15","10","23350","23230"
"In post","2023","HM Prison and Probation Service","North Yorkshire","Outside London","AO","45","40","30170","32060"
"In post","2023","HM Prison and Probation Service","North Yorkshire","Outside London","EO","10","10","34940","34940"
"In post","2023","HM Prison and Probation Service","North Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","North Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","North Yorkshire","Outside London","HEO","20","15","37730","38910"
"In post","2023","HM Prison and Probation Service","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","North Yorkshire","Outside London","SEO","15","15","51420","50860"
"In post","2023","HM Prison and Probation Service","North Yorkshire","Outside London","Unknown","270","245","30620","29050"
"In post","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","AO","10","10","24070","24070"
"In post","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","EO","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","SEO","15","15","46250","46110"
"In post","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","Unknown","615","575","29800","29050"
"In post","2023","HM Prison and Probation Service","Outer London - East and North East","London","AA","210","200","26640","26630"
"In post","2023","HM Prison and Probation Service","Outer London - East and North East","London","AO","520","505","33560","33850"
"In post","2023","HM Prison and Probation Service","Outer London - East and North East","London","EO","180","175","37420","39270"
"In post","2023","HM Prison and Probation Service","Outer London - East and North East","London","G6","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Outer London - East and North East","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Outer London - East and North East","London","HEO","85","80","41280","42310"
"In post","2023","HM Prison and Probation Service","Outer London - East and North East","London","SEO","40","40","53830","55250"
"In post","2023","HM Prison and Probation Service","Outer London - East and North East","London","Unknown","365","345","34750","33050"
"In post","2023","HM Prison and Probation Service","Outer London - South","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Outer London - South","London","AO","135","130","27480","27700"
"In post","2023","HM Prison and Probation Service","Outer London - South","London","EO","215","210","31820","31310"
"In post","2023","HM Prison and Probation Service","Outer London - South","London","G6","20","20","80950","77850"
"In post","2023","HM Prison and Probation Service","Outer London - South","London","G7","55","55","68370","70970"
"In post","2023","HM Prison and Probation Service","Outer London - South","London","HEO","130","125","37620","35670"
"In post","2023","HM Prison and Probation Service","Outer London - South","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Outer London - South","London","SEO","130","130","51310","49250"
"In post","2023","HM Prison and Probation Service","Outer London - South","London","Unknown","335","310","33850","33050"
"In post","2023","HM Prison and Probation Service","Outer London - West and North West","London","AA","105","95","26650","26630"
"In post","2023","HM Prison and Probation Service","Outer London - West and North West","London","AO","380","365","34250","34110"
"In post","2023","HM Prison and Probation Service","Outer London - West and North West","London","EO","155","150","37000","37580"
"In post","2023","HM Prison and Probation Service","Outer London - West and North West","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Outer London - West and North West","London","G7","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Outer London - West and North West","London","HEO","65","60","40120","42130"
"In post","2023","HM Prison and Probation Service","Outer London - West and North West","London","SEO","35","35","53340","53200"
"In post","2023","HM Prison and Probation Service","Outer London - West and North West","London","Unknown","390","365","34030","33050"
"In post","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","AA","335","310","23100","23230"
"In post","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","AO","1160","1100","30050","30440"
"In post","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","EO","440","425","32890","34170"
"In post","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","G6","20","20","84270","90020"
"In post","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","G7","20","20","67410","67830"
"In post","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","HEO","270","255","36680","38180"
"In post","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","SEO","150","145","50670","52370"
"In post","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","Unknown","560","510","31040","29050"
"In post","2023","HM Prison and Probation Service","South Yorkshire","Outside London","AA","195","185","23120","23230"
"In post","2023","HM Prison and Probation Service","South Yorkshire","Outside London","AO","595","560","30010","30440"
"In post","2023","HM Prison and Probation Service","South Yorkshire","Outside London","EO","230","215","34580","34340"
"In post","2023","HM Prison and Probation Service","South Yorkshire","Outside London","G6","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","South Yorkshire","Outside London","G7","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","South Yorkshire","Outside London","HEO","155","145","37540","38910"
"In post","2023","HM Prison and Probation Service","South Yorkshire","Outside London","SEO","70","70","50400","51500"
"In post","2023","HM Prison and Probation Service","South Yorkshire","Outside London","Unknown","590","545","30020","29050"
"In post","2023","HM Prison and Probation Service","Southern Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","AA","260","245","24740","24270"
"In post","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","AO","945","910","32280","32920"
"In post","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","EO","255","240","34290","35710"
"In post","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","G6","10","10","89870","90020"
"In post","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","G7","10","10","68050","68630"
"In post","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","HEO","195","185","38350","38910"
"In post","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","SEO","95","90","52050","53200"
"In post","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","Unknown","690","620","31250","29050"
"In post","2023","HM Prison and Probation Service","Tees Valley and Durham","Outside London","AA","395","360","23230","23230"
"In post","2023","HM Prison and Probation Service","Tees Valley and Durham","Outside London","AO","1675","1555","30420","30440"
"In post","2023","HM Prison and Probation Service","Tees Valley and Durham","Outside London","EO","410","385","33340","35440"
"In post","2023","HM Prison and Probation Service","Tees Valley and Durham","Outside London","G6","10","10","88740","90020"
"In post","2023","HM Prison and Probation Service","Tees Valley and Durham","Outside London","G7","15","15","68260","68140"
"In post","2023","HM Prison and Probation Service","Tees Valley and Durham","Outside London","HEO","265","250","36590","38180"
"In post","2023","HM Prison and Probation Service","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Tees Valley and Durham","Outside London","SEO","155","150","50630","53100"
"In post","2023","HM Prison and Probation Service","Tees Valley and Durham","Outside London","Unknown","695","655","30040","29050"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","AA","20","20","23570","23230"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","AO","40","40","28510","28880"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","West Central Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","West Central Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","West Midlands","Outside London","AA","130","120","22440","23230"
"In post","2023","HM Prison and Probation Service","West Midlands","Outside London","AO","370","360","29880","28880"
"In post","2023","HM Prison and Probation Service","West Midlands","Outside London","EO","55","50","31740","29790"
"In post","2023","HM Prison and Probation Service","West Midlands","Outside London","G6","10","10","[c]","[c]"
"In post","2023","HM Prison and Probation Service","West Midlands","Outside London","G7","5","5","[c]","[c]"
"In post","2023","HM Prison and Probation Service","West Midlands","Outside London","HEO","100","95","36310","37420"
"In post","2023","HM Prison and Probation Service","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","West Midlands","Outside London","SEO","40","40","47430","46110"
"In post","2023","HM Prison and Probation Service","West Midlands","Outside London","Unknown","1265","1170","29520","29050"
"In post","2023","HM Prison and Probation Service","West Wales and The Valleys","Outside London","AA","45","40","22740","23230"
"In post","2023","HM Prison and Probation Service","West Wales and The Valleys","Outside London","AO","180","165","30500","31640"
"In post","2023","HM Prison and Probation Service","West Wales and The Valleys","Outside London","EO","60","55","32670","34170"
"In post","2023","HM Prison and Probation Service","West Wales and The Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","West Wales and The Valleys","Outside London","HEO","45","40","36720","38180"
"In post","2023","HM Prison and Probation Service","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","West Wales and The Valleys","Outside London","SEO","30","25","49020","47780"
"In post","2023","HM Prison and Probation Service","West Wales and The Valleys","Outside London","Unknown","950","895","29740","27530"
"In post","2023","HM Prison and Probation Service","West Yorkshire","Outside London","AA","345","320","23130","23230"
"In post","2023","HM Prison and Probation Service","West Yorkshire","Outside London","AO","1275","1210","29920","30440"
"In post","2023","HM Prison and Probation Service","West Yorkshire","Outside London","EO","520","490","33280","35710"
"In post","2023","HM Prison and Probation Service","West Yorkshire","Outside London","G6","20","20","81790","78760"
"In post","2023","HM Prison and Probation Service","West Yorkshire","Outside London","G7","35","35","65670","64490"
"In post","2023","HM Prison and Probation Service","West Yorkshire","Outside London","HEO","260","245","37030","38800"
"In post","2023","HM Prison and Probation Service","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","HM Prison and Probation Service","West Yorkshire","Outside London","SEO","155","150","49430","49570"
"In post","2023","HM Prison and Probation Service","West Yorkshire","Outside London","Unknown","1090","1015","29740","27530"
"In post","2023","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AO","100","90","23510","22520"
