"Status","Year","Ethnicity","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","East of England","Outside London","Male","45","45","34440","31710"
"In post","2023","Other ethnicity","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","London","London","Female","800","760","42130","36380"
"In post","2023","Other ethnicity","London","London","Male","600","590","45560","39450"
"In post","2023","Other ethnicity","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","North East (England)","Outside London","Female","30","30","30230","28000"
"In post","2023","Other ethnicity","North East (England)","Outside London","Male","45","45","35760","30140"
"In post","2023","Other ethnicity","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","North West (England)","Outside London","Female","100","95","31890","28120"
"In post","2023","Other ethnicity","North West (England)","Outside London","Male","105","100","33940","30410"
"In post","2023","Other ethnicity","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","Overseas","Female","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","Overseas","Male","30","30","[c]","[c]"
"In post","2023","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scotland","Outside London","Female","90","85","36540","31970"
"In post","2023","Other ethnicity","Scotland","Outside London","Male","70","65","38900","32590"
"In post","2023","Other ethnicity","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","South East (England)","Outside London","Female","95","90","32180","29890"
"In post","2023","Other ethnicity","South East (England)","Outside London","Male","100","100","34100","32380"
"In post","2023","Other ethnicity","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","South West (England)","Outside London","Female","45","40","35260","33520"
"In post","2023","Other ethnicity","South West (England)","Outside London","Male","70","70","37910","35000"
"In post","2023","Other ethnicity","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Wales","Outside London","Female","55","55","32090","29730"
"In post","2023","Other ethnicity","Wales","Outside London","Male","60","60","36020","32690"
"In post","2023","Other ethnicity","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","West Midlands (England)","Outside London","Female","95","85","31430","28120"
"In post","2023","Other ethnicity","West Midlands (England)","Outside London","Male","80","80","33310","28880"
"In post","2023","Other ethnicity","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Yorkshire and The Humber","Outside London","Female","65","60","32830","30370"
"In post","2023","Other ethnicity","Yorkshire and The Humber","Outside London","Male","70","70","33800","30740"
"In post","2023","Other ethnicity","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Outside London","Female","380","340","31270","28120"
"In post","2023","Undeclared","East Midlands (England)","Outside London","Male","510","490","34180","31270"
"In post","2023","Undeclared","East of England","Outside London","Female","385","340","31750","29730"
"In post","2023","Undeclared","East of England","Outside London","Male","585","555","33850","32110"
"In post","2023","Undeclared","London","London","Female","2015","1870","41780","36180"
"In post","2023","Undeclared","London","London","Male","2415","2350","48020","43210"
"In post","2023","Undeclared","North East (England)","Outside London","Female","390","335","30690","28100"
"In post","2023","Undeclared","North East (England)","Outside London","Male","655","625","33820","28130"
"In post","2023","Undeclared","North West (England)","Outside London","Female","925","805","31280","28120"
"In post","2023","Undeclared","North West (England)","Outside London","Male","1215","1160","34780","30560"
"In post","2023","Undeclared","Northern Ireland","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Outside London","Male","60","55","31800","28120"
"In post","2023","Undeclared","Overseas","Overseas","Female","55","55","50190","54730"
"In post","2023","Undeclared","Overseas","Overseas","Male","115","115","52620","50000"
"In post","2023","Undeclared","Scotland","Outside London","Female","595","525","34090","28490"
"In post","2023","Undeclared","Scotland","Outside London","Male","935","885","37270","35000"
"In post","2023","Undeclared","South East (England)","Outside London","Female","755","670","33400","29950"
"In post","2023","Undeclared","South East (England)","Outside London","Male","1235","1170","36950","34300"
"In post","2023","Undeclared","South West (England)","Outside London","Female","680","620","34770","32310"
"In post","2023","Undeclared","South West (England)","Outside London","Male","1410","1350","40120","38770"
"In post","2023","Undeclared","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Male","30","30","33750","33220"
"In post","2023","Undeclared","Wales","Outside London","Female","465","415","32390","28120"
"In post","2023","Undeclared","Wales","Outside London","Male","745","715","36680","32920"
"In post","2023","Undeclared","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Midlands (England)","Outside London","Female","590","520","31180","28120"
"In post","2023","Undeclared","West Midlands (England)","Outside London","Male","655","620","33660","29570"
"In post","2023","Undeclared","Yorkshire and The Humber","Outside London","Female","565","500","32460","28120"
"In post","2023","Undeclared","Yorkshire and The Humber","Outside London","Male","865","835","35080","32060"
"In post","2023","Unknown","East Midlands (England)","Outside London","Female","1650","1520","28790","27650"
"In post","2023","Unknown","East Midlands (England)","Outside London","Male","1455","1410","30850","28120"
"In post","2023","Unknown","East of England","Outside London","Female","1200","1085","29960","26900"
"In post","2023","Unknown","East of England","Outside London","Male","1150","1105","30910","28120"
"In post","2023","Unknown","London","London","Female","8585","8280","42810","37350"
"In post","2023","Unknown","London","London","Male","7550","7435","44600","39790"
"In post","2023","Unknown","North East (England)","Outside London","Female","2475","2195","27950","24570"
"In post","2023","Unknown","North East (England)","Outside London","Male","2140","2070","31020","28120"
"In post","2023","Unknown","North West (England)","Outside London","Female","5220","4825","28570","25750"
"In post","2023","Unknown","North West (England)","Outside London","Male","4610","4495","30540","27890"
"In post","2023","Unknown","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Outside London","Female","435","400","28660","25750"
"In post","2023","Unknown","Northern Ireland","Outside London","Male","490","475","29150","25880"
"In post","2023","Unknown","Overseas","Overseas","Female","325","325","54530","54330"
"In post","2023","Unknown","Overseas","Overseas","Male","300","300","55080","55060"
"In post","2023","Unknown","Scotland","Outside London","Female","6430","5970","32370","29100"
"In post","2023","Unknown","Scotland","Outside London","Male","6045","5830","33770","29900"
"In post","2023","Unknown","South East (England)","Outside London","Female","2415","2200","30600","26960"
"In post","2023","Unknown","South East (England)","Outside London","Male","2760","2650","31940","28360"
"In post","2023","Unknown","South West (England)","Outside London","Female","2195","2015","31680","28080"
"In post","2023","Unknown","South West (England)","Outside London","Male","2705","2640","35240","31920"
"In post","2023","Unknown","Unknown","Unknown","Female","255","250","37370","34580"
"In post","2023","Unknown","Unknown","Unknown","Male","1645","1635","41690","39560"
"In post","2023","Unknown","Wales","Outside London","Female","2375","2170","29100","25620"
"In post","2023","Unknown","Wales","Outside London","Male","2245","2180","33010","28130"
"In post","2023","Unknown","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Outside London","Female","2450","2270","29650","27110"
"In post","2023","Unknown","West Midlands (England)","Outside London","Male","2140","2070","31840","28130"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","Female","2805","2605","30170","27400"
"In post","2023","Unknown","Yorkshire and The Humber","Outside London","Male","2935","2875","31330","28120"
"In post","2023","White","East Midlands (England)","Outside London","Female","9560","8640","32030","28120"
"In post","2023","White","East Midlands (England)","Outside London","Male","6805","6570","34230","31510"
"In post","2023","White","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","East of England","Outside London","Female","9205","8305","31970","28620"
"In post","2023","White","East of England","Outside London","Male","7455","7180","34280","31920"
"In post","2023","White","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","London","London","Female","27255","25770","48660","43750"
"In post","2023","White","London","London","Male","25535","25035","50700","45960"
"In post","2023","White","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","North East (England)","Outside London","Female","16310","14315","30660","28120"
"In post","2023","White","North East (England)","Outside London","Male","11015","10530","33520","29050"
"In post","2023","White","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","North West (England)","Outside London","Female","29515","26650","31750","28120"
"In post","2023","White","North West (England)","Outside London","Male","19920","19210","34270","30170"
"In post","2023","White","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Northern Ireland","Outside London","Female","1640","1515","32160","28130"
"In post","2023","White","Northern Ireland","Outside London","Male","1845","1795","31110","27890"
"In post","2023","White","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Overseas","Overseas","Female","910","905","54130","53970"
"In post","2023","White","Overseas","Overseas","Male","1395","1395","53440","52170"
"In post","2023","White","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Scotland","Outside London","Female","21120","19175","35310","29450"
"In post","2023","White","Scotland","Outside London","Male","16680","16110","37180","33260"
"In post","2023","White","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South East (England)","Outside London","Female","17200","15585","32990","29730"
"In post","2023","White","South East (England)","Outside London","Male","15085","14455","35740","32410"
"In post","2023","White","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","South West (England)","Outside London","Female","18800","17070","34890","31920"
"In post","2023","White","South West (England)","Outside London","Male","19230","18660","39140","35000"
"In post","2023","White","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Unknown","Female","325","305","35330","28880"
"In post","2023","White","Unknown","Unknown","Male","315","300","38460","34220"
"In post","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Wales","Outside London","Female","18540","16630","32520","28120"
"In post","2023","White","Wales","Outside London","Male","12800","12360","35550","30610"
"In post","2023","White","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","West Midlands (England)","Outside London","Female","12190","11010","32850","28120"
"In post","2023","White","West Midlands (England)","Outside London","Male","8705","8400","35660","32050"
"In post","2023","White","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Yorkshire and The Humber","Outside London","Female","16730","15030","33710","29050"
"In post","2023","White","Yorkshire and The Humber","Outside London","Male","12250","11775","35860","32160"
"In post","2023","White","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Outside London","Female","90","[c]","25240","22400"
"Leaver CS","2023","Asian","East Midlands (England)","Outside London","Male","65","[c]","29960","27570"
"Leaver CS","2023","Asian","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Outside London","Female","70","[c]","33970","29290"
"Leaver CS","2023","Asian","East of England","Outside London","Male","60","[c]","32090","28120"
"Leaver CS","2023","Asian","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","London","Female","700","[c]","36580","32520"
"Leaver CS","2023","Asian","London","London","Male","570","[c]","38610","32520"
"Leaver CS","2023","Asian","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North East (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","North West (England)","Outside London","Female","105","[c]","28770","24390"
"Leaver CS","2023","Asian","North West (England)","Outside London","Male","120","[c]","29440","23390"
"Leaver CS","2023","Asian","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scotland","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scotland","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South East (England)","Outside London","Female","90","[c]","30390","27930"
"Leaver CS","2023","Asian","South East (England)","Outside London","Male","90","[c]","30880","28410"
"Leaver CS","2023","Asian","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","South West (England)","Outside London","Female","50","[c]","28020","26550"
"Leaver CS","2023","Asian","South West (England)","Outside London","Male","50","[c]","34170","31600"
"Leaver CS","2023","Asian","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wales","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wales","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","West Midlands (England)","Outside London","Female","175","[c]","28790","25850"
"Leaver CS","2023","Asian","West Midlands (England)","Outside London","Male","145","[c]","29050","26940"
"Leaver CS","2023","Asian","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Yorkshire and The Humber","Outside London","Female","80","[c]","28210","26750"
"Leaver CS","2023","Asian","Yorkshire and The Humber","Outside London","Male","110","[c]","32990","27840"
"Leaver CS","2023","Asian","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Outside London","Female","50","[c]","30430","27570"
"Leaver CS","2023","Black","East Midlands (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Outside London","Female","75","[c]","30620","29290"
"Leaver CS","2023","Black","East of England","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","London","London","Female","730","[c]","34580","31060"
"Leaver CS","2023","Black","London","London","Male","315","[c]","37510","32520"
"Leaver CS","2023","Black","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Outside London","Female","65","[c]","27510","26650"
"Leaver CS","2023","Black","North West (England)","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Black","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","South East (England)","Outside London","Female","75","[c]","32540","29290"
"Leaver CS","2023","Black","South East (England)","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Black","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","South West (England)","Outside London","Female","40","[c]","33050","30000"
"Leaver CS","2023","Black","South West (England)","Outside London","Male","40","[c]","35630","35750"
"Leaver CS","2023","Black","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
