"Status","Year","Function_of_post","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Food Standards Agency","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Shropshire","Outside London","15","15","30960","28580"
"In post","2023","No function","Food Standards Agency","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Somerset CC","Outside London","15","15","33210","28090"
"In post","2023","No function","Food Standards Agency","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","South West Wales","Outside London","25","25","33780","31260"
"In post","2023","No function","Food Standards Agency","South and West Derbyshire","Outside London","20","15","33970","28090"
"In post","2023","No function","Food Standards Agency","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Staffordshire CC","Outside London","20","15","33770","29430"
"In post","2023","No function","Food Standards Agency","Stoke-on-Trent","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Suffolk CC","Outside London","40","40","33970","29390"
"In post","2023","No function","Food Standards Agency","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Swansea","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Thurrock","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Wakefield","Outside London","10","10","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Wandsworth","London","5","5","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Warwickshire CC","Outside London","10","10","32630","31260"
"In post","2023","No function","Food Standards Agency","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","West Kent","Outside London","10","10","42030","40960"
"In post","2023","No function","Food Standards Agency","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","West Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","No function","Food Standards Agency","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Food Standards Agency","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Westminster","London","70","70","47670","41780"
"In post","2023","No function","Food Standards Agency","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Food Standards Agency","Worcestershire CC","Outside London","10","10","[c]","[c]"
"In post","2023","No function","Food Standards Agency","York","Outside London","50","50","40170","38100"
"In post","2023","No function","Foreign, Commonwealth and Development Office","Milton Keynes","Outside London","10","10","[c]","[c]"
"In post","2023","No function","Foreign, Commonwealth and Development Office","Overseas","Overseas","1955","1950","53420","54110"
"In post","2023","No function","Foreign, Commonwealth and Development Office","South Lanarkshire","Outside London","175","170","46410","49950"
"In post","2023","No function","Foreign, Commonwealth and Development Office","Westminster","London","2115","2075","51440","48160"
"In post","2023","No function","HM Land Registry","Coventry","Outside London","225","200","30310","28080"
"In post","2023","No function","HM Land Registry","Croydon","London","220","205","36670","31680"
"In post","2023","No function","HM Land Registry","Dorset","Outside London","260","230","29100","28080"
"In post","2023","No function","HM Land Registry","Durham","Outside London","680","620","28690","28080"
"In post","2023","No function","HM Land Registry","Gloucestershire CC","Outside London","290","250","30410","28080"
"In post","2023","No function","HM Land Registry","Kingston upon Hull, City of","Outside London","330","295","29410","28080"
"In post","2023","No function","HM Land Registry","Leicester","Outside London","275","255","29420","28080"
"In post","2023","No function","HM Land Registry","Mid Lancashire","Outside London","400","355","29570","28080"
"In post","2023","No function","HM Land Registry","Nottingham","Outside London","430","385","30490","28080"
"In post","2023","No function","HM Land Registry","Peterborough","Outside London","275","245","29810","28080"
"In post","2023","No function","HM Land Registry","Plymouth","Outside London","350","310","29460","28080"
"In post","2023","No function","HM Land Registry","Swansea","Outside London","775","695","29460","28080"
"In post","2023","No function","HM Land Registry","Telford and Wrekin","Outside London","315","285","28700","28080"
"In post","2023","No function","HM Land Registry","Wirral","Outside London","450","400","29630","28080"
"In post","2023","No function","HM Revenue and Customs","Belfast","Outside London","1715","1600","30780","27890"
"In post","2023","No function","HM Revenue and Customs","Berkshire","Outside London","165","145","38380","35070"
"In post","2023","No function","HM Revenue and Customs","Birmingham","Outside London","1955","1870","35260","34700"
"In post","2023","No function","HM Revenue and Customs","Bradford","Outside London","700","620","27670","22520"
"In post","2023","No function","HM Revenue and Customs","Bristol, City of","Outside London","700","665","38610","35000"
"In post","2023","No function","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","3075","2870","31450","28130"
"In post","2023","No function","HM Revenue and Customs","City of Edinburgh","Outside London","1200","1140","32760","28130"
"In post","2023","No function","HM Revenue and Customs","Croydon","London","1150","1090","43150","39790"
"In post","2023","No function","HM Revenue and Customs","Durham","Outside London","305","275","25050","22520"
"In post","2023","No function","HM Revenue and Customs","East Kent","Outside London","25","20","30710","29730"
"In post","2023","No function","HM Revenue and Customs","Glasgow City","Outside London","1405","1325","34170","34700"
"In post","2023","No function","HM Revenue and Customs","Greater Manchester South West","Outside London","3620","3435","31940","28130"
"In post","2023","No function","HM Revenue and Customs","Gwynedd","Outside London","15","15","24100","22520"
"In post","2023","No function","HM Revenue and Customs","Hackney and Newham","London","1590","1505","43610","39790"
"In post","2023","No function","HM Revenue and Customs","Harrow and Hillingdon","London","35","35","32960","31980"
"In post","2023","No function","HM Revenue and Customs","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Revenue and Customs","Leeds","Outside London","1835","1755","34440","34400"
"In post","2023","No function","HM Revenue and Customs","Liverpool","Outside London","3465","3215","30160","27890"
"In post","2023","No function","HM Revenue and Customs","Mid Lancashire","Outside London","1050","920","26970","22520"
"In post","2023","No function","HM Revenue and Customs","Milton Keynes","Outside London","100","95","26680","22520"
"In post","2023","No function","HM Revenue and Customs","Nottingham","Outside London","2555","2420","33730","34400"
"In post","2023","No function","HM Revenue and Customs","Portsmouth","Outside London","770","675","28480","22520"
"In post","2023","No function","HM Revenue and Customs","Sefton","Outside London","125","115","37520","35000"
"In post","2023","No function","HM Revenue and Customs","South Lanarkshire","Outside London","1410","1215","27430","22520"
"In post","2023","No function","HM Revenue and Customs","Southend-on-Sea","Outside London","15","10","26060","22520"
"In post","2023","No function","HM Revenue and Customs","Suffolk CC","Outside London","95","85","38750","35000"
"In post","2023","No function","HM Revenue and Customs","Sunderland","Outside London","2105","1755","25900","22520"
"In post","2023","No function","HM Revenue and Customs","Telford and Wrekin","Outside London","120","100","31240","28130"
"In post","2023","No function","HM Revenue and Customs","Tyneside","Outside London","4845","4360","29510","27890"
"In post","2023","No function","HM Revenue and Customs","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Revenue and Customs","Westminster","London","320","315","60780","63990"
"In post","2023","No function","HM Treasury","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2023","No function","HM Treasury","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Camden and City of London","London","70","65","62330","54570"
"In post","2023","No function","HM Treasury","Darlington","Outside London","150","145","43520","32320"
"In post","2023","No function","HM Treasury","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Leeds","Outside London","15","15","37050","33120"
"In post","2023","No function","HM Treasury","Norwich and East Norfolk","Outside London","20","15","26680","25460"
"In post","2023","No function","HM Treasury","Sefton","Outside London","5","5","[c]","[c]"
"In post","2023","No function","HM Treasury","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","HM Treasury","Westminster","London","1420","1395","49340","53550"
"In post","2023","No function","HM Treasury","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Aberdeen City and Aberdeenshire","Outside London","35","35","27360","25980"
"In post","2023","No function","Home Office","Antrim and Newtownabbey","Outside London","25","25","28550","25750"
"In post","2023","No function","Home Office","Ards and North Down","Outside London","10","10","[c]","[c]"
"In post","2023","No function","Home Office","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Barnet","London","25","25","51560","47300"
"In post","2023","No function","Home Office","Barnsley, Doncaster and Rotherham","Outside London","25","25","31460","27220"
"In post","2023","No function","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","270","255","28840","25980"
"In post","2023","No function","Home Office","Bedford","Outside London","120","115","31010","27070"
"In post","2023","No function","Home Office","Belfast","Outside London","510","465","25580","22400"
"In post","2023","No function","Home Office","Berkshire","Outside London","40","35","33350","29890"
"In post","2023","No function","Home Office","Bexley and Greenwich","London","10","10","[c]","[c]"
"In post","2023","No function","Home Office","Birmingham","Outside London","155","145","31300","26380"
"In post","2023","No function","Home Office","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Bournemouth, Christchurch and Poole","Outside London","80","70","30080","27580"
"In post","2023","No function","Home Office","Bradford","Outside London","10","10","28830","25880"
"In post","2023","No function","Home Office","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Brighton and Hove","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Cambridgeshire CC","Outside London","10","10","51200","42950"
"In post","2023","No function","Home Office","Camden and City of London","London","290","275","37430","36180"
"In post","2023","No function","Home Office","Cardiff and Vale of Glamorgan","Outside London","525","500","30490","26240"
"In post","2023","No function","Home Office","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Central Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","City of Edinburgh","Outside London","205","190","29850","26180"
"In post","2023","No function","Home Office","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Croydon","London","4745","4515","37740","30410"
"In post","2023","No function","Home Office","Darlington","Outside London","15","15","31440","25880"
"In post","2023","No function","Home Office","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Devon CC","Outside London","15","10","44840","39190"
"In post","2023","No function","Home Office","Dorset","Outside London","10","10","33280","27470"
"In post","2023","No function","Home Office","Dudley","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Durham","Outside London","1060","910","25480","22400"
"In post","2023","No function","Home Office","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","East Kent","Outside London","2975","2775","28190","26140"
"In post","2023","No function","Home Office","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","East Sussex CC","Outside London","60","55","29440","27650"
"In post","2023","No function","Home Office","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Essex Haven Gateway","Outside London","165","155","26720","25880"
"In post","2023","No function","Home Office","Essex Thames Gateway","Outside London","10","10","[c]","[c]"
"In post","2023","No function","Home Office","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Glasgow City","Outside London","1050","1000","27690","25880"
"In post","2023","No function","Home Office","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Greater Manchester South West","Outside London","950","915","31730","26780"
"In post","2023","No function","Home Office","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Hackney and Newham","London","505","460","32870","29980"
"In post","2023","No function","Home Office","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Harrow and Hillingdon","London","2505","2285","32260","30040"
"In post","2023","No function","Home Office","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Hertfordshire CC","Outside London","20","20","31130","26040"
"In post","2023","No function","Home Office","Hounslow and Richmond upon Thames","London","650","615","32780","30140"
"In post","2023","No function","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","175","160","29420","26410"
"In post","2023","No function","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","5","[c]","[c]"
"In post","2023","No function","Home Office","Isle of Anglesey","Outside London","55","55","28350","25880"
"In post","2023","No function","Home Office","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Kensington & Chelsea and Hammersmith & Fulham","London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Kingston upon Hull, City of","Outside London","155","150","28880","26180"
"In post","2023","No function","Home Office","Lambeth","London","15","15","67130","62260"
"In post","2023","No function","Home Office","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Leeds","Outside London","1000","950","30160","26510"
"In post","2023","No function","Home Office","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Leicestershire CC and Rutland","Outside London","255","240","28890","26180"
"In post","2023","No function","Home Office","Lewisham and Southwark","London","40","40","39980","36180"
"In post","2023","No function","Home Office","Lincolnshire CC","Outside London","20","20","31120","27650"
"In post","2023","No function","Home Office","Lisburn and Castlereagh","Outside London","215","210","29070","26000"
"In post","2023","No function","Home Office","Liverpool","Outside London","5055","4730","27590","25880"
"In post","2023","No function","Home Office","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Luton","Outside London","170","155","29130","26570"
"In post","2023","No function","Home Office","Manchester","Outside London","755","715","29520","26180"
"In post","2023","No function","Home Office","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Merton, Kingston upon Thames and Sutton","London","10","10","[c]","[c]"
"In post","2023","No function","Home Office","Mid Kent","Outside London","15","15","31660","27650"
"In post","2023","No function","Home Office","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Milton Keynes","Outside London","25","25","25760","24140"
"In post","2023","No function","Home Office","Monmouthshire and Newport","Outside London","205","180","27160","22400"
"In post","2023","No function","Home Office","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","North Hampshire","Outside London","20","15","33390","29900"
"In post","2023","No function","Home Office","North Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","North Northamptonshire","Outside London","15","15","27360","22400"
"In post","2023","No function","Home Office","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","North and North East Lincolnshire","Outside London","160","155","27800","25880"
"In post","2023","No function","Home Office","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Norwich and East Norfolk","Outside London","15","15","28990","27650"
"In post","2023","No function","Home Office","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Overseas","Overseas","150","150","45680","29750"
"In post","2023","No function","Home Office","Oxfordshire CC","Outside London","10","10","37660","33890"
"In post","2023","No function","Home Office","Peterborough","Outside London","595","520","25500","22400"
"In post","2023","No function","Home Office","Plymouth","Outside London","105","100","31020","27620"
"In post","2023","No function","Home Office","Portsmouth","Outside London","505","485","31750","27650"
"In post","2023","No function","Home Office","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Redbridge and Waltham Forest","London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Sandwell","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Sefton","Outside London","1680","1565","25820","22400"
"In post","2023","No function","Home Office","Sheffield","Outside London","3125","2915","28660","25880"
"In post","2023","No function","Home Office","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Solihull","Outside London","1030","955","29890","26500"
"In post","2023","No function","Home Office","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","South Ayrshire","Outside London","10","10","[c]","[c]"
"In post","2023","No function","Home Office","South Hampshire","Outside London","10","10","40710","39190"
"In post","2023","No function","Home Office","South Lanarkshire","Outside London","15","15","27750","25880"
"In post","2023","No function","Home Office","South Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","South Teesside","Outside London","120","120","26990","25980"
"In post","2023","No function","Home Office","South West Wales","Outside London","60","55","27390","25880"
"In post","2023","No function","Home Office","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Southampton","Outside London","80","80","28460","26180"
"In post","2023","No function","Home Office","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Stoke-on-Trent","Outside London","110","105","31150","25880"
"In post","2023","No function","Home Office","Suffolk CC","Outside London","285","270","27710","26130"
"In post","2023","No function","Home Office","Sunderland","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Swansea","Outside London","20","20","35080","29900"
"In post","2023","No function","Home Office","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Thurrock","Outside London","285","275","26440","25880"
"In post","2023","No function","Home Office","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Tyneside","Outside London","540","520","29180","26110"
"In post","2023","No function","Home Office","Unknown","Unknown","205","185","28970","26550"
"In post","2023","No function","Home Office","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Home Office","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Wandsworth","London","10","10","31170","31190"
"In post","2023","No function","Home Office","Warrington","Outside London","10","10","32760","27330"
"In post","2023","No function","Home Office","Warwickshire CC","Outside London","100","95","26820","25750"
"In post","2023","No function","Home Office","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","West Essex","Outside London","415","375","30410","27650"
"In post","2023","No function","Home Office","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","West Sussex (North East)","Outside London","790","700","29800","27270"
"In post","2023","No function","Home Office","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Westminster","London","3315","3245","50490","43420"
"In post","2023","No function","Home Office","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Home Office","Worcestershire CC","Outside London","10","10","31330","27650"
"In post","2023","No function","Home Office","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Aberdeen City and Aberdeenshire","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Angus and Dundee City","Outside London","40","35","24550","22220"
"In post","2023","No function","Ministry of Defence","Antrim and Newtownabbey","Outside London","75","70","28060","22970"
"In post","2023","No function","Ministry of Defence","Ards and North Down","Outside London","55","55","28400","22970"
"In post","2023","No function","Ministry of Defence","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Barnet","London","10","10","24720","25060"
"In post","2023","No function","Ministry of Defence","Barnsley, Doncaster and Rotherham","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","4995","4800","39750","38790"
"In post","2023","No function","Ministry of Defence","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Belfast","Outside London","25","25","25550","22970"
"In post","2023","No function","Ministry of Defence","Berkshire","Outside London","185","180","32010","25490"
"In post","2023","No function","Ministry of Defence","Bexley and Greenwich","London","55","50","35930","28020"
"In post","2023","No function","Ministry of Defence","Birmingham","Outside London","50","45","27730","22220"
"In post","2023","No function","Ministry of Defence","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Bournemouth, Christchurch and Poole","Outside London","70","70","25690","22220"
"In post","2023","No function","Ministry of Defence","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Breckland and South Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Bristol, City of","Outside London","25","25","25590","22220"
"In post","2023","No function","Ministry of Defence","Buckinghamshire","Outside London","260","250","34790","29470"
"In post","2023","No function","Ministry of Defence","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Cambridgeshire CC","Outside London","535","520","33130","33990"
"In post","2023","No function","Ministry of Defence","Camden and City of London","London","55","55","32130","29180"
"In post","2023","No function","Ministry of Defence","Cardiff and Vale of Glamorgan","Outside London","125","115","27140","22220"
"In post","2023","No function","Ministry of Defence","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Central Bedfordshire","Outside London","145","140","32640","27470"
"In post","2023","No function","Ministry of Defence","Central Hampshire","Outside London","745","720","32460","27470"
"In post","2023","No function","Ministry of Defence","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Cheshire East","Outside London","155","140","26960","22220"
"In post","2023","No function","Ministry of Defence","Cheshire West and Chester","Outside London","15","15","32630","24680"
"In post","2023","No function","Ministry of Defence","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","City of Edinburgh","Outside London","150","145","31040","23180"
"In post","2023","No function","Ministry of Defence","Clackmannanshire and Fife","Outside London","185","180","30520","27140"
"In post","2023","No function","Ministry of Defence","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","290","270","27550","22220"
"In post","2023","No function","Ministry of Defence","Coventry","Outside London","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Croydon","London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Devon CC","Outside London","230","215","26470","22220"
"In post","2023","No function","Ministry of Defence","Dorset","Outside London","250","240","30240","27080"
