"Status","Year","Ethnicity","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Geography","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Geography","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","London","Female","305","[c]","31750","31060"
"Leaver CS","2023","Asian","Operational Delivery","London","Male","225","[c]","32580","31060"
"Leaver CS","2023","Asian","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","Outside London","Female","505","[c]","25740","24390"
"Leaver CS","2023","Asian","Operational Delivery","Outside London","Male","440","[c]","26780","25120"
"Leaver CS","2023","Asian","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","London","Female","40","[c]","32830","29370"
"Leaver CS","2023","Asian","Other","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning Inspectors","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning Inspectors","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","London","Female","90","[c]","39050","36730"
"Leaver CS","2023","Asian","Policy","London","Male","55","[c]","42090","39050"
"Leaver CS","2023","Asian","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","Outside London","Female","30","[c]","31430","29590"
"Leaver CS","2023","Asian","Science and Engineering","Outside London","Male","40","[c]","33410","33000"
"Leaver CS","2023","Asian","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Tax","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","London","Female","60","[c]","43550","35650"
"Leaver CS","2023","Asian","Unknown","London","Male","70","[c]","43990","35760"
"Leaver CS","2023","Asian","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Counter Fraud","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data and Technology","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data and Technology","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data and Technology","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data and Technology","Outside London","Male","40","[c]","42670","37880"
"Leaver CS","2023","Black","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Geography","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Geography","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
