"Status","Year","Age","Disability","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Cumbria","West Cumbria","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","Nottingham","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Devon","Devon CC","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Devon","Plymouth","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Anglia","Suffolk CC","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Wales","Cardiff and Vale of Glamorgan","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Wales","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Wales","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Essex","Heart of Essex","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","Greater Manchester South West","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Greater Manchester","Manchester","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","Central Hampshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - East","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Inner London - West","Westminster","35","35","26470","26330"
"In post","2023","16-19","Declared non-disabled","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lancashire","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicester","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Lincolnshire","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Merseyside","Liverpool","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","North Yorkshire","York","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Northumberland, and Tyne and Wear","Tyneside","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Shropshire and Staffordshire","Staffordshire CC","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","South Yorkshire","Sheffield","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tees Valley and Durham","Durham","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Central Scotland","Glasgow City","20","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","Birmingham","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
