"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Economics","West Midlands (England)","Outside London","40","40","49340","38380"
"In post","2023","Analysis","Economics","Yorkshire and The Humber","Outside London","55","50","46760","43580"
"In post","2023","Analysis","Finance","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","London","London","10","10","47970","39950"
"In post","2023","Analysis","Finance","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","London","London","10","10","58460","55750"
"In post","2023","Analysis","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","London","London","45","45","51950","47900"
"In post","2023","Analysis","Intelligence Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","South West (England)","Outside London","20","20","37370","35140"
"In post","2023","Analysis","Intelligence Analysis","Wales","Outside London","35","35","34910","31750"
"In post","2023","Analysis","Intelligence Analysis","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","International Trade","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","London","London","30","25","49190","48800"
"In post","2023","Analysis","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","South West (England)","Outside London","10","5","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Legal","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","London","London","140","135","37200","34370"
"In post","2023","Analysis","Operational Delivery","North East (England)","Outside London","30","30","36210","34170"
"In post","2023","Analysis","Operational Delivery","North West (England)","Outside London","65","60","36670","33160"
"In post","2023","Analysis","Operational Delivery","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","South East (England)","Outside London","115","105","33500","31060"
"In post","2023","Analysis","Operational Delivery","South West (England)","Outside London","10","10","29780","27170"
"In post","2023","Analysis","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Wales","Outside London","350","335","33910","31660"
"In post","2023","Analysis","Operational Delivery","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Yorkshire and The Humber","Outside London","30","25","35210","32160"
"In post","2023","Analysis","Operational Research","East Midlands (England)","Outside London","15","10","37430","33990"
"In post","2023","Analysis","Operational Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","London","London","320","305","51090","47230"
"In post","2023","Analysis","Operational Research","North East (England)","Outside London","15","15","38390","37920"
"In post","2023","Analysis","Operational Research","North West (England)","Outside London","85","80","46650","42510"
"In post","2023","Analysis","Operational Research","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Research","South East (England)","Outside London","180","175","42420","39890"
"In post","2023","Analysis","Operational Research","South West (England)","Outside London","50","50","40160","39890"
"In post","2023","Analysis","Operational Research","Wales","Outside London","20","20","36590","34000"
"In post","2023","Analysis","Operational Research","West Midlands (England)","Outside London","20","20","35810","35340"
"In post","2023","Analysis","Operational Research","Yorkshire and The Humber","Outside London","85","80","43700","43250"
"In post","2023","Analysis","Other","East Midlands (England)","Outside London","15","15","38100","34170"
"In post","2023","Analysis","Other","East of England","Outside London","40","40","39030","37310"
"In post","2023","Analysis","Other","London","London","395","375","57000","47810"
"In post","2023","Analysis","Other","North East (England)","Outside London","15","15","35850","37110"
"In post","2023","Analysis","Other","North West (England)","Outside London","20","20","34830","33160"
"In post","2023","Analysis","Other","Scotland","Outside London","20","20","60150","67430"
"In post","2023","Analysis","Other","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","South West (England)","Outside London","20","15","35320","30500"
"In post","2023","Analysis","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Analysis","Other","West Midlands (England)","Outside London","10","10","41090","37680"
"In post","2023","Analysis","Other","Yorkshire and The Humber","Outside London","45","45","37560","35930"
"In post","2023","Analysis","Planning","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","London","London","150","145","51100","46290"
"In post","2023","Analysis","Policy","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Analysis","Policy","North West (England)","Outside London","20","20","38160","34170"
"In post","2023","Analysis","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Policy","Yorkshire and The Humber","Outside London","70","65","48450","50160"
"In post","2023","Analysis","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","London","London","10","10","[c]","[c]"
"In post","2023","Analysis","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","East Midlands (England)","Outside London","25","20","45560","40840"
"In post","2023","Analysis","Science and Engineering","East of England","Outside London","310","300","36780","33420"
"In post","2023","Analysis","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","North West (England)","Outside London","15","15","41200","40840"
"In post","2023","Analysis","Science and Engineering","South East (England)","Outside London","370","355","46990","49260"
"In post","2023","Analysis","Science and Engineering","South West (England)","Outside London","610","590","41400","39890"
"In post","2023","Analysis","Science and Engineering","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Science and Engineering","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2023","Analysis","Social Research","East Midlands (England)","Outside London","20","20","43280","40640"
"In post","2023","Analysis","Social Research","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Social Research","London","London","565","545","50370","45960"
"In post","2023","Analysis","Social Research","North East (England)","Outside London","55","55","39010","34400"
"In post","2023","Analysis","Social Research","North West (England)","Outside London","85","80","42640","41780"
"In post","2023","Analysis","Social Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Social Research","Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","Analysis","Social Research","South East (England)","Outside London","235","220","39850","39300"
"In post","2023","Analysis","Social Research","South West (England)","Outside London","40","35","43570","42370"
"In post","2023","Analysis","Social Research","Wales","Outside London","285","275","40640","39300"
"In post","2023","Analysis","Social Research","West Midlands (England)","Outside London","25","25","38210","39080"
"In post","2023","Analysis","Social Research","Yorkshire and The Humber","Outside London","105","100","45180","43250"
"In post","2023","Analysis","Statistics","East Midlands (England)","Outside London","25","20","40410","39300"
"In post","2023","Analysis","Statistics","East of England","Outside London","20","20","41370","41200"
"In post","2023","Analysis","Statistics","London","London","1185","1150","47990","44530"
"In post","2023","Analysis","Statistics","North East (England)","Outside London","165","160","42900","39020"
"In post","2023","Analysis","Statistics","North West (England)","Outside London","225","220","42420","41780"
"In post","2023","Analysis","Statistics","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Scotland","Outside London","35","35","40200","36820"
"In post","2023","Analysis","Statistics","South East (England)","Outside London","235","225","42380","39300"
"In post","2023","Analysis","Statistics","South West (England)","Outside London","215","205","41410","40640"
"In post","2023","Analysis","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Statistics","Wales","Outside London","325","310","44320","39300"
"In post","2023","Analysis","Statistics","West Midlands (England)","Outside London","70","70","38540","34140"
"In post","2023","Analysis","Statistics","Yorkshire and The Humber","Outside London","220","210","43710","41030"
"In post","2023","Analysis","Tax","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Tax","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","London","London","110","110","50470","46250"
"In post","2023","Analysis","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Analysis","Unknown","Scotland","Outside London","45","45","40560","35200"
"In post","2023","Analysis","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","East Midlands (England)","Outside London","105","105","46950","42590"
"In post","2023","Commercial","Commercial","East of England","Outside London","210","195","44470","40570"
"In post","2023","Commercial","Commercial","London","London","1400","1375","60140","56000"
"In post","2023","Commercial","Commercial","North East (England)","Outside London","120","115","47010","41590"
"In post","2023","Commercial","Commercial","North West (England)","Outside London","650","635","47590","40620"
"In post","2023","Commercial","Commercial","Northern Ireland","Outside London","10","10","32450","29720"
"In post","2023","Commercial","Commercial","Overseas","Overseas","30","30","67720","60030"
"In post","2023","Commercial","Commercial","Scotland","Outside London","360","355","42270","37060"
"In post","2023","Commercial","Commercial","South East (England)","Outside London","520","510","43600","40420"
"In post","2023","Commercial","Commercial","South West (England)","Outside London","1700","1635","43500","41860"
"In post","2023","Commercial","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Commercial","Wales","Outside London","370","350","36830","32670"
"In post","2023","Commercial","Commercial","West Midlands (England)","Outside London","325","320","46340","39090"
"In post","2023","Commercial","Commercial","Yorkshire and The Humber","Outside London","455","445","49150","41880"
"In post","2023","Commercial","Communications","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","London","London","15","15","53000","56000"
"In post","2023","Commercial","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Digital, Data and Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Economics","London","London","5","5","[c]","[c]"
"In post","2023","Commercial","Economics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","London","London","10","10","48840","41890"
"In post","2023","Commercial","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","London","London","30","30","55380","56430"
"In post","2023","Commercial","Human Resources","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Human Resources","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Human Resources","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","International Trade","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Medicine","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","East Midlands (England)","Outside London","15","15","29540","27320"
"In post","2023","Commercial","Operational Delivery","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","London","London","235","230","52110","46510"
"In post","2023","Commercial","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","North West (England)","Outside London","35","35","34220","34400"
"In post","2023","Commercial","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","South East (England)","Outside London","15","10","34020","33830"
"In post","2023","Commercial","Operational Delivery","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Operational Delivery","Wales","Outside London","20","20","36080","37300"
"In post","2023","Commercial","Operational Delivery","West Midlands (England)","Outside London","25","20","36540","32040"
"In post","2023","Commercial","Operational Delivery","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Other","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","London","London","15","15","41700","37540"
"In post","2023","Commercial","Other","North West (England)","Outside London","10","10","36460","31880"
"In post","2023","Commercial","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Other","South East (England)","Outside London","15","15","32610","29580"
"In post","2023","Commercial","Other","South West (England)","Outside London","115","105","42140","43550"
"In post","2023","Commercial","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","East of England","Outside London","20","15","51420","51290"
"In post","2023","Commercial","Policy","London","London","15","15","49180","42780"
"In post","2023","Commercial","Policy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","South West (England)","Outside London","15","10","59000","60490"
"In post","2023","Commercial","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Policy","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","London","London","15","15","46770","42670"
"In post","2023","Commercial","Project Delivery","North East (England)","Outside London","10","10","33750","33470"
"In post","2023","Commercial","Project Delivery","North West (England)","Outside London","15","15","34920","33080"
"In post","2023","Commercial","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Project Delivery","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Commercial","Project Delivery","Yorkshire and The Humber","Outside London","10","10","40190","35880"
"In post","2023","Commercial","Property","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","East Midlands (England)","Outside London","10","10","26840","24030"
"In post","2023","Commercial","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Statistics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tax","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tax","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Commercial","Tax","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","East of England","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","London","London","65","65","58100","56430"
"In post","2023","Commercial","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","North West (England)","Outside London","45","45","48720","42140"
"In post","2023","Commercial","Unknown","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","West Midlands (England)","Outside London","10","10","70670","54000"
"In post","2023","Commercial","Unknown","Yorkshire and The Humber","Outside London","20","20","51780","51820"
"In post","2023","Commercial","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Veterinarian","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Veterinarian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Commercial","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","East Midlands (England)","Outside London","120","115","40250","37710"
"In post","2023","Communications","Communications","East of England","Outside London","70","70","36670","34300"
"In post","2023","Communications","Communications","London","London","1815","1780","49110","44940"
"In post","2023","Communications","Communications","North East (England)","Outside London","120","115","37040","35000"
"In post","2023","Communications","Communications","North West (England)","Outside London","235","225","39680","37590"
"In post","2023","Communications","Communications","Northern Ireland","Outside London","25","25","40450","38660"
"In post","2023","Communications","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Scotland","Outside London","95","95","40550","39120"
"In post","2023","Communications","Communications","South East (England)","Outside London","285","270","36130","33990"
"In post","2023","Communications","Communications","South West (England)","Outside London","300","285","37750","35590"
"In post","2023","Communications","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Communications","Wales","Outside London","260","250","37750","34430"
"In post","2023","Communications","Communications","West Midlands (England)","Outside London","145","140","40080","37640"
"In post","2023","Communications","Communications","Yorkshire and The Humber","Outside London","170","160","42380","40790"
"In post","2023","Communications","Digital, Data and Technology","London","London","20","20","48240","43060"
"In post","2023","Communications","Digital, Data and Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Finance","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Finance","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Communications","Finance","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Communications","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","London","London","10","10","43160","40820"
"In post","2023","Communications","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","London","London","85","85","42570","39150"
"In post","2023","Communications","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","London","London","35","35","63990","54750"
"In post","2023","Communications","Operational Delivery","North East (England)","Outside London","15","10","34820","37300"
"In post","2023","Communications","Operational Delivery","North West (England)","Outside London","30","25","33730","30930"
"In post","2023","Communications","Operational Delivery","South East (England)","Outside London","10","10","42680","38740"
"In post","2023","Communications","Operational Delivery","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Communications","Operational Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Operational Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","London","London","25","25","41160","38890"
"In post","2023","Communications","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Communications","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Planning","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Policy","London","London","20","20","62920","64400"
"In post","2023","Communications","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Policy","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
