"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Scotland","City of Edinburgh","Heterosexual / straight","35","35","43010","39590"
"In post","2023","Communications","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","Glasgow City","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Communications","Scotland","Glasgow City","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","Glasgow City","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Berkshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Buckinghamshire","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Communications","South East (England)","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Buckinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","South East (England)","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Central Hampshire","Heterosexual / straight","45","45","34070","33830"
"In post","2023","Communications","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Central Hampshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","South East (England)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Milton Keynes","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","North Hampshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Oxfordshire CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","South East (England)","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Portsmouth","Heterosexual / straight","35","30","36780","34300"
"In post","2023","Communications","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Portsmouth","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","South East (England)","South Hampshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","South Hampshire","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","South East (England)","Southampton","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Communications","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Sussex (South West)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","45","40","40290","38790"
"In post","2023","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Bristol, City of","Heterosexual / straight","65","60","41550","37540"
"In post","2023","Communications","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Bristol, City of","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","South West (England)","Bristol, City of","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Devon CC","Heterosexual / straight","30","30","36300","37420"
"In post","2023","Communications","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Dorset","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","South West (England)","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Dorset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Gloucestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Plymouth","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Somerset CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Wiltshire","Heterosexual / straight","50","45","35360","30650"
"In post","2023","Communications","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Wiltshire","Undeclared","10","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Wiltshire","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","155","145","40760","39690"
"In post","2023","Communications","Wales","Cardiff and Vale of Glamorgan","LGBO","15","15","[c]","[c]"
"In post","2023","Communications","Wales","Cardiff and Vale of Glamorgan","Undeclared","20","20","[c]","[c]"
"In post","2023","Communications","Wales","Cardiff and Vale of Glamorgan","Unknown","20","20","[c]","[c]"
"In post","2023","Communications","Wales","Central Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Flintshire and Wrexham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Gwent Valleys","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Monmouthshire and Newport","Heterosexual / straight","60","55","40000","37760"
"In post","2023","Communications","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Monmouthshire and Newport","Unknown","25","25","[c]","[c]"
"In post","2023","Communications","Wales","Powys","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","South West Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Swansea","Heterosexual / straight","55","55","31720","27450"
"In post","2023","Communications","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","Swansea","Undeclared","15","15","[c]","[c]"
"In post","2023","Communications","Wales","Swansea","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Birmingham","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Birmingham","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Coventry","Heterosexual / straight","40","40","43160","43070"
"In post","2023","Communications","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Coventry","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Coventry","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Shropshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Staffordshire CC","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Staffordshire CC","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Warwickshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Worcestershire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Leeds","Heterosexual / straight","50","50","46540","43700"
"In post","2023","Communications","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Leeds","Unknown","15","15","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Sheffield","Heterosexual / straight","55","50","44050","43250"
"In post","2023","Communications","Yorkshire and The Humber","Sheffield","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Sheffield","Unknown","15","10","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","York","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","London","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","London","Camden and City of London","Unknown","20","20","[c]","[c]"
"In post","2023","Corporate Finance","London","Tower Hamlets","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Corporate Finance","London","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","London","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","London","Westminster","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Corporate Finance","London","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","London","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","London","Westminster","Unknown","5","5","[c]","[c]"
"In post","2023","Corporate Finance","North West (England)","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Scotland","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Somerset CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Swindon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Birmingham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Derby","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","East Derbyshire","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","East Derbyshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Leicester","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Leicester","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Leicester","Unknown","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Lincolnshire CC","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Lincolnshire CC","Unknown","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","North Northamptonshire","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Nottingham","Heterosexual / straight","180","170","33050","28130"
