"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Warrington","LGBO","125","125","36380","33090"
"In post","2023","Warrington","Undeclared","175","165","36140","35710"
"In post","2023","Warrington","Unknown","395","360","32690","30440"
"In post","2023","Warwickshire CC","Heterosexual / straight","945","865","30160","28120"
"In post","2023","Warwickshire CC","LGBO","55","50","29750","25300"
"In post","2023","Warwickshire CC","Undeclared","105","95","29350","27170"
"In post","2023","Warwickshire CC","Unknown","165","150","29800","27190"
"In post","2023","West Cumbria","Heterosexual / straight","930","850","30840","26850"
"In post","2023","West Cumbria","LGBO","55","55","30360","28300"
"In post","2023","West Cumbria","Undeclared","100","90","32090","28120"
"In post","2023","West Cumbria","Unknown","280","255","27570","25350"
"In post","2023","West Essex","Heterosexual / straight","470","430","32560","31280"
"In post","2023","West Essex","LGBO","20","20","[c]","[c]"
"In post","2023","West Essex","Undeclared","60","55","31620","28740"
"In post","2023","West Essex","Unknown","100","90","31420","27650"
"In post","2023","West Kent","Heterosexual / straight","125","120","38150","31950"
"In post","2023","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","West Kent","Undeclared","20","20","[c]","[c]"
"In post","2023","West Kent","Unknown","35","35","38500","32520"
"In post","2023","West Lothian","Heterosexual / straight","290","270","37660","30200"
"In post","2023","West Lothian","LGBO","20","20","[c]","[c]"
"In post","2023","West Lothian","Undeclared","30","25","[c]","[c]"
"In post","2023","West Lothian","Unknown","120","115","35810","28560"
"In post","2023","West Northamptonshire","Heterosexual / straight","785","720","30420","28120"
"In post","2023","West Northamptonshire","LGBO","55","55","31010","29390"
"In post","2023","West Northamptonshire","Undeclared","95","90","29560","28120"
"In post","2023","West Northamptonshire","Unknown","195","175","28410","26900"
"In post","2023","West Surrey","Heterosexual / straight","1685","1590","35360","31710"
"In post","2023","West Surrey","LGBO","130","130","32400","30880"
"In post","2023","West Surrey","Undeclared","225","210","38140","33830"
"In post","2023","West Surrey","Unknown","270","245","35530","31280"
"In post","2023","West Sussex (North East)","Heterosexual / straight","845","760","32650","28470"
"In post","2023","West Sussex (North East)","LGBO","35","35","32410","27320"
"In post","2023","West Sussex (North East)","Undeclared","175","155","32330","28730"
"In post","2023","West Sussex (North East)","Unknown","250","225","30950","26880"
"In post","2023","West Sussex (South West)","Heterosexual / straight","905","830","34800","29730"
"In post","2023","West Sussex (South West)","LGBO","60","60","33320","28300"
"In post","2023","West Sussex (South West)","Undeclared","150","135","35990","34120"
"In post","2023","West Sussex (South West)","Unknown","335","300","32370","28880"
"In post","2023","Westminster","Heterosexual / straight","36495","35460","51140","49550"
"In post","2023","Westminster","LGBO","3760","3710","50090","45960"
"In post","2023","Westminster","Undeclared","4725","4605","50280","47220"
"In post","2023","Westminster","Unknown","10655","10415","48270","43650"
"In post","2023","Wiltshire","Heterosexual / straight","5690","5470","38820","35600"
"In post","2023","Wiltshire","LGBO","270","265","35540","30650"
"In post","2023","Wiltshire","Undeclared","565","535","38970","35420"
"In post","2023","Wiltshire","Unknown","1375","1320","40270","39890"
"In post","2023","Wirral","Heterosexual / straight","1490","1315","28560","28080"
"In post","2023","Wirral","LGBO","90","85","27590","26070"
"In post","2023","Wirral","Undeclared","180","155","28130","28080"
"In post","2023","Wirral","Unknown","545","475","27070","23390"
"In post","2023","Wolverhampton","Heterosexual / straight","945","850","28940","28120"
"In post","2023","Wolverhampton","LGBO","55","55","29990","28120"
"In post","2023","Wolverhampton","Undeclared","100","90","27100","26750"
"In post","2023","Wolverhampton","Unknown","260","220","26180","25300"
"In post","2023","Worcestershire CC","Heterosexual / straight","1700","1595","31630","28880"
"In post","2023","Worcestershire CC","LGBO","110","110","30780","28880"
"In post","2023","Worcestershire CC","Undeclared","220","205","31430","28480"
"In post","2023","Worcestershire CC","Unknown","345","320","30060","28880"
"In post","2023","York","Heterosexual / straight","1965","1865","36230","32920"
"In post","2023","York","LGBO","180","175","32260","28120"
"In post","2023","York","Undeclared","250","240","36620","33020"
"In post","2023","York","Unknown","390","370","34890","30130"
"Leaver CS","2023","Aberdeen City and Aberdeenshire","Heterosexual / straight","85","[c]","35490","29450"
"Leaver CS","2023","Aberdeen City and Aberdeenshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Aberdeen City and Aberdeenshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Aberdeen City and Aberdeenshire","Unknown","55","[c]","33110","29450"
"Leaver CS","2023","Angus and Dundee City","Heterosexual / straight","80","[c]","26500","23340"
"Leaver CS","2023","Angus and Dundee City","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Angus and Dundee City","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Angus and Dundee City","Unknown","50","[c]","25640","23190"
"Leaver CS","2023","Antrim and Newtownabbey","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ards and North Down","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Barking & Dagenham and Havering","Heterosexual / straight","50","[c]","31690","31060"
"Leaver CS","2023","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Barking & Dagenham and Havering","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Barking & Dagenham and Havering","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Barnet","Heterosexual / straight","170","[c]","35120","32330"
"Leaver CS","2023","Barnet","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Barnet","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Barnet","Unknown","45","[c]","37730","31700"
"Leaver CS","2023","Barnsley, Doncaster and Rotherham","Heterosexual / straight","175","[c]","25490","21780"
"Leaver CS","2023","Barnsley, Doncaster and Rotherham","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Barnsley, Doncaster and Rotherham","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Barnsley, Doncaster and Rotherham","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","850","[c]","40050","36390"
"Leaver CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","55","[c]","33070","31920"
"Leaver CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","90","[c]","44790","42620"
"Leaver CS","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","150","[c]","33290","32420"
"Leaver CS","2023","Bedford","Heterosexual / straight","75","[c]","31920","27570"
"Leaver CS","2023","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bedford","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Bedford","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Belfast","Heterosexual / straight","45","[c]","28940","25170"
"Leaver CS","2023","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Belfast","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire","Heterosexual / straight","170","[c]","34650","29480"
"Leaver CS","2023","Berkshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire","Unknown","95","[c]","32150","29290"
"Leaver CS","2023","Bexley and Greenwich","Heterosexual / straight","140","[c]","31990","31060"
"Leaver CS","2023","Bexley and Greenwich","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Bexley and Greenwich","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Bexley and Greenwich","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Birmingham","Heterosexual / straight","560","[c]","32810","27570"
"Leaver CS","2023","Birmingham","LGBO","40","[c]","32320","28120"
"Leaver CS","2023","Birmingham","Undeclared","50","[c]","30610","28120"
"Leaver CS","2023","Birmingham","Unknown","490","[c]","29380","21840"
"Leaver CS","2023","Blackburn with Darwen","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Blackburn with Darwen","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Blackburn with Darwen","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Blackpool","Heterosexual / straight","240","[c]","30350","27570"
"Leaver CS","2023","Blackpool","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Blackpool","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Blackpool","Unknown","70","[c]","31710","27570"
"Leaver CS","2023","Bournemouth, Christchurch and Poole","Heterosexual / straight","60","[c]","26940","27570"
"Leaver CS","2023","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bournemouth, Christchurch and Poole","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Bournemouth, Christchurch and Poole","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Bradford","Heterosexual / straight","75","[c]","26190","27570"
"Leaver CS","2023","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bradford","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Bradford","Unknown","160","[c]","[c]","[c]"
"Leaver CS","2023","Breckland and South Norfolk","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Breckland and South Norfolk","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Brent","Heterosexual / straight","55","[c]","32190","31060"
"Leaver CS","2023","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Brent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Bridgend and Neath Port Talbot","Heterosexual / straight","35","[c]","28300","21690"
"Leaver CS","2023","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bridgend and Neath Port Talbot","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Brighton and Hove","Heterosexual / straight","55","[c]","31320","27570"
"Leaver CS","2023","Brighton and Hove","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Brighton and Hove","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Brighton and Hove","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Bristol, City of","Heterosexual / straight","365","[c]","32700","28120"
"Leaver CS","2023","Bristol, City of","LGBO","50","[c]","32140","27840"
"Leaver CS","2023","Bristol, City of","Undeclared","50","[c]","28730","28020"
"Leaver CS","2023","Bristol, City of","Unknown","215","[c]","30240","24880"
"Leaver CS","2023","Bromley","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bromley","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Buckinghamshire","Heterosexual / straight","150","[c]","34310","29830"
"Leaver CS","2023","Buckinghamshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Buckinghamshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Buckinghamshire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Caithness and Sutherland, and Ross and Cromarty","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Calderdale and Kirklees","Heterosexual / straight","60","[c]","27030","27690"
"Leaver CS","2023","Calderdale and Kirklees","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Calderdale and Kirklees","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Calderdale and Kirklees","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Cambridgeshire CC","Heterosexual / straight","240","[c]","35440","30460"
"Leaver CS","2023","Cambridgeshire CC","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Cambridgeshire CC","Undeclared","40","[c]","37870","31470"
"Leaver CS","2023","Cambridgeshire CC","Unknown","80","[c]","35350","29590"
"Leaver CS","2023","Camden and City of London","Heterosexual / straight","115","[c]","38600","31060"
"Leaver CS","2023","Camden and City of London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Camden and City of London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Camden and City of London","Unknown","75","[c]","33480","25480"
"Leaver CS","2023","Cardiff and Vale of Glamorgan","Heterosexual / straight","335","[c]","36440","29430"
"Leaver CS","2023","Cardiff and Vale of Glamorgan","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Cardiff and Vale of Glamorgan","Undeclared","45","[c]","36580","30660"
"Leaver CS","2023","Cardiff and Vale of Glamorgan","Unknown","365","[c]","30810","25840"
"Leaver CS","2023","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Causeway Coast and Glens","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Bedfordshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Central Bedfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Central Hampshire","Heterosexual / straight","195","[c]","33710","29200"
"Leaver CS","2023","Central Hampshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Central Hampshire","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Central Hampshire","Unknown","150","[c]","37780","39890"
"Leaver CS","2023","Central Valleys","Heterosexual / straight","95","[c]","29770","27160"
"Leaver CS","2023","Central Valleys","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Central Valleys","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Central Valleys","Unknown","45","[c]","25580","21690"
"Leaver CS","2023","Cheshire East","Heterosexual / straight","80","[c]","30380","26850"
"Leaver CS","2023","Cheshire East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire East","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire East","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire West and Chester","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire West and Chester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Chorley and West Lancashire","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2023","Chorley and West Lancashire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Chorley and West Lancashire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Chorley and West Lancashire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","City of Edinburgh","Heterosexual / straight","340","[c]","42600","37060"
"Leaver CS","2023","City of Edinburgh","LGBO","45","[c]","36400","31660"
"Leaver CS","2023","City of Edinburgh","Undeclared","35","[c]","43780","36700"
"Leaver CS","2023","City of Edinburgh","Unknown","555","[c]","36090","34000"
"Leaver CS","2023","Clackmannanshire and Fife","Heterosexual / straight","115","[c]","27610","27570"
"Leaver CS","2023","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Clackmannanshire and Fife","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Clackmannanshire and Fife","Unknown","40","[c]","25290","22220"
"Leaver CS","2023","Conwy and Denbighshire","Heterosexual / straight","40","[c]","35680","28120"
"Leaver CS","2023","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Heterosexual / straight","130","[c]","29100","27520"
"Leaver CS","2023","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Coventry","Heterosexual / straight","135","[c]","38760","30710"
"Leaver CS","2023","Coventry","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Coventry","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Coventry","Unknown","45","[c]","39500","30740"
"Leaver CS","2023","Croydon","Heterosexual / straight","385","[c]","39300","35410"
"Leaver CS","2023","Croydon","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Croydon","Undeclared","50","[c]","42030","37210"
"Leaver CS","2023","Croydon","Unknown","315","[c]","36770","31680"
"Leaver CS","2023","Darlington","Heterosexual / straight","60","[c]","37790","31230"
"Leaver CS","2023","Darlington","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Darlington","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Darlington","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Derby","Heterosexual / straight","70","[c]","28130","21780"
"Leaver CS","2023","Derby","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Derby","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Derby","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Devon CC","Heterosexual / straight","375","[c]","31080","27570"
"Leaver CS","2023","Devon CC","LGBO","45","[c]","27130","22150"
"Leaver CS","2023","Devon CC","Undeclared","65","[c]","35780","33430"
"Leaver CS","2023","Devon CC","Unknown","75","[c]","25930","22150"
"Leaver CS","2023","Dorset","Heterosexual / straight","155","[c]","28850","27570"
"Leaver CS","2023","Dorset","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Dorset","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Dorset","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Dudley","Heterosexual / straight","50","[c]","24980","21690"
"Leaver CS","2023","Dudley","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Dudley","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Dudley","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Dumfries and Galloway","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Dumfries and Galloway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Durham","Heterosexual / straight","310","[c]","26520","22400"
"Leaver CS","2023","Durham","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Durham","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Durham","Unknown","220","[c]","25670","22400"
"Leaver CS","2023","Ealing","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ealing","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Ealing","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","65","[c]","28130","25540"
"Leaver CS","2023","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Ayrshire and North Ayrshire mainland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","East Cumbria","Heterosexual / straight","55","[c]","32170","27470"
"Leaver CS","2023","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Cumbria","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","East Cumbria","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","East Derbyshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","East Derbyshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Derbyshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","135","[c]","31950","27000"
"Leaver CS","2023","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","50","[c]","29060","27530"
"Leaver CS","2023","East Kent","Heterosexual / straight","160","[c]","28470","27370"
"Leaver CS","2023","East Kent","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","East Kent","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","East Kent","Unknown","80","[c]","27150","25750"
"Leaver CS","2023","East Lancashire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Lancashire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","East Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","East Lothian and Midlothian","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Merseyside","Heterosexual / straight","65","[c]","30460","28120"
"Leaver CS","2023","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Merseyside","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","East Merseyside","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","East Riding of Yorkshire","Heterosexual / straight","145","[c]","29670","27570"
"Leaver CS","2023","East Riding of Yorkshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","East Riding of Yorkshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","East Riding of Yorkshire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","East Surrey","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2023","East Surrey","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","East Surrey","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","East Surrey","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","East Sussex CC","Heterosexual / straight","155","[c]","28730","27500"
"Leaver CS","2023","East Sussex CC","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","East Sussex CC","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","East Sussex CC","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Enfield","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","Heterosexual / straight","65","[c]","35590","29290"
"Leaver CS","2023","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Essex Haven Gateway","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","Heterosexual / straight","55","[c]","29380","29290"
"Leaver CS","2023","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Essex Thames Gateway","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","Heterosexual / straight","90","[c]","29400","21690"
"Leaver CS","2023","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Falkirk","Unknown","55","[c]","30990","28970"
"Leaver CS","2023","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","Heterosexual / straight","140","[c]","31410","28120"
"Leaver CS","2023","Flintshire and Wrexham","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Flintshire and Wrexham","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Glasgow City","Heterosexual / straight","490","[c]","32940","28120"
"Leaver CS","2023","Glasgow City","LGBO","45","[c]","30610","25590"
"Leaver CS","2023","Glasgow City","Undeclared","55","[c]","34480","31210"
"Leaver CS","2023","Glasgow City","Unknown","470","[c]","31680","26600"
"Leaver CS","2023","Gloucestershire CC","Heterosexual / straight","140","[c]","29200","27570"
"Leaver CS","2023","Gloucestershire CC","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire CC","Unknown","45","[c]","27610","23390"
"Leaver CS","2023","Greater Manchester North East","Heterosexual / straight","100","[c]","26600","22350"
"Leaver CS","2023","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North East","Unknown","45","[c]","22980","21500"
"Leaver CS","2023","Greater Manchester North West","Heterosexual / straight","120","[c]","26170","25120"
"Leaver CS","2023","Greater Manchester North West","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester North West","Unknown","55","[c]","23280","21690"
