"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","HEO","Male","40","40","33030","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO","Female","100","95","47180","47750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO","Male","30","30","44480","41050"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","G6","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","G6","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","G7","Female","45","45","74790","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","G7","Male","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","SEO","Female","55","55","51810","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","SEO","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","AO","Female","25","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","AO","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","Female","30","30","27090","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","Male","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","G6","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","G6","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","G7","Female","50","50","70070","72470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","G7","Male","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","Female","30","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","HEO","Male","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO","Female","65","60","46750","47750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO","Male","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","G7","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","SEO","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G7","Female","35","35","72570","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G7","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","HEO","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO","Female","40","40","50030","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G7","Female","35","35","74430","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G7","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO","Female","35","35","50850","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","AO","Female","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","AO","Male","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","EO","Female","90","90","28750","27950"
"In post","2023","Office of Gas and Electricity Markets","London","EO","Male","85","85","27340","26500"
"In post","2023","Office of Gas and Electricity Markets","London","G6","Female","80","80","68960","67990"
"In post","2023","Office of Gas and Electricity Markets","London","G6","Male","110","110","70210","68530"
"In post","2023","Office of Gas and Electricity Markets","London","G7","Female","95","90","52680","53080"
"In post","2023","Office of Gas and Electricity Markets","London","G7","Male","120","120","53830","52620"
"In post","2023","Office of Gas and Electricity Markets","London","HEO","Female","60","60","35440","35200"
"In post","2023","Office of Gas and Electricity Markets","London","HEO","Male","80","80","36130","34900"
"In post","2023","Office of Gas and Electricity Markets","London","SCS level","Female","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","SEO","Female","40","40","43050","43220"
"In post","2023","Office of Gas and Electricity Markets","London","SEO","Male","35","35","42560","42000"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","AO","Female","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","AO","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","EO","Female","95","95","25060","24510"
"In post","2023","Office of Gas and Electricity Markets","Scotland","EO","Male","110","110","24960","24510"
"In post","2023","Office of Gas and Electricity Markets","Scotland","G6","Female","50","45","63260","61350"
"In post","2023","Office of Gas and Electricity Markets","Scotland","G6","Male","45","45","64370","62830"
"In post","2023","Office of Gas and Electricity Markets","Scotland","G7","Female","65","60","48030","45610"
"In post","2023","Office of Gas and Electricity Markets","Scotland","G7","Male","70","70","50240","46530"
"In post","2023","Office of Gas and Electricity Markets","Scotland","HEO","Female","45","45","32540","32340"
"In post","2023","Office of Gas and Electricity Markets","Scotland","HEO","Male","70","70","32220","32340"
"In post","2023","Office of Gas and Electricity Markets","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","SEO","Female","35","35","38040","37000"
"In post","2023","Office of Gas and Electricity Markets","Scotland","SEO","Male","35","35","39040","38500"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","G7","Female","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","G7","Male","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","AO","Female","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Female","20","20","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Male","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","Female","20","20","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","Male","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","Female","55","50","50000","49310"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","Male","45","45","50990","49440"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","Female","60","55","33110","32020"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","Male","20","20","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","Female","50","50","40010","39140"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","Male","30","30","40300","39140"
"In post","2023","Office of Rail and Road","London","AO","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","London","EO","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","EO","Male","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","G6","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","G6","Male","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","G7","Female","40","40","61190","59410"
"In post","2023","Office of Rail and Road","London","G7","Male","45","45","61570","61130"
"In post","2023","Office of Rail and Road","London","HEO","Female","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","London","HEO","Male","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","London","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","SEO","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","SEO","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","G7","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","G7","Male","10","5","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","SEO","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","G7","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","G7","Male","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","G7","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","G7","Male","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","G7","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","G7","Male","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","G7","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","G7","Male","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","HEO","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","SEO","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","G6","Female","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","G7","Female","15","15","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","G7","Male","15","15","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","HEO","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","SEO","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","SEO","Male","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","G7","Male","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","SEO","Female","[c]","[c]","[c]","[c]"
