"Status","Year","Age","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Surrey, East and West Sussex","Female","Unknown","30","20","[c]","[c]"
"In post","2023","65+","Surrey, East and West Sussex","Male","Heterosexual / straight","135","105","31840","28180"
"In post","2023","65+","Surrey, East and West Sussex","Male","LGBO","10","5","[c]","[c]"
"In post","2023","65+","Surrey, East and West Sussex","Male","Undeclared","30","20","34470","28120"
"In post","2023","65+","Surrey, East and West Sussex","Male","Unknown","40","30","30410","28530"
"In post","2023","65+","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tees Valley and Durham","Female","Heterosexual / straight","95","70","25700","24430"
"In post","2023","65+","Tees Valley and Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tees Valley and Durham","Female","Undeclared","20","10","[c]","[c]"
"In post","2023","65+","Tees Valley and Durham","Female","Unknown","15","10","[c]","[c]"
"In post","2023","65+","Tees Valley and Durham","Male","Heterosexual / straight","75","55","27590","26180"
"In post","2023","65+","Tees Valley and Durham","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tees Valley and Durham","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Tees Valley and Durham","Male","Unknown","20","15","[c]","[c]"
"In post","2023","65+","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Male","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Male","Unknown","30","25","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Central Scotland","Female","Heterosexual / straight","135","95","26490","24840"
"In post","2023","65+","West Central Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Central Scotland","Female","Undeclared","25","15","[c]","[c]"
"In post","2023","65+","West Central Scotland","Female","Unknown","60","40","29340","24890"
"In post","2023","65+","West Central Scotland","Male","Heterosexual / straight","170","130","32570","28120"
"In post","2023","65+","West Central Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Central Scotland","Male","Undeclared","15","10","[c]","[c]"
"In post","2023","65+","West Central Scotland","Male","Unknown","65","45","33850","28120"
"In post","2023","65+","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Midlands","Female","Heterosexual / straight","160","115","27820","26180"
"In post","2023","65+","West Midlands","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Midlands","Female","Undeclared","20","15","[c]","[c]"
"In post","2023","65+","West Midlands","Female","Unknown","65","45","28040","27810"
"In post","2023","65+","West Midlands","Male","Heterosexual / straight","130","105","32590","28120"
"In post","2023","65+","West Midlands","Male","LGBO","5","5","[c]","[c]"
"In post","2023","65+","West Midlands","Male","Undeclared","25","20","[c]","[c]"
"In post","2023","65+","West Midlands","Male","Unknown","55","40","36900","29730"
"In post","2023","65+","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Wales and The Valleys","Female","Heterosexual / straight","205","140","27960","25620"
"In post","2023","65+","West Wales and The Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Wales and The Valleys","Female","Undeclared","80","50","24490","22500"
"In post","2023","65+","West Wales and The Valleys","Female","Unknown","45","35","25330","21690"
"In post","2023","65+","West Wales and The Valleys","Male","Heterosexual / straight","130","105","34780","28120"
"In post","2023","65+","West Wales and The Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Wales and The Valleys","Male","Undeclared","30","25","29390","26130"
"In post","2023","65+","West Wales and The Valleys","Male","Unknown","35","25","30530","28120"
"In post","2023","65+","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Yorkshire","Female","Heterosexual / straight","95","70","28060","28120"
"In post","2023","65+","West Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Yorkshire","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","65+","West Yorkshire","Female","Unknown","30","20","25750","25680"
"In post","2023","65+","West Yorkshire","Male","Heterosexual / straight","100","75","33320","29050"
"In post","2023","65+","West Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Yorkshire","Male","Undeclared","15","10","[c]","[c]"
"In post","2023","65+","West Yorkshire","Male","Unknown","35","20","32020","28120"
"In post","2023","65+","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inner London - West","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inner London - West","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inner London - West","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inner London - West","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Inner London - West","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inner London - West","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inner London - West","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inner London - West","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merseyside","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merseyside","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merseyside","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merseyside","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merseyside","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merseyside","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
