"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","HM Treasury","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","HM Treasury","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Home Office","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","East of England","Heterosexual / straight","50","45","30190","27510"
"In post","2023","Black","Home Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","London","Heterosexual / straight","1335","1260","35910","30930"
"In post","2023","Black","Home Office","London","LGBO","15","15","[c]","[c]"
"In post","2023","Black","Home Office","London","Undeclared","80","75","35370","30410"
"In post","2023","Black","Home Office","London","Unknown","15","15","[c]","[c]"
"In post","2023","Black","Home Office","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Home Office","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","North West (England)","Heterosexual / straight","75","70","28870","25880"
"In post","2023","Black","Home Office","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Black","Home Office","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Home Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Home Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","South East (England)","Heterosexual / straight","50","45","29290","27240"
"In post","2023","Black","Home Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Home Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Home Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","West Midlands (England)","Heterosexual / straight","35","35","29170","27370"
"In post","2023","Black","Home Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Yorkshire and The Humber","Heterosexual / straight","90","85","26910","25880"
"In post","2023","Black","Home Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Home Office","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Defence","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Black","Ministry of Defence","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","East of England","Heterosexual / straight","30","30","34410","34130"
"In post","2023","Black","Ministry of Defence","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","London","Heterosexual / straight","205","200","37300","34850"
"In post","2023","Black","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Defence","London","Unknown","10","10","[c]","[c]"
"In post","2023","Black","Ministry of Defence","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","North West (England)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Black","Ministry of Defence","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","South East (England)","Heterosexual / straight","95","90","34410","33830"
"In post","2023","Black","Ministry of Defence","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","South West (England)","Heterosexual / straight","285","280","36230","34370"
"In post","2023","Black","Ministry of Defence","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Defence","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Black","Ministry of Defence","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Defence","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","East Midlands (England)","Heterosexual / straight","220","200","28550","26840"
"In post","2023","Black","Ministry of Justice","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Justice","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Justice","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Black","Ministry of Justice","East of England","Heterosexual / straight","190","185","30110","28880"
"In post","2023","Black","Ministry of Justice","East of England","LGBO","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Justice","East of England","Undeclared","15","15","[c]","[c]"
"In post","2023","Black","Ministry of Justice","East of England","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Justice","London","Heterosexual / straight","2260","2190","34390","33050"
"In post","2023","Black","Ministry of Justice","London","LGBO","50","50","36360","33800"
"In post","2023","Black","Ministry of Justice","London","Undeclared","135","125","32690","31310"
"In post","2023","Black","Ministry of Justice","London","Unknown","170","155","32580","32900"
"In post","2023","Black","Ministry of Justice","North East (England)","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Black","Ministry of Justice","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","North West (England)","Heterosexual / straight","145","135","29040","25340"
"In post","2023","Black","Ministry of Justice","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Justice","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","South East (England)","Heterosexual / straight","350","340","31910","31270"
"In post","2023","Black","Ministry of Justice","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Black","Ministry of Justice","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Black","Ministry of Justice","South East (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Black","Ministry of Justice","South West (England)","Heterosexual / straight","70","65","30680","28880"
"In post","2023","Black","Ministry of Justice","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Wales","Heterosexual / straight","30","30","29400","28880"
"In post","2023","Black","Ministry of Justice","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","West Midlands (England)","Heterosexual / straight","455","425","28130","25830"
"In post","2023","Black","Ministry of Justice","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Justice","West Midlands (England)","Undeclared","30","30","29240","23640"
"In post","2023","Black","Ministry of Justice","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Yorkshire and The Humber","Heterosexual / straight","125","125","29910","28480"
"In post","2023","Black","Ministry of Justice","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Ministry of Justice","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2023","Black","National Crime Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","London","Heterosexual / straight","65","65","38660","39670"
"In post","2023","Black","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Black","National Crime Agency","London","Unknown","5","5","[c]","[c]"
"In post","2023","Black","National Crime Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","National Crime Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","National Crime Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","National Crime Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","National Crime Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","South West (England)","Unknown","[c]","[c]","[c]","[c]"
