"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","West Wales and The Valleys","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Wales and The Valleys","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Wales and The Valleys","South West Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","West Wales and The Valleys","South West Wales","EO","15","15","28730","28120"
"In post","2023","Counter Fraud","West Wales and The Valleys","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Wales and The Valleys","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Wales and The Valleys","Swansea","AA/AO","20","15","21670","21690"
"In post","2023","Counter Fraud","West Wales and The Valleys","Swansea","EO","30","30","28330","28120"
"In post","2023","Counter Fraud","West Wales and The Valleys","Swansea","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","West Yorkshire","Bradford","EO","35","30","28270","28120"
"In post","2023","Counter Fraud","West Yorkshire","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Yorkshire","Bradford","SEO/HEO","15","15","35990","35000"
"In post","2023","Counter Fraud","West Yorkshire","Calderdale and Kirklees","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","West Yorkshire","Calderdale and Kirklees","EO","35","25","27900","28120"
"In post","2023","Counter Fraud","West Yorkshire","Calderdale and Kirklees","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","West Yorkshire","Leeds","AA/AO","115","100","22350","22520"
"In post","2023","Counter Fraud","West Yorkshire","Leeds","EO","345","325","28240","28130"
"In post","2023","Counter Fraud","West Yorkshire","Leeds","G6/G7","100","100","60770","57970"
"In post","2023","Counter Fraud","West Yorkshire","Leeds","SEO/HEO","385","370","37500","35000"
"In post","2023","Counter Fraud","West Yorkshire","Wakefield","AA/AO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","West Yorkshire","Wakefield","EO","10","10","28120","28120"
"In post","2023","Counter Fraud","West Yorkshire","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Bedfordshire and Hertfordshire","Hertfordshire CC","AA/AO","95","75","24970","25610"
"In post","2023","Debt","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","20","20","32160","32520"
"In post","2023","Debt","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","10","10","26480","26920"
"In post","2023","Debt","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","10","5","[c]","[c]"
"In post","2023","Debt","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Derbyshire and Nottinghamshire","East Derbyshire","AA/AO","15","15","21650","21690"
"In post","2023","Debt","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Derbyshire and Nottinghamshire","Nottingham","AA/AO","365","335","22800","22520"
"In post","2023","Debt","Derbyshire and Nottinghamshire","Nottingham","EO","50","50","28350","28120"
"In post","2023","Debt","Derbyshire and Nottinghamshire","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Debt","Dorset and Somerset","Somerset CC","AA/AO","115","95","21680","21690"
"In post","2023","Debt","Dorset and Somerset","Somerset CC","EO","20","20","27970","28120"
"In post","2023","Debt","Dorset and Somerset","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","East Anglia","Suffolk CC","AA/AO","15","15","22520","22520"
"In post","2023","Debt","East Anglia","Suffolk CC","EO","15","15","29120","29730"
"In post","2023","Debt","East Anglia","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","East Wales","Cardiff and Vale of Glamorgan","AA/AO","260","240","22520","22520"
"In post","2023","Debt","East Wales","Cardiff and Vale of Glamorgan","EO","130","130","28070","28130"
"In post","2023","Debt","East Wales","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2023","Debt","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","35","35","36390","35000"
"In post","2023","Debt","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Eastern Scotland","City of Edinburgh","AA/AO","375","350","22520","22520"
"In post","2023","Debt","Eastern Scotland","City of Edinburgh","EO","70","65","28410","28130"
"In post","2023","Debt","Eastern Scotland","City of Edinburgh","SEO/HEO","10","10","37500","35000"
"In post","2023","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","15","15","29080","29730"
"In post","2023","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Greater Manchester","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Greater Manchester","Greater Manchester South West","AA/AO","205","180","21640","21690"
"In post","2023","Debt","Greater Manchester","Greater Manchester South West","EO","45","40","28090","28120"
"In post","2023","Debt","Greater Manchester","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Greater Manchester","Greater Manchester South West","SEO/HEO","15","15","34240","34170"
"In post","2023","Debt","Greater Manchester","Manchester","AA/AO","5","5","[c]","[c]"
"In post","2023","Debt","Greater Manchester","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Hampshire and Isle of Wight","Portsmouth","EO","10","10","28810","28130"
"In post","2023","Debt","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","145","115","21640","21690"
"In post","2023","Debt","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","20","20","27980","28120"
"In post","2023","Debt","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Debt","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","35","35","21640","21690"
"In post","2023","Debt","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","5","5","[c]","[c]"
"In post","2023","Debt","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Highlands and Islands","Na h-Eileanan Siar","AA/AO","60","55","21670","21690"
"In post","2023","Debt","Highlands and Islands","Na h-Eileanan Siar","EO","10","10","28120","28120"
"In post","2023","Debt","Highlands and Islands","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Inner London - East","Hackney and Newham","AA/AO","275","245","26700","26920"
"In post","2023","Debt","Inner London - East","Hackney and Newham","EO","95","90","32480","32540"
"In post","2023","Debt","Inner London - East","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Inner London - East","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Inner London - East","Hackney and Newham","SEO/HEO","20","20","42040","40930"
"In post","2023","Debt","Inner London - West","Westminster","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Debt","Lancashire","Blackpool","AA/AO","30","25","21650","21690"
"In post","2023","Debt","Lancashire","Blackpool","EO","5","5","[c]","[c]"
"In post","2023","Debt","Lancashire","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Lancashire","Blackpool","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Debt","Lancashire","Mid Lancashire","EO","5","5","[c]","[c]"
"In post","2023","Debt","Lancashire","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AA/AO","185","155","21680","21690"
"In post","2023","Debt","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","25","20","28060","28120"
"In post","2023","Debt","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Debt","Lincolnshire","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Merseyside","Liverpool","AA/AO","320","295","22520","22520"
"In post","2023","Debt","Merseyside","Liverpool","EO","65","60","28360","28130"
"In post","2023","Debt","Merseyside","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Merseyside","Liverpool","SEO/HEO","35","35","38160","36740"
"In post","2023","Debt","Merseyside","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Merseyside","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Merseyside","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Northern Ireland","Belfast","EO","10","10","28400","28130"
"In post","2023","Debt","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Sunderland","AA/AO","330","280","21650","21690"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Sunderland","EO","55","45","28120","28120"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Sunderland","SEO/HEO","15","15","34490","34170"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Tyneside","AA/AO","510","470","22520","22520"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Tyneside","EO","90","85","27980","27890"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","15","15","37870","35000"
"In post","2023","Debt","Outer London - South","Croydon","AA/AO","150","135","26890","26920"
"In post","2023","Debt","Outer London - South","Croydon","EO","60","55","33080","33480"
"In post","2023","Debt","Outer London - South","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Outer London - South","Croydon","SEO/HEO","10","10","43000","42060"
"In post","2023","Debt","Outer London - West and North West","Harrow and Hillingdon","AA/AO","10","10","25610","25610"
"In post","2023","Debt","Shropshire and Staffordshire","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Shropshire and Staffordshire","Telford and Wrekin","EO","10","5","[c]","[c]"
"In post","2023","Debt","Shropshire and Staffordshire","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","10","10","39520","42140"
"In post","2023","Debt","South Yorkshire","Barnsley, Doncaster and Rotherham","AA/AO","170","140","21660","21690"
"In post","2023","Debt","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","30","25","28120","28120"
"In post","2023","Debt","South Yorkshire","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO/HEO","15","15","34200","34170"
"In post","2023","Debt","South Yorkshire","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","South Yorkshire","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Southern Scotland","South Lanarkshire","AA/AO","360","330","22520","22520"
"In post","2023","Debt","Southern Scotland","South Lanarkshire","EO","50","45","28170","28130"
"In post","2023","Debt","Southern Scotland","South Lanarkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Debt","Southern Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Southern Scotland","South Lanarkshire","SEO/HEO","25","20","36770","35000"
"In post","2023","Debt","Surrey, East and West Sussex","West Sussex (South West)","AA/AO","15","10","22520","22520"
"In post","2023","Debt","Surrey, East and West Sussex","West Sussex (South West)","EO","20","15","29650","29730"
"In post","2023","Debt","Surrey, East and West Sussex","West Sussex (South West)","SEO/HEO","10","5","38570","36990"
"In post","2023","Debt","Tees Valley and Durham","Durham","AA/AO","5","5","[c]","[c]"
"In post","2023","Debt","Tees Valley and Durham","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Central Scotland","Glasgow City","AA/AO","355","310","22420","22520"
"In post","2023","Debt","West Central Scotland","Glasgow City","EO","85","75","28380","28130"
"In post","2023","Debt","West Central Scotland","Glasgow City","G6/G7","5","5","[c]","[c]"
"In post","2023","Debt","West Central Scotland","Glasgow City","SEO/HEO","40","35","37380","35000"
"In post","2023","Debt","West Midlands","Birmingham","AA/AO","630","565","22300","22520"
"In post","2023","Debt","West Midlands","Birmingham","EO","100","90","28260","28120"
"In post","2023","Debt","West Midlands","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Midlands","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Midlands","Birmingham","SEO/HEO","25","25","35920","34700"
"In post","2023","Debt","West Midlands","Coventry","AA/AO","20","15","21690","21690"
"In post","2023","Debt","West Midlands","Dudley","AA/AO","225","205","21670","21690"
"In post","2023","Debt","West Midlands","Dudley","EO","35","35","28120","28120"
"In post","2023","Debt","West Midlands","Dudley","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Debt","West Midlands","Sandwell","EO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Wales and The Valleys","Central Valleys","AA/AO","70","65","21680","21690"
"In post","2023","Debt","West Wales and The Valleys","Central Valleys","EO","10","10","28120","28120"
"In post","2023","Debt","West Wales and The Valleys","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Wales and The Valleys","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Yorkshire","Bradford","AA/AO","475","420","22110","22520"
"In post","2023","Debt","West Yorkshire","Bradford","EO","120","105","28050","28120"
"In post","2023","Debt","West Yorkshire","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Yorkshire","Bradford","SEO/HEO","30","25","35650","34440"
"In post","2023","Debt","West Yorkshire","Leeds","AA/AO","100","90","22520","22520"
"In post","2023","Debt","West Yorkshire","Leeds","EO","60","55","28210","28130"
"In post","2023","Debt","West Yorkshire","Leeds","G6/G7","5","5","[c]","[c]"
"In post","2023","Debt","West Yorkshire","Leeds","SEO/HEO","30","30","36460","35000"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Bedford","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Bedford","SEO/HEO","10","10","38180","38750"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Central Bedfordshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","20","20","29150","30140"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO/HEO","35","35","38800","37300"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","35","35","31760","31580"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","25","25","59370","59440"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","55","55","39310","38680"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Luton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","25","25","28550","26970"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","50","45","52270","50330"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","75","70","36710","37300"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","10","10","28920","29300"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","15","15","37020","36300"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","25","25","31770","30960"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","25","25","66360","65470"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","65","65","45660","44490"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","15","15","23450","23800"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","55","50","35340","33990"
"In post","2023","Digital, Data & Technology","Cheshire","Cheshire East","AA/AO","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire","Cheshire East","EO","25","25","27310","27140"
"In post","2023","Digital, Data & Technology","Cheshire","Cheshire East","G6/G7","20","20","54420","55110"
"In post","2023","Digital, Data & Technology","Cheshire","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire","Cheshire East","SEO/HEO","60","60","36110","34300"
"In post","2023","Digital, Data & Technology","Cheshire","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire","Warrington","EO","25","20","30590","30740"
"In post","2023","Digital, Data & Technology","Cheshire","Warrington","G6/G7","65","65","54110","50120"
"In post","2023","Digital, Data & Technology","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire","Warrington","SEO/HEO","60","60","38120","38640"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","10","10","27000","27140"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO/HEO","15","15","35760","36540"
"In post","2023","Digital, Data & Technology","Cumbria","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","East Cumbria","G6/G7","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","East Cumbria","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","West Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","North Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","EO","40","35","27830","27420"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","G6/G7","70","70","57030","53780"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","145","145","37410","37060"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","10","10","33880","34140"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Devon","Devon CC","AA/AO","85","85","20460","20660"
"In post","2023","Digital, Data & Technology","Devon","Devon CC","EO","135","135","26480","26650"
"In post","2023","Digital, Data & Technology","Devon","Devon CC","G6/G7","330","310","52750","50150"
"In post","2023","Digital, Data & Technology","Devon","Devon CC","SEO/HEO","660","625","38060","38310"
"In post","2023","Digital, Data & Technology","Devon","Plymouth","AA/AO","55","50","22460","22220"
"In post","2023","Digital, Data & Technology","Devon","Plymouth","EO","125","115","31090","32690"
"In post","2023","Digital, Data & Technology","Devon","Plymouth","G6/G7","45","45","59340","57880"
"In post","2023","Digital, Data & Technology","Devon","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Devon","Plymouth","SEO/HEO","295","280","42090","39460"
"In post","2023","Digital, Data & Technology","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Devon","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Dorset","AA/AO","15","10","22350","22220"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Dorset","EO","20","20","28780","27740"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Dorset","SEO/HEO","30","30","37810","37890"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Somerset CC","AA/AO","15","15","22060","22220"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Somerset CC","EO","35","35","28330","27610"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Somerset CC","G6/G7","60","55","58700","58320"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Somerset CC","SEO/HEO","145","145","40960","43890"
"In post","2023","Digital, Data & Technology","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
