"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Geography","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Geography","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Geography","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Geography","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Geography","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Geography","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Human Resources","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","AA/AO","Undeclared","35","30","22460","22220"
"In post","2023","Undeclared","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","EO","Undeclared","100","100","29520","28810"
"In post","2023","Undeclared","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","G6/G7","Undeclared","50","50","59270","56830"
"In post","2023","Undeclared","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Human Resources","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","SEO/HEO","Undeclared","145","140","38170","36380"
"In post","2023","Undeclared","Human Resources","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Inspector of Education and Training","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","EO","Undeclared","60","55","29020","28480"
"In post","2023","Undeclared","Intelligence Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","SEO/HEO","Undeclared","70","70","38150","37720"
"In post","2023","Undeclared","Intelligence Analysis","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","International Trade","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","EO","Undeclared","30","25","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","SEO/HEO","Undeclared","45","45","38880","37110"
"In post","2023","Undeclared","Knowledge and Information Management","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","EO","Undeclared","40","35","30280","29730"
"In post","2023","Undeclared","Legal","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","G6/G7","Heterosexual / straight","35","35","62580","63900"
"In post","2023","Undeclared","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","G6/G7","Undeclared","140","130","63540","63900"
"In post","2023","Undeclared","Legal","G6/G7","Unknown","35","35","64160","61740"
"In post","2023","Undeclared","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","SEO/HEO","Undeclared","100","90","39980","39790"
"In post","2023","Undeclared","Legal","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Delivery","AA/AO","Heterosexual / straight","655","595","24210","22500"
"In post","2023","Undeclared","Operational Delivery","AA/AO","LGBO","75","70","25430","22520"
"In post","2023","Undeclared","Operational Delivery","AA/AO","Undeclared","2020","1825","23950","22400"
"In post","2023","Undeclared","Operational Delivery","AA/AO","Unknown","645","535","22860","21690"
"In post","2023","Undeclared","Operational Delivery","EO","Heterosexual / straight","715","660","29960","28120"
"In post","2023","Undeclared","Operational Delivery","EO","LGBO","60","55","30140","28120"
"In post","2023","Undeclared","Operational Delivery","EO","Undeclared","2160","1970","29060","28120"
"In post","2023","Undeclared","Operational Delivery","EO","Unknown","765","660","30320","28120"
"In post","2023","Undeclared","Operational Delivery","G6/G7","Heterosexual / straight","45","45","61000","58080"
"In post","2023","Undeclared","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Delivery","G6/G7","Undeclared","245","240","61460","59290"
"In post","2023","Undeclared","Operational Delivery","G6/G7","Unknown","60","55","60310","58970"
"In post","2023","Undeclared","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Delivery","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Delivery","SEO/HEO","Heterosexual / straight","265","255","38250","37060"
"In post","2023","Undeclared","Operational Delivery","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","Operational Delivery","SEO/HEO","Undeclared","1405","1330","38600","36770"
"In post","2023","Undeclared","Operational Delivery","SEO/HEO","Unknown","220","205","38190","37420"
"In post","2023","Undeclared","Operational Delivery","Unknown","Heterosexual / straight","130","120","32050","29050"
"In post","2023","Undeclared","Operational Delivery","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Operational Delivery","Unknown","Undeclared","365","340","33450","33050"
"In post","2023","Undeclared","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Operational Research","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Operational Research","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Operational Research","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Other","AA/AO","Heterosexual / straight","30","30","23060","21690"
"In post","2023","Undeclared","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other","AA/AO","Undeclared","140","130","21620","21690"
"In post","2023","Undeclared","Other","AA/AO","Unknown","55","50","23150","21690"
"In post","2023","Undeclared","Other","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Other","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Other","EO","Undeclared","70","65","28500","28120"
"In post","2023","Undeclared","Other","EO","Unknown","30","25","[c]","[c]"
"In post","2023","Undeclared","Other","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other","G6/G7","Undeclared","40","40","62210","59290"
"In post","2023","Undeclared","Other","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other","SEO/HEO","Undeclared","105","100","38050","36240"
"In post","2023","Undeclared","Other","SEO/HEO","Unknown","35","30","39290","39840"
"In post","2023","Undeclared","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Planning Inspectors","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Policy","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Policy","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Undeclared","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Policy","EO","Undeclared","55","50","29060","28850"
"In post","2023","Undeclared","Policy","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Policy","G6/G7","Heterosexual / straight","70","70","61130","59570"
"In post","2023","Undeclared","Policy","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Policy","G6/G7","Undeclared","325","315","60930","59340"
"In post","2023","Undeclared","Policy","G6/G7","Unknown","100","100","61710","60230"
"In post","2023","Undeclared","Policy","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Policy","SCS level","Undeclared","30","30","87920","80500"
"In post","2023","Undeclared","Policy","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Policy","SEO/HEO","Heterosexual / straight","80","80","38450","37880"
"In post","2023","Undeclared","Policy","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Policy","SEO/HEO","Undeclared","320","310","39770","39930"
"In post","2023","Undeclared","Policy","SEO/HEO","Unknown","80","80","38450","37560"
"In post","2023","Undeclared","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","G6/G7","Heterosexual / straight","35","35","59680","56450"
"In post","2023","Undeclared","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","G6/G7","Undeclared","195","190","60620","57970"
"In post","2023","Undeclared","Project Delivery","G6/G7","Unknown","40","40","60130","57970"
"In post","2023","Undeclared","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","SEO/HEO","Heterosexual / straight","40","40","39450","38830"
"In post","2023","Undeclared","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","SEO/HEO","Undeclared","260","250","39620","41000"
"In post","2023","Undeclared","Project Delivery","SEO/HEO","Unknown","45","40","40270","39890"
"In post","2023","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
