"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Food Standards Agency","Northern Ireland","SEO/HEO","Heterosexual / straight","65","65","35560","37910"
"In post","2023","Food Standards Agency","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","SEO/HEO","Heterosexual / straight","45","45","38820","40750"
"In post","2023","Food Standards Agency","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","EO","Heterosexual / straight","30","30","28060","28090"
"In post","2023","Food Standards Agency","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","SEO/HEO","Heterosexual / straight","35","35","35960","38100"
"In post","2023","Food Standards Agency","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","SEO/HEO","Heterosexual / straight","65","65","35890","37720"
"In post","2023","Food Standards Agency","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","SEO/HEO","Heterosexual / straight","50","50","35300","37720"
"In post","2023","Food Standards Agency","West Midlands (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","EO","Heterosexual / straight","40","40","28140","28090"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","EO","Unknown","30","25","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","G6/G7","Heterosexual / straight","50","50","54700","53110"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","130","125","35310","36140"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","London","AA/AO","Heterosexual / straight","105","105","29570","28950"
"In post","2023","Foreign, Commonwealth and Development Office","London","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","London","AA/AO","Unknown","70","65","29030","28950"
"In post","2023","Foreign, Commonwealth and Development Office","London","EO","Heterosexual / straight","310","305","32660","32260"
"In post","2023","Foreign, Commonwealth and Development Office","London","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","London","EO","Unknown","120","120","32430","32630"
"In post","2023","Foreign, Commonwealth and Development Office","London","G6/G7","Heterosexual / straight","1170","1130","62910","61320"
"In post","2023","Foreign, Commonwealth and Development Office","London","G6/G7","LGBO","95","95","62040","61100"
"In post","2023","Foreign, Commonwealth and Development Office","London","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","London","G6/G7","Unknown","680","660","60830","59070"
"In post","2023","Foreign, Commonwealth and Development Office","London","SCS level","Heterosexual / straight","215","210","87330","79470"
"In post","2023","Foreign, Commonwealth and Development Office","London","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","London","SCS level","Unknown","80","80","87890","80100"
"In post","2023","Foreign, Commonwealth and Development Office","London","SEO/HEO","Heterosexual / straight","925","915","40870","39900"
"In post","2023","Foreign, Commonwealth and Development Office","London","SEO/HEO","LGBO","95","95","39790","39220"
"In post","2023","Foreign, Commonwealth and Development Office","London","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","London","SEO/HEO","Unknown","620","615","40070","40600"
"In post","2023","Foreign, Commonwealth and Development Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","EO","Heterosexual / straight","45","45","28380","28170"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Heterosexual / straight","630","625","59900","58290"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","G6/G7","LGBO","65","65","57480","56100"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Unknown","335","335","59020","57720"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SCS level","Heterosexual / straight","170","170","88730","78110"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SCS level","Unknown","60","60","82630","76160"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Heterosexual / straight","605","605","36540","35250"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","LGBO","50","50","36390","35320"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Unknown","190","190","37460","35810"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","AA/AO","Unknown","40","40","23920","23950"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","EO","Heterosexual / straight","50","45","26950","26900"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","EO","Unknown","55","55","27570","26900"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","G6/G7","Heterosexual / straight","170","165","57220","55900"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","G6/G7","Undeclared","10","5","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","G6/G7","Unknown","100","100","54750","52970"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","SEO/HEO","Heterosexual / straight","200","190","38510","37950"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","Scotland","SEO/HEO","Unknown","140","135","38370","37950"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","Heterosexual / straight","165","160","26060","26060"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","Unknown","40","40","26370","25700"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","EO","Heterosexual / straight","215","205","29290","28540"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","EO","Unknown","20","20","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","Heterosexual / straight","145","130","63000","60260"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","Heterosexual / straight","325","315","40850","40750"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","Undeclared","30","30","41910","42760"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","Unknown","45","45","41600","42530"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","Unknown","Heterosexual / straight","40","40","24450","23800"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Foreign, Commonwealth and Development Office","South East (England)","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","AA/AO","Heterosexual / straight","95","90","23250","23390"
"In post","2023","HM Land Registry","East Midlands (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","AA/AO","Unknown","75","70","23390","23390"
"In post","2023","HM Land Registry","East Midlands (England)","EO","Heterosexual / straight","185","165","28080","28080"
"In post","2023","HM Land Registry","East Midlands (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","EO","Undeclared","40","35","28310","28080"
"In post","2023","HM Land Registry","East Midlands (England)","EO","Unknown","125","115","28160","28080"
"In post","2023","HM Land Registry","East Midlands (England)","G6/G7","Heterosexual / straight","45","40","60760","58140"
"In post","2023","HM Land Registry","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","SEO/HEO","Heterosexual / straight","210","190","37860","34850"
"In post","2023","HM Land Registry","East Midlands (England)","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","East Midlands (England)","SEO/HEO","Undeclared","30","25","37490","34850"
"In post","2023","HM Land Registry","East Midlands (England)","SEO/HEO","Unknown","60","55","36690","34850"
"In post","2023","HM Land Registry","East of England","AA/AO","Heterosexual / straight","45","40","23390","23390"
"In post","2023","HM Land Registry","East of England","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","HM Land Registry","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","East of England","AA/AO","Unknown","35","35","23390","23390"
"In post","2023","HM Land Registry","East of England","EO","Heterosexual / straight","55","50","28080","28080"
"In post","2023","HM Land Registry","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","East of England","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","HM Land Registry","East of England","EO","Unknown","25","25","[c]","[c]"
"In post","2023","HM Land Registry","East of England","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Land Registry","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","East of England","SEO/HEO","Heterosexual / straight","85","80","38030","34850"
"In post","2023","HM Land Registry","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","East of England","SEO/HEO","Undeclared","30","25","[c]","[c]"
"In post","2023","HM Land Registry","East of England","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","HM Land Registry","London","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","HM Land Registry","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","HM Land Registry","London","EO","Heterosexual / straight","55","50","31720","31680"
"In post","2023","HM Land Registry","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","HM Land Registry","London","EO","Unknown","40","35","32060","31680"
"In post","2023","HM Land Registry","London","G6/G7","Heterosexual / straight","35","35","69720","70030"
"In post","2023","HM Land Registry","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Land Registry","London","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","HM Land Registry","London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Land Registry","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","London","SEO/HEO","Heterosexual / straight","105","100","42400","43020"
"In post","2023","HM Land Registry","London","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","HM Land Registry","London","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Land Registry","London","SEO/HEO","Unknown","45","45","42300","43020"
"In post","2023","HM Land Registry","North East (England)","AA/AO","Heterosexual / straight","115","105","23390","23390"
"In post","2023","HM Land Registry","North East (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","AA/AO","Unknown","90","80","23390","23390"
"In post","2023","HM Land Registry","North East (England)","EO","Heterosexual / straight","175","155","28080","28080"
"In post","2023","HM Land Registry","North East (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","EO","Undeclared","30","30","28080","28080"
"In post","2023","HM Land Registry","North East (England)","EO","Unknown","95","90","28080","28080"
"In post","2023","HM Land Registry","North East (England)","G6/G7","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","SEO/HEO","Heterosexual / straight","130","120","36990","34850"
"In post","2023","HM Land Registry","North East (England)","SEO/HEO","LGBO","10","5","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","HM Land Registry","North East (England)","SEO/HEO","Unknown","30","30","36770","34850"
"In post","2023","HM Land Registry","North West (England)","AA/AO","Heterosexual / straight","100","95","23390","23390"
"In post","2023","HM Land Registry","North West (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","AA/AO","Unknown","160","150","23390","23390"
"In post","2023","HM Land Registry","North West (England)","EO","Heterosexual / straight","200","170","28100","28080"
"In post","2023","HM Land Registry","North West (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","EO","Undeclared","30","25","28080","28080"
"In post","2023","HM Land Registry","North West (England)","EO","Unknown","110","100","28120","28080"
"In post","2023","HM Land Registry","North West (England)","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","SEO/HEO","Heterosexual / straight","200","180","37390","34850"
"In post","2023","HM Land Registry","North West (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","HM Land Registry","North West (England)","SEO/HEO","Undeclared","40","30","37230","34850"
"In post","2023","HM Land Registry","North West (England)","SEO/HEO","Unknown","70","65","36730","34850"
"In post","2023","HM Land Registry","South West (England)","AA/AO","Heterosexual / straight","135","125","23330","23390"
"In post","2023","HM Land Registry","South West (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","South West (England)","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","HM Land Registry","South West (England)","AA/AO","Unknown","150","140","23250","23390"
"In post","2023","HM Land Registry","South West (England)","EO","Heterosexual / straight","250","215","28820","28080"
"In post","2023","HM Land Registry","South West (England)","EO","LGBO","15","15","[c]","[c]"
"In post","2023","HM Land Registry","South West (England)","EO","Undeclared","55","45","29130","28080"
"In post","2023","HM Land Registry","South West (England)","EO","Unknown","185","165","28880","28080"
"In post","2023","HM Land Registry","South West (England)","G6/G7","Heterosexual / straight","60","60","61300","59020"
"In post","2023","HM Land Registry","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","South West (England)","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Land Registry","South West (England)","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","HM Land Registry","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","South West (England)","SEO/HEO","Heterosexual / straight","395","355","39740","39460"
"In post","2023","HM Land Registry","South West (England)","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","HM Land Registry","South West (England)","SEO/HEO","Undeclared","75","65","39600","39460"
"In post","2023","HM Land Registry","South West (England)","SEO/HEO","Unknown","145","135","39300","39460"
"In post","2023","HM Land Registry","Wales","AA/AO","Heterosexual / straight","135","125","23410","23390"
