"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","Inner London - West","EO","5","5","[c]","[c]"
"In post","2023","16-19","Department for International Trade","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Levelling Up, Housing and Communities","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","16-19","Department for Transport","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","West Wales and The Valleys","AA/AO","80","70","20610","19000"
"In post","2023","16-19","Department for Transport","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Greater Manchester","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Northumberland, and Tyne and Wear","AA/AO","10","5","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","South Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","West Wales and The Valleys","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","West Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Food Standards Agency","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","25","23190","22750"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Devon","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","15","15","22520","22520"
"In post","2023","16-19","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","East Wales","AA/AO","20","20","22520","22520"
"In post","2023","16-19","HM Revenue and Customs","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Greater Manchester","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Merseyside","AA/AO","20","20","22520","22520"
"In post","2023","16-19","HM Revenue and Customs","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Northumberland, and Tyne and Wear","AA/AO","25","25","22520","22520"
"In post","2023","16-19","HM Revenue and Customs","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Outer London - South","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Southern Scotland","AA/AO","10","10","22520","22520"
"In post","2023","16-19","HM Revenue and Customs","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","West Central Scotland","AA/AO","10","10","22520","22520"
"In post","2023","16-19","HM Revenue and Customs","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","West Midlands","AA/AO","10","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","West Yorkshire","AA/AO","30","30","22520","22520"
"In post","2023","16-19","HM Revenue and Customs","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","East Anglia","AA/AO","10","5","[c]","[c]"
"In post","2023","16-19","Home Office","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Essex","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","Home Office","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Kent","AA/AO","30","30","22400","22400"
"In post","2023","16-19","Home Office","Kent","EO","10","10","25850","25750"
"In post","2023","16-19","Home Office","Merseyside","AA/AO","20","15","22400","22400"
"In post","2023","16-19","Home Office","Merseyside","EO","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Outer London - South","EO","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","Outer London - West and North West","AA/AO","15","15","26400","26400"
"In post","2023","16-19","Home Office","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Tees Valley and Durham","AA/AO","10","5","[c]","[c]"
"In post","2023","16-19","Home Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Devon","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","East Wales","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","110","110","19850","19430"
"In post","2023","16-19","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","15","18410","18280"
"In post","2023","16-19","Ministry of Defence","Hampshire and Isle of Wight","AA/AO","15","15","19880","18780"
"In post","2023","16-19","Ministry of Defence","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Shropshire and Staffordshire","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Southern Scotland","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Unknown","Unknown","30","30","19370","17400"
"In post","2023","16-19","Ministry of Defence","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Bedfordshire and Hertfordshire","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Cumbria","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Derbyshire and Nottinghamshire","AA/AO","20","20","26580","28880"
"In post","2023","16-19","Ministry of Justice","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Devon","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Dorset and Somerset","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","East Anglia","AA/AO","25","25","25900","24070"
"In post","2023","16-19","Ministry of Justice","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","East Wales","AA/AO","15","15","24290","23230"
"In post","2023","16-19","Ministry of Justice","East Yorkshire and Northern Lincolnshire","AA/AO","10","10","26820","28880"
"In post","2023","16-19","Ministry of Justice","Essex","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","15","15","25010","23230"
"In post","2023","16-19","Ministry of Justice","Greater Manchester","AA/AO","10","10","28310","28880"
"In post","2023","16-19","Ministry of Justice","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Hampshire and Isle of Wight","AA/AO","15","15","27650","30160"
"In post","2023","16-19","Ministry of Justice","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Inner London - East","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Kent","AA/AO","10","10","26670","25600"
"In post","2023","16-19","Ministry of Justice","Lancashire","AA/AO","15","15","24550","23230"
"In post","2023","16-19","Ministry of Justice","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","AA/AO","20","20","25770","26050"
"In post","2023","16-19","Ministry of Justice","Lincolnshire","AA/AO","10","10","26030","25930"
"In post","2023","16-19","Ministry of Justice","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Shropshire and Staffordshire","AA/AO","15","15","25590","23230"
"In post","2023","16-19","Ministry of Justice","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Surrey, East and West Sussex","AA/AO","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Tees Valley and Durham","AA/AO","15","15","27100","28880"
"In post","2023","16-19","Ministry of Justice","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Midlands","AA/AO","20","20","23700","21780"
"In post","2023","16-19","Ministry of Justice","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Yorkshire","AA/AO","25","25","26040","28880"
"In post","2023","16-19","Ministry of Justice","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
