"Status","Year","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Wales","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Yorkshire and The Humber","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","London","Female","95","[c]","38760","33120"
"Leaver CS","2023","Other ethnicity","London","Male","80","[c]","44350","35790"
"Leaver CS","2023","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East Midlands (England)","Male","55","[c]","30510","28120"
"Leaver CS","2023","Undeclared","East of England","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Male","55","[c]","34850","30740"
"Leaver CS","2023","Undeclared","London","Female","160","[c]","40170","35000"
"Leaver CS","2023","Undeclared","London","Male","200","[c]","45610","42170"
"Leaver CS","2023","Undeclared","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Female","80","[c]","27410","21780"
"Leaver CS","2023","Undeclared","North West (England)","Male","90","[c]","34320","28120"
"Leaver CS","2023","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Female","45","[c]","28150","23340"
"Leaver CS","2023","Undeclared","Scotland","Male","65","[c]","37430","37060"
"Leaver CS","2023","Undeclared","South East (England)","Female","80","[c]","31130","28120"
"Leaver CS","2023","Undeclared","South East (England)","Male","130","[c]","34610","32380"
"Leaver CS","2023","Undeclared","South West (England)","Female","55","[c]","31650","27990"
"Leaver CS","2023","Undeclared","South West (England)","Male","125","[c]","39410","36300"
"Leaver CS","2023","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","Female","35","[c]","29600","23420"
"Leaver CS","2023","Undeclared","Wales","Male","50","[c]","31620","25860"
"Leaver CS","2023","Undeclared","West Midlands (England)","Female","50","[c]","28140","27570"
"Leaver CS","2023","Undeclared","West Midlands (England)","Male","60","[c]","30350","27510"
"Leaver CS","2023","Undeclared","Yorkshire and The Humber","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Yorkshire and The Humber","Male","70","[c]","32020","27570"
"Leaver CS","2023","Unknown","East Midlands (England)","Female","235","[c]","25440","21780"
"Leaver CS","2023","Unknown","East Midlands (England)","Male","195","[c]","28370","25350"
"Leaver CS","2023","Unknown","East of England","Female","195","[c]","28660","23000"
"Leaver CS","2023","Unknown","East of England","Male","195","[c]","32040","26660"
"Leaver CS","2023","Unknown","London","Female","1320","[c]","39480","32790"
"Leaver CS","2023","Unknown","London","Male","1170","[c]","43640","36180"
"Leaver CS","2023","Unknown","North East (England)","Female","250","[c]","26610","22400"
"Leaver CS","2023","Unknown","North East (England)","Male","225","[c]","30240","25880"
"Leaver CS","2023","Unknown","North West (England)","Female","535","[c]","27300","22400"
"Leaver CS","2023","Unknown","North West (England)","Male","505","[c]","28390","25830"
"Leaver CS","2023","Unknown","Northern Ireland","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Female","45","[c]","47040","45300"
"Leaver CS","2023","Unknown","Overseas","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Female","530","[c]","30490","26350"
"Leaver CS","2023","Unknown","Scotland","Male","565","[c]","31200","28120"
"Leaver CS","2023","Unknown","South East (England)","Female","455","[c]","29610","25230"
"Leaver CS","2023","Unknown","South East (England)","Male","435","[c]","30380","26350"
"Leaver CS","2023","Unknown","South West (England)","Female","280","[c]","30540","25880"
"Leaver CS","2023","Unknown","South West (England)","Male","365","[c]","32910","28120"
"Leaver CS","2023","Unknown","Unknown","Female","85","[c]","31230","28680"
"Leaver CS","2023","Unknown","Unknown","Male","230","[c]","38300","33690"
"Leaver CS","2023","Unknown","Wales","Female","240","[c]","25970","22500"
"Leaver CS","2023","Unknown","Wales","Male","280","[c]","29470","25790"
"Leaver CS","2023","Unknown","West Midlands (England)","Female","335","[c]","28350","22150"
"Leaver CS","2023","Unknown","West Midlands (England)","Male","270","[c]","28800","22500"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Female","340","[c]","33490","27810"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Male","375","[c]","35160","28120"
"Leaver CS","2023","White","East Midlands (England)","Female","850","[c]","29210","27570"
"Leaver CS","2023","White","East Midlands (England)","Male","655","[c]","31560","27570"
"Leaver CS","2023","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","East of England","Female","935","[c]","31260","28120"
"Leaver CS","2023","White","East of England","Male","790","[c]","33740","28120"
"Leaver CS","2023","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","London","Female","2455","[c]","45860","40600"
"Leaver CS","2023","White","London","Male","2315","[c]","49150","43750"
"Leaver CS","2023","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North East (England)","Female","1065","[c]","27870","22870"
"Leaver CS","2023","White","North East (England)","Male","730","[c]","32520","27810"
"Leaver CS","2023","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","North West (England)","Female","2025","[c]","29040","26750"
"Leaver CS","2023","White","North West (England)","Male","1425","[c]","32790","27570"
"Leaver CS","2023","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Northern Ireland","Female","95","[c]","31250","22970"
"Leaver CS","2023","White","Northern Ireland","Male","105","[c]","30060","23180"
"Leaver CS","2023","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","Male","40","[c]","48280","43750"
"Leaver CS","2023","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Scotland","Female","1360","[c]","31890","27570"
"Leaver CS","2023","White","Scotland","Male","1190","[c]","34900","29450"
"Leaver CS","2023","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South East (England)","Female","1695","[c]","30220","27570"
"Leaver CS","2023","White","South East (England)","Male","1525","[c]","34040","29230"
"Leaver CS","2023","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","South West (England)","Female","1555","[c]","32310","28080"
"Leaver CS","2023","White","South West (England)","Male","1830","[c]","36620","32910"
"Leaver CS","2023","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Female","50","[c]","33360","28120"
"Leaver CS","2023","White","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Wales","Female","1190","[c]","28430","22500"
"Leaver CS","2023","White","Wales","Male","880","[c]","33920","28120"
"Leaver CS","2023","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","West Midlands (England)","Female","1060","[c]","29470","26780"
"Leaver CS","2023","White","West Midlands (England)","Male","790","[c]","32900","28120"
"Leaver CS","2023","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Yorkshire and The Humber","Female","1200","[c]","31570","27650"
"Leaver CS","2023","White","Yorkshire and The Humber","Male","925","[c]","34070","28120"
"Leaver CS","2023","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East of England","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East of England","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","London","Female","435","[c]","40940","35300"
"Leaver Dept.","2023","Asian","London","Male","320","[c]","39680","35070"
"Leaver Dept.","2023","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","North West (England)","Female","60","[c]","28840","27840"
"Leaver Dept.","2023","Asian","North West (England)","Male","65","[c]","31030","28120"
"Leaver Dept.","2023","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wales","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","West Midlands (England)","Female","85","[c]","29270","27570"
"Leaver Dept.","2023","Asian","West Midlands (England)","Male","80","[c]","29630","28120"
"Leaver Dept.","2023","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","Female","50","[c]","31760","28120"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","Male","55","[c]","28430","27570"
"Leaver Dept.","2023","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East of England","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East of England","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","London","Female","255","[c]","36320","33570"
"Leaver Dept.","2023","Black","London","Male","115","[c]","38020","34310"
"Leaver Dept.","2023","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Female","35","[c]","29950","28120"
"Leaver Dept.","2023","Black","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East of England","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East of England","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","London","Female","170","[c]","40550","35650"
"Leaver Dept.","2023","Mixed","London","Male","110","[c]","44520","41000"
"Leaver Dept.","2023","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Wales","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","Female","40","[c]","38060","32520"
"Leaver Dept.","2023","Other ethnicity","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Female","70","[c]","39630","35630"
"Leaver Dept.","2023","Undeclared","London","Male","115","[c]","45090","41750"
"Leaver Dept.","2023","Undeclared","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Male","10","[c]","[c]","[c]"
