"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Legal","HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Legal","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","HEO","40","[c]","38720","40590"
"Leaver CS","2023","Unknown","Medicine","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Medicine","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Delivery","AA","535","[c]","20380","19930"
"Leaver CS","2023","Unknown","Operational Delivery","AO","3105","[c]","22840","22400"
"Leaver CS","2023","Unknown","Operational Delivery","EO","1315","[c]","29380","28120"
"Leaver CS","2023","Unknown","Operational Delivery","G6","85","[c]","65450","65310"
"Leaver CS","2023","Unknown","Operational Delivery","G7","155","[c]","54080","53380"
"Leaver CS","2023","Unknown","Operational Delivery","HEO","330","[c]","34900","32980"
"Leaver CS","2023","Unknown","Operational Delivery","SCS level","55","[c]","93460","84730"
"Leaver CS","2023","Unknown","Operational Delivery","SEO","220","[c]","41820","40880"
"Leaver CS","2023","Unknown","Operational Delivery","Unknown","475","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Research","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Research","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","AA","60","[c]","20750","19770"
"Leaver CS","2023","Unknown","Other","AO","105","[c]","22890","21690"
"Leaver CS","2023","Unknown","Other","EO","60","[c]","28440","28650"
"Leaver CS","2023","Unknown","Other","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Planning","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","AO","35","[c]","22570","22440"
"Leaver CS","2023","Unknown","Policy","EO","75","[c]","26370","27840"
"Leaver CS","2023","Unknown","Policy","G6","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","G7","80","[c]","55260","54090"
"Leaver CS","2023","Unknown","Policy","HEO","120","[c]","33890","33570"
"Leaver CS","2023","Unknown","Policy","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Policy","SEO","95","[c]","41670","41490"
"Leaver CS","2023","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","EO","35","[c]","26440","26270"
"Leaver CS","2023","Unknown","Project Delivery","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","G7","65","[c]","53060","51710"
"Leaver CS","2023","Unknown","Project Delivery","HEO","75","[c]","32530","32550"
"Leaver CS","2023","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","SEO","65","[c]","41190","40460"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Psychology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","AA","35","[c]","19390","19280"
"Leaver CS","2023","Unknown","Science and Engineering","AO","55","[c]","21710","20750"
"Leaver CS","2023","Unknown","Science and Engineering","EO","30","[c]","27110","27140"
"Leaver CS","2023","Unknown","Science and Engineering","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","G7","65","[c]","51480","49260"
"Leaver CS","2023","Unknown","Science and Engineering","HEO","100","[c]","31760","30650"
"Leaver CS","2023","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Science and Engineering","SEO","95","[c]","41300","40190"
"Leaver CS","2023","Unknown","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","AA","95","[c]","24650","25000"
"Leaver CS","2023","Unknown","Security","AO","115","[c]","33300","30560"
"Leaver CS","2023","Unknown","Security","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Security","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Research","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","AA","50","[c]","22750","23500"
"Leaver CS","2023","Unknown","Statistics","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Statistics","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","AO","135","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","EO","100","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","HEO","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tax","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA","140","[c]","23030","22180"
"Leaver CS","2023","Unknown","Unknown","AO","140","[c]","23430","22150"
"Leaver CS","2023","Unknown","Unknown","EO","285","[c]","27580","29100"
"Leaver CS","2023","Unknown","Unknown","G6","165","[c]","75010","74000"
"Leaver CS","2023","Unknown","Unknown","G7","330","[c]","60960","58850"
"Leaver CS","2023","Unknown","Unknown","HEO","310","[c]","34170","34730"
"Leaver CS","2023","Unknown","Unknown","SCS level","80","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","225","[c]","44050","42860"
"Leaver CS","2023","Unknown","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Communications","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Economics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Finance","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Geography","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Legal","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Medicine","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","AO","225","[c]","22100","21690"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","EO","260","[c]","28500","28120"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","HEO","55","[c]","33690","34170"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Planning","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","G7","45","[c]","54080","54110"
"Leaver Dept.","2023","Declared disabled","Policy","HEO","80","[c]","34290","34030"
"Leaver Dept.","2023","Declared disabled","Policy","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Policy","SEO","50","[c]","40210","40050"
"Leaver Dept.","2023","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Social Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Tax","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","G7","45","[c]","55140","55100"
"Leaver Dept.","2023","Declared disabled","Unknown","HEO","50","[c]","34750","34730"
"Leaver Dept.","2023","Declared disabled","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Commercial","SEO","65","[c]","41650","41880"
"Leaver Dept.","2023","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Communications","EO","10","[c]","[c]","[c]"
