"Status","Year","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Advisory, Conciliation and Arbitration Service","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","45","40","34310","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Wales","East Wales","80","75","32080","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","West Midlands (England)","West Midlands","75","70","32870","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","West Yorkshire","70","60","33730","32110"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","Derbyshire and Nottinghamshire","40","40","31780","30320"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","20","20","35850","33810"
"In post","2023","Animal and Plant Health Agency","East Midlands (England)","Lincolnshire","20","20","35900","34950"
"In post","2023","Animal and Plant Health Agency","East of England","Bedfordshire and Hertfordshire","10","10","34280","32480"
"In post","2023","Animal and Plant Health Agency","East of England","East Anglia","95","95","33130","30320"
"In post","2023","Animal and Plant Health Agency","East of England","Essex","40","35","32790","30320"
"In post","2023","Animal and Plant Health Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","Inner London - West","20","20","44260","47300"
"In post","2023","Animal and Plant Health Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","London","Outer London - West and North West","60","60","36180","32720"
"In post","2023","Animal and Plant Health Agency","North East (England)","Northumberland, and Tyne and Wear","55","50","33080","28440"
"In post","2023","Animal and Plant Health Agency","North West (England)","Cheshire","25","20","34230","30320"
"In post","2023","Animal and Plant Health Agency","North West (England)","Cumbria","190","180","26210","22150"
"In post","2023","Animal and Plant Health Agency","North West (England)","Greater Manchester","20","20","32550","29150"
"In post","2023","Animal and Plant Health Agency","North West (England)","Lancashire","90","85","30680","25920"
"In post","2023","Animal and Plant Health Agency","Scotland","Eastern Scotland","60","60","31230","26750"
"In post","2023","Animal and Plant Health Agency","Scotland","Highlands and Islands","25","25","29080","25920"
"In post","2023","Animal and Plant Health Agency","Scotland","North Eastern Scotland","15","15","33220","32070"
"In post","2023","Animal and Plant Health Agency","Scotland","Southern Scotland","55","50","33620","30320"
"In post","2023","Animal and Plant Health Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","40360","38390"
"In post","2023","Animal and Plant Health Agency","South East (England)","Hampshire and Isle of Wight","35","35","31040","29150"
"In post","2023","Animal and Plant Health Agency","South East (England)","Kent","65","60","30580","29150"
"In post","2023","Animal and Plant Health Agency","South East (England)","Surrey, East and West Sussex","685","655","34110","29410"
"In post","2023","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","60","60","32390","30320"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon","220","205","28190","23530"
"In post","2023","Animal and Plant Health Agency","South West (England)","Dorset and Somerset","35","35","36620","37300"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","165","160","28800","25920"
"In post","2023","Animal and Plant Health Agency","Wales","East Wales","115","115","30720","25920"
"In post","2023","Animal and Plant Health Agency","Wales","West Wales and The Valleys","220","205","28750","25920"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","170","155","30710","27500"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","140","135","30030","25920"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","30","30","30350","29150"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","270","265","29560","25920"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","London","Inner London - West","50","50","50950","43000"
"In post","2023","Building Digital UK","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","London","Inner London - West","140","140","48800","53010"
"In post","2023","Building Digital UK","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","Building Digital UK","North West (England)","Greater Manchester","60","60","42750","39930"
"In post","2023","Building Digital UK","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Wales","East Wales","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","East of England","East Anglia","50","50","49000","45870"
"In post","2023","Cabinet Office (excl. agencies)","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - East","1190","1155","56270","56430"
"In post","2023","Cabinet Office (excl. agencies)","London","Inner London - West","2375","2335","52640","55790"
"In post","2023","Cabinet Office (excl. agencies)","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","335","315","29500","24860"
"In post","2023","Cabinet Office (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","255","250","45480","41870"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","North West (England)","Merseyside","30","30","33080","33020"
"In post","2023","Cabinet Office (excl. agencies)","Northern Ireland","Northern Ireland","15","15","34390","33020"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","10","10","43780","38460"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","375","370","37580","33020"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","75","75","34980","34320"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","40","40","40140","35630"
"In post","2023","Cabinet Office (excl. agencies)","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Devon","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Dorset and Somerset","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","140","135","47840","50690"
"In post","2023","Cabinet Office (excl. agencies)","Unknown","Unknown","165","160","42460","36460"
"In post","2023","Cabinet Office (excl. agencies)","Wales","East Wales","45","45","46640","51290"
"In post","2023","Cabinet Office (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","60","60","62460","53420"
"In post","2023","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","585","555","34440","33020"
"In post","2023","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","45","40","43740","39580"
"In post","2023","Cabinet Office (excl. agencies)","Yorkshire and The Humber","West Yorkshire","65","65","44100","41050"
"In post","2023","Central Civil Service Fast Stream","East Midlands (England)","Derbyshire and Nottinghamshire","20","20","31100","30130"
"In post","2023","Central Civil Service Fast Stream","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","London","Inner London - East","95","90","30780","30130"
"In post","2023","Central Civil Service Fast Stream","London","Inner London - West","1095","1090","30760","30130"
"In post","2023","Central Civil Service Fast Stream","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","North East (England)","Northumberland, and Tyne and Wear","40","40","30530","30130"
"In post","2023","Central Civil Service Fast Stream","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","North West (England)","Greater Manchester","90","90","30440","30130"
"In post","2023","Central Civil Service Fast Stream","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","North West (England)","Merseyside","15","15","30870","30130"
"In post","2023","Central Civil Service Fast Stream","Scotland","Eastern Scotland","20","20","30310","30130"
"In post","2023","Central Civil Service Fast Stream","Scotland","West Central Scotland","30","30","31190","30130"
"In post","2023","Central Civil Service Fast Stream","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","30980","28840"
"In post","2023","Central Civil Service Fast Stream","South East (England)","Hampshire and Isle of Wight","15","15","30580","30130"
"In post","2023","Central Civil Service Fast Stream","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","30220","30130"
"In post","2023","Central Civil Service Fast Stream","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Wales","East Wales","35","35","30880","30130"
"In post","2023","Central Civil Service Fast Stream","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","West Midlands (England)","West Midlands","45","45","30760","30130"
"In post","2023","Central Civil Service Fast Stream","Yorkshire and The Humber","North Yorkshire","25","25","29880","28840"
"In post","2023","Central Civil Service Fast Stream","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Yorkshire and The Humber","West Yorkshire","50","50","30800","30130"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","475","450","36290","31270"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Devon","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset and Somerset","160","150","35380","30350"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Charity Commission","London","Inner London - West","80","80","45710","41370"
"In post","2023","Charity Commission","North West (England)","Merseyside","380","360","33830","30170"
"In post","2023","Charity Commission","South West (England)","Dorset and Somerset","35","30","34850","32360"
"In post","2023","Charity Commission","Wales","East Wales","5","5","[c]","[c]"
"In post","2023","Companies House","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Northern Ireland","Northern Ireland","30","25","27600","25610"
"In post","2023","Companies House","Scotland","Eastern Scotland","50","45","27810","25610"
"In post","2023","Companies House","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","Companies House","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Wales","East Wales","1100","1020","32600","28070"
"In post","2023","Companies House","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","Inner London - East","795","770","62880","58330"
"In post","2023","Competition and Markets Authority","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Greater Manchester","15","15","48150","42920"
"In post","2023","Competition and Markets Authority","Northern Ireland","Northern Ireland","15","15","59620","59300"
"In post","2023","Competition and Markets Authority","Scotland","Eastern Scotland","70","65","59150","55950"
"In post","2023","Competition and Markets Authority","Wales","East Wales","10","10","56500","57910"
"In post","2023","Criminal Injuries Compensation Authority","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Scotland","West Central Scotland","335","310","28020","25830"
"In post","2023","Criminal Injuries Compensation Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East of England","East Anglia","145","135","40110","40330"
"In post","2023","Crown Commercial Service","London","Inner London - East","60","60","56910","57000"
"In post","2023","Crown Commercial Service","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","North West (England)","Merseyside","375","370","39850","40450"
"In post","2023","Crown Commercial Service","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","Wales","East Wales","110","110","37800","32350"
"In post","2023","Crown Commercial Service","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","West Midlands (England)","West Midlands","30","30","34410","32110"
"In post","2023","Crown Commercial Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Eastern Scotland","905","865","40780","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Highlands and Islands","95","90","37460","28700"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","North Eastern Scotland","130","120","36590","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","Southern Scotland","325","305","38910","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Scotland","West Central Scotland","995","925","40240","33120"
"In post","2023","Crown Prosecution Service","East Midlands (England)","Derbyshire and Nottinghamshire","325","305","38330","31180"
"In post","2023","Crown Prosecution Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","180","165","38880","36880"
"In post","2023","Crown Prosecution Service","East Midlands (England)","Lincolnshire","20","20","46990","56450"
"In post","2023","Crown Prosecution Service","East of England","Bedfordshire and Hertfordshire","195","175","45020","42430"
"In post","2023","Crown Prosecution Service","East of England","East Anglia","150","135","37900","31180"
"In post","2023","Crown Prosecution Service","East of England","Essex","210","195","42920","38460"
"In post","2023","Crown Prosecution Service","London","Inner London - East","20","20","35320","25600"
"In post","2023","Crown Prosecution Service","London","Inner London - West","1795","1705","45600","40800"
"In post","2023","Crown Prosecution Service","London","Outer London - East and North East","20","20","39010","25600"
"In post","2023","Crown Prosecution Service","London","Outer London - South","15","15","35260","25600"
"In post","2023","Crown Prosecution Service","London","Outer London - West and North West","20","15","45130","44550"
"In post","2023","Crown Prosecution Service","North East (England)","Northumberland, and Tyne and Wear","280","260","39260","32340"
"In post","2023","Crown Prosecution Service","North East (England)","Tees Valley and Durham","115","100","39940","33300"
"In post","2023","Crown Prosecution Service","North West (England)","Cheshire","25","20","57510","58030"
"In post","2023","Crown Prosecution Service","North West (England)","Cumbria","30","30","41170","42030"
"In post","2023","Crown Prosecution Service","North West (England)","Greater Manchester","395","365","40620","35000"
"In post","2023","Crown Prosecution Service","North West (England)","Lancashire","200","190","41210","38940"
"In post","2023","Crown Prosecution Service","North West (England)","Merseyside","430","410","37900","31180"
"In post","2023","Crown Prosecution Service","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","135","125","41890","33780"
"In post","2023","Crown Prosecution Service","South East (England)","Hampshire and Isle of Wight","300","285","43650","40540"
"In post","2023","Crown Prosecution Service","South East (England)","Kent","140","135","41110","34730"
"In post","2023","Crown Prosecution Service","South East (England)","Surrey, East and West Sussex","210","200","43350","36780"
"In post","2023","Crown Prosecution Service","South West (England)","Cornwall and Isles of Scilly","30","25","37220","30020"
"In post","2023","Crown Prosecution Service","South West (England)","Devon","110","105","40930","38940"
"In post","2023","Crown Prosecution Service","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","205","195","40650","35000"
"In post","2023","Crown Prosecution Service","Wales","East Wales","330","305","41220","38760"
"In post","2023","Crown Prosecution Service","Wales","West Wales and The Valleys","105","100","41700","38940"
"In post","2023","Crown Prosecution Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","49600","53750"
"In post","2023","Crown Prosecution Service","West Midlands (England)","Shropshire and Staffordshire","80","75","42840","38940"
"In post","2023","Crown Prosecution Service","West Midlands (England)","West Midlands","550","515","40770","38760"
"In post","2023","Crown Prosecution Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","85","75","40010","33810"
"In post","2023","Crown Prosecution Service","Yorkshire and The Humber","North Yorkshire","150","145","42620","38940"
"In post","2023","Crown Prosecution Service","Yorkshire and The Humber","South Yorkshire","165","150","36030","28850"
"In post","2023","Crown Prosecution Service","Yorkshire and The Humber","West Yorkshire","480","445","40590","38760"
"In post","2023","Defence Electronics and Components Agency","Wales","East Wales","385","375","30490","30060"
"In post","2023","Defence Electronics and Components Agency","West Midlands (England)","Shropshire and Staffordshire","60","55","26600","27130"
"In post","2023","Defence Equipment and Support","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","39580","38580"
"In post","2023","Defence Equipment and Support","East Midlands (England)","Lincolnshire","190","185","38540","37980"
"In post","2023","Defence Equipment and Support","East of England","Bedfordshire and Hertfordshire","55","50","38450","35770"
"In post","2023","Defence Equipment and Support","East of England","East Anglia","150","145","36780","34760"
"In post","2023","Defence Equipment and Support","East of England","Essex","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","London","Inner London - West","15","15","42730","41790"
"In post","2023","Defence Equipment and Support","London","Outer London - West and North West","165","160","28900","26030"
"In post","2023","Defence Equipment and Support","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North West (England)","Cumbria","80","75","25550","22590"
"In post","2023","Defence Equipment and Support","North West (England)","Greater Manchester","40","40","43010","42620"
"In post","2023","Defence Equipment and Support","North West (England)","Lancashire","15","15","42850","38670"
"In post","2023","Defence Equipment and Support","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","Overseas","45","45","57610","58060"
"In post","2023","Defence Equipment and Support","Scotland","Eastern Scotland","85","80","37820","37470"
"In post","2023","Defence Equipment and Support","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Scotland","Southern Scotland","235","230","28240","28600"
"In post","2023","Defence Equipment and Support","Scotland","West Central Scotland","175","170","37260","33340"
"In post","2023","Defence Equipment and Support","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","130","120","37790","35660"
"In post","2023","Defence Equipment and Support","South East (England)","Hampshire and Isle of Wight","320","305","29600","28600"
"In post","2023","Defence Equipment and Support","South West (England)","Cornwall and Isles of Scilly","25","25","44060","43400"
"In post","2023","Defence Equipment and Support","South West (England)","Devon","80","80","33290","28600"
"In post","2023","Defence Equipment and Support","South West (England)","Dorset and Somerset","375","355","37580","37300"
"In post","2023","Defence Equipment and Support","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","8295","7980","40790","38790"
"In post","2023","Defence Equipment and Support","Wales","East Wales","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Wales","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","125","120","26360","23590"
"In post","2023","Defence Equipment and Support","West Midlands (England)","Shropshire and Staffordshire","60","55","31670","31920"
"In post","2023","Defence Equipment and Support","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Yorkshire and The Humber","North Yorkshire","20","20","35470","33210"
"In post","2023","Defence Science and Technology Laboratory","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","East of England","East Anglia","10","10","48860","46690"
"In post","2023","Defence Science and Technology Laboratory","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","South East (England)","Hampshire and Isle of Wight","1665","1595","43640","41720"
"In post","2023","Defence Science and Technology Laboratory","South East (England)","Kent","10","10","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","3265","3160","41940","39890"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","47180","50310"
