"Status","Year","Region_london","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Unknown","1530","1530","42370","40530"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","AA","Female","Heterosexual / straight","70","[c]","22980","23470"
"Leaver CS","2023","London","AA","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","London","AA","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","London","AA","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","London","AA","Male","Heterosexual / straight","70","[c]","22710","23000"
"Leaver CS","2023","London","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","AA","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","London","AA","Male","Unknown","45","[c]","22560","23000"
"Leaver CS","2023","London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","AO","Female","Heterosexual / straight","430","[c]","24670","25480"
"Leaver CS","2023","London","AO","Female","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2023","London","AO","Female","Undeclared","55","[c]","24710","25480"
"Leaver CS","2023","London","AO","Female","Unknown","320","[c]","24730","25480"
"Leaver CS","2023","London","AO","Male","Heterosexual / straight","350","[c]","24910","25480"
"Leaver CS","2023","London","AO","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","London","AO","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","London","AO","Male","Unknown","225","[c]","25190","25480"
"Leaver CS","2023","London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","EO","Female","Heterosexual / straight","845","[c]","30060","30930"
"Leaver CS","2023","London","EO","Female","LGBO","70","[c]","30340","31060"
"Leaver CS","2023","London","EO","Female","Undeclared","115","[c]","29720","30750"
"Leaver CS","2023","London","EO","Female","Unknown","315","[c]","29380","29750"
"Leaver CS","2023","London","EO","Male","Heterosexual / straight","495","[c]","30410","31060"
"Leaver CS","2023","London","EO","Male","LGBO","65","[c]","29910","30240"
"Leaver CS","2023","London","EO","Male","Undeclared","85","[c]","30800","30770"
"Leaver CS","2023","London","EO","Male","Unknown","265","[c]","28630","29660"
"Leaver CS","2023","London","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","G6","Female","Heterosexual / straight","205","[c]","69360","68510"
"Leaver CS","2023","London","G6","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","London","G6","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","London","G6","Female","Unknown","105","[c]","69260","66850"
"Leaver CS","2023","London","G6","Male","Heterosexual / straight","235","[c]","70400","68730"
"Leaver CS","2023","London","G6","Male","LGBO","35","[c]","66990","66620"
"Leaver CS","2023","London","G6","Male","Undeclared","35","[c]","72650","71880"
"Leaver CS","2023","London","G6","Male","Unknown","115","[c]","71960","68800"
"Leaver CS","2023","London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","G7","Female","Heterosexual / straight","535","[c]","56260","55170"
"Leaver CS","2023","London","G7","Female","LGBO","50","[c]","55000","54070"
"Leaver CS","2023","London","G7","Female","Undeclared","80","[c]","56590","55570"
"Leaver CS","2023","London","G7","Female","Unknown","210","[c]","57430","55500"
"Leaver CS","2023","London","G7","Male","Heterosexual / straight","500","[c]","56930","55740"
"Leaver CS","2023","London","G7","Male","LGBO","80","[c]","57140","55610"
"Leaver CS","2023","London","G7","Male","Undeclared","70","[c]","57070","56100"
"Leaver CS","2023","London","G7","Male","Unknown","235","[c]","57650","55870"
"Leaver CS","2023","London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","HEO","Female","Heterosexual / straight","530","[c]","35470","35060"
"Leaver CS","2023","London","HEO","Female","LGBO","80","[c]","34220","34140"
"Leaver CS","2023","London","HEO","Female","Undeclared","85","[c]","35080","34350"
"Leaver CS","2023","London","HEO","Female","Unknown","285","[c]","33420","33570"
"Leaver CS","2023","London","HEO","Male","Heterosexual / straight","435","[c]","35740","35410"
"Leaver CS","2023","London","HEO","Male","LGBO","55","[c]","35860","35410"
"Leaver CS","2023","London","HEO","Male","Undeclared","75","[c]","36260","36160"
"Leaver CS","2023","London","HEO","Male","Unknown","280","[c]","34430","34260"
"Leaver CS","2023","London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","SCS level","Female","Heterosexual / straight","145","[c]","94540","85690"
"Leaver CS","2023","London","SCS level","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","London","SCS level","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","London","SCS level","Female","Unknown","50","[c]","97540","87390"
"Leaver CS","2023","London","SCS level","Male","Heterosexual / straight","155","[c]","101600","91800"
"Leaver CS","2023","London","SCS level","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","London","SCS level","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","London","SCS level","Male","Unknown","65","[c]","110400","94220"
"Leaver CS","2023","London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","SEO","Female","Heterosexual / straight","430","[c]","42580","42000"
"Leaver CS","2023","London","SEO","Female","LGBO","50","[c]","41600","41280"
"Leaver CS","2023","London","SEO","Female","Undeclared","75","[c]","42450","41970"
"Leaver CS","2023","London","SEO","Female","Unknown","180","[c]","42320","41870"
"Leaver CS","2023","London","SEO","Male","Heterosexual / straight","370","[c]","43740","43210"
"Leaver CS","2023","London","SEO","Male","LGBO","50","[c]","42550","41810"
"Leaver CS","2023","London","SEO","Male","Undeclared","65","[c]","43740","43210"
"Leaver CS","2023","London","SEO","Male","Unknown","175","[c]","42680","41870"
"Leaver CS","2023","London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Female","Heterosexual / straight","150","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","AA","Female","Heterosexual / straight","615","[c]","20500","19930"
"Leaver CS","2023","Outside London","AA","Female","LGBO","75","[c]","20360","19930"
"Leaver CS","2023","Outside London","AA","Female","Undeclared","65","[c]","19600","19200"
"Leaver CS","2023","Outside London","AA","Female","Unknown","485","[c]","21240","21380"
"Leaver CS","2023","Outside London","AA","Male","Heterosexual / straight","700","[c]","21070","20150"
"Leaver CS","2023","Outside London","AA","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","AA","Male","Undeclared","60","[c]","20590","19930"
"Leaver CS","2023","Outside London","AA","Male","Unknown","460","[c]","21820","22060"
"Leaver CS","2023","Outside London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","AO","Female","Heterosexual / straight","3700","[c]","22030","21690"
"Leaver CS","2023","Outside London","AO","Female","LGBO","330","[c]","22060","21690"
"Leaver CS","2023","Outside London","AO","Female","Undeclared","465","[c]","22130","21690"
"Leaver CS","2023","Outside London","AO","Female","Unknown","2730","[c]","22220","21780"
"Leaver CS","2023","Outside London","AO","Male","Heterosexual / straight","2925","[c]","23210","21690"
"Leaver CS","2023","Outside London","AO","Male","LGBO","230","[c]","22410","21690"
"Leaver CS","2023","Outside London","AO","Male","Undeclared","340","[c]","23910","21780"
"Leaver CS","2023","Outside London","AO","Male","Unknown","2250","[c]","23390","21990"
"Leaver CS","2023","Outside London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","EO","Female","Heterosexual / straight","2765","[c]","27860","27570"
"Leaver CS","2023","Outside London","EO","Female","LGBO","205","[c]","27510","27570"
"Leaver CS","2023","Outside London","EO","Female","Undeclared","285","[c]","27570","27570"
"Leaver CS","2023","Outside London","EO","Female","Unknown","1125","[c]","27890","27990"
"Leaver CS","2023","Outside London","EO","Male","Heterosexual / straight","2105","[c]","28390","27570"
"Leaver CS","2023","Outside London","EO","Male","LGBO","170","[c]","28000","27570"
"Leaver CS","2023","Outside London","EO","Male","Undeclared","315","[c]","28770","27570"
"Leaver CS","2023","Outside London","EO","Male","Unknown","1145","[c]","28480","27570"
"Leaver CS","2023","Outside London","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","G6","Female","Heterosexual / straight","195","[c]","71550","68700"
"Leaver CS","2023","Outside London","G6","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","G6","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","G6","Female","Unknown","90","[c]","69890","68160"
"Leaver CS","2023","Outside London","G6","Male","Heterosexual / straight","240","[c]","71490","69730"
"Leaver CS","2023","Outside London","G6","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","G6","Male","Undeclared","35","[c]","72190","70370"
"Leaver CS","2023","Outside London","G6","Male","Unknown","130","[c]","72350","70550"
"Leaver CS","2023","Outside London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","G7","Female","Heterosexual / straight","495","[c]","55620","53850"
"Leaver CS","2023","Outside London","G7","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","G7","Female","Undeclared","65","[c]","53690","52140"
"Leaver CS","2023","Outside London","G7","Female","Unknown","240","[c]","55460","54260"
"Leaver CS","2023","Outside London","G7","Male","Heterosexual / straight","555","[c]","57470","56180"
"Leaver CS","2023","Outside London","G7","Male","LGBO","35","[c]","54450","52880"
"Leaver CS","2023","Outside London","G7","Male","Undeclared","75","[c]","56270","56180"
"Leaver CS","2023","Outside London","G7","Male","Unknown","345","[c]","54800","53170"
"Leaver CS","2023","Outside London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","HEO","Female","Heterosexual / straight","1120","[c]","33910","33680"
"Leaver CS","2023","Outside London","HEO","Female","LGBO","85","[c]","32420","32000"
"Leaver CS","2023","Outside London","HEO","Female","Undeclared","105","[c]","34130","33770"
"Leaver CS","2023","Outside London","HEO","Female","Unknown","505","[c]","33640","33430"
"Leaver CS","2023","Outside London","HEO","Male","Heterosexual / straight","1060","[c]","34690","33990"
"Leaver CS","2023","Outside London","HEO","Male","LGBO","75","[c]","33100","32730"
"Leaver CS","2023","Outside London","HEO","Male","Undeclared","165","[c]","35520","34300"
"Leaver CS","2023","Outside London","HEO","Male","Unknown","605","[c]","33310","32340"
"Leaver CS","2023","Outside London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","SCS level","Female","Heterosexual / straight","65","[c]","97510","91130"
"Leaver CS","2023","Outside London","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","SCS level","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","SCS level","Male","Heterosexual / straight","80","[c]","104210","102020"
"Leaver CS","2023","Outside London","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","SCS level","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","SEO","Female","Heterosexual / straight","835","[c]","41970","41100"
"Leaver CS","2023","Outside London","SEO","Female","LGBO","50","[c]","40690","39200"
"Leaver CS","2023","Outside London","SEO","Female","Undeclared","125","[c]","41510","41140"
"Leaver CS","2023","Outside London","SEO","Female","Unknown","345","[c]","41420","40070"
"Leaver CS","2023","Outside London","SEO","Male","Heterosexual / straight","970","[c]","43040","41800"
"Leaver CS","2023","Outside London","SEO","Male","LGBO","65","[c]","41580","41090"
"Leaver CS","2023","Outside London","SEO","Male","Undeclared","165","[c]","43520","42170"
"Leaver CS","2023","Outside London","SEO","Male","Unknown","450","[c]","42290","40750"
"Leaver CS","2023","Outside London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","Unknown","Female","Heterosexual / straight","805","[c]","36680","32000"
"Leaver CS","2023","Outside London","Unknown","Female","LGBO","80","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","Unknown","Female","Undeclared","75","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","Unknown","Female","Unknown","325","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","Unknown","Male","Heterosexual / straight","360","[c]","42080","38790"
"Leaver CS","2023","Outside London","Unknown","Male","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","Unknown","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","Unknown","Male","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Outside London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","HEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
