"Status","Year","Age","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","840","815","26280","25830"
"In post","2023","20-29","No function","East Midlands (England)","Lincolnshire","315","310","27130","28090"
"In post","2023","20-29","No function","East of England","Bedfordshire and Hertfordshire","530","520","29320","30810"
"In post","2023","20-29","No function","East of England","East Anglia","1320","1285","27650","28120"
"In post","2023","20-29","No function","East of England","Essex","555","545","27010","25880"
"In post","2023","20-29","No function","London","Inner London - East","1505","1490","34360","32540"
"In post","2023","20-29","No function","London","Inner London - West","9530","9485","41200","39530"
"In post","2023","20-29","No function","London","Outer London - East and North East","490","485","31380","32520"
"In post","2023","20-29","No function","London","Outer London - South","1090","1080","33100","29890"
"In post","2023","20-29","No function","London","Outer London - West and North West","1300","1280","31420","29890"
"In post","2023","20-29","No function","North East (England)","Northumberland, and Tyne and Wear","1855","1810","26430","25750"
"In post","2023","20-29","No function","North East (England)","Tees Valley and Durham","1380","1345","27510","28080"
"In post","2023","20-29","No function","North West (England)","Cheshire","530","525","29370","28880"
"In post","2023","20-29","No function","North West (England)","Cumbria","80","80","25300","23640"
"In post","2023","20-29","No function","North West (England)","Greater Manchester","2660","2630","27850","27650"
"In post","2023","20-29","No function","North West (England)","Lancashire","1520","1490","26110","27650"
"In post","2023","20-29","No function","North West (England)","Merseyside","2900","2840","25750","25750"
"In post","2023","20-29","No function","Northern Ireland","Northern Ireland","480","470","25740","22520"
"In post","2023","20-29","No function","Overseas","Overseas","270","270","38470","34220"
"In post","2023","20-29","No function","Scotland","Eastern Scotland","1225","1195","27730","26410"
"In post","2023","20-29","No function","Scotland","Highlands and Islands","70","70","25970","24880"
"In post","2023","20-29","No function","Scotland","North Eastern Scotland","120","115","28200","27930"
"In post","2023","20-29","No function","Scotland","Southern Scotland","380","370","26100","24710"
"In post","2023","20-29","No function","Scotland","West Central Scotland","1455","1435","26740","24710"
"In post","2023","20-29","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","740","730","29330","30810"
"In post","2023","20-29","No function","South East (England)","Hampshire and Isle of Wight","960","940","27290","26780"
"In post","2023","20-29","No function","South East (England)","Kent","1310","1295","27300","25880"
"In post","2023","20-29","No function","South East (England)","Surrey, East and West Sussex","1040","1020","28760","28120"
"In post","2023","20-29","No function","South West (England)","Cornwall and Isles of Scilly","105","100","24940","22500"
"In post","2023","20-29","No function","South West (England)","Devon","520","510","27410","28120"
"In post","2023","20-29","No function","South West (England)","Dorset and Somerset","475","465","27400","27610"
"In post","2023","20-29","No function","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2480","2445","29070","28370"
"In post","2023","20-29","No function","Unknown","Unknown","110","110","29750","27580"
"In post","2023","20-29","No function","Wales","East Wales","1935","1905","27780","25880"
"In post","2023","20-29","No function","Wales","West Wales and The Valleys","1505","1445","24310","22500"
"In post","2023","20-29","No function","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","400","395","27330","28120"
"In post","2023","20-29","No function","West Midlands (England)","Shropshire and Staffordshire","965","945","27590","28120"
"In post","2023","20-29","No function","West Midlands (England)","West Midlands","2540","2475","27320","25880"
"In post","2023","20-29","No function","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","690","675","27440","28120"
"In post","2023","20-29","No function","Yorkshire and The Humber","North Yorkshire","330","325","28590","27320"
"In post","2023","20-29","No function","Yorkshire and The Humber","South Yorkshire","1405","1380","27260","25880"
"In post","2023","20-29","No function","Yorkshire and The Humber","West Yorkshire","2615","2570","28550","28120"
"In post","2023","20-29","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","50","50","33010","33250"
"In post","2023","20-29","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2023","20-29","Project Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","East of England","Bedfordshire and Hertfordshire","35","35","38570","37850"
"In post","2023","20-29","Project Delivery","East of England","East Anglia","40","40","31180","30350"
"In post","2023","20-29","Project Delivery","London","Inner London - East","300","300","39040","35410"
"In post","2023","20-29","Project Delivery","London","Inner London - West","710","710","40060","38020"
"In post","2023","20-29","Project Delivery","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2023","20-29","Project Delivery","London","Outer London - South","30","30","42920","39450"
"In post","2023","20-29","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","120","115","36210","34700"
"In post","2023","20-29","Project Delivery","North East (England)","Tees Valley and Durham","15","15","32370","31320"
"In post","2023","20-29","Project Delivery","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2023","20-29","Project Delivery","North West (England)","Cumbria","30","30","30110","32040"
"In post","2023","20-29","Project Delivery","North West (England)","Greater Manchester","135","135","35740","34400"
"In post","2023","20-29","Project Delivery","North West (England)","Lancashire","20","20","32220","34170"
"In post","2023","20-29","Project Delivery","North West (England)","Merseyside","80","80","37190","35000"
"In post","2023","20-29","Project Delivery","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","Overseas","Overseas","15","15","40780","38600"
"In post","2023","20-29","Project Delivery","Scotland","Eastern Scotland","20","20","35180","34110"
"In post","2023","20-29","Project Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","Scotland","Southern Scotland","25","25","35750","34950"
"In post","2023","20-29","Project Delivery","Scotland","West Central Scotland","35","35","32650","31270"
"In post","2023","20-29","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","50","50","33840","32750"
"In post","2023","20-29","Project Delivery","South East (England)","Hampshire and Isle of Wight","170","170","33710","33830"
"In post","2023","20-29","Project Delivery","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","South East (England)","Surrey, East and West Sussex","15","15","29560","26960"
"In post","2023","20-29","Project Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","South West (England)","Devon","115","115","26700","26000"
"In post","2023","20-29","Project Delivery","South West (England)","Dorset and Somerset","10","10","34410","32810"
"In post","2023","20-29","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","955","950","31600","31920"
"In post","2023","20-29","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","Wales","East Wales","55","50","31180","31060"
"In post","2023","20-29","Project Delivery","Wales","West Wales and The Valleys","15","15","27560","26960"
"In post","2023","20-29","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","40","40","35490","33990"
"In post","2023","20-29","Project Delivery","West Midlands (England)","West Midlands","90","90","34830","32960"
"In post","2023","20-29","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Project Delivery","Yorkshire and The Humber","North Yorkshire","15","15","29780","28840"
"In post","2023","20-29","Project Delivery","Yorkshire and The Humber","South Yorkshire","45","45","35200","33220"
"In post","2023","20-29","Project Delivery","Yorkshire and The Humber","West Yorkshire","70","70","36120","34400"
"In post","2023","20-29","Property","East Midlands (England)","Derbyshire and Nottinghamshire","40","40","29520","26500"
"In post","2023","20-29","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","20470","19770"
"In post","2023","20-29","Property","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","East of England","East Anglia","30","30","31110","30320"
"In post","2023","20-29","Property","East of England","Essex","10","10","29390","30040"
"In post","2023","20-29","Property","London","Inner London - East","45","45","36420","32360"
"In post","2023","20-29","Property","London","Inner London - West","85","85","38240","35410"
"In post","2023","20-29","Property","London","Outer London - South","50","50","33240","31080"
"In post","2023","20-29","Property","London","Outer London - West and North West","35","35","32370","30590"
"In post","2023","20-29","Property","North East (England)","Northumberland, and Tyne and Wear","45","45","28760","26890"
"In post","2023","20-29","Property","North East (England)","Tees Valley and Durham","110","105","24370","22520"
"In post","2023","20-29","Property","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","North West (England)","Greater Manchester","55","55","32010","31420"
"In post","2023","20-29","Property","North West (England)","Lancashire","10","10","29440","28170"
"In post","2023","20-29","Property","North West (England)","Merseyside","45","40","28500","26020"
"In post","2023","20-29","Property","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Scotland","Eastern Scotland","25","25","30810","30530"
"In post","2023","20-29","Property","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Scotland","West Central Scotland","20","20","28360","28490"
"In post","2023","20-29","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","50","50","29100","29400"
"In post","2023","20-29","Property","South East (England)","Hampshire and Isle of Wight","30","30","31520","28630"
"In post","2023","20-29","Property","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","20-29","Property","South East (England)","Surrey, East and West Sussex","10","10","30100","30400"
"In post","2023","20-29","Property","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","South West (England)","Devon","75","75","25030","22520"
"In post","2023","20-29","Property","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","31770","28720"
"In post","2023","20-29","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Property","Wales","East Wales","30","30","26420","26020"
"In post","2023","20-29","Property","Wales","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2023","20-29","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","20-29","Property","West Midlands (England)","Shropshire and Staffordshire","20","20","31920","27140"
"In post","2023","20-29","Property","West Midlands (England)","West Midlands","80","80","29630","27570"
"In post","2023","20-29","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","20-29","Property","Yorkshire and The Humber","North Yorkshire","10","10","30520","30250"
"In post","2023","20-29","Property","Yorkshire and The Humber","South Yorkshire","10","10","31240","26020"
"In post","2023","20-29","Property","Yorkshire and The Humber","West Yorkshire","65","60","32960","30130"
"In post","2023","20-29","Security","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","31890","30700"
"In post","2023","20-29","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","East of England","Bedfordshire and Hertfordshire","10","10","27930","26560"
"In post","2023","20-29","Security","East of England","East Anglia","30","30","29620","27140"
"In post","2023","20-29","Security","East of England","Essex","5","5","[c]","[c]"
"In post","2023","20-29","Security","London","Inner London - East","15","15","37340","34870"
"In post","2023","20-29","Security","London","Inner London - West","235","230","38140","36620"
"In post","2023","20-29","Security","London","Outer London - East and North East","10","10","[c]","[c]"
"In post","2023","20-29","Security","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","North West (England)","Cumbria","20","20","27150","27480"
"In post","2023","20-29","Security","North West (England)","Greater Manchester","10","10","34300","32400"
"In post","2023","20-29","Security","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Northern Ireland","Northern Ireland","15","15","22000","22130"
"In post","2023","20-29","Security","Overseas","Overseas","10","10","40320","39020"
"In post","2023","20-29","Security","Scotland","Eastern Scotland","10","10","29800","27500"
"In post","2023","20-29","Security","Scotland","Highlands and Islands","10","10","28890","27500"
"In post","2023","20-29","Security","Scotland","North Eastern Scotland","10","10","[c]","[c]"
"In post","2023","20-29","Security","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2023","20-29","Security","Scotland","West Central Scotland","255","255","27060","26410"
"In post","2023","20-29","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","165","165","30570","29480"
"In post","2023","20-29","Security","South East (England)","Hampshire and Isle of Wight","75","75","27030","26350"
"In post","2023","20-29","Security","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","South West (England)","Devon","50","50","27120","26650"
"In post","2023","20-29","Security","South West (England)","Dorset and Somerset","15","15","24520","24430"
"In post","2023","20-29","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","29570","27500"
"In post","2023","20-29","Security","Unknown","Unknown","25","25","25410","24610"
"In post","2023","20-29","Security","Wales","East Wales","15","15","35210","31060"
"In post","2023","20-29","Security","Wales","West Wales and The Valleys","10","10","26440","25650"
"In post","2023","20-29","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","28440","25760"
"In post","2023","20-29","Security","West Midlands (England)","Shropshire and Staffordshire","15","15","29040","27650"
"In post","2023","20-29","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","20-29","Security","Yorkshire and The Humber","North Yorkshire","125","125","27480","26410"
"In post","2023","20-29","Security","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Security","Yorkshire and The Humber","West Yorkshire","10","10","30430","28120"
"In post","2023","20-29","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","29830","30130"
"In post","2023","20-29","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","London","Inner London - East","85","85","31780","29500"
"In post","2023","20-29","Unknown","London","Inner London - West","875","875","33450","30130"
"In post","2023","20-29","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","North East (England)","Northumberland, and Tyne and Wear","25","25","30670","30130"
"In post","2023","20-29","Unknown","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","North West (England)","Greater Manchester","70","70","27730","28840"
"In post","2023","20-29","Unknown","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Northern Ireland","Northern Ireland","10","10","33990","37680"
"In post","2023","20-29","Unknown","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Scotland","Eastern Scotland","1680","1660","32330","29450"
"In post","2023","20-29","Unknown","Scotland","Highlands and Islands","85","85","27900","26600"
"In post","2023","20-29","Unknown","Scotland","North Eastern Scotland","90","90","31230","29450"
"In post","2023","20-29","Unknown","Scotland","Southern Scotland","150","145","28390","29100"
"In post","2023","20-29","Unknown","Scotland","West Central Scotland","995","975","30510","29100"
"In post","2023","20-29","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","27740","26950"
"In post","2023","20-29","Unknown","South East (England)","Hampshire and Isle of Wight","185","185","32070","30650"
"In post","2023","20-29","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","435","430","30760","30650"
"In post","2023","20-29","Unknown","Unknown","Unknown","380","380","32310","33120"
"In post","2023","20-29","Unknown","Wales","East Wales","345","340","30550","27890"
"In post","2023","20-29","Unknown","Wales","West Wales and The Valleys","215","205","28100","25620"
"In post","2023","20-29","Unknown","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","West Midlands (England)","West Midlands","30","30","30980","28840"
"In post","2023","20-29","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Yorkshire and The Humber","South Yorkshire","30","30","32310","34170"
"In post","2023","20-29","Unknown","Yorkshire and The Humber","West Yorkshire","75","75","32390","34170"
"In post","2023","30-39","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","30","30","40510","37700"
"In post","2023","30-39","Analysis","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","East of England","East Anglia","105","105","35140","33830"
"In post","2023","30-39","Analysis","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","London","Inner London - East","295","290","53950","55720"
"In post","2023","30-39","Analysis","London","Inner London - West","830","810","55570","55720"
"In post","2023","30-39","Analysis","London","Outer London - South","50","45","50840","45390"
"In post","2023","30-39","Analysis","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","North East (England)","Northumberland, and Tyne and Wear","50","50","43280","38470"
"In post","2023","30-39","Analysis","North East (England)","Tees Valley and Durham","50","45","44980","43250"
"In post","2023","30-39","Analysis","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2023","30-39","Analysis","North West (England)","Greater Manchester","110","105","47300","43250"
"In post","2023","30-39","Analysis","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","North West (England)","Merseyside","70","65","43020","40150"
"In post","2023","30-39","Analysis","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","Scotland","Eastern Scotland","30","25","53700","51460"
"In post","2023","30-39","Analysis","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","Scotland","West Central Scotland","35","35","42250","35780"
"In post","2023","30-39","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","30-39","Analysis","South East (England)","Hampshire and Isle of Wight","285","275","42990","40080"
"In post","2023","30-39","Analysis","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","30-39","Analysis","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","South West (England)","Devon","5","5","[c]","[c]"
"In post","2023","30-39","Analysis","South West (England)","Dorset and Somerset","35","35","31320","30350"
"In post","2023","30-39","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","220","210","42710","40650"
"In post","2023","30-39","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","Wales","East Wales","375","360","40330","39300"
"In post","2023","30-39","Analysis","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","30-39","Analysis","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","West Midlands (England)","West Midlands","35","35","41130","39000"
"In post","2023","30-39","Analysis","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Analysis","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2023","30-39","Analysis","Yorkshire and The Humber","South Yorkshire","115","110","44350","43250"
"In post","2023","30-39","Analysis","Yorkshire and The Humber","West Yorkshire","85","80","44010","42480"
"In post","2023","30-39","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","40240","37300"
"In post","2023","30-39","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","East of England","East Anglia","45","45","40930","39720"
"In post","2023","30-39","Commercial","London","Inner London - East","50","50","48070","43650"
"In post","2023","30-39","Commercial","London","Inner London - West","305","300","57040","56000"
"In post","2023","30-39","Commercial","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","London","Outer London - South","15","15","48460","43210"
"In post","2023","30-39","Commercial","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","North East (England)","Northumberland, and Tyne and Wear","15","15","45560","37930"
"In post","2023","30-39","Commercial","North East (England)","Tees Valley and Durham","20","15","41570","39140"
"In post","2023","30-39","Commercial","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","North West (England)","Cumbria","10","5","[c]","[c]"
"In post","2023","30-39","Commercial","North West (England)","Greater Manchester","90","90","50520","46610"
"In post","2023","30-39","Commercial","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","North West (England)","Merseyside","105","100","39750","39860"
"In post","2023","30-39","Commercial","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Overseas","Overseas","10","10","62250","58690"
"In post","2023","30-39","Commercial","Scotland","Eastern Scotland","25","25","41430","39480"
"In post","2023","30-39","Commercial","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Scotland","Southern Scotland","15","15","50990","54760"
"In post","2023","30-39","Commercial","Scotland","West Central Scotland","35","35","44730","41510"
"In post","2023","30-39","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","30","40100","37300"
"In post","2023","30-39","Commercial","South East (England)","Hampshire and Isle of Wight","70","65","38060","35800"
"In post","2023","30-39","Commercial","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","South East (England)","Surrey, East and West Sussex","15","15","31820","32020"
"In post","2023","30-39","Commercial","South West (England)","Devon","60","55","42310","41510"
"In post","2023","30-39","Commercial","South West (England)","Dorset and Somerset","10","10","[c]","[c]"
"In post","2023","30-39","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","455","435","40200","41200"
"In post","2023","30-39","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Wales","East Wales","50","50","42350","39860"
"In post","2023","30-39","Commercial","Wales","West Wales and The Valleys","50","45","32200","31660"
"In post","2023","30-39","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","West Midlands (England)","Shropshire and Staffordshire","40","40","32730","33830"
"In post","2023","30-39","Commercial","West Midlands (England)","West Midlands","45","45","50900","51360"
"In post","2023","30-39","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Yorkshire and The Humber","North Yorkshire","25","25","44260","38940"
"In post","2023","30-39","Commercial","Yorkshire and The Humber","South Yorkshire","35","35","45780","39090"
"In post","2023","30-39","Commercial","Yorkshire and The Humber","West Yorkshire","80","80","46920","38120"
"In post","2023","30-39","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","20","20","36500","34750"
"In post","2023","30-39","Communications","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2023","30-39","Communications","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","30-39","Communications","East of England","East Anglia","10","5","[c]","[c]"
"In post","2023","30-39","Communications","London","Inner London - East","55","55","45130","42650"
"In post","2023","30-39","Communications","London","Inner London - West","665","655","52090","53500"
"In post","2023","30-39","Communications","London","Outer London - South","10","10","[c]","[c]"
"In post","2023","30-39","Communications","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2023","30-39","Communications","North East (England)","Northumberland, and Tyne and Wear","25","25","36980","35000"
"In post","2023","30-39","Communications","North East (England)","Tees Valley and Durham","10","10","32770","30510"
"In post","2023","30-39","Communications","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2023","30-39","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","North West (England)","Greater Manchester","35","35","40930","37590"
"In post","2023","30-39","Communications","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","North West (England)","Merseyside","25","20","37600","38800"
"In post","2023","30-39","Communications","Northern Ireland","Northern Ireland","10","10","36820","38100"
"In post","2023","30-39","Communications","Scotland","Eastern Scotland","15","15","42430","42350"
"In post","2023","30-39","Communications","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Scotland","West Central Scotland","15","15","35920","34470"
"In post","2023","30-39","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","33930","33370"
"In post","2023","30-39","Communications","South East (England)","Hampshire and Isle of Wight","25","25","37950","36030"
"In post","2023","30-39","Communications","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","South West (England)","Devon","10","10","32190","32200"
"In post","2023","30-39","Communications","South West (England)","Dorset and Somerset","10","10","33890","34370"
"In post","2023","30-39","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","40100","37540"
"In post","2023","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
