"Status","Year","Disability","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Attorney General's Departments","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","East Anglia","Norwich and East Norfolk","10","10","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","East Wales","Cardiff and Vale of Glamorgan","25","25","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","15","10","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Essex","Heart of Essex","30","25","42920","38790"
"In post","2023","Declared disabled","Attorney General's Departments","Essex","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","25","25","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Greater Manchester","Manchester","50","45","41980","44000"
"In post","2023","Declared disabled","Attorney General's Departments","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Hampshire and Isle of Wight","Portsmouth","20","20","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Hampshire and Isle of Wight","South Hampshire","20","20","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Inner London - West","Westminster","460","430","50420","52790"
"In post","2023","Declared disabled","Attorney General's Departments","Kent","East Kent","20","20","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Lancashire","Mid Lancashire","30","25","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicester","25","25","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Merseyside","Liverpool","45","40","38790","32000"
"In post","2023","Declared disabled","Attorney General's Departments","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","North Yorkshire","York","20","20","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Northumberland, and Tyne and Wear","Tyneside","30","30","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Outer London - South","Croydon","5","5","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","South Yorkshire","Sheffield","10","10","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","Brighton and Hove","20","20","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","West Surrey","15","15","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","Tees Valley and Durham","South Teesside","15","15","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands","Birmingham","60","55","41420","44050"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Wales and The Valleys","Swansea","15","15","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Attorney General's Departments","West Yorkshire","Leeds","65","60","42450","35000"
"In post","2023","Declared disabled","Attorney General's Departments","West Yorkshire","Wakefield","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","15","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","Nottingham","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Anglia","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Anglia","Norwich and East Norfolk","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Wales","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Wales","Monmouthshire and Newport","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Eastern Scotland","City of Edinburgh","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","30","30","44360","38440"
"In post","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Greater Manchester","Greater Manchester South West","25","25","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Greater Manchester","Manchester","45","45","48100","50690"
"In post","2023","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Central Hampshire","15","15","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Inner London - East","Tower Hamlets","180","175","50840","56430"
"In post","2023","Declared disabled","Cabinet Office","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Inner London - West","Westminster","540","535","45550","35650"
"In post","2023","Declared disabled","Cabinet Office","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lancashire","Blackpool","5","5","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Merseyside","Liverpool","45","45","43260","39860"
"In post","2023","Declared disabled","Cabinet Office","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","North Yorkshire","York","100","100","35390","33020"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Northumberland, and Tyne and Wear","Tyneside","75","70","30830","25580"
"In post","2023","Declared disabled","Cabinet Office","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","South Yorkshire","Sheffield","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Central Scotland","Glasgow City","55","55","39770","33020"
"In post","2023","Declared disabled","Cabinet Office","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands","Birmingham","30","30","46330","38460"
"In post","2023","Declared disabled","Cabinet Office","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Cabinet Office","West Yorkshire","Leeds","45","45","44220","40050"
"In post","2023","Declared disabled","Cabinet Office","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Inner London - West","Camden and City of London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Chancellor's other departments","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2023","Declared disabled","Charity Commission","Merseyside","Sefton","25","25","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Inner London - East","Tower Hamlets","45","45","55100","44310"
"In post","2023","Declared disabled","Competition and Markets Authority","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Competition and Markets Authority","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
