"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","South East (England)","20","20","[c]","[c]"
"In post","2023","Asian","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Grants Management","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Asian","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","East Midlands (England)","55","50","36460","34780"
"In post","2023","Asian","Human Resources","East of England","20","20","[c]","[c]"
"In post","2023","Asian","Human Resources","London","410","395","41690","38590"
"In post","2023","Asian","Human Resources","North East (England)","15","15","[c]","[c]"
"In post","2023","Asian","Human Resources","North West (England)","75","75","34980","33130"
"In post","2023","Asian","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Scotland","5","5","[c]","[c]"
"In post","2023","Asian","Human Resources","South East (England)","50","50","33690","34060"
"In post","2023","Asian","Human Resources","South West (England)","20","20","[c]","[c]"
"In post","2023","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Human Resources","Wales","10","10","[c]","[c]"
"In post","2023","Asian","Human Resources","West Midlands (England)","70","65","35290","32600"
"In post","2023","Asian","Human Resources","Yorkshire and The Humber","55","50","32080","28960"
"In post","2023","Asian","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","London","60","55","47590","46200"
"In post","2023","Asian","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","North West (England)","10","10","[c]","[c]"
"In post","2023","Asian","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Internal Audit","West Midlands (England)","10","5","[c]","[c]"
"In post","2023","Asian","Internal Audit","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Asian","Legal","East Midlands (England)","85","80","37270","33810"
"In post","2023","Asian","Legal","East of England","50","45","44990","40990"
"In post","2023","Asian","Legal","London","785","740","47730","52020"
"In post","2023","Asian","Legal","North East (England)","15","15","[c]","[c]"
"In post","2023","Asian","Legal","North West (England)","120","110","41070","38760"
"In post","2023","Asian","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Scotland","30","30","[c]","[c]"
"In post","2023","Asian","Legal","South East (England)","45","40","39560","32750"
"In post","2023","Asian","Legal","South West (England)","10","10","[c]","[c]"
"In post","2023","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Wales","10","10","[c]","[c]"
"In post","2023","Asian","Legal","West Midlands (England)","165","155","36900","31180"
"In post","2023","Asian","Legal","Yorkshire and The Humber","95","90","40920","38760"
"In post","2023","Asian","No function","East Midlands (England)","1595","1440","28170","27890"
"In post","2023","Asian","No function","East of England","900","810","30420","28120"
"In post","2023","Asian","No function","London","9160","8585","37520","32520"
"In post","2023","Asian","No function","North East (England)","405","370","27530","25880"
"In post","2023","Asian","No function","North West (England)","2505","2300","27990","26840"
"In post","2023","Asian","No function","Northern Ireland","15","10","[c]","[c]"
"In post","2023","Asian","No function","Overseas","150","150","52010","53970"
"In post","2023","Asian","No function","Scotland","355","325","30020","27470"
"In post","2023","Asian","No function","South East (England)","1060","965","30770","28480"
"In post","2023","Asian","No function","South West (England)","475","445","34330","29870"
"In post","2023","Asian","No function","Unknown","50","50","29610","28120"
"In post","2023","Asian","No function","Wales","380","360","29640","27890"
"In post","2023","Asian","No function","West Midlands (England)","3780","3505","28840","28120"
"In post","2023","Asian","No function","Yorkshire and The Humber","2070","1915","29290","28120"
"In post","2023","Asian","Project Delivery","East Midlands (England)","45","40","41270","41780"
"In post","2023","Asian","Project Delivery","East of England","65","60","45990","41890"
"In post","2023","Asian","Project Delivery","London","735","715","47960","43210"
"In post","2023","Asian","Project Delivery","North East (England)","25","25","[c]","[c]"
"In post","2023","Asian","Project Delivery","North West (England)","105","105","41230","38640"
"In post","2023","Asian","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Scotland","15","15","[c]","[c]"
"In post","2023","Asian","Project Delivery","South East (England)","45","40","39830","35390"
"In post","2023","Asian","Project Delivery","South West (England)","155","155","39190","35200"
"In post","2023","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Wales","25","20","[c]","[c]"
"In post","2023","Asian","Project Delivery","West Midlands (England)","175","170","41310","37590"
"In post","2023","Asian","Project Delivery","Yorkshire and The Humber","65","60","38460","35330"
"In post","2023","Asian","Property","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","Asian","Property","East of England","15","15","[c]","[c]"
"In post","2023","Asian","Property","London","190","185","39030","35670"
"In post","2023","Asian","Property","North East (England)","15","15","[c]","[c]"
"In post","2023","Asian","Property","North West (England)","35","35","28310","26020"
"In post","2023","Asian","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","South East (England)","20","20","[c]","[c]"
"In post","2023","Asian","Property","South West (England)","15","15","[c]","[c]"
"In post","2023","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","West Midlands (England)","75","75","35760","32960"
"In post","2023","Asian","Property","Yorkshire and The Humber","30","25","[c]","[c]"
"In post","2023","Asian","Security","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Asian","Security","East of England","15","15","[c]","[c]"
"In post","2023","Asian","Security","London","230","225","38080","34860"
"In post","2023","Asian","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","North West (England)","10","5","[c]","[c]"
"In post","2023","Asian","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Overseas","5","5","[c]","[c]"
"In post","2023","Asian","Security","Scotland","15","15","[c]","[c]"
"In post","2023","Asian","Security","South East (England)","55","55","27120","21380"
"In post","2023","Asian","Security","South West (England)","10","10","[c]","[c]"
"In post","2023","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Security","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","Asian","Security","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","Asian","Unknown","East Midlands (England)","10","5","[c]","[c]"
"In post","2023","Asian","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","London","245","240","38520","32960"
"In post","2023","Asian","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","North West (England)","15","15","[c]","[c]"
"In post","2023","Asian","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Scotland","255","250","38010","34170"
"In post","2023","Asian","Unknown","South East (England)","15","15","[c]","[c]"
"In post","2023","Asian","Unknown","South West (England)","40","35","40770","39890"
"In post","2023","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Unknown","Wales","75","75","42750","39690"
"In post","2023","Asian","Unknown","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","Asian","Unknown","Yorkshire and The Humber","35","30","32980","34170"
"In post","2023","Black","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Analysis","London","165","165","41250","39110"
"In post","2023","Black","Analysis","North East (England)","10","10","[c]","[c]"
"In post","2023","Black","Analysis","North West (England)","15","15","[c]","[c]"
"In post","2023","Black","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Analysis","Scotland","5","5","[c]","[c]"
"In post","2023","Black","Analysis","South East (England)","15","15","[c]","[c]"
"In post","2023","Black","Analysis","South West (England)","10","10","[c]","[c]"
"In post","2023","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Analysis","Wales","15","15","[c]","[c]"
"In post","2023","Black","Analysis","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Black","Analysis","Yorkshire and The Humber","15","10","[c]","[c]"
"In post","2023","Black","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Commercial","London","120","120","50080","43720"
"In post","2023","Black","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Commercial","North West (England)","15","15","[c]","[c]"
"In post","2023","Black","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Commercial","South East (England)","15","15","[c]","[c]"
"In post","2023","Black","Commercial","South West (England)","30","25","[c]","[c]"
"In post","2023","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Commercial","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","Black","Commercial","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Black","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","London","90","90","41870","38880"
"In post","2023","Black","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Black","Counter Fraud","East Midlands (England)","20","15","[c]","[c]"
"In post","2023","Black","Counter Fraud","East of England","20","20","[c]","[c]"
"In post","2023","Black","Counter Fraud","London","470","445","33760","32520"
"In post","2023","Black","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Counter Fraud","North West (England)","35","35","29460","28130"
"In post","2023","Black","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Counter Fraud","Scotland","15","15","[c]","[c]"
"In post","2023","Black","Counter Fraud","South East (England)","30","30","30500","31280"
"In post","2023","Black","Counter Fraud","South West (England)","10","10","[c]","[c]"
"In post","2023","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Counter Fraud","Wales","5","5","[c]","[c]"
"In post","2023","Black","Counter Fraud","West Midlands (England)","60","55","30500","28130"
"In post","2023","Black","Counter Fraud","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2023","Black","Debt","East Midlands (England)","35","35","22690","22520"
"In post","2023","Black","Debt","East of England","10","10","[c]","[c]"
"In post","2023","Black","Debt","London","105","95","30030","26920"
"In post","2023","Black","Debt","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Debt","North West (England)","25","25","[c]","[c]"
"In post","2023","Black","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Debt","Scotland","25","20","[c]","[c]"
"In post","2023","Black","Debt","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Debt","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Debt","Wales","10","5","[c]","[c]"
"In post","2023","Black","Debt","West Midlands (England)","60","55","22980","22520"
"In post","2023","Black","Debt","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","London","465","460","44580","41870"
"In post","2023","Black","Digital, Data & Technology","North East (England)","45","45","40410","38470"
"In post","2023","Black","Digital, Data & Technology","North West (England)","120","120","38220","34700"
"In post","2023","Black","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","Scotland","30","30","42850","38460"
"In post","2023","Black","Digital, Data & Technology","South East (England)","35","35","36980","37300"
"In post","2023","Black","Digital, Data & Technology","South West (England)","45","45","37220","37980"
"In post","2023","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","Wales","25","25","[c]","[c]"
"In post","2023","Black","Digital, Data & Technology","West Midlands (England)","60","60","36420","34850"
"In post","2023","Black","Digital, Data & Technology","Yorkshire and The Humber","45","45","39140","37590"
"In post","2023","Black","Finance","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Black","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","London","310","305","44000","40380"
"In post","2023","Black","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","North West (England)","30","30","[c]","[c]"
"In post","2023","Black","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Scotland","10","10","[c]","[c]"
"In post","2023","Black","Finance","South East (England)","30","30","[c]","[c]"
"In post","2023","Black","Finance","South West (England)","35","35","40660","41640"
"In post","2023","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Finance","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","Black","Finance","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2023","Black","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","South East (England)","5","5","[c]","[c]"
"In post","2023","Black","Grants Management","South West (England)","5","5","[c]","[c]"
"In post","2023","Black","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Grants Management","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Black","Human Resources","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Black","Human Resources","East of England","5","5","[c]","[c]"
"In post","2023","Black","Human Resources","London","295","285","40520","36940"
"In post","2023","Black","Human Resources","North East (England)","5","5","[c]","[c]"
"In post","2023","Black","Human Resources","North West (England)","25","25","[c]","[c]"
"In post","2023","Black","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","South East (England)","15","15","[c]","[c]"
"In post","2023","Black","Human Resources","South West (England)","20","20","[c]","[c]"
"In post","2023","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Human Resources","Wales","10","10","[c]","[c]"
"In post","2023","Black","Human Resources","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","Black","Human Resources","Yorkshire and The Humber","15","10","[c]","[c]"
"In post","2023","Black","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","London","20","20","[c]","[c]"
"In post","2023","Black","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","Black","Legal","East of England","25","25","[c]","[c]"
"In post","2023","Black","Legal","London","525","510","42920","35800"
"In post","2023","Black","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","North West (England)","15","15","[c]","[c]"
"In post","2023","Black","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","South East (England)","25","25","[c]","[c]"
"In post","2023","Black","Legal","South West (England)","10","10","[c]","[c]"
"In post","2023","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Legal","West Midlands (England)","30","30","42790","37780"
"In post","2023","Black","Legal","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2023","Black","No function","East Midlands (England)","520","490","28880","28120"
"In post","2023","Black","No function","East of England","510","485","31280","30120"
"In post","2023","Black","No function","London","6990","6695","35120","32520"
"In post","2023","Black","No function","North East (England)","135","125","28100","27650"
"In post","2023","Black","No function","North West (England)","680","650","29030","28120"
"In post","2023","Black","No function","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Black","No function","Overseas","65","65","47990","50850"
"In post","2023","Black","No function","Scotland","170","160","28560","26410"
"In post","2023","Black","No function","South East (England)","750","710","31180","30880"
"In post","2023","Black","No function","South West (England)","305","290","31930","28880"
"In post","2023","Black","No function","Unknown","20","20","[c]","[c]"
"In post","2023","Black","No function","Wales","160","150","28840","28100"
"In post","2023","Black","No function","West Midlands (England)","1110","1035","29330","28120"
"In post","2023","Black","No function","Yorkshire and The Humber","455","440","29350","28120"
"In post","2023","Black","Project Delivery","East Midlands (England)","15","15","[c]","[c]"
"In post","2023","Black","Project Delivery","East of England","15","15","[c]","[c]"
"In post","2023","Black","Project Delivery","London","435","430","46890","43750"
"In post","2023","Black","Project Delivery","North East (England)","10","10","[c]","[c]"
"In post","2023","Black","Project Delivery","North West (England)","35","35","40930","36270"
