"Status","Year","Ethnicity","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Portsmouth","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Powys","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Powys","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Redbridge and Waltham Forest","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Redbridge and Waltham Forest","London","Undeclared","40","40","29180","30840"
"In post","2023","Undeclared","Redbridge and Waltham Forest","London","Unknown","60","50","29290","29790"
"In post","2023","Undeclared","Sandwell","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sandwell","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Sandwell","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Sefton","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Undeclared","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sefton","Outside London","Undeclared","100","90","33670","28120"
"In post","2023","Undeclared","Sefton","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","Sheffield","Outside London","Heterosexual / straight","55","50","34670","32160"
"In post","2023","Undeclared","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sheffield","Outside London","Undeclared","220","210","36970","34170"
"In post","2023","Undeclared","Sheffield","Outside London","Unknown","35","30","35750","34170"
"In post","2023","Undeclared","Shetland Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shetland Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shetland Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire","Outside London","Undeclared","35","35","32840","30470"
"In post","2023","Undeclared","Shropshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Solihull","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Undeclared","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Solihull","Outside London","Undeclared","35","30","31560","27650"
"In post","2023","Undeclared","Solihull","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Somerset CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Somerset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Somerset CC","Outside London","Undeclared","95","90","34360","34170"
"In post","2023","Undeclared","Somerset CC","Outside London","Unknown","10","5","[c]","[c]"
"In post","2023","Undeclared","South Ayrshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Ayrshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Ayrshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","South Ayrshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","Outside London","Undeclared","90","80","34230","33470"
"In post","2023","Undeclared","South Hampshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","South Lanarkshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Lanarkshire","Outside London","Undeclared","35","35","34150","28120"
"In post","2023","Undeclared","South Lanarkshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2023","Undeclared","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Teesside","Outside London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Undeclared","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Teesside","Outside London","Undeclared","45","40","26790","27650"
"In post","2023","Undeclared","South Teesside","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","South West Wales","Outside London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Undeclared","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South West Wales","Outside London","Undeclared","55","50","33190","28120"
"In post","2023","Undeclared","South West Wales","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","South and West Derbyshire","Outside London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Undeclared","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South and West Derbyshire","Outside London","Undeclared","35","35","40170","35710"
"In post","2023","Undeclared","South and West Derbyshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Southampton","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Southampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Southampton","Outside London","Undeclared","55","55","36880","32250"
"In post","2023","Undeclared","Southampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Southend-on-Sea","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Southend-on-Sea","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Southend-on-Sea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Staffordshire CC","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Undeclared","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Staffordshire CC","Outside London","Undeclared","80","75","33140","32060"
"In post","2023","Undeclared","Staffordshire CC","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Stoke-on-Trent","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Stoke-on-Trent","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2023","Undeclared","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Suffolk CC","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Suffolk CC","Outside London","Undeclared","130","125","31400","28590"
"In post","2023","Undeclared","Suffolk CC","Outside London","Unknown","30","25","35840","28930"
"In post","2023","Undeclared","Sunderland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Sunderland","Outside London","Undeclared","85","70","28150","22520"
"In post","2023","Undeclared","Sunderland","Outside London","Unknown","30","25","[c]","[c]"
"In post","2023","Undeclared","Swansea","Outside London","Heterosexual / straight","70","65","27420","23910"
"In post","2023","Undeclared","Swansea","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Swansea","Outside London","Undeclared","205","195","33240","28080"
"In post","2023","Undeclared","Swansea","Outside London","Unknown","30","25","[c]","[c]"
"In post","2023","Undeclared","Swindon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Swindon","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Swindon","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Telford and Wrekin","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Telford and Wrekin","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Telford and Wrekin","Outside London","Undeclared","75","70","36610","34590"
"In post","2023","Undeclared","Telford and Wrekin","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","Thurrock","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Thurrock","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Thurrock","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Torbay","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Torbay","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2023","Undeclared","Torbay","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Tower Hamlets","London","Heterosexual / straight","50","50","43080","37870"
"In post","2023","Undeclared","Tower Hamlets","London","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Tower Hamlets","London","Undeclared","135","135","54470","56430"
"In post","2023","Undeclared","Tower Hamlets","London","Unknown","50","45","51000","42150"
"In post","2023","Undeclared","Tyneside","Outside London","Heterosexual / straight","70","65","30170","28120"
"In post","2023","Undeclared","Tyneside","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Tyneside","Outside London","Undeclared","430","410","35640","32160"
"In post","2023","Undeclared","Tyneside","Outside London","Unknown","125","110","29840","28000"
"In post","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Undeclared","35","35","30880","28120"
"In post","2023","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wakefield","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wakefield","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Walsall","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Walsall","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wandsworth","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wandsworth","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Wandsworth","London","Unknown","10","5","[c]","[c]"
"In post","2023","Undeclared","Warrington","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Warrington","Outside London","Undeclared","75","75","37640","36040"
"In post","2023","Undeclared","Warrington","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Warwickshire CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Warwickshire CC","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Warwickshire CC","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","West Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Cumbria","Outside London","Undeclared","40","35","34260","30580"
"In post","2023","Undeclared","West Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Essex","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2023","Undeclared","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Kent","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Lothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Lothian","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","West Lothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Surrey","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","West Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Surrey","Outside London","Undeclared","65","65","40460","33830"
"In post","2023","Undeclared","West Surrey","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","West Sussex (North East)","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Undeclared","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Sussex (North East)","Outside London","Undeclared","75","65","32930","28730"
"In post","2023","Undeclared","West Sussex (North East)","Outside London","Unknown","10","5","[c]","[c]"
"In post","2023","Undeclared","West Sussex (South West)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Sussex (South West)","Outside London","Undeclared","45","40","40310","36990"
"In post","2023","Undeclared","West Sussex (South West)","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","Westminster","London","Heterosexual / straight","360","350","47220","43650"
"In post","2023","Undeclared","Westminster","London","LGBO","40","40","50330","44670"
"In post","2023","Undeclared","Westminster","London","Undeclared","1245","1220","52280","54230"
"In post","2023","Undeclared","Westminster","London","Unknown","300","290","51110","48690"
"In post","2023","Undeclared","Wiltshire","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wiltshire","Outside London","Undeclared","170","165","39190","36920"
"In post","2023","Undeclared","Wiltshire","Outside London","Unknown","205","195","45260","49260"
"In post","2023","Undeclared","Wirral","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wirral","Outside London","Undeclared","60","55","30180","28120"
"In post","2023","Undeclared","Wirral","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","Wolverhampton","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Wolverhampton","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Wolverhampton","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","Worcestershire CC","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Worcestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Worcestershire CC","Outside London","Undeclared","65","60","31740","28580"
"In post","2023","Undeclared","Worcestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","York","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","York","Outside London","Undeclared","95","90","36900","34320"
"In post","2023","Undeclared","York","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","Unknown","425","400","34480","31350"
"In post","2023","Unknown","Angus and Dundee City","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Angus and Dundee City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Angus and Dundee City","Outside London","Unknown","720","675","27530","25060"
"In post","2023","Unknown","Antrim and Newtownabbey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Antrim and Newtownabbey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Antrim and Newtownabbey","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Ards and North Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ards and North Down","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Armagh City, Banbridge and Craigavon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Armagh City, Banbridge and Craigavon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","London","Unknown","45","40","32900","32520"
"In post","2023","Unknown","Barnet","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","London","Unknown","140","135","35720","32360"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Outside London","Unknown","255","240","27390","28120"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","110","105","38760","34230"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","40","40","42840","41720"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","1000","970","34510","31920"
"In post","2023","Unknown","Bedford","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bedford","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Bedford","Outside London","Unknown","110","105","30690","30240"
"In post","2023","Unknown","Belfast","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Unknown","Belfast","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Belfast","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Belfast","Outside London","Unknown","695","655","28620","25750"
"In post","2023","Unknown","Berkshire","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Unknown","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Berkshire","Outside London","Unknown","415","395","34190","31280"
"In post","2023","Unknown","Bexley and Greenwich","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bexley and Greenwich","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Bexley and Greenwich","London","Unknown","250","245","32150","32110"
"In post","2023","Unknown","Birmingham","Outside London","Heterosexual / straight","105","100","34100","29240"
"In post","2023","Unknown","Birmingham","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Birmingham","Outside London","Undeclared","40","35","34490","30670"
"In post","2023","Unknown","Birmingham","Outside London","Unknown","2075","1960","30100","27890"
"In post","2023","Unknown","Blackburn with Darwen","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackburn with Darwen","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackburn with Darwen","Outside London","Unknown","45","40","27510","28120"
"In post","2023","Unknown","Blackpool","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Blackpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Blackpool","Outside London","Unknown","340","315","30660","28120"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","Outside London","Unknown","65","60","27080","24570"
"In post","2023","Unknown","Bradford","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Bradford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bradford","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Bradford","Outside London","Unknown","430","390","25390","22520"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Breckland and South Norfolk","Outside London","Unknown","45","40","30620","30150"
"In post","2023","Unknown","Brent","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brent","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brent","London","Unknown","80","75","33560","31080"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","Outside London","Unknown","50","45","27800","25220"
"In post","2023","Unknown","Brighton and Hove","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","Outside London","Unknown","70","65","31770","28120"
"In post","2023","Unknown","Bristol, City of","Outside London","Heterosexual / straight","30","30","34610","28920"
"In post","2023","Unknown","Bristol, City of","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","Outside London","Undeclared","35","35","46490","40560"
"In post","2023","Unknown","Bristol, City of","Outside London","Unknown","675","640","35620","31290"
"In post","2023","Unknown","Bromley","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bromley","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bromley","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bromley","London","Unknown","50","45","33510","32520"
"In post","2023","Unknown","Buckinghamshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","Outside London","Unknown","125","115","33730","30810"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","Outside London","Unknown","80","70","29140","28120"
