"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Security","North West (England)","Lancashire","15","15","[c]","[c]"
"In post","2023","Unknown","Security","North West (England)","Merseyside","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Northern Ireland","Northern Ireland","110","110","23180","22130"
"In post","2023","Unknown","Security","Overseas","Overseas","30","30","[c]","[c]"
"In post","2023","Unknown","Security","Scotland","Eastern Scotland","35","30","27820","27500"
"In post","2023","Unknown","Security","Scotland","Highlands and Islands","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Scotland","North Eastern Scotland","35","35","42280","45880"
"In post","2023","Unknown","Security","Scotland","Southern Scotland","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Scotland","West Central Scotland","425","420","31850","27480"
"In post","2023","Unknown","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","250","250","34810","31470"
"In post","2023","Unknown","Security","South East (England)","Hampshire and Isle of Wight","210","210","33050","27500"
"In post","2023","Unknown","Security","South East (England)","Kent","15","15","[c]","[c]"
"In post","2023","Unknown","Security","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Unknown","Security","South West (England)","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2023","Unknown","Security","South West (England)","Devon","165","160","31340","27500"
"In post","2023","Unknown","Security","South West (England)","Dorset and Somerset","30","30","26520","27300"
"In post","2023","Unknown","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","185","180","33230","28560"
"In post","2023","Unknown","Security","Unknown","Unknown","35","35","27660","24610"
"In post","2023","Unknown","Security","Wales","East Wales","40","40","37110","31060"
"In post","2023","Unknown","Security","Wales","West Wales and The Valleys","20","20","[c]","[c]"
"In post","2023","Unknown","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","35","35","31930","28030"
"In post","2023","Unknown","Security","West Midlands (England)","Shropshire and Staffordshire","35","35","35520","28130"
"In post","2023","Unknown","Security","West Midlands (England)","West Midlands","20","15","[c]","[c]"
"In post","2023","Unknown","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","25","25","[c]","[c]"
"In post","2023","Unknown","Security","Yorkshire and The Humber","North Yorkshire","185","175","30670","27430"
"In post","2023","Unknown","Security","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Yorkshire and The Humber","West Yorkshire","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","London","Inner London - East","75","70","42890","33360"
"In post","2023","Unknown","Unknown","London","Inner London - West","730","725","36740","30130"
"In post","2023","Unknown","Unknown","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","London","Outer London - West and North West","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","North East (England)","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","North West (England)","Greater Manchester","35","35","34390","30700"
"In post","2023","Unknown","Unknown","North West (England)","Lancashire","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Northern Ireland","Northern Ireland","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","Overseas","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Scotland","Eastern Scotland","3765","3615","41270","35770"
"In post","2023","Unknown","Unknown","Scotland","Highlands and Islands","150","145","34660","31940"
"In post","2023","Unknown","Unknown","Scotland","North Eastern Scotland","215","205","38150","34730"
"In post","2023","Unknown","Unknown","Scotland","Southern Scotland","390","370","31440","29100"
"In post","2023","Unknown","Unknown","Scotland","West Central Scotland","2315","2220","37750","33520"
"In post","2023","Unknown","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","South East (England)","Hampshire and Isle of Wight","210","205","39340","35600"
"In post","2023","Unknown","Unknown","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","555","540","37900","35600"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1700","1700","41940","40000"
"In post","2023","Unknown","Unknown","Wales","East Wales","210","200","41530","34520"
"In post","2023","Unknown","Unknown","Wales","West Wales and The Valleys","165","155","35080","30610"
"In post","2023","Unknown","Unknown","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Midlands (England)","West Midlands","40","40","37170","33770"
"In post","2023","Unknown","Unknown","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Yorkshire and The Humber","South Yorkshire","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Yorkshire and The Humber","West Yorkshire","35","35","32920","30130"
"Leaver CS","2023","Declared disabled","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Commercial","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
