"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Department for Education (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Education (excl. agencies)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Education (excl. agencies)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Education (excl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Education (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Education (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Education (excl. agencies)","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport (excl. agencies)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Work and Pensions (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Work and Pensions (excl. agencies)","AA/AO","AO","200","[c]","22480","21690"
"Leaver CS","2023","Asian","Department for Work and Pensions (excl. agencies)","EO","EO","380","[c]","29610","29290"
"Leaver CS","2023","Asian","Department for Work and Pensions (excl. agencies)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Work and Pensions (excl. agencies)","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Work and Pensions (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Work and Pensions (excl. agencies)","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Work and Pensions (excl. agencies)","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department of Health and Social Care (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department of Health and Social Care (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department of Health and Social Care (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department of Health and Social Care (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department of Health and Social Care (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department of Health and Social Care (excl. agencies)","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department of Health and Social Care (excl. agencies)","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Disclosure Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Disclosure Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Disclosure Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Disclosure Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Disclosure Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Licensing Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Licensing Agency","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Licensing Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Licensing Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Licensing Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Licensing Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Licensing Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Licensing Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Standards Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Standards Agency","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Standards Agency","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Driver and Vehicle Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education and Skills Funding Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education and Skills Funding Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education and Skills Funding Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education and Skills Funding Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education and Skills Funding Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education and Skills Funding Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education and Skills Funding Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Education and Skills Funding Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Estyn","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Estyn","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Estyn","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Estyn","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","FCDO Services","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","FCDO Services","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","FCDO Services","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","FCDO Services","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","FCDO Services","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","FCDO Services","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","FCDO Services","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","FCDO Services","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Forestry and Land Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Forestry and Land Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Forestry and Land Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Forestry and Land Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Forestry and Land Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Forestry and Land Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Forestry and Land Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Forestry and Land Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Actuary's Department","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Actuary's Department","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Actuary's Department","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Actuary's Department","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Actuary's Department","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Actuary's Department","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Actuary's Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Commercial Organisation","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Commercial Organisation","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Commercial Organisation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Commercial Organisation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Internal Audit Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Internal Audit Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Internal Audit Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Internal Audit Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Internal Audit Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Internal Audit Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Internal Audit Agency","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Legal Department","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Legal Department","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Legal Department","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Legal Department","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Legal Department","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Legal Department","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Legal Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Property Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Property Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Property Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Property Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Property Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Government Property Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Courts and Tribunals Service","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Courts and Tribunals Service","AA/AO","AO","90","[c]","23070","21780"
"Leaver CS","2023","Asian","HM Courts and Tribunals Service","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Courts and Tribunals Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Courts and Tribunals Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Courts and Tribunals Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Courts and Tribunals Service","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Courts and Tribunals Service","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Prison and Probation Service","AA/AO","AA","35","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Prison and Probation Service","AA/AO","AO","70","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Prison and Probation Service","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Prison and Probation Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Prison and Probation Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Prison and Probation Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Prison and Probation Service","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Prison and Probation Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Prison and Probation Service","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs (excl. agencies)","AA/AO","AO","190","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs (excl. agencies)","EO","EO","65","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs (excl. agencies)","G6/G7","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs (excl. agencies)","SEO/HEO","HEO","55","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs (excl. agencies)","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Treasury (excl. agencies)","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Treasury (excl. agencies)","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Treasury (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Treasury (excl. agencies)","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Treasury (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Treasury (excl. agencies)","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Treasury (excl. agencies)","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Health and Safety Executive","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Health and Safety Executive","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Health and Safety Executive","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Health and Safety Executive","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Health and Safety Executive","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Health and Safety Executive","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Health and Safety Executive","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Home Office","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Home Office","AA/AO","AO","55","[c]","24330","24120"
"Leaver CS","2023","Asian","Home Office","EO","EO","70","[c]","28900","29750"
"Leaver CS","2023","Asian","Home Office","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Home Office","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Home Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Home Office","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Home Office","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Institute for Apprenticeships and Technical Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Institute for Apprenticeships and Technical Education","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Institute for Apprenticeships and Technical Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Institute for Apprenticeships and Technical Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Institute for Apprenticeships and Technical Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Institute for Apprenticeships and Technical Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Institute for Apprenticeships and Technical Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intellectual Property Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intellectual Property Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intellectual Property Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intellectual Property Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intellectual Property Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intellectual Property Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Intellectual Property Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal Aid Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal Aid Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal Aid Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal Aid Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal Aid Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal Aid Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Legal Aid Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Maritime and Coastguard Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Maritime and Coastguard Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Maritime and Coastguard Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Maritime and Coastguard Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Maritime and Coastguard Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Maritime and Coastguard Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Maritime and Coastguard Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Met Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Met Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Met Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Met Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Met Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Met Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Met Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
