"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","Finance","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Birmingham","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Croydon","25","25","44740","39790"
"In post","2023","Counter Fraud","Intelligence Analysis","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","East Kent","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Greater Manchester South West","20","20","37360","34700"
"In post","2023","Counter Fraud","Intelligence Analysis","Hackney and Newham","65","60","45880","39790"
"In post","2023","Counter Fraud","Intelligence Analysis","Leeds","15","15","35600","35000"
"In post","2023","Counter Fraud","Intelligence Analysis","Liverpool","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","North Lanarkshire","20","20","35120","34700"
"In post","2023","Counter Fraud","Intelligence Analysis","Nottingham","15","15","40720","42140"
"In post","2023","Counter Fraud","Intelligence Analysis","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Suffolk CC","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Intelligence Analysis","Tyneside","30","30","38190","35000"
"In post","2023","Counter Fraud","Intelligence Analysis","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","International Trade","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Liverpool","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Tyneside","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","Belfast","100","95","32950","29730"
"In post","2023","Counter Fraud","Legal","Berkshire","20","20","34290","30330"
"In post","2023","Counter Fraud","Legal","Birmingham","90","85","32750","29730"
"In post","2023","Counter Fraud","Legal","Bristol, City of","90","85","34050","29730"
"In post","2023","Counter Fraud","Legal","Cardiff and Vale of Glamorgan","135","125","32160","28130"
"In post","2023","Counter Fraud","Legal","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","Croydon","230","225","39540","39450"
"In post","2023","Counter Fraud","Legal","East Kent","85","80","33420","32210"
"In post","2023","Counter Fraud","Legal","Glasgow City","15","15","35820","34700"
"In post","2023","Counter Fraud","Legal","Greater Manchester South West","235","230","34620","34700"
"In post","2023","Counter Fraud","Legal","Hackney and Newham","365","355","39350","39450"
"In post","2023","Counter Fraud","Legal","Leeds","70","65","35170","34700"
"In post","2023","Counter Fraud","Legal","Liverpool","35","35","34330","34700"
"In post","2023","Counter Fraud","Legal","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","North Lanarkshire","130","125","33060","29730"
"In post","2023","Counter Fraud","Legal","Nottingham","80","80","35670","35000"
"In post","2023","Counter Fraud","Legal","Portsmouth","15","15","34180","34850"
"In post","2023","Counter Fraud","Legal","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","Suffolk CC","215","190","29130","28130"
"In post","2023","Counter Fraud","Legal","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Legal","Tyneside","50","50","34970","34700"
"In post","2023","Counter Fraud","Legal","Westminster","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Belfast","170","160","32550","29730"
"In post","2023","Counter Fraud","Operational Delivery","Berkshire","10","10","31690","30990"
"In post","2023","Counter Fraud","Operational Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Birmingham","240","220","31960","29730"
"In post","2023","Counter Fraud","Operational Delivery","Blackburn with Darwen","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Blackpool","15","15","27640","28120"
"In post","2023","Counter Fraud","Operational Delivery","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Bristol, City of","85","80","32710","34400"
"In post","2023","Counter Fraud","Operational Delivery","Bromley","10","10","32520","32520"
"In post","2023","Counter Fraud","Operational Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Cardiff and Vale of Glamorgan","85","80","32550","28920"
"In post","2023","Counter Fraud","Operational Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","City of Edinburgh","80","75","31550","28130"
"In post","2023","Counter Fraud","Operational Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Croydon","135","125","42060","39790"
"In post","2023","Counter Fraud","Operational Delivery","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Devon CC","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Durham","10","10","28820","28120"
"In post","2023","Counter Fraud","Operational Delivery","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","East Kent","30","30","31590","29730"
"In post","2023","Counter Fraud","Operational Delivery","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","East Sussex CC","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Essex Thames Gateway","20","20","31080","31280"
"In post","2023","Counter Fraud","Operational Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Glasgow City","190","165","32070","29730"
"In post","2023","Counter Fraud","Operational Delivery","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Greater Manchester South West","375","345","33770","31950"
"In post","2023","Counter Fraud","Operational Delivery","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Hackney and Newham","280","265","37170","34370"
"In post","2023","Counter Fraud","Operational Delivery","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Leeds","320","295","32410","28130"
"In post","2023","Counter Fraud","Operational Delivery","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Liverpool","390","360","32590","28130"
"In post","2023","Counter Fraud","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Mid Lancashire","20","20","29570","28120"
"In post","2023","Counter Fraud","Operational Delivery","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","North Lanarkshire","40","40","34170","29730"
"In post","2023","Counter Fraud","Operational Delivery","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Nottingham","205","185","35310","34700"
"In post","2023","Counter Fraud","Operational Delivery","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Plymouth","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Sefton","45","45","32680","31950"
"In post","2023","Counter Fraud","Operational Delivery","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","South Lanarkshire","10","10","29960","28130"
"In post","2023","Counter Fraud","Operational Delivery","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Suffolk CC","25","20","31980","31950"
"In post","2023","Counter Fraud","Operational Delivery","Sunderland","15","10","29580","28120"
"In post","2023","Counter Fraud","Operational Delivery","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Tyneside","210","200","33880","34700"
"In post","2023","Counter Fraud","Operational Delivery","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Westminster","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Delivery","York","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Operational Research","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Other","Belfast","10","10","52490","55230"
"In post","2023","Counter Fraud","Other","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Other","Birmingham","15","15","50020","56330"
"In post","2023","Counter Fraud","Other","Bradford","15","15","30540","28130"
"In post","2023","Counter Fraud","Other","Bristol, City of","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Other","Cardiff and Vale of Glamorgan","10","10","49220","54680"
"In post","2023","Counter Fraud","Other","City of Edinburgh","30","25","35170","35000"
"In post","2023","Counter Fraud","Other","Croydon","35","35","43810","42060"
"In post","2023","Counter Fraud","Other","Glasgow City","10","10","53500","55780"
"In post","2023","Counter Fraud","Other","Greater Manchester South West","25","25","50950","55780"
"In post","2023","Counter Fraud","Other","Hackney and Newham","20","20","44110","34370"
"In post","2023","Counter Fraud","Other","Leeds","20","20","51670","57970"
"In post","2023","Counter Fraud","Other","Liverpool","15","10","45010","42140"
"In post","2023","Counter Fraud","Other","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Other","North Lanarkshire","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Other","Nottingham","10","10","51540","54680"
"In post","2023","Counter Fraud","Other","Portsmouth","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Other","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Other","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Other","Tyneside","20","20","44990","42140"
"In post","2023","Counter Fraud","Other","West Sussex (South West)","15","10","31030","29730"
"In post","2023","Counter Fraud","Policy","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Policy","York","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Project Delivery","York","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Security","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Tax","Belfast","60","55","44040","42140"
"In post","2023","Counter Fraud","Tax","Berkshire","10","10","34670","35070"
"In post","2023","Counter Fraud","Tax","Birmingham","165","155","39180","35000"
"In post","2023","Counter Fraud","Tax","Bradford","10","5","[c]","[c]"
"In post","2023","Counter Fraud","Tax","Bristol, City of","100","95","50810","57420"
"In post","2023","Counter Fraud","Tax","Cardiff and Vale of Glamorgan","80","75","40990","35000"
"In post","2023","Counter Fraud","Tax","City of Edinburgh","120","110","36700","34700"
"In post","2023","Counter Fraud","Tax","Croydon","130","130","45700","39790"
"In post","2023","Counter Fraud","Tax","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Tax","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Tax","Glasgow City","60","55","40300","35000"
"In post","2023","Counter Fraud","Tax","Greater Manchester South West","190","180","44350","42140"
"In post","2023","Counter Fraud","Tax","Hackney and Newham","190","180","45460","39790"
"In post","2023","Counter Fraud","Tax","Leeds","100","95","40990","35000"
"In post","2023","Counter Fraud","Tax","Liverpool","130","125","43260","42140"
"In post","2023","Counter Fraud","Tax","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Tax","North Lanarkshire","20","20","38680","35000"
"In post","2023","Counter Fraud","Tax","Nottingham","125","120","42190","35000"
"In post","2023","Counter Fraud","Tax","Portsmouth","25","20","39210","35070"
"In post","2023","Counter Fraud","Tax","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Tax","South Lanarkshire","40","35","37810","29730"
"In post","2023","Counter Fraud","Tax","Suffolk CC","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Tax","Sunderland","10","10","48180","42510"
"In post","2023","Counter Fraud","Tax","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Tax","Tyneside","125","120","42040","35000"
"In post","2023","Counter Fraud","Tax","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Belfast","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Birmingham","20","20","32190","28520"
"In post","2023","Counter Fraud","Unknown","Bristol, City of","10","10","34230","34550"
"In post","2023","Counter Fraud","Unknown","Cardiff and Vale of Glamorgan","15","15","33390","34700"
"In post","2023","Counter Fraud","Unknown","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Croydon","30","25","37230","39450"
"In post","2023","Counter Fraud","Unknown","East Kent","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Glasgow City","15","15","38110","34700"
"In post","2023","Counter Fraud","Unknown","Greater Manchester South West","15","15","32310","28920"
"In post","2023","Counter Fraud","Unknown","Hackney and Newham","55","55","35410","32260"
"In post","2023","Counter Fraud","Unknown","Leeds","10","10","33000","34400"
"In post","2023","Counter Fraud","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Liverpool","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Nottingham","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Tower Hamlets","15","15","54280","56430"
"In post","2023","Counter Fraud","Unknown","Tyneside","10","10","33730","32640"
"In post","2023","Counter Fraud","Unknown","Unknown","10","10","38210","33940"
"In post","2023","Counter Fraud","Unknown","Westminster","10","10","48920","50280"
"In post","2023","Counter Fraud","Unknown","York","5","5","[c]","[c]"
"In post","2023","Debt","Operational Delivery","Belfast","10","10","29000","28130"
"In post","2023","Debt","Operational Delivery","Berkshire","20","20","29700","27530"
"In post","2023","Debt","Operational Delivery","Birmingham","480","440","24010","22520"
"In post","2023","Debt","Operational Delivery","Bradford","280","255","24190","22520"
"In post","2023","Debt","Operational Delivery","Bristol, City of","15","15","29510","29730"
"In post","2023","Debt","Operational Delivery","Cardiff and Vale of Glamorgan","425","400","25880","22520"
"In post","2023","Debt","Operational Delivery","City of Edinburgh","285","265","24250","22520"
"In post","2023","Debt","Operational Delivery","Croydon","200","175","29940","26920"
"In post","2023","Debt","Operational Delivery","Durham","10","5","[c]","[c]"
"In post","2023","Debt","Operational Delivery","Glasgow City","430","375","25300","22520"
"In post","2023","Debt","Operational Delivery","Greater Manchester South West","15","10","34860","28130"
"In post","2023","Debt","Operational Delivery","Hackney and Newham","375","340","29420","26920"
"In post","2023","Debt","Operational Delivery","Leeds","165","150","28310","27650"
"In post","2023","Debt","Operational Delivery","Liverpool","370","345","25060","22520"
"In post","2023","Debt","Operational Delivery","Mid Lancashire","10","5","[c]","[c]"
"In post","2023","Debt","Operational Delivery","Nottingham","350","325","23820","22520"
"In post","2023","Debt","Operational Delivery","Portsmouth","10","10","30540","29730"
"In post","2023","Debt","Operational Delivery","Sefton","10","10","[c]","[c]"
"In post","2023","Debt","Operational Delivery","South Lanarkshire","425","395","24290","22520"
"In post","2023","Debt","Operational Delivery","Suffolk CC","35","30","26920","28130"
"In post","2023","Debt","Operational Delivery","Telford and Wrekin","20","20","38070","35010"
"In post","2023","Debt","Operational Delivery","Tyneside","430","395","23880","22520"
"In post","2023","Debt","Operational Delivery","West Sussex (South West)","45","30","29570","29730"
"In post","2023","Debt","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Operational Research","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Operational Research","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Other","Barnsley, Doncaster and Rotherham","215","180","23450","21690"
"In post","2023","Debt","Other","Birmingham","200","175","23020","21690"
"In post","2023","Debt","Other","Blackpool","40","35","24380","21690"
"In post","2023","Debt","Other","Bradford","295","250","23510","21690"
"In post","2023","Debt","Other","Central Valleys","85","75","22690","21690"
"In post","2023","Debt","Other","Coventry","20","15","21690","21690"
"In post","2023","Debt","Other","Dudley","265","245","22900","21690"
"In post","2023","Debt","Other","East Derbyshire","15","15","22790","21690"
"In post","2023","Debt","Other","Glasgow City","50","40","23070","21690"
"In post","2023","Debt","Other","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Other","Greater Manchester South West","245","215","22990","21690"
"In post","2023","Debt","Other","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Other","Harrow and Hillingdon","10","10","25610","25610"
"In post","2023","Debt","Other","Hertfordshire CC","120","100","26640","25610"
"In post","2023","Debt","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","40","22710","21690"
"In post","2023","Debt","Other","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Other","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Other","Manchester","10","10","[c]","[c]"
"In post","2023","Debt","Other","Na h-Eileanan Siar","70","65","23100","21690"
"In post","2023","Debt","Other","North Northamptonshire","215","180","22720","21690"
"In post","2023","Debt","Other","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Other","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Other","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Other","Somerset CC","140","120","22910","21690"
"In post","2023","Debt","Other","Sunderland","400","340","23050","21690"
"In post","2023","Debt","Other","Unknown","5","5","[c]","[c]"
"In post","2023","Debt","Other","Warwickshire CC","170","140","22870","21690"
"In post","2023","Debt","Policy","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Policy","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Tax","Birmingham","65","65","23290","22520"
"In post","2023","Debt","Tax","Bradford","40","35","22930","22520"
"In post","2023","Debt","Tax","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Tax","City of Edinburgh","170","165","23010","22520"
