"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Other ethnicity","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AA/AO","65","[c]","23000","22150"
"Leaver Dept.","2023","40-49","Unknown","EO","85","[c]","28190","28120"
"Leaver Dept.","2023","40-49","Unknown","G6/G7","130","[c]","61510","60500"
"Leaver Dept.","2023","40-49","Unknown","SCS level","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","SEO/HEO","155","[c]","37130","37060"
"Leaver Dept.","2023","40-49","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","AA/AO","315","[c]","21990","21690"
"Leaver Dept.","2023","40-49","White","EO","420","[c]","27880","27570"
"Leaver Dept.","2023","40-49","White","G6/G7","430","[c]","59440","58430"
"Leaver Dept.","2023","40-49","White","SCS level","115","[c]","89020","80000"
"Leaver Dept.","2023","40-49","White","SEO/HEO","630","[c]","37940","37910"
"Leaver Dept.","2023","40-49","White","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","AA/AO","55","[c]","22900","21810"
"Leaver Dept.","2023","50-59","Unknown","EO","55","[c]","27170","26960"
"Leaver Dept.","2023","50-59","Unknown","G6/G7","85","[c]","61150","57740"
"Leaver Dept.","2023","50-59","Unknown","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","SEO/HEO","75","[c]","38550","38390"
"Leaver Dept.","2023","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","AA/AO","295","[c]","21890","21690"
"Leaver Dept.","2023","50-59","White","EO","345","[c]","27970","28120"
"Leaver Dept.","2023","50-59","White","G6/G7","250","[c]","59560","58350"
"Leaver Dept.","2023","50-59","White","SCS level","85","[c]","100920","95640"
"Leaver Dept.","2023","50-59","White","SEO/HEO","390","[c]","37200","37300"
"Leaver Dept.","2023","50-59","White","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","AA/AO","50","[c]","21850","21690"
"Leaver Dept.","2023","60-64","White","EO","50","[c]","27750","27570"
"Leaver Dept.","2023","60-64","White","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Asian","AA/AO","65","[c]","22420","22520"
"New entrant CS","2023","16-19","Asian","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","AA/AO","440","[c]","22930","22400"
"New entrant CS","2023","16-19","Unknown","EO","45","[c]","25590","25750"
"New entrant CS","2023","16-19","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","45","[c]","18410","18280"
"New entrant CS","2023","16-19","White","AA/AO","445","[c]","23390","22520"
"New entrant CS","2023","16-19","White","EO","65","[c]","26290","26770"
"New entrant CS","2023","16-19","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","White","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","AA/AO","940","[c]","23220","22520"
"New entrant CS","2023","20-29","Asian","EO","390","[c]","27910","28000"
"New entrant CS","2023","20-29","Asian","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","SEO/HEO","355","[c]","34480","34110"
"New entrant CS","2023","20-29","Asian","Unknown","110","[c]","23080","23640"
"New entrant CS","2023","20-29","Black","AA/AO","290","[c]","25680","24430"
"New entrant CS","2023","20-29","Black","EO","130","[c]","27750","27920"
"New entrant CS","2023","20-29","Black","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","SEO/HEO","130","[c]","35330","34400"
"New entrant CS","2023","20-29","Black","Unknown","65","[c]","24920","23640"
"New entrant CS","2023","20-29","Mixed","AA/AO","255","[c]","24240","22520"
"New entrant CS","2023","20-29","Mixed","EO","125","[c]","27640","27650"
"New entrant CS","2023","20-29","Mixed","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","SEO/HEO","160","[c]","33690","32980"
"New entrant CS","2023","20-29","Mixed","Unknown","90","[c]","23440","23640"
"New entrant CS","2023","20-29","Other ethnicity","AA/AO","60","[c]","24590","22870"
"New entrant CS","2023","20-29","Other ethnicity","EO","45","[c]","27360","28120"
"New entrant CS","2023","20-29","Other ethnicity","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","SEO/HEO","40","[c]","33670","34000"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","AA/AO","90","[c]","23940","22180"
"New entrant CS","2023","20-29","Undeclared","EO","35","[c]","28310","27820"
"New entrant CS","2023","20-29","Undeclared","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","SEO/HEO","65","[c]","35350","34730"
"New entrant CS","2023","20-29","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","AA/AO","4890","[c]","23910","22500"
"New entrant CS","2023","20-29","Unknown","EO","1960","[c]","27290","26780"
"New entrant CS","2023","20-29","Unknown","G6/G7","95","[c]","56330","54440"
"New entrant CS","2023","20-29","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","SEO/HEO","1220","[c]","35100","34410"
"New entrant CS","2023","20-29","Unknown","Unknown","670","[c]","22520","23640"
"New entrant CS","2023","20-29","White","AA/AO","4835","[c]","24120","22520"
"New entrant CS","2023","20-29","White","EO","1940","[c]","27560","27650"
"New entrant CS","2023","20-29","White","G6/G7","175","[c]","53960","54000"
"New entrant CS","2023","20-29","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","White","SEO/HEO","2550","[c]","33980","33630"
"New entrant CS","2023","20-29","White","Unknown","1210","[c]","22860","23640"
"New entrant CS","2023","30-39","Asian","AA/AO","395","[c]","23760","22520"
"New entrant CS","2023","30-39","Asian","EO","175","[c]","28130","27840"
"New entrant CS","2023","30-39","Asian","G6/G7","110","[c]","58790","55700"
"New entrant CS","2023","30-39","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","SEO/HEO","265","[c]","37650","37740"
"New entrant CS","2023","30-39","Asian","Unknown","35","[c]","22330","23640"
"New entrant CS","2023","30-39","Black","AA/AO","210","[c]","25920","23230"
"New entrant CS","2023","30-39","Black","EO","75","[c]","28090","28080"
"New entrant CS","2023","30-39","Black","G6/G7","40","[c]","56190","54430"
"New entrant CS","2023","30-39","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","SEO/HEO","155","[c]","37820","37690"
"New entrant CS","2023","30-39","Black","Unknown","55","[c]","25520","23640"
"New entrant CS","2023","30-39","Mixed","AA/AO","105","[c]","24620","22520"
"New entrant CS","2023","30-39","Mixed","EO","55","[c]","28070","28120"
"New entrant CS","2023","30-39","Mixed","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","SEO/HEO","80","[c]","38050","37470"
"New entrant CS","2023","30-39","Mixed","Unknown","30","[c]","25310","23640"
"New entrant CS","2023","30-39","Other ethnicity","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","AA/AO","60","[c]","24490","22520"
"New entrant CS","2023","30-39","Undeclared","EO","35","[c]","28210","27320"
"New entrant CS","2023","30-39","Undeclared","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","SEO/HEO","45","[c]","37750","37300"
"New entrant CS","2023","30-39","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","AA/AO","2535","[c]","24160","22520"
"New entrant CS","2023","30-39","Unknown","EO","1200","[c]","27590","26780"
"New entrant CS","2023","30-39","Unknown","G6/G7","325","[c]","58250","55000"
"New entrant CS","2023","30-39","Unknown","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","SEO/HEO","905","[c]","37500","36650"
"New entrant CS","2023","30-39","Unknown","Unknown","260","[c]","23840","23640"
"New entrant CS","2023","30-39","White","AA/AO","2445","[c]","24540","22520"
"New entrant CS","2023","30-39","White","EO","1085","[c]","27810","27650"
"New entrant CS","2023","30-39","White","G6/G7","715","[c]","57210","54460"
"New entrant CS","2023","30-39","White","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","SEO/HEO","1755","[c]","37220","37300"
"New entrant CS","2023","30-39","White","Unknown","545","[c]","23980","23640"
"New entrant CS","2023","40-49","Asian","AA/AO","240","[c]","23530","22500"
"New entrant CS","2023","40-49","Asian","EO","105","[c]","27870","27650"
"New entrant CS","2023","40-49","Asian","G6/G7","85","[c]","60140","56860"
"New entrant CS","2023","40-49","Asian","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","SEO/HEO","180","[c]","39220","38760"
"New entrant CS","2023","40-49","Asian","Unknown","35","[c]","23690","23640"
"New entrant CS","2023","40-49","Black","AA/AO","155","[c]","25410","23230"
"New entrant CS","2023","40-49","Black","EO","55","[c]","27960","28120"
"New entrant CS","2023","40-49","Black","G6/G7","35","[c]","60600","58960"
"New entrant CS","2023","40-49","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","SEO/HEO","105","[c]","37600","37680"
"New entrant CS","2023","40-49","Black","Unknown","40","[c]","24930","23640"
"New entrant CS","2023","40-49","Mixed","AA/AO","60","[c]","24940","22520"
"New entrant CS","2023","40-49","Mixed","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","G6/G7","30","[c]","59410","56430"
"New entrant CS","2023","40-49","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","SEO/HEO","40","[c]","38080","39430"
"New entrant CS","2023","40-49","Mixed","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","AA/AO","35","[c]","23590","22150"
"New entrant CS","2023","40-49","Undeclared","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","AA/AO","1505","[c]","24080","22520"
"New entrant CS","2023","40-49","Unknown","EO","680","[c]","27490","26780"
"New entrant CS","2023","40-49","Unknown","G6/G7","245","[c]","60290","57950"
"New entrant CS","2023","40-49","Unknown","SCS level","40","[c]","105240","94430"
"New entrant CS","2023","40-49","Unknown","SEO/HEO","540","[c]","38210","37720"
"New entrant CS","2023","40-49","Unknown","Unknown","175","[c]","25530","23640"
"New entrant CS","2023","40-49","White","AA/AO","1610","[c]","24030","22520"
"New entrant CS","2023","40-49","White","EO","725","[c]","27790","27650"
"New entrant CS","2023","40-49","White","G6/G7","710","[c]","59390","55720"
"New entrant CS","2023","40-49","White","SCS level","70","[c]","95780","89380"
"New entrant CS","2023","40-49","White","SEO/HEO","1230","[c]","38280","37720"
"New entrant CS","2023","40-49","White","Unknown","375","[c]","24930","23640"
"New entrant CS","2023","50-59","Asian","AA/AO","105","[c]","23250","22450"
"New entrant CS","2023","50-59","Asian","EO","30","[c]","29320","29120"
"New entrant CS","2023","50-59","Asian","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","SEO/HEO","50","[c]","39880","40400"
"New entrant CS","2023","50-59","Asian","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","AA/AO","85","[c]","24500","22520"
"New entrant CS","2023","50-59","Black","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","SEO/HEO","50","[c]","39060","38640"
"New entrant CS","2023","50-59","Black","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","G6/G7","10","[c]","[c]","[c]"
