"Status","Year","Age","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Department for Work and Pensions","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Central Valleys","5","5","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Manchester","5","5","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Sheffield","5","5","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Tyneside","10","10","24030","21690"
"In post","2023","16-19","Department for Work and Pensions","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Food Standards Agency","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","Milton Keynes","30","30","23900","23660"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Plymouth","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Birmingham","10","10","23410","22520"
"In post","2023","16-19","HM Revenue and Customs","Bradford","20","15","22520","22520"
"In post","2023","16-19","HM Revenue and Customs","Bristol, City of","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Cardiff and Vale of Glamorgan","20","20","22790","22520"
"In post","2023","16-19","HM Revenue and Customs","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Croydon","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Glasgow City","15","10","22920","22520"
"In post","2023","16-19","HM Revenue and Customs","Greater Manchester South West","10","10","23850","22520"
"In post","2023","16-19","HM Revenue and Customs","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Leeds","20","15","23950","22520"
"In post","2023","16-19","HM Revenue and Customs","Liverpool","20","20","22820","22520"
"In post","2023","16-19","HM Revenue and Customs","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Nottingham","15","15","23130","22520"
"In post","2023","16-19","HM Revenue and Customs","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","South Lanarkshire","10","10","22520","22520"
"In post","2023","16-19","HM Revenue and Customs","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Sunderland","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs","Tyneside","15","15","22520","22520"
"In post","2023","16-19","HM Treasury","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury","Westminster","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Croydon","10","5","[c]","[c]"
"In post","2023","16-19","Home Office","Durham","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","East Kent","40","40","23280","22400"
"In post","2023","16-19","Home Office","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Harrow and Hillingdon","15","15","26990","26400"
"In post","2023","16-19","Home Office","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Liverpool","20","15","23250","22400"
"In post","2023","16-19","Home Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Peterborough","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","Sefton","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","Sheffield","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Thurrock","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","100","100","19350","18780"
"In post","2023","16-19","Ministry of Defence","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","East Ayrshire and North Ayrshire mainland","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Plymouth","10","10","21940","19670"
"In post","2023","16-19","Ministry of Defence","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","South Hampshire","15","15","19720","18780"
"In post","2023","16-19","Ministry of Defence","Staffordshire CC","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Unknown","30","30","19370","17400"
"In post","2023","16-19","Ministry of Defence","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence","Wiltshire","30","30","21830","23340"
"In post","2023","16-19","Ministry of Justice","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Birmingham","20","20","23480","21780"
"In post","2023","16-19","Ministry of Justice","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Bristol, City of","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Central Hampshire","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Devon CC","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Dorset","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Durham","15","15","26600","28880"
"In post","2023","16-19","Ministry of Justice","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","East Riding of Yorkshire","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Heart of Essex","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Isle of Wight","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Leeds","15","15","25600","23640"
"In post","2023","16-19","Ministry of Justice","Leicester","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Leicestershire CC and Rutland","15","15","24650","23230"
"In post","2023","16-19","Ministry of Justice","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Lincolnshire CC","10","10","26030","25930"
"In post","2023","16-19","Ministry of Justice","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Medway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","North Nottinghamshire","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Nottingham","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","South and West Derbyshire","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Staffordshire CC","15","15","26370","28880"
"In post","2023","16-19","Ministry of Justice","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Suffolk CC","10","10","24080","23230"
"In post","2023","16-19","Ministry of Justice","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Wakefield","10","10","26820","28880"
"In post","2023","16-19","Ministry of Justice","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Wiltshire","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice","York","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","Medway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","York","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2023","16-19","Scottish Government","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","City of Edinburgh","15","15","23280","23190"
"In post","2023","16-19","Scottish Government","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","East Ayrshire and North Ayrshire mainland","5","5","[c]","[c]"
"In post","2023","16-19","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Glasgow City","25","20","22740","22180"
"In post","2023","16-19","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","16-19","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
