"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Barnet","London","G6","95","90","71170","69200"
"In post","2023","Barnet","London","G7","235","225","57640","55640"
"In post","2023","Barnet","London","HEO","265","260","35540","34340"
"In post","2023","Barnet","London","SCS level","45","40","122610","112570"
"In post","2023","Barnet","London","SEO","300","295","43620","42590"
"In post","2023","Barnet","London","Unknown","95","90","33280","30840"
"In post","2023","Barnsley, Doncaster and Rotherham","Outside London","AA","220","210","22810","23230"
"In post","2023","Barnsley, Doncaster and Rotherham","Outside London","AO","1165","1030","26060","24070"
"In post","2023","Barnsley, Doncaster and Rotherham","Outside London","EO","865","755","29740","28120"
"In post","2023","Barnsley, Doncaster and Rotherham","Outside London","G6","15","15","73050","64660"
"In post","2023","Barnsley, Doncaster and Rotherham","Outside London","G7","40","40","55630","51640"
"In post","2023","Barnsley, Doncaster and Rotherham","Outside London","HEO","285","260","35920","34170"
"In post","2023","Barnsley, Doncaster and Rotherham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Barnsley, Doncaster and Rotherham","Outside London","SEO","115","110","46480","44980"
"In post","2023","Barnsley, Doncaster and Rotherham","Outside London","Unknown","350","320","29920","29050"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","125","115","22570","21380"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","1570","1475","24040","22400"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","1365","1280","28450","27470"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","620","600","69880","69880"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","1760","1705","54870","55110"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","2955","2830","33580","32550"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","160","155","100220","92340"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","3610","3480","42400","42620"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","1750","1685","42400","39860"
"In post","2023","Bedford","Outside London","AA","55","55","22940","23230"
"In post","2023","Bedford","Outside London","AO","265","250","28880","30880"
"In post","2023","Bedford","Outside London","EO","240","215","28450","28120"
"In post","2023","Bedford","Outside London","G6","10","10","71240","65660"
"In post","2023","Bedford","Outside London","G7","30","30","57980","54570"
"In post","2023","Bedford","Outside London","HEO","105","105","35210","34050"
"In post","2023","Bedford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Bedford","Outside London","SEO","75","75","44760","41780"
"In post","2023","Bedford","Outside London","Unknown","115","105","29290","26840"
"In post","2023","Belfast","Outside London","AA","50","45","21190","22130"
"In post","2023","Belfast","Outside London","AO","1030","930","22510","22520"
"In post","2023","Belfast","Outside London","EO","910","860","28260","27890"
"In post","2023","Belfast","Outside London","G6","55","50","70930","71300"
"In post","2023","Belfast","Outside London","G7","235","230","56820","57970"
"In post","2023","Belfast","Outside London","HEO","710","685","35120","34700"
"In post","2023","Belfast","Outside London","SCS level","10","10","79900","78250"
"In post","2023","Belfast","Outside London","SEO","325","310","41840","42140"
"In post","2023","Berkshire","Outside London","AA","85","75","20350","19930"
"In post","2023","Berkshire","Outside London","AO","810","770","30260","27350"
"In post","2023","Berkshire","Outside London","EO","725","685","32590","31280"
"In post","2023","Berkshire","Outside London","G6","70","65","69470","70690"
"In post","2023","Berkshire","Outside London","G7","215","205","56760","55170"
"In post","2023","Berkshire","Outside London","HEO","380","360","37970","36070"
"In post","2023","Berkshire","Outside London","SCS level","20","20","85790","84910"
"In post","2023","Berkshire","Outside London","SEO","305","290","42420","41590"
"In post","2023","Berkshire","Outside London","Unknown","240","230","30210","27390"
"In post","2023","Bexley and Greenwich","London","AA","230","215","26300","26630"
"In post","2023","Bexley and Greenwich","London","AO","620","595","32290","33810"
"In post","2023","Bexley and Greenwich","London","EO","545","505","33910","32520"
"In post","2023","Bexley and Greenwich","London","G6","10","10","76820","71970"
"In post","2023","Bexley and Greenwich","London","G7","20","20","62040","61590"
"In post","2023","Bexley and Greenwich","London","HEO","155","150","39940","39150"
"In post","2023","Bexley and Greenwich","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","London","SEO","70","70","49340","48460"
"In post","2023","Bexley and Greenwich","London","Unknown","90","85","35300","33050"
"In post","2023","Birmingham","Outside London","AA","265","240","21470","20220"
"In post","2023","Birmingham","Outside London","AO","3795","3455","22850","21780"
"In post","2023","Birmingham","Outside London","EO","3610","3365","28080","28120"
"In post","2023","Birmingham","Outside London","G6","325","315","70430","69940"
"In post","2023","Birmingham","Outside London","G7","1155","1105","55430","55210"
"In post","2023","Birmingham","Outside London","HEO","2405","2325","34590","34700"
"In post","2023","Birmingham","Outside London","SCS level","130","125","103570","98710"
"In post","2023","Birmingham","Outside London","SEO","1415","1365","42140","42140"
"In post","2023","Birmingham","Outside London","Unknown","680","625","30000","29050"
"In post","2023","Blackburn with Darwen","Outside London","AA","10","10","[c]","[c]"
"In post","2023","Blackburn with Darwen","Outside London","AO","45","40","23370","21780"
"In post","2023","Blackburn with Darwen","Outside London","EO","180","155","28100","28120"
"In post","2023","Blackburn with Darwen","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Blackburn with Darwen","Outside London","G7","10","10","54060","51770"
"In post","2023","Blackburn with Darwen","Outside London","HEO","30","30","33870","34170"
"In post","2023","Blackburn with Darwen","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Blackburn with Darwen","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Blackburn with Darwen","Outside London","Unknown","110","110","29320","25300"
"In post","2023","Blackpool","Outside London","AA","10","10","20550","20200"
"In post","2023","Blackpool","Outside London","AO","1485","1320","21660","21690"
"In post","2023","Blackpool","Outside London","EO","2015","1830","28060","28120"
"In post","2023","Blackpool","Outside London","G6","150","145","69380","66860"
"In post","2023","Blackpool","Outside London","G7","445","425","53570","50160"
"In post","2023","Blackpool","Outside London","HEO","665","625","34220","34170"
"In post","2023","Blackpool","Outside London","SCS level","15","15","86370","80730"
"In post","2023","Blackpool","Outside London","SEO","585","560","39630","38470"
"In post","2023","Blackpool","Outside London","Unknown","130","120","29440","26840"
"In post","2023","Bournemouth, Christchurch and Poole","Outside London","AA","40","35","19930","19770"
"In post","2023","Bournemouth, Christchurch and Poole","Outside London","AO","150","135","22440","21780"
"In post","2023","Bournemouth, Christchurch and Poole","Outside London","EO","295","260","27670","28120"
"In post","2023","Bournemouth, Christchurch and Poole","Outside London","G6","10","10","74410","66860"
"In post","2023","Bournemouth, Christchurch and Poole","Outside London","G7","25","25","54340","53750"
"In post","2023","Bournemouth, Christchurch and Poole","Outside London","HEO","60","60","34160","34170"
"In post","2023","Bournemouth, Christchurch and Poole","Outside London","SEO","35","30","42480","40920"
"In post","2023","Bournemouth, Christchurch and Poole","Outside London","Unknown","155","140","29600","26840"
"In post","2023","Bradford","Outside London","AA","50","45","21200","21250"
"In post","2023","Bradford","Outside London","AO","1305","1125","22280","22520"
"In post","2023","Bradford","Outside London","EO","790","710","28020","28120"
"In post","2023","Bradford","Outside London","G6","15","15","68790","69940"
"In post","2023","Bradford","Outside London","G7","60","55","56320","57970"
"In post","2023","Bradford","Outside London","HEO","220","205","34460","34700"
"In post","2023","Bradford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Bradford","Outside London","SEO","110","105","41710","42140"
"In post","2023","Bradford","Outside London","Unknown","245","235","29240","26840"
"In post","2023","Breckland and South Norfolk","Outside London","AA","70","65","22840","23230"
"In post","2023","Breckland and South Norfolk","Outside London","AO","215","205","29190","29890"
"In post","2023","Breckland and South Norfolk","Outside London","EO","135","125","29870","28480"
"In post","2023","Breckland and South Norfolk","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Breckland and South Norfolk","Outside London","G7","15","15","60710","54570"
"In post","2023","Breckland and South Norfolk","Outside London","HEO","65","60","35310","34170"
"In post","2023","Breckland and South Norfolk","Outside London","SEO","40","40","48100","49510"
"In post","2023","Breckland and South Norfolk","Outside London","Unknown","10","10","35920","38980"
"In post","2023","Brent","London","AA","15","15","22690","23000"
"In post","2023","Brent","London","AO","110","95","25620","25480"
"In post","2023","Brent","London","EO","245","230","32030","32520"
"In post","2023","Brent","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Brent","London","G7","15","10","61330","64140"
"In post","2023","Brent","London","HEO","55","55","36560","37080"
"In post","2023","Brent","London","SEO","40","35","48800","49240"
"In post","2023","Brent","London","Unknown","75","70","33980","33050"
"In post","2023","Bridgend and Neath Port Talbot","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","Outside London","AO","245","215","21730","21690"
"In post","2023","Bridgend and Neath Port Talbot","Outside London","EO","245","215","29120","28120"
"In post","2023","Bridgend and Neath Port Talbot","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Bridgend and Neath Port Talbot","Outside London","G7","20","20","55350","52330"
"In post","2023","Bridgend and Neath Port Talbot","Outside London","HEO","75","70","36950","34170"
"In post","2023","Bridgend and Neath Port Talbot","Outside London","SEO","45","45","41100","38470"
"In post","2023","Bridgend and Neath Port Talbot","Outside London","Unknown","105","100","30730","28290"
"In post","2023","Brighton and Hove","Outside London","AA","20","20","19870","19930"
"In post","2023","Brighton and Hove","Outside London","AO","105","90","22570","21780"
"In post","2023","Brighton and Hove","Outside London","EO","190","170","28220","28120"
"In post","2023","Brighton and Hove","Outside London","G6","15","15","74990","72130"
"In post","2023","Brighton and Hove","Outside London","G7","75","70","59710","58820"
"In post","2023","Brighton and Hove","Outside London","HEO","60","55","33600","34170"
"In post","2023","Brighton and Hove","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Brighton and Hove","Outside London","SEO","55","50","42770","41510"
"In post","2023","Brighton and Hove","Outside London","Unknown","155","140","30680","29050"
"In post","2023","Bristol, City of","Outside London","AA","115","105","21540","21380"
"In post","2023","Bristol, City of","Outside London","AO","1115","1025","23380","22150"
"In post","2023","Bristol, City of","Outside London","EO","1360","1250","27850","28120"
"In post","2023","Bristol, City of","Outside London","G6","355","340","67530","66860"
"In post","2023","Bristol, City of","Outside London","G7","1080","1030","53840","52300"
"In post","2023","Bristol, City of","Outside London","HEO","1305","1240","33510","34170"
"In post","2023","Bristol, City of","Outside London","SCS level","100","100","95300","87010"
"In post","2023","Bristol, City of","Outside London","SEO","1075","1025","40840","41050"
"In post","2023","Bristol, City of","Outside London","Unknown","300","275","29170","29050"
"In post","2023","Bromley","London","AA","10","10","22820","23000"
"In post","2023","Bromley","London","AO","125","110","25440","25480"
"In post","2023","Bromley","London","EO","245","220","32250","32520"
"In post","2023","Bromley","London","G6","10","10","70750","70250"
"In post","2023","Bromley","London","G7","20","20","60200","56130"
"In post","2023","Bromley","London","HEO","60","55","38360","39150"
"In post","2023","Bromley","London","SEO","25","20","48740","51210"
"In post","2023","Bromley","London","Unknown","140","130","32440","30840"
"In post","2023","Buckinghamshire","Outside London","AA","110","105","22850","23230"
"In post","2023","Buckinghamshire","Outside London","AO","395","375","28560","27520"
"In post","2023","Buckinghamshire","Outside London","EO","470","445","30100","29140"
"In post","2023","Buckinghamshire","Outside London","G6","30","30","73880","69620"
"In post","2023","Buckinghamshire","Outside London","G7","85","85","59790","58180"
"In post","2023","Buckinghamshire","Outside London","HEO","310","295","35990","35990"
"In post","2023","Buckinghamshire","Outside London","SCS level","10","10","92460","90520"
"In post","2023","Buckinghamshire","Outside London","SEO","210","195","45410","43800"
"In post","2023","Buckinghamshire","Outside London","Unknown","85","80","31160","31980"
"In post","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","AA","15","15","23590","24890"
"In post","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","AO","65","60","27810","26220"
"In post","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","80","75","30820","30870"
"In post","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","HEO","30","25","36760","37360"
"In post","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","SEO","10","10","46540","45440"
"In post","2023","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Calderdale and Kirklees","Outside London","AA","10","5","[c]","[c]"
"In post","2023","Calderdale and Kirklees","Outside London","AO","135","110","21680","21690"
"In post","2023","Calderdale and Kirklees","Outside London","EO","535","475","27940","28120"
"In post","2023","Calderdale and Kirklees","Outside London","G6","15","15","68510","65510"
"In post","2023","Calderdale and Kirklees","Outside London","G7","45","45","59750","53820"
"In post","2023","Calderdale and Kirklees","Outside London","HEO","65","65","33760","34170"
"In post","2023","Calderdale and Kirklees","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Calderdale and Kirklees","Outside London","SEO","30","30","42530","39420"
"In post","2023","Calderdale and Kirklees","Outside London","Unknown","235","210","29200","26840"
"In post","2023","Cambridgeshire CC","Outside London","AA","225","200","22610","23230"
"In post","2023","Cambridgeshire CC","Outside London","AO","890","840","28850","28880"
"In post","2023","Cambridgeshire CC","Outside London","EO","685","655","30060","28120"
"In post","2023","Cambridgeshire CC","Outside London","G6","85","80","69960","65870"
"In post","2023","Cambridgeshire CC","Outside London","G7","230","225","55730","54440"
"In post","2023","Cambridgeshire CC","Outside London","HEO","685","665","35310","34300"
"In post","2023","Cambridgeshire CC","Outside London","SCS level","35","35","102160","99080"
"In post","2023","Cambridgeshire CC","Outside London","SEO","450","435","43370","41800"
"In post","2023","Cambridgeshire CC","Outside London","Unknown","175","165","30170","29050"
"In post","2023","Camden and City of London","London","AA","125","115","23700","23000"
"In post","2023","Camden and City of London","London","AO","485","455","26300","25480"
"In post","2023","Camden and City of London","London","EO","370","355","30760","30000"
"In post","2023","Camden and City of London","London","G6","150","140","88760","82690"
"In post","2023","Camden and City of London","London","G7","135","135","61340","59290"
"In post","2023","Camden and City of London","London","HEO","240","235","36990","36180"
"In post","2023","Camden and City of London","London","SCS level","20","20","112210","87420"
"In post","2023","Camden and City of London","London","SEO","180","175","45830","43790"
"In post","2023","Camden and City of London","London","Unknown","40","35","34200","33050"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","AA","165","155","21790","21380"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","AO","2775","2515","23540","22520"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","EO","2985","2810","28250","28120"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","G6","365","355","71810","71300"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","G7","1345","1285","58410","57970"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","HEO","2585","2460","35500","35000"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","SCS level","230","220","89780","82480"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","SEO","1670","1615","44260","42510"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","Unknown","345","330","30830","29050"
"In post","2023","Causeway Coast and Glens","Outside London","AA","55","55","22040","22130"
"In post","2023","Causeway Coast and Glens","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Causeway Coast and Glens","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Causeway Coast and Glens","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Causeway Coast and Glens","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Causeway Coast and Glens","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Central Bedfordshire","Outside London","AA","50","45","21820","21380"
"In post","2023","Central Bedfordshire","Outside London","AO","80","75","22820","22220"
"In post","2023","Central Bedfordshire","Outside London","EO","130","125","28890","28120"
"In post","2023","Central Bedfordshire","Outside London","G6","10","10","75100","70710"
"In post","2023","Central Bedfordshire","Outside London","G7","20","20","61200","56410"
"In post","2023","Central Bedfordshire","Outside London","HEO","115","110","36100","34740"
"In post","2023","Central Bedfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Central Bedfordshire","Outside London","SEO","45","45","44070","43400"
"In post","2023","Central Hampshire","Outside London","AA","205","200","21290","21380"
"In post","2023","Central Hampshire","Outside London","AO","540","525","26920","24010"
"In post","2023","Central Hampshire","Outside London","EO","695","665","28400","27470"
"In post","2023","Central Hampshire","Outside London","G6","170","165","71290","70550"
"In post","2023","Central Hampshire","Outside London","G7","950","915","53450","49260"
"In post","2023","Central Hampshire","Outside London","HEO","995","965","33090","33990"
"In post","2023","Central Hampshire","Outside London","SCS level","35","35","94050","81800"
"In post","2023","Central Hampshire","Outside London","SEO","900","870","41340","41000"
"In post","2023","Central Hampshire","Outside London","Unknown","35","35","35160","35700"
"In post","2023","Central Valleys","Outside London","AA","10","10","[c]","[c]"
"In post","2023","Central Valleys","Outside London","AO","545","485","22340","21690"
"In post","2023","Central Valleys","Outside London","EO","1525","1420","28240","28120"
"In post","2023","Central Valleys","Outside London","G6","40","40","74240","76990"
"In post","2023","Central Valleys","Outside London","G7","130","125","60710","63900"
"In post","2023","Central Valleys","Outside London","HEO","485","460","36340","34520"
"In post","2023","Central Valleys","Outside London","SCS level","20","20","91920","81690"
"In post","2023","Central Valleys","Outside London","SEO","260","255","45540","49370"
"In post","2023","Central Valleys","Outside London","Unknown","165","155","29600","29050"
"In post","2023","Cheshire East","Outside London","AA","55","50","22930","23230"
"In post","2023","Cheshire East","Outside London","AO","405","370","25350","22220"
"In post","2023","Cheshire East","Outside London","EO","275","255","28320","28120"
"In post","2023","Cheshire East","Outside London","G6","40","40","67000","63650"
"In post","2023","Cheshire East","Outside London","G7","90","90","53900","51720"
"In post","2023","Cheshire East","Outside London","HEO","165","155","32620","32840"
"In post","2023","Cheshire East","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Cheshire East","Outside London","SEO","145","140","41920","41200"
"In post","2023","Cheshire East","Outside London","Unknown","120","110","29280","26840"
"In post","2023","Cheshire West and Chester","Outside London","AA","10","10","19930","19930"
"In post","2023","Cheshire West and Chester","Outside London","AO","110","105","21810","21690"
"In post","2023","Cheshire West and Chester","Outside London","EO","155","140","27760","28120"
"In post","2023","Cheshire West and Chester","Outside London","G6","10","10","72770","72050"
"In post","2023","Cheshire West and Chester","Outside London","G7","20","20","56540","54350"
"In post","2023","Cheshire West and Chester","Outside London","HEO","35","30","33630","34170"
"In post","2023","Cheshire West and Chester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cheshire West and Chester","Outside London","SEO","25","25","42960","41250"
"In post","2023","Cheshire West and Chester","Outside London","Unknown","160","150","29740","26840"
"In post","2023","Chorley and West Lancashire","Outside London","AA","145","130","22970","23230"
"In post","2023","Chorley and West Lancashire","Outside London","AO","680","630","29920","30440"
"In post","2023","Chorley and West Lancashire","Outside London","EO","305","280","31490","28480"
"In post","2023","Chorley and West Lancashire","Outside London","G6","15","15","76020","71930"
"In post","2023","Chorley and West Lancashire","Outside London","G7","35","30","62360","59590"
"In post","2023","Chorley and West Lancashire","Outside London","HEO","170","160","37010","38090"
"In post","2023","Chorley and West Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Chorley and West Lancashire","Outside London","SEO","100","100","47290","47290"
"In post","2023","Chorley and West Lancashire","Outside London","Unknown","95","90","30940","29050"
"In post","2023","City of Edinburgh","Outside London","AA","625","595","23770","23340"
"In post","2023","City of Edinburgh","Outside London","AO","2295","2180","24940","24490"
"In post","2023","City of Edinburgh","Outside London","EO","2770","2635","30720","29730"
"In post","2023","City of Edinburgh","Outside London","G6","970","925","75570","76170"
"In post","2023","City of Edinburgh","Outside London","G7","1955","1870","59740","58850"
"In post","2023","City of Edinburgh","Outside London","HEO","2850","2750","36580","35070"
"In post","2023","City of Edinburgh","Outside London","SCS level","260","250","91980","85200"
"In post","2023","City of Edinburgh","Outside London","SEO","2425","2310","46320","46060"
"In post","2023","Clackmannanshire and Fife","Outside London","AA","90","80","22220","21380"
"In post","2023","Clackmannanshire and Fife","Outside London","AO","300","285","25630","24710"
"In post","2023","Clackmannanshire and Fife","Outside London","EO","495","460","31820","29450"
"In post","2023","Clackmannanshire and Fife","Outside London","G6","20","20","75200","74000"
"In post","2023","Clackmannanshire and Fife","Outside London","G7","45","45","55610","55110"
"In post","2023","Clackmannanshire and Fife","Outside London","HEO","180","165","36350","34610"
"In post","2023","Clackmannanshire and Fife","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Clackmannanshire and Fife","Outside London","SEO","100","95","43290","41800"
"In post","2023","Clackmannanshire and Fife","Outside London","Unknown","25","25","49160","51560"
"In post","2023","Conwy and Denbighshire","Outside London","AA","10","10","20420","20660"
"In post","2023","Conwy and Denbighshire","Outside London","AO","90","75","23780","23880"
"In post","2023","Conwy and Denbighshire","Outside London","EO","175","165","28620","28120"
"In post","2023","Conwy and Denbighshire","Outside London","G6","25","25","70860","71800"
"In post","2023","Conwy and Denbighshire","Outside London","G7","60","60","61100","63900"
"In post","2023","Conwy and Denbighshire","Outside London","HEO","150","140","37870","39690"
"In post","2023","Conwy and Denbighshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Conwy and Denbighshire","Outside London","SEO","105","100","47470","49370"
"In post","2023","Conwy and Denbighshire","Outside London","Unknown","105","100","29430","25300"
"In post","2023","Cornwall and Isles of Scilly","Outside London","AA","105","95","20730","21380"
"In post","2023","Cornwall and Isles of Scilly","Outside London","AO","535","480","21960","21690"
"In post","2023","Cornwall and Isles of Scilly","Outside London","EO","565","515","27860","28120"
"In post","2023","Cornwall and Isles of Scilly","Outside London","G6","25","25","71210","65930"
"In post","2023","Cornwall and Isles of Scilly","Outside London","G7","70","65","56280","53750"
"In post","2023","Cornwall and Isles of Scilly","Outside London","HEO","200","185","33790","34170"
"In post","2023","Cornwall and Isles of Scilly","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cornwall and Isles of Scilly","Outside London","SEO","100","95","41280","39090"
"In post","2023","Cornwall and Isles of Scilly","Outside London","Unknown","125","110","29380","26500"
"In post","2023","Coventry","Outside London","AA","15","10","19740","19930"
"In post","2023","Coventry","Outside London","AO","240","215","22050","21690"
"In post","2023","Coventry","Outside London","EO","515","470","27990","28080"
"In post","2023","Coventry","Outside London","G6","150","145","65430","63510"
"In post","2023","Coventry","Outside London","G7","445","435","52330","51460"
"In post","2023","Coventry","Outside London","HEO","465","445","32440","31310"
"In post","2023","Coventry","Outside London","SCS level","45","45","89990","81600"
"In post","2023","Coventry","Outside London","SEO","495","480","39650","38070"
"In post","2023","Coventry","Outside London","Unknown","145","135","29100","24570"
"In post","2023","Croydon","London","AA","165","145","23380","23500"
"In post","2023","Croydon","London","AO","1675","1545","26530","26400"
"In post","2023","Croydon","London","EO","2905","2750","31000","30410"
"In post","2023","Croydon","London","G6","600","580","75450","76340"
"In post","2023","Croydon","London","G7","1355","1315","62360","61530"
"In post","2023","Croydon","London","HEO","2370","2290","37870","37720"
"In post","2023","Croydon","London","SCS level","120","120","90080","83900"
"In post","2023","Croydon","London","SEO","1705","1655","45440","45150"
"In post","2023","Croydon","London","Unknown","135","125","34840","33050"
"In post","2023","Darlington","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Darlington","Outside London","AO","120","105","22270","21780"
"In post","2023","Darlington","Outside London","EO","290","270","26520","26570"
