"Status","Year","Profession_of_post","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Lancashire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Lancashire","Outside London","Unknown","30","30","43030","38470"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merseyside","Outside London","Heterosexual / straight","235","225","43230","40330"
"In post","2023","Commercial","Merseyside","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Commercial","Merseyside","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Commercial","Merseyside","Outside London","Unknown","55","55","36880","32350"
"In post","2023","Commercial","North Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","Outside London","Heterosexual / straight","75","75","45720","38940"
"In post","2023","Commercial","North Yorkshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","North Yorkshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","75","75","45380","38470"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","London","Heterosexual / straight","95","95","49980","46280"
"In post","2023","Commercial","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - South","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Outer London - South","London","Unknown","35","35","45180","43000"
"In post","2023","Commercial","Outer London - West and North West","London","Heterosexual / straight","35","35","40130","35810"
"In post","2023","Commercial","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","Outer London - West and North West","London","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Outside London","Heterosexual / straight","120","115","41850","34490"
"In post","2023","Commercial","Shropshire and Staffordshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Commercial","Shropshire and Staffordshire","Outside London","Unknown","50","45","37140","31840"
"In post","2023","Commercial","South Yorkshire","Outside London","Heterosexual / straight","215","200","42030","38470"
"In post","2023","Commercial","South Yorkshire","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Commercial","South Yorkshire","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Commercial","South Yorkshire","Outside London","Unknown","35","35","46810","41880"
"In post","2023","Commercial","Southern Scotland","Outside London","Heterosexual / straight","30","30","51960","51420"
"In post","2023","Commercial","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southern Scotland","Outside London","Unknown","30","30","51360","51460"
"In post","2023","Commercial","Surrey, East and West Sussex","Outside London","Heterosexual / straight","35","35","51780","50340"
"In post","2023","Commercial","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Surrey, East and West Sussex","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Outside London","Heterosexual / straight","60","60","45560","41590"
"In post","2023","Commercial","Tees Valley and Durham","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tees Valley and Durham","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","Outside London","Heterosexual / straight","150","150","40690","35490"
"In post","2023","Commercial","West Central Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","West Central Scotland","Outside London","Unknown","45","45","44710","33990"
"In post","2023","Commercial","West Midlands","Outside London","Heterosexual / straight","130","130","52330","41880"
"In post","2023","Commercial","West Midlands","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Commercial","West Midlands","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Commercial","West Midlands","Outside London","Unknown","45","40","58260","56000"
"In post","2023","Commercial","West Wales and The Valleys","Outside London","Heterosexual / straight","160","150","36030","32300"
"In post","2023","Commercial","West Wales and The Valleys","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Commercial","West Wales and The Valleys","Outside London","Undeclared","35","30","32260","31660"
"In post","2023","Commercial","West Wales and The Valleys","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Commercial","West Yorkshire","Outside London","Heterosexual / straight","270","260","45790","38470"
"In post","2023","Commercial","West Yorkshire","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Commercial","West Yorkshire","Outside London","Undeclared","30","30","47550","50160"
"In post","2023","Commercial","West Yorkshire","Outside London","Unknown","55","55","50280","50160"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","75","75","34520","33830"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","Cheshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cumbria","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","65","65","42700","41480"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derbyshire and Nottinghamshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Communications","Devon","Outside London","Heterosexual / straight","40","35","35850","34890"
"In post","2023","Communications","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Devon","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Dorset and Somerset","Outside London","Unknown","10","5","[c]","[c]"
"In post","2023","Communications","East Anglia","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Communications","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Anglia","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Anglia","Outside London","Unknown","10","5","[c]","[c]"
"In post","2023","Communications","East Wales","Outside London","Heterosexual / straight","225","210","41030","39690"
"In post","2023","Communications","East Wales","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Communications","East Wales","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Communications","East Wales","Outside London","Unknown","45","45","38120","37680"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Eastern Scotland","Outside London","Heterosexual / straight","35","35","43010","39590"
"In post","2023","Communications","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","160","150","39450","37620"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","30","30","39390","36660"
"In post","2023","Communications","Greater Manchester","Outside London","Heterosexual / straight","80","80","39590","37590"
"In post","2023","Communications","Greater Manchester","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","Greater Manchester","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Greater Manchester","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","125","115","35260","33990"
"In post","2023","Communications","Hampshire and Isle of Wight","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Communications","Hampshire and Isle of Wight","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inner London - East","London","Heterosexual / straight","155","150","48750","42650"
"In post","2023","Communications","Inner London - East","London","LGBO","20","20","[c]","[c]"
"In post","2023","Communications","Inner London - East","London","Undeclared","25","25","[c]","[c]"
"In post","2023","Communications","Inner London - East","London","Unknown","35","35","45280","38250"
"In post","2023","Communications","Inner London - West","London","Heterosexual / straight","1035","1010","50130","46600"
"In post","2023","Communications","Inner London - West","London","LGBO","120","115","47460","44680"
"In post","2023","Communications","Inner London - West","London","Undeclared","105","100","49820","46690"
"In post","2023","Communications","Inner London - West","London","Unknown","435","430","48410","44320"
"In post","2023","Communications","Kent","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Communications","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Merseyside","Outside London","Heterosexual / straight","60","55","42000","40790"
"In post","2023","Communications","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Merseyside","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Merseyside","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","50","50","41880","40050"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Northumberland, and Tyne and Wear","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Communications","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - South","London","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","London","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Outer London - West and North West","London","Unknown","10","5","[c]","[c]"
"In post","2023","Communications","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Outside London","Heterosexual / straight","45","40","36320","33990"
"In post","2023","Communications","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Shropshire and Staffordshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Outside London","Heterosexual / straight","55","55","43860","43250"
"In post","2023","Communications","South Yorkshire","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South Yorkshire","Outside London","Unknown","15","10","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Communications","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
