"Status","Year","Disability","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Policy","West Midlands (England)","Heterosexual / straight","45","45","37710","33830"
"In post","2023","Unknown","Policy","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Policy","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Policy","West Midlands (England)","Unknown","90","85","37720","36310"
"In post","2023","Unknown","Policy","Yorkshire and The Humber","Heterosexual / straight","100","100","37310","32850"
"In post","2023","Unknown","Policy","Yorkshire and The Humber","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Policy","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Policy","Yorkshire and The Humber","Unknown","145","140","38260","37070"
"In post","2023","Unknown","Project Delivery","East Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","East Midlands (England)","Unknown","35","35","39300","39160"
"In post","2023","Unknown","Project Delivery","East of England","Heterosexual / straight","35","35","45600","42920"
"In post","2023","Unknown","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","East of England","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","East of England","Unknown","45","45","42370","39430"
"In post","2023","Unknown","Project Delivery","London","Heterosexual / straight","370","360","52420","51230"
"In post","2023","Unknown","Project Delivery","London","LGBO","35","35","45410","43110"
"In post","2023","Unknown","Project Delivery","London","Undeclared","30","30","60330","45720"
"In post","2023","Unknown","Project Delivery","London","Unknown","790","775","47700","43210"
"In post","2023","Unknown","Project Delivery","North East (England)","Heterosexual / straight","80","75","41260","39090"
"In post","2023","Unknown","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","North East (England)","Unknown","145","140","44040","42140"
"In post","2023","Unknown","Project Delivery","North West (England)","Heterosexual / straight","125","120","39120","37590"
"In post","2023","Unknown","Project Delivery","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Project Delivery","North West (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Project Delivery","North West (England)","Unknown","220","215","41390","39520"
"In post","2023","Unknown","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Scotland","Heterosexual / straight","70","70","46280","41100"
"In post","2023","Unknown","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Scotland","Unknown","80","75","44660","42140"
"In post","2023","Unknown","Project Delivery","South East (England)","Heterosexual / straight","145","140","40920","39600"
"In post","2023","Unknown","Project Delivery","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","South East (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Project Delivery","South East (England)","Unknown","120","120","41750","39890"
"In post","2023","Unknown","Project Delivery","South West (England)","Heterosexual / straight","315","305","42950","41000"
"In post","2023","Unknown","Project Delivery","South West (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Project Delivery","South West (England)","Undeclared","50","45","43870","41520"
"In post","2023","Unknown","Project Delivery","South West (England)","Unknown","280","270","38380","34120"
"In post","2023","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Wales","Heterosexual / straight","55","55","44150","39190"
"In post","2023","Unknown","Project Delivery","Wales","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Wales","Unknown","75","70","40610","39000"
"In post","2023","Unknown","Project Delivery","West Midlands (England)","Heterosexual / straight","75","75","39830","38640"
"In post","2023","Unknown","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","West Midlands (England)","Unknown","110","105","42990","41000"
"In post","2023","Unknown","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","65","65","42000","38350"
"In post","2023","Unknown","Project Delivery","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Yorkshire and The Humber","Unknown","85","80","38810","37590"
"In post","2023","Unknown","Property","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","East Midlands (England)","Unknown","85","80","27800","22590"
"In post","2023","Unknown","Property","East of England","Heterosexual / straight","50","50","30150","28060"
"In post","2023","Unknown","Property","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","East of England","Unknown","70","65","30690","27690"
"In post","2023","Unknown","Property","London","Heterosexual / straight","35","35","44600","43650"
"In post","2023","Unknown","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","London","Unknown","195","190","39370","36030"
"In post","2023","Unknown","Property","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Property","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","North East (England)","Unknown","60","55","30530","26890"
"In post","2023","Unknown","Property","North West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","North West (England)","Unknown","90","90","31640","27440"
"In post","2023","Unknown","Property","Northern Ireland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Property","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Property","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Scotland","Unknown","55","50","34730","33830"
"In post","2023","Unknown","Property","South East (England)","Heterosexual / straight","55","55","31850","31080"
"In post","2023","Unknown","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Property","South East (England)","Unknown","100","95","32820","27080"
"In post","2023","Unknown","Property","South West (England)","Heterosexual / straight","35","35","34740","33830"
"In post","2023","Unknown","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Property","South West (England)","Unknown","85","80","34120","32260"
"In post","2023","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Wales","Unknown","35","35","33770","31440"
"In post","2023","Unknown","Property","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","West Midlands (England)","Unknown","85","80","34350","27740"
"In post","2023","Unknown","Property","Yorkshire and The Humber","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Unknown","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Yorkshire and The Humber","Unknown","80","75","31850","28270"
"In post","2023","Unknown","Psychology","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Psychology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","East of England","Unknown","10","5","[c]","[c]"
"In post","2023","Unknown","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","London","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Psychology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Psychology","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Psychology","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Psychology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Scotland","Unknown","55","50","42470","37060"
"In post","2023","Unknown","Psychology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","South East (England)","Unknown","35","30","33870","30940"
"In post","2023","Unknown","Psychology","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Psychology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","East Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","East of England","Heterosexual / straight","70","70","45630","41970"
"In post","2023","Unknown","Science and Engineering","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","East of England","Unknown","110","105","43140","38720"
"In post","2023","Unknown","Science and Engineering","London","Heterosexual / straight","105","105","46500","41190"
"In post","2023","Unknown","Science and Engineering","London","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","London","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","London","Unknown","130","130","42320","33310"
"In post","2023","Unknown","Science and Engineering","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","North West (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Scotland","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","South East (England)","Heterosexual / straight","110","110","36340","30650"
"In post","2023","Unknown","Science and Engineering","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","South East (England)","Unknown","235","230","42430","39890"
"In post","2023","Unknown","Science and Engineering","South West (England)","Heterosexual / straight","470","465","35410","31920"
"In post","2023","Unknown","Science and Engineering","South West (England)","LGBO","40","40","29110","27330"
"In post","2023","Unknown","Science and Engineering","South West (England)","Undeclared","45","45","37730","34260"
"In post","2023","Unknown","Science and Engineering","South West (England)","Unknown","745","720","37830","35410"
"In post","2023","Unknown","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Wales","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Wales","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Wales","Unknown","55","55","39680","42770"
"In post","2023","Unknown","Science and Engineering","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Yorkshire and The Humber","Unknown","35","35","33430","30140"
"In post","2023","Unknown","Security","East Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Security","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","East Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Security","East of England","Heterosexual / straight","65","65","34960","33990"
"In post","2023","Unknown","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Security","East of England","Unknown","55","55","35570","27500"
"In post","2023","Unknown","Security","London","Heterosexual / straight","130","125","40660","36970"
"In post","2023","Unknown","Security","London","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Security","London","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Security","London","Unknown","220","215","44690","40410"
"In post","2023","Unknown","Security","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Security","North West (England)","Heterosexual / straight","30","30","35860","38100"
"In post","2023","Unknown","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","North West (England)","Unknown","70","65","34110","30200"
"In post","2023","Unknown","Security","Northern Ireland","Heterosexual / straight","65","65","23030","22130"
"In post","2023","Unknown","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Northern Ireland","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Northern Ireland","Unknown","35","35","23590","22130"
"In post","2023","Unknown","Security","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Scotland","Heterosexual / straight","205","200","33420","30700"
"In post","2023","Unknown","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Scotland","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Security","Scotland","Unknown","280","275","30980","27480"
"In post","2023","Unknown","Security","South East (England)","Heterosexual / straight","200","200","33940","29480"
"In post","2023","Unknown","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","South East (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Security","South East (England)","Unknown","255","250","33810","30560"
"In post","2023","Unknown","Security","South West (England)","Heterosexual / straight","145","140","31240","27500"
"In post","2023","Unknown","Security","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Security","South West (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Security","South West (England)","Unknown","220","220","31310","27500"
"In post","2023","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Wales","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Wales","Unknown","30","30","30960","25650"
"In post","2023","Unknown","Security","West Midlands (England)","Heterosexual / straight","35","35","33990","31180"
"In post","2023","Unknown","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","West Midlands (England)","Unknown","55","55","35870","28850"
"In post","2023","Unknown","Security","Yorkshire and The Humber","Heterosexual / straight","50","45","35960","38380"
"In post","2023","Unknown","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Yorkshire and The Humber","Unknown","105","100","34730","30700"
"In post","2023","Unknown","Social Research","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Social Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","London","Heterosexual / straight","55","55","47020","43950"
"In post","2023","Unknown","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","London","Unknown","80","80","45240","43240"
"In post","2023","Unknown","Social Research","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Social Research","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Social Research","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Social Research","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","South East (England)","Heterosexual / straight","50","50","37430","39190"
"In post","2023","Unknown","Social Research","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","South East (England)","Unknown","20","15","[c]","[c]"
"In post","2023","Unknown","Social Research","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Social Research","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Wales","Heterosexual / straight","50","50","38140","39300"
"In post","2023","Unknown","Social Research","Wales","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Social Research","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Wales","Unknown","35","35","41350","39300"
"In post","2023","Unknown","Social Research","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Social Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Yorkshire and The Humber","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Social Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Yorkshire and The Humber","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Statistics","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Statistics","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","London","Heterosexual / straight","95","95","42240","37870"
"In post","2023","Unknown","Statistics","London","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Statistics","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Statistics","London","Unknown","200","200","37820","35410"
"In post","2023","Unknown","Statistics","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Statistics","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Statistics","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Statistics","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","North West (England)","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Statistics","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
